"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (045)",1988,63,633,769,398,125
"Agric., ganadería, caza y silvicultura (046)",697,34,191,214,188,70
"Explotación de minas y canteras (048)",40,,18,16,5,1
"Industrias manufactureras (049)",66,1,21,21,16,7
"Suministro de electricidad, gas y agua (050)",2,,1,1,,
"Construcción (051)",19,,12,3,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",243,7,68,110,43,15
"Venta, mant.y rep. veh.autom.y motoc. (053)",3,,1,,2,
"Comercio al por mayor (054)",6,,,4,2,
"Comercio al por menor (055)",234,7,67,106,39,15
"Hoteles y restaurantes (056)",136,5,45,47,33,6
"Trans., almac. y comunicaciones (057)",7,,2,4,,1
"Intermediación financiera (058)",1,,,,1,
"Activid.inmobil., empres. y alquileres (059)",21,,9,10,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",44,,18,20,6,
"Enseñanza (061)",320,,87,188,45,
"Servicios sociales y de salud (062)",90,,46,39,5,
"Otras activ. serv.comun.soc y personales (063)",20,1,13,2,3,1
"Hogares privados con servicio doméstico (064)",136,14,60,34,20,8
"Actividad economica no especificada (066)",146,1,42,60,28,15
,,,,,,
"URBANA (067)",3456,59,964,1497,767,169
"Agric., ganadería, caza y silvicultura (068)",794,11,170,251,267,95
"Explotación de minas y canteras (070)",292,,107,166,19,
"Industrias manufactureras (071)",107,6,40,31,27,3
"Suministro de electricidad, gas y agua (072)",7,,2,4,1,
"Construcción (073)",257,,80,113,53,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",362,19,89,154,76,24
"Venta, mant.y rep. veh.autom.y motoc. (075)",21,,10,7,4,
"Comercio al por mayor (076)",10,,1,5,3,1
"Comercio al por menor (077)",331,19,78,142,69,23
"Hoteles y restaurantes (078)",147,4,44,55,37,7
"Trans., almac. y comunicaciones (079)",85,2,30,38,13,2
"Intermediación financiera (080)",3,,,,3,
"Activid.inmobil., empres. y alquileres (081)",90,,37,39,14,
"Admin.pub. y defensa; p. segur.soc.afil (082)",208,,41,110,54,3
"Enseñanza (083)",625,,133,356,132,4
"Servicios sociales y de salud (084)",115,,51,56,8,
"Otras activ. serv.comun.soc y personales (085)",65,1,34,19,9,2
"Hogares privados con servicio doméstico (086)",71,14,42,10,5,
"Actividad economica no especificada (088)",228,2,64,95,49,18
"Hombres (089)",2348,29,614,1017,569,119
"Agric., ganadería, caza y silvicultura (090)",651,8,136,206,222,79
"Explotación de minas y canteras (092)",272,,98,155,19,
"Industrias manufactureras (093)",85,5,31,25,22,2
"Suministro de electricidad, gas y agua (094)",6,,1,4,1,
"Construcción (095)",254,,78,112,53,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",140,12,30,52,36,10
"Venta, mant.y rep. veh.autom.y motoc. (097)",18,,9,7,2,
"Comercio al por mayor (098)",4,,1,1,1,1
"Comercio al por menor (099)",118,12,20,44,33,9
"Hoteles y restaurantes (100)",38,,12,15,10,1
"Trans., almac. y comunicaciones (101)",81,2,29,35,13,2
"Intermediación financiera (102)",2,,,,2,
"Activid.inmobil., empres. y alquileres (103)",69,,28,29,12,
"Admin.pub. y defensa; p. segur.soc.afil (104)",169,,26,92,48,3
"Enseñanza (105)",352,,64,193,91,4
"Servicios sociales y de salud (106)",44,,17,22,5,
"Otras activ. serv.comun.soc y personales (107)",46,,22,17,6,1
"Hogares privados con servicio doméstico (108)",13,1,6,4,2,
"Actividad economica no especificada (110)",126,1,36,56,27,6
"Mujeres (112)",1108,30,350,480,198,50
"Agric., ganadería, caza y silvicultura (113)",143,3,34,45,45,16
"Explotación de minas y canteras (115)",20,,9,11,,
"Industrias manufactureras (116)",22,1,9,6,5,1
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",222,7,59,102,40,14
"Venta, mant.y rep. veh.autom.y motoc. (120)",3,,1,,2,
"Comercio al por mayor (121)",6,,,4,2,
"Comercio al por menor (122)",213,7,58,98,36,14
"Hoteles y restaurantes (123)",109,4,32,40,27,6
"Trans., almac. y comunicaciones (124)",4,,1,3,,
"Intermediación financiera (125)",1,,,,1,
"Activid.inmobil., empres. y alquileres (126)",21,,9,10,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",39,,15,18,6,
"Enseñanza (128)",273,,69,163,41,
"Servicios sociales y de salud (129)",71,,34,34,3,
"Otras activ. serv.comun.soc y personales (130)",19,1,12,2,3,1
"Hogares privados con servicio doméstico (131)",58,13,36,6,3,
"Actividad economica no especificada (133)",102,1,28,39,22,12
,,,,,,
"RURAL (134)",4066,85,1125,1363,1082,411
"Agric., ganadería, caza y silvicultura (135)",2938,78,716,950,837,357
"Explotación de minas y canteras (137)",114,,55,36,19,4
"Industrias manufactureras (138)",102,1,32,39,22,8
"Suministro de electricidad, gas y agua (139)",9,,3,4,2,
"Construcción (140)",335,3,110,113,91,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",45,,14,16,12,3
"Venta, mant.y rep. veh.autom.y motoc. (142)",1,,,,1,
"Comercio al por menor (144)",44,,14,16,11,3
"Hoteles y restaurantes (145)",41,1,22,9,9,
"Trans., almac. y comunicaciones (146)",21,1,7,7,3,3
"Activid.inmobil., empres. y alquileres (148)",9,,6,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (149)",48,,16,22,9,1
"Enseñanza (150)",158,,56,72,30,
"Servicios sociales y de salud (151)",26,,17,5,4,
"Otras activ. serv.comun.soc y personales (152)",11,,4,6,1,
"Hogares privados con servicio doméstico (153)",84,1,25,29,18,11
"Actividad economica no especificada (155)",125,,42,53,24,6
"Hombres (156)",3186,52,842,1074,882,336
"Agric., ganadería, caza y silvicultura (157)",2384,47,559,781,694,303
"Explotación de minas y canteras (159)",94,,46,31,14,3
"Industrias manufactureras (160)",58,1,20,24,11,2
"Suministro de electricidad, gas y agua (161)",8,,3,3,2,
"Construcción (162)",319,3,100,111,88,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",24,,5,8,9,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",1,,,,1,
"Comercio al por menor (166)",23,,5,8,8,2
"Hoteles y restaurantes (167)",14,,9,2,3,
"Trans., almac. y comunicaciones (168)",18,1,6,6,3,2
"Activid.inmobil., empres. y alquileres (170)",9,,6,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",43,,13,20,9,1
"Enseñanza (172)",111,,38,47,26,
"Servicios sociales y de salud (173)",7,,5,,2,
"Otras activ. serv.comun.soc y personales (174)",10,,3,6,1,
"Hogares privados con servicio doméstico (175)",6,,1,1,1,3
"Actividad economica no especificada (177)",81,,28,32,18,3
"Mujeres (179)",880,33,283,289,200,75
"Agric., ganadería, caza y silvicultura (180)",554,31,157,169,143,54
"Explotación de minas y canteras (182)",20,,9,5,5,1
"Industrias manufactureras (183)",44,,12,15,11,6
"Suministro de electricidad, gas y agua (184)",1,,,1,,
"Construcción (185)",16,,10,2,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",21,,9,8,3,1
"Comercio al por menor (189)",21,,9,8,3,1
"Hoteles y restaurantes (190)",27,1,13,7,6,
"Trans., almac. y comunicaciones (191)",3,,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,3,2,,
"Enseñanza (195)",47,,18,25,4,
"Servicios sociales y de salud (196)",19,,12,5,2,
"Otras activ. serv.comun.soc y personales (197)",1,,1,,,
"Hogares privados con servicio doméstico (198)",78,1,24,28,17,8
"Actividad economica no especificada (200)",44,,14,21,6,3
