"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",4221,3537,269,89,326
"Agric., ganadería, caza y silvicultura (045)",2564,2468,92,4,
"Pesca (046)",3,3,,,
"Explotación de minas y canteras (047)",9,3,2,1,3
"Industrias manufactureras (048)",58,54,3,,1
"Suministro de electricidad, gas y agua (049)",18,,,1,17
"Construcción (050)",11,3,3,1,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",401,388,11,,2
"Venta, mant.y rep. veh.autom y motoc. (052)",1,,1,,
"Comercio al por mayor (053)",11,8,1,,2
"Comercio al por menor (054)",389,380,9,,
"Hoteles y restaurantes (055)",185,154,22,5,4
"Trans., almac. y comunicaciones (056)",7,5,1,,1
"Intermediación financiera (057)",2,1,,,1
"Activid.inmobil., empres. y alquileres (058)",14,4,5,2,3
"Admin.pub. y defensa; p. segur soc.afil (059)",144,,,,144
"Enseñanza (060)",397,114,106,71,106
"Servicios sociales y de salud (061)",55,10,9,,36
"Otras activ. serv.comun.soc y personales (062)",53,39,10,2,2
"Hogares privados con servicio doméstico (063)",117,117,,,
"Actividad economica no especificada (065)",183,174,5,2,2
,,,,,
"URBANA (066)",6618,5024,586,291,717
"Agric., ganadería, caza y silvicultura (067)",3670,3479,175,14,2
"Pesca (068)",9,9,,,
"Explotación de minas y canteras (069)",82,17,18,25,22
"Industrias manufactureras (070)",151,134,13,2,2
"Suministro de electricidad, gas y agua (071)",4,,,2,2
"Construcción (072)",282,165,75,30,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",556,534,18,2,2
"Venta, mant.y rep. veh.autom y motoc. (074)",11,6,5,,
"Comercio al por mayor (075)",18,15,1,,2
"Comercio al por menor (076)",527,513,12,2,
"Hoteles y restaurantes (077)",150,133,15,1,1
"Trans., almac. y comunicaciones (078)",169,138,15,7,9
"Intermediación financiera (079)",6,2,,,4
"Activid.inmobil., empres. y alquileres (080)",53,23,13,8,9
"Admin.pub. y defensa; p. segur soc.afil (081)",375,,,,375
"Enseñanza (082)",711,109,209,181,212
"Servicios sociales y de salud (083)",77,18,5,,54
"Otras activ. serv.comun.soc y personales (084)",77,47,21,3,6
"Hogares privados con servicio doméstico (085)",93,93,,,
"Actividad economica no especificada (087)",153,123,9,16,5
"Hombres (088)",4024,2969,394,214,447
"Agric., ganadería, caza y silvicultura (089)",2306,2177,116,11,2
"Pesca (090)",8,8,,,
"Explotación de minas y canteras (091)",81,17,17,25,22
"Industrias manufactureras (092)",118,103,12,2,1
"Suministro de electricidad, gas y agua (093)",3,,,2,1
"Construcción (094)",278,163,73,30,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",226,215,9,2,
"Venta, mant.y rep. veh.autom y motoc. (096)",10,6,4,,
"Comercio al por mayor (097)",8,8,,,
"Comercio al por menor (098)",208,201,5,2,
"Hoteles y restaurantes (099)",34,27,6,1,
"Trans., almac. y comunicaciones (100)",162,133,14,7,8
"Intermediación financiera (101)",4,1,,,3
"Activid.inmobil., empres. y alquileres (102)",41,19,9,6,7
"Admin.pub. y defensa; p. segur soc.afil (103)",250,,,,250
"Enseñanza (104)",383,39,121,112,111
"Servicios sociales y de salud (105)",32,10,1,,21
"Otras activ. serv.comun.soc y personales (106)",39,20,12,2,5
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",54,32,4,14,4
"Mujeres (110)",2594,2055,192,77,270
"Agric., ganadería, caza y silvicultura (111)",1364,1302,59,3,
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",1,,1,,
"Industrias manufactureras (114)",33,31,1,,1
"Suministro de electricidad, gas y agua (115)",1,,,,1
"Construcción (116)",4,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",330,319,9,,2
"Venta, mant.y rep. veh.autom y motoc. (118)",1,,1,,
"Comercio al por mayor (119)",10,7,1,,2
"Comercio al por menor (120)",319,312,7,,
"Hoteles y restaurantes (121)",116,106,9,,1
"Trans., almac. y comunicaciones (122)",7,5,1,,1
"Intermediación financiera (123)",2,1,,,1
"Activid.inmobil., empres. y alquileres (124)",12,4,4,2,2
"Admin.pub. y defensa; p. segur soc.afil (125)",125,,,,125
"Enseñanza (126)",328,70,88,69,101
"Servicios sociales y de salud (127)",45,8,4,,33
"Otras activ. serv.comun.soc y personales (128)",38,27,9,1,1
"Hogares privados con servicio doméstico (129)",88,88,,,
"Actividad economica no especificada (131)",99,91,5,2,1
,,,,,
"RURAL (132)",6146,3895,317,234,1700
"Agric., ganadería, caza y silvicultura (133)",3266,3161,102,2,1
"Pesca (134)",10,5,5,,
"Explotación de minas y canteras (135)",1487,124,64,124,1175
"Industrias manufactureras (136)",100,80,6,1,13
"Suministro de electricidad, gas y agua (137)",311,1,,42,268
"Construcción (138)",234,48,35,31,120
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",156,149,4,3,
"Venta, mant.y rep. veh.autom y motoc. (140)",7,3,1,3,
"Comercio al por mayor (141)",6,6,,,
"Comercio al por menor (142)",143,140,3,,
"Hoteles y restaurantes (143)",109,54,31,11,13
"Trans., almac. y comunicaciones (144)",43,30,6,5,2
"Activid.inmobil., empres. y alquileres (146)",35,5,13,1,16
"Admin.pub. y defensa; p. segur soc.afil (147)",64,,,,64
"Enseñanza (148)",126,68,39,7,12
"Servicios sociales y de salud (149)",24,3,8,4,9
"Otras activ. serv.comun.soc y personales (150)",27,22,1,2,2
"Hogares privados con servicio doméstico (151)",30,30,,,
"Actividad economica no especificada (153)",124,115,3,1,5
"Hombres (154)",4519,2413,240,222,1644
"Agric., ganadería, caza y silvicultura (155)",2066,1995,69,1,1
"Pesca (156)",8,3,5,,
"Explotación de minas y canteras (157)",1479,121,63,123,1172
"Industrias manufactureras (158)",75,57,4,1,13
"Suministro de electricidad, gas y agua (159)",294,1,,41,252
"Construcción (160)",227,47,34,30,116
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",85,80,2,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",7,3,1,3,
"Comercio al por mayor (163)",5,5,,,
"Comercio al por menor (164)",73,72,1,,
"Hoteles y restaurantes (165)",40,6,18,6,10
"Trans., almac. y comunicaciones (166)",43,30,6,5,2
"Activid.inmobil., empres. y alquileres (168)",33,5,12,1,15
"Admin.pub. y defensa; p. segur soc.afil (169)",45,,,,45
"Enseñanza (170)",57,24,21,5,7
"Servicios sociales y de salud (171)",14,1,3,4,6
"Otras activ. serv.comun.soc y personales (172)",12,10,,1,1
"Hogares privados con servicio doméstico (173)",1,1,,,
"Actividad economica no especificada (175)",40,32,3,1,4
"Mujeres (176)",1627,1482,77,12,56
"Agric., ganadería, caza y silvicultura (177)",1200,1166,33,1,
"Pesca (178)",2,2,,,
"Explotación de minas y canteras (179)",8,3,1,1,3
"Industrias manufactureras (180)",25,23,2,,
"Suministro de electricidad, gas y agua (181)",17,,,1,16
"Construcción (182)",7,1,1,1,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",71,69,2,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",70,68,2,,
"Hoteles y restaurantes (187)",69,48,13,5,3
"Activid.inmobil., empres. y alquileres (190)",2,,1,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",19,,,,19
"Enseñanza (192)",69,44,18,2,5
"Servicios sociales y de salud (193)",10,2,5,,3
"Otras activ. serv.comun.soc y personales (194)",15,12,1,1,1
"Hogares privados con servicio doméstico (195)",29,29,,,
"Actividad economica no especificada (197)",84,83,,,1
