"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",215,6,86,71,40,12
"Hogares privados con servicio doméstico (042)",22,2,9,5,5,1
"Actividad economica no especificada (044)",577,4,294,157,89,33
"Desocupado (045)",530,35,275,110,92,18
"Mujeres (046)",9052,209,4569,2827,1250,197
"Agric., ganadería, caza y silvicultura (047)",3328,102,1652,1070,437,67
"Pesca (048)",5,,1,3,1,
"Explotación de minas y canteras (049)",5,,4,1,,
"Industrias manufactureras (050)",1702,7,1173,454,67,1
"Suministro de electricidad, gas y agua (051)",4,,,4,,
"Construcción (052)",130,2,76,31,17,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1492,32,470,564,365,61
"Venta, mant.y rep. veh.autom.y motoc. (054)",22,,8,10,4,
"Comercio al por mayor (055)",85,3,29,36,17,
"Comercio al por menor (056)",1385,29,433,518,344,61
"Hoteles y restaurantes (057)",602,15,204,200,161,22
"Trans., almac. y comunicaciones (058)",80,2,47,29,2,
"Intermediación financiera (059)",22,,18,4,,
"Activid.inmobil., empres. y alquileres (060)",156,,106,34,15,1
"Admin.pub. y defensa; p. segur.soc afil (061)",64,,20,33,11,
"Enseñanza (062)",212,,93,95,23,1
"Servicios sociales y de salud (063)",73,,32,31,8,2
"Otras activ. serv.comun.soc y personales (064)",135,3,68,43,19,2
"Hogares privados con servicio doméstico (065)",379,27,233,70,41,8
"Actividad economica no especificada (067)",409,3,200,119,63,24
"Desocupado (068)",254,16,172,42,20,4
,,,,,,
"URBANA (069)",24650,463,12202,7599,3698,688
"Agric., ganadería, caza y silvicultura (070)",11366,225,5601,3478,1683,379
"Pesca (071)",58,,15,24,17,2
"Explotación de minas y canteras (072)",77,,35,33,6,3
"Industrias manufactureras (073)",4148,28,2778,1055,263,24
"Suministro de electricidad, gas y agua (074)",40,,14,18,8,
"Construcción (075)",1107,17,492,352,209,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2617,76,860,971,613,97
"Venta, mant.y rep. veh.autom.y motoc. (077)",232,4,104,85,34,5
"Comercio al por mayor (078)",204,3,85,83,31,2
"Comercio al por menor (079)",2181,69,671,803,548,90
"Hoteles y restaurantes (080)",756,26,258,242,201,29
"Trans., almac. y comunicaciones (081)",1281,23,569,458,206,25
"Intermediación financiera (082)",37,,28,7,2,
"Activid.inmobil., empres. y alquileres (083)",570,3,271,212,75,9
"Admin.pub. y defensa; p. segur.soc afil (084)",206,,55,88,57,6
"Enseñanza (085)",274,,101,111,58,4
"Servicios sociales y de salud (086)",119,,56,41,17,5
"Otras activ. serv.comun.soc y personales (087)",312,8,136,103,52,13
"Hogares privados con servicio doméstico (088)",338,27,197,67,40,7
"Actividad economica no especificada (090)",778,4,411,220,112,31
"Desocupado (091)",566,26,325,119,79,17
"Hombres (092)",16929,305,8251,5162,2666,545
"Agric., ganadería, caza y silvicultura (093)",8753,161,4253,2614,1384,341
"Pesca (094)",53,,14,21,16,2
"Explotación de minas y canteras (095)",72,,31,32,6,3
"Industrias manufactureras (096)",2550,23,1666,637,200,24
"Suministro de electricidad, gas y agua (097)",37,,14,15,8,
"Construcción (098)",1007,16,432,331,194,34
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1245,44,429,454,274,44
"Venta, mant.y rep. veh.autom.y motoc. (100)",212,4,97,76,30,5
"Comercio al por mayor (101)",126,,58,52,14,2
"Comercio al por menor (102)",907,40,274,326,230,37
"Hoteles y restaurantes (103)",191,12,69,54,48,8
"Trans., almac. y comunicaciones (104)",1203,21,522,431,204,25
"Intermediación financiera (105)",16,,11,3,2,
"Activid.inmobil., empres. y alquileres (106)",441,3,186,183,61,8
"Admin.pub. y defensa; p. segur.soc afil (107)",153,,39,60,48,6
"Enseñanza (108)",103,,24,35,41,3
"Servicios sociales y de salud (109)",59,,27,20,9,3
"Otras activ. serv.comun.soc y personales (110)",189,5,77,63,33,11
"Hogares privados con servicio doméstico (111)",17,2,7,3,4,1
"Actividad economica no especificada (113)",449,2,239,121,68,19
"Desocupado (114)",391,16,211,85,66,13
"Mujeres (115)",7721,158,3951,2437,1032,143
"Agric., ganadería, caza y silvicultura (116)",2613,64,1348,864,299,38
"Pesca (117)",5,,1,3,1,
"Explotación de minas y canteras (118)",5,,4,1,,
"Industrias manufactureras (119)",1598,5,1112,418,63,
"Suministro de electricidad, gas y agua (120)",3,,,3,,
"Construcción (121)",100,1,60,21,15,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1372,32,431,517,339,53
"Venta, mant.y rep. veh.autom.y motoc. (123)",20,,7,9,4,
"Comercio al por mayor (124)",78,3,27,31,17,
"Comercio al por menor (125)",1274,29,397,477,318,53
"Hoteles y restaurantes (126)",565,14,189,188,153,21
"Trans., almac. y comunicaciones (127)",78,2,47,27,2,
"Intermediación financiera (128)",21,,17,4,,
"Activid.inmobil., empres. y alquileres (129)",129,,85,29,14,1
"Admin.pub. y defensa; p. segur.soc afil (130)",53,,16,28,9,
"Enseñanza (131)",171,,77,76,17,1
"Servicios sociales y de salud (132)",60,,29,21,8,2
"Otras activ. serv.comun.soc y personales (133)",123,3,59,40,19,2
"Hogares privados con servicio doméstico (134)",321,25,190,64,36,6
"Actividad economica no especificada (136)",329,2,172,99,44,12
"Desocupado (137)",175,10,114,34,13,4
,,,,,,
"RURAL (138)",6818,194,2727,1925,1456,516
"Agric., ganadería, caza y silvicultura (139)",5002,149,1879,1350,1171,453
"Pesca (140)",51,,20,20,10,1
"Explotación de minas y canteras (141)",10,,4,4,2,
"Industrias manufactureras (142)",326,4,197,98,25,2
"Suministro de electricidad, gas y agua (143)",5,,1,2,2,
"Construcción (144)",264,5,119,88,45,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",248,4,84,99,49,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,3,18,11,6,
"Comercio al por mayor (147)",16,,5,9,2,
"Comercio al por menor (148)",194,1,61,79,41,12
"Hoteles y restaurantes (149)",44,1,18,15,9,1
"Trans., almac. y comunicaciones (150)",162,,60,68,31,3
"Intermediación financiera (151)",3,,3,,,
"Activid.inmobil., empres. y alquileres (152)",67,,37,23,6,1
"Admin.pub. y defensa; p. segur.soc afil (153)",28,,6,15,6,1
"Enseñanza (154)",61,,23,23,14,1
"Servicios sociales y de salud (155)",20,,8,12,,
"Otras activ. serv.comun.soc y personales (156)",38,1,18,11,7,1
"Hogares privados con servicio doméstico (157)",63,2,45,8,6,2
"Actividad economica no especificada (159)",208,3,83,56,40,26
"Desocupado (160)",218,25,122,33,33,5
"Hombres (161)",5487,143,2109,1535,1238,462
"Agric., ganadería, caza y silvicultura (162)",4287,111,1575,1144,1033,424
"Pesca (163)",51,,20,20,10,1
"Explotación de minas y canteras (164)",10,,4,4,2,
"Industrias manufactureras (165)",222,2,136,62,21,1
"Suministro de electricidad, gas y agua (166)",4,,1,1,2,
"Construcción (167)",234,4,103,78,43,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",128,4,45,52,23,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",36,3,17,10,6,
"Comercio al por mayor (170)",9,,3,4,2,
"Comercio al por menor (171)",83,1,25,38,15,4
"Hoteles y restaurantes (172)",7,,3,3,1,
"Trans., almac. y comunicaciones (173)",160,,60,66,31,3
"Intermediación financiera (174)",2,,2,,,
"Activid.inmobil., empres. y alquileres (175)",40,,16,18,5,1
"Admin.pub. y defensa; p. segur.soc afil (176)",17,,2,10,4,1
"Enseñanza (177)",20,,7,4,8,1
"Servicios sociales y de salud (178)",7,,5,2,,
"Otras activ. serv.comun.soc y personales (179)",26,1,9,8,7,1
"Hogares privados con servicio doméstico (180)",5,,2,2,1,
"Actividad economica no especificada (182)",128,2,55,36,21,14
"Desocupado (183)",139,19,64,25,26,5
"Mujeres (184)",1331,51,618,390,218,54
"Agric., ganadería, caza y silvicultura (185)",715,38,304,206,138,29
"Industrias manufactureras (188)",104,2,61,36,4,1
"Suministro de electricidad, gas y agua (189)",1,,,1,,
"Construcción (190)",30,1,16,10,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",120,,39,47,26,8
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,1,,
"Comercio al por mayor (193)",7,,2,5,,
"Comercio al por menor (194)",111,,36,41,26,8
"Hoteles y restaurantes (195)",37,1,15,12,8,1
"Trans., almac. y comunicaciones (196)",2,,,2,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",27,,21,5,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",11,,4,5,2,
"Enseñanza (200)",41,,16,19,6,
"Servicios sociales y de salud (201)",13,,3,10,,
"Otras activ. serv.comun.soc y personales (202)",12,,9,3,,
"Hogares privados con servicio doméstico (203)",58,2,43,6,5,2
"Actividad economica no especificada (205)",80,1,28,20,19,12
"Desocupado (206)",79,6,58,8,7,
