"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (124)",43,39,1,2,,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",107,71,36,,,,
"Enseñanza (126)",254,242,,11,1,,
"Servicios sociales y de salud (127)",50,42,4,4,,,
"Otras activ. serv.comun.soc y personales (128)",30,13,6,11,,,
"Hogares privados con servicio doméstico (129)",192,,,,,,192
"Actividad economica no especificada (131)",127,47,27,42,2,9,
,,,,,,,
"RURAL (132)",8837,717,823,5153,61,2056,27
"Agric., ganadería, caza y silvicultura (133)",7087,1,420,4752,40,1874,
"Pesca (134)",148,,21,29,,98,
"Explotación de minas y canteras (135)",84,23,61,,,,
"Industrias manufactureras (136)",65,5,36,21,2,1,
"Construcción (138)",152,11,133,5,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",297,12,7,215,14,49,
"Venta, mant.y rep. veh.autom y motoc. (140)",12,5,5,2,,,
"Comercio al por mayor (141)",12,1,2,8,,1,
"Comercio al por menor (142)",273,6,,205,14,48,
"Hoteles y restaurantes (143)",36,7,20,9,,,
"Trans., almac. y comunicaciones (144)",84,14,49,18,1,2,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",57,36,20,1,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",54,39,15,,,,
"Enseñanza (148)",463,458,1,4,,,
"Servicios sociales y de salud (149)",34,30,,3,1,,
"Otras activ. serv.comun.soc y personales (150)",30,20,4,6,,,
"Hogares privados con servicio doméstico (151)",27,,,,,,27
"Actividad economica no especificada (153)",218,60,36,90,,32,
"Hombres (154)",7098,469,734,4723,51,1116,5
"Agric., ganadería, caza y silvicultura (155)",5812,1,350,4439,38,984,
"Pesca (156)",147,,21,28,,98,
"Explotación de minas y canteras (157)",83,23,60,,,,
"Industrias manufactureras (158)",61,4,36,18,2,1,
"Construcción (160)",150,11,133,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",240,11,7,186,9,27,
"Venta, mant.y rep. veh.autom y motoc. (162)",12,5,5,2,,,
"Comercio al por mayor (163)",8,1,2,4,,1,
"Comercio al por menor (164)",220,5,,180,9,26,
"Hoteles y restaurantes (165)",15,4,10,1,,,
"Trans., almac. y comunicaciones (166)",83,14,49,17,1,2,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",55,34,20,1,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",48,35,13,,,,
"Enseñanza (170)",290,286,1,3,,,
"Servicios sociales y de salud (171)",19,16,,3,,,
"Otras activ. serv.comun.soc y personales (172)",26,19,4,3,,,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",63,10,30,19,,4,
"Mujeres (176)",1739,248,89,430,10,940,22
"Agric., ganadería, caza y silvicultura (177)",1275,,70,313,2,890,
"Pesca (178)",1,,,1,,,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",4,1,,3,,,
"Construcción (182)",2,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",57,1,,29,5,22,
"Comercio al por mayor (185)",4,,,4,,,
"Comercio al por menor (186)",53,1,,25,5,22,
"Hoteles y restaurantes (187)",21,3,10,8,,,
"Trans., almac. y comunicaciones (188)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",6,4,2,,,,
"Enseñanza (192)",173,172,,1,,,
"Servicios sociales y de salud (193)",15,14,,,1,,
"Otras activ. serv.comun.soc y personales (194)",4,1,,3,,,
"Hogares privados con servicio doméstico (195)",22,,,,,,22
"Actividad economica no especificada (197)",155,50,6,71,,28,
