"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",8,,,,,,1,7
"De 15 a 19 años (062)",76,,,,,,54,22
"De 20 a 24 años (063)",271,,,,,2,168,101
"De 25 a 29 años (064)",371,,,,,13,281,77
"De 30 a 34 años (065)",398,,,,,68,256,74
"De 35 a 39 años (066)",366,,,,1,95,226,44
"De 40 a 44 años (067)",352,,,,11,130,172,39
"De 45 a 49 años (068)",299,,,2,32,159,62,44
"De 50 y más años (069)",1434,55,137,284,396,232,12,318
"PEA (070)",1164,5,23,69,130,279,438,220
"De 15 a 19 años (072)",16,,,,,,13,3
"De 20 a 24 años (073)",83,,,,,1,51,31
"De 25 a 29 años (074)",133,,,,,8,92,33
"De 30 a 34 años (075)",158,,,,,34,88,36
"De 35 a 39 años (076)",161,,,,1,42,98,20
"De 40 a 44 años (077)",160,,,,7,60,73,20
"De 45 a 49 años (078)",116,,,2,15,58,19,22
"De 50 y más años (079)",337,5,23,67,107,76,4,55
"Ocupada (080)",1139,5,23,69,130,272,428,212
"De 15 a 19 años (082)",14,,,,,,11,3
"De 20 a 24 años (083)",76,,,,,1,49,26
"De 25 a 29 años (084)",131,,,,,8,90,33
"De 30 a 34 años (085)",154,,,,,33,86,35
"De 35 a 39 años (086)",159,,,,1,42,98,18
"De 40 a 44 años (087)",156,,,,7,58,71,20
"De 45 a 49 años (088)",114,,,2,15,56,19,22
"De 50 y más años (089)",335,5,23,67,107,74,4,55
"Desocupada (090)",25,,,,,7,10,8
"De 15 a 19 años (092)",2,,,,,,2,
"De 20 a 24 años (093)",7,,,,,,2,5
"De 25 a 29 años (094)",2,,,,,,2,
"De 30 a 34 años (095)",4,,,,,1,2,1
"De 35 a 39 años (096)",2,,,,,,,2
"De 40 a 44 años (097)",4,,,,,2,2,
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",2,,,,,2,,
"No PEA (100)",2411,50,114,217,310,420,794,506
"De 12 a 14 años (101)",8,,,,,,1,7
"De 15 a 19 años (102)",60,,,,,,41,19
"De 20 a 24 años (103)",188,,,,,1,117,70
"De 25 a 29 años (104)",238,,,,,5,189,44
"De 30 a 34 años (105)",240,,,,,34,168,38
"De 35 a 39 años (106)",205,,,,,53,128,24
"De 40 a 44 años (107)",192,,,,4,70,99,19
"De 45 a 49 años (108)",183,,,,17,101,43,22
"De 50 y más años (109)",1097,50,114,217,289,156,8,263
,,,,,,,,
"RURAL (120)",4480,55,152,435,569,879,1520,870
"De 12 a 14 años (121)",6,,,,,,,6
"De 15 a 19 años (122)",109,,,,,,60,49
"De 20 a 24 años (123)",334,,,,,1,232,101
"De 25 a 29 años (124)",420,,,,,17,331,72
"De 30 a 34 años (125)",439,,,,,47,334,58
"De 35 a 39 años (126)",392,,,,1,102,251,38
"De 40 a 44 años (127)",386,,,,7,151,193,35
"De 45 a 49 años (128)",326,,,2,20,182,96,26
"De 50 y más años (129)",2068,55,152,433,541,379,23,485
"PEA (130)",810,2,15,61,87,188,298,159
"De 15 a 19 años (132)",19,,,,,,11,8
"De 20 a 24 años (133)",76,,,,,,45,31
"De 25 a 29 años (134)",94,,,,,6,62,26
"De 30 a 34 años (135)",97,,,,,11,69,17
"De 35 a 39 años (136)",85,,,,,21,50,14
"De 40 a 44 años (137)",84,,,,1,36,40,7
"De 45 a 49 años (138)",71,,,1,4,44,18,4
"De 50 y más años (139)",284,2,15,60,82,70,3,52
"Ocupada (140)",792,2,15,58,87,183,295,152
"De 15 a 19 años (142)",18,,,,,,11,7
"De 20 a 24 años (143)",71,,,,,,42,29
"De 25 a 29 años (144)",93,,,,,6,62,25
"De 30 a 34 años (145)",95,,,,,10,69,16
"De 35 a 39 años (146)",85,,,,,21,50,14
"De 40 a 44 años (147)",83,,,,1,35,40,7
"De 45 a 49 años (148)",69,,,1,4,42,18,4
"De 50 y más años (149)",278,2,15,57,82,69,3,50
"Desocupada (150)",18,,,3,,5,3,7
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",5,,,,,,3,2
"De 25 a 29 años (154)",1,,,,,,,1
"De 30 a 34 años (155)",2,,,,,1,,1
"De 40 a 44 años (157)",1,,,,,1,,
"De 45 a 49 años (158)",2,,,,,2,,
"De 50 y más años (159)",6,,,3,,1,,2
"No PEA (160)",3670,53,137,374,482,691,1222,711
"De 12 a 14 años (161)",6,,,,,,,6
"De 15 a 19 años (162)",90,,,,,,49,41
"De 20 a 24 años (163)",258,,,,,1,187,70
"De 25 a 29 años (164)",326,,,,,11,269,46
"De 30 a 34 años (165)",342,,,,,36,265,41
"De 35 a 39 años (166)",307,,,,1,81,201,24
"De 40 a 44 años (167)",302,,,,6,115,153,28
"De 45 a 49 años (168)",255,,,1,16,138,78,22
"De 50 y más años (169)",1784,53,137,373,459,309,20,433
