"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (063)",146,,,,,1,85,60
"De 25 a 29 años (064)",174,,,,,9,120,45
"De 30 a 34 años (065)",187,,,,,33,101,53
"De 35 a 39 años (066)",196,,,,1,66,93,36
"De 40 a 44 años (067)",165,,,,7,63,65,30
"De 45 a 49 años (068)",168,,,1,34,75,29,29
"De 50 y más años (069)",839,42,100,192,194,91,1,219
"PEA (070)",907,6,26,65,117,207,256,230
"De 15 a 19 años (072)",10,,,,,,4,6
"De 20 a 24 años (073)",65,,,,,,33,32
"De 25 a 29 años (074)",91,,,,,7,60,24
"De 30 a 34 años (075)",115,,,,,25,58,32
"De 35 a 39 años (076)",121,,,,1,40,53,27
"De 40 a 44 años (077)",95,,,,6,42,33,14
"De 45 a 49 años (078)",97,,,,19,49,14,15
"De 50 y más años (079)",313,6,26,65,91,44,1,80
"Ocupada (080)",894,6,26,65,117,205,251,224
"De 15 a 19 años (082)",9,,,,,,3,6
"De 20 a 24 años (083)",63,,,,,,32,31
"De 25 a 29 años (084)",88,,,,,7,59,22
"De 30 a 34 años (085)",113,,,,,25,57,31
"De 35 a 39 años (086)",119,,,,1,39,53,26
"De 40 a 44 años (087)",95,,,,6,42,33,14
"De 45 a 49 años (088)",95,,,,19,49,13,14
"De 50 y más años (089)",312,6,26,65,91,43,1,80
"Desocupada (090)",13,,,,,2,5,6
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",2,,,,,,1,1
"De 25 a 29 años (094)",3,,,,,,1,2
"De 30 a 34 años (095)",2,,,,,,1,1
"De 35 a 39 años (096)",2,,,,,1,,1
"De 45 a 49 años (098)",2,,,,,,1,1
"De 50 y más años (099)",1,,,,,1,,
"No PEA (100)",1009,36,74,128,119,131,261,260
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",29,,,,,,19,10
"De 20 a 24 años (103)",81,,,,,1,52,28
"De 25 a 29 años (104)",83,,,,,2,60,21
"De 30 a 34 años (105)",72,,,,,8,43,21
"De 35 a 39 años (106)",75,,,,,26,40,9
"De 40 a 44 años (107)",70,,,,1,21,32,16
"De 45 a 49 años (108)",71,,,1,15,26,15,14
"De 50 y más años (109)",526,36,74,127,103,47,,139
,,,,,,,,
"RURAL (120)",1830,30,78,101,188,359,652,422
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",59,,,,,,39,20
"De 20 a 24 años (123)",228,,,,,,148,80
"De 25 a 29 años (124)",250,,,,,14,165,71
"De 30 a 34 años (125)",221,,,,,43,141,37
"De 35 a 39 años (126)",202,,,,1,67,95,39
"De 40 a 44 años (127)",175,,,,15,90,45,25
"De 45 a 49 años (128)",137,,,1,20,73,16,27
"De 50 y más años (129)",557,30,78,100,152,72,3,122
"PEA (130)",746,4,18,29,81,184,226,204
"De 15 a 19 años (132)",13,,,,,,7,6
"De 20 a 24 años (133)",75,,,,,,41,34
"De 25 a 29 años (134)",95,,,,,5,50,40
"De 30 a 34 años (135)",104,,,,,20,59,25
"De 35 a 39 años (136)",99,,,,1,42,37,19
"De 40 a 44 años (137)",84,,,,7,43,20,14
"De 45 a 49 años (138)",74,,,1,12,34,10,17
"De 50 y más años (139)",202,4,18,28,61,40,2,49
"Ocupada (140)",739,4,18,29,81,182,224,201
"De 15 a 19 años (142)",12,,,,,,7,5
"De 20 a 24 años (143)",75,,,,,,41,34
"De 25 a 29 años (144)",94,,,,,5,49,40
"De 30 a 34 años (145)",104,,,,,20,59,25
"De 35 a 39 años (146)",99,,,,1,42,37,19
"De 40 a 44 años (147)",84,,,,7,43,20,14
"De 45 a 49 años (148)",71,,,1,12,33,9,16
"De 50 y más años (149)",200,4,18,28,61,39,2,48
"Desocupada (150)",7,,,,,2,2,3
"De 15 a 19 años (152)",1,,,,,,,1
"De 25 a 29 años (154)",1,,,,,,1,
"De 45 a 49 años (158)",3,,,,,1,1,1
"De 50 y más años (159)",2,,,,,1,,1
"No PEA (160)",1084,26,60,72,107,175,426,218
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",46,,,,,,32,14
"De 20 a 24 años (163)",153,,,,,,107,46
"De 25 a 29 años (164)",155,,,,,9,115,31
"De 30 a 34 años (165)",117,,,,,23,82,12
"De 35 a 39 años (166)",103,,,,,25,58,20
"De 40 a 44 años (167)",91,,,,8,47,25,11
"De 45 a 49 años (168)",63,,,,8,39,6,10
"De 50 y más años (169)",355,26,60,72,91,32,1,73
