"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",5,,,,,,2,3
"De 15 a 19 años (062)",55,,,,,,39,16
"De 20 a 24 años (063)",289,,,,,,162,127
"De 25 a 29 años (064)",361,,,,,21,195,145
"De 30 a 34 años (065)",362,,,,,70,182,110
"De 35 a 39 años (066)",342,,,,6,107,146,83
"De 40 a 44 años (067)",261,,,,24,96,76,65
"De 45 a 49 años (068)",244,,,1,52,114,24,53
"De 50 y más años (069)",1066,25,89,202,303,145,9,293
"PEA (070)",1360,4,27,67,165,288,385,424
"De 15 a 19 años (072)",12,,,,,,8,4
"De 20 a 24 años (073)",98,,,,,,42,56
"De 25 a 29 años (074)",183,,,,,11,97,75
"De 30 a 34 años (075)",202,,,,,37,103,62
"De 35 a 39 años (076)",186,,,,3,52,82,49
"De 40 a 44 años (077)",143,,,,14,55,37,37
"De 45 a 49 años (078)",142,,,,28,67,12,35
"De 50 y más años (079)",394,4,27,67,120,66,4,106
"Ocupada (080)",1306,4,27,65,162,275,368,405
"De 15 a 19 años (082)",11,,,,,,7,4
"De 20 a 24 años (083)",94,,,,,,40,54
"De 25 a 29 años (084)",167,,,,,10,92,65
"De 30 a 34 años (085)",189,,,,,33,98,58
"De 35 a 39 años (086)",183,,,,3,51,81,48
"De 40 a 44 años (087)",138,,,,13,53,35,37
"De 45 a 49 años (088)",136,,,,28,62,12,34
"De 50 y más años (089)",388,4,27,65,118,66,3,105
"Desocupada (090)",54,,,2,3,13,17,19
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",4,,,,,,2,2
"De 25 a 29 años (094)",16,,,,,1,5,10
"De 30 a 34 años (095)",13,,,,,4,5,4
"De 35 a 39 años (096)",3,,,,,1,1,1
"De 40 a 44 años (097)",5,,,,1,2,2,
"De 45 a 49 años (098)",6,,,,,5,,1
"De 50 y más años (099)",6,,,2,2,,1,1
"No PEA (100)",1625,21,62,136,220,265,450,471
"De 12 a 14 años (101)",5,,,,,,2,3
"De 15 a 19 años (102)",43,,,,,,31,12
"De 20 a 24 años (103)",191,,,,,,120,71
"De 25 a 29 años (104)",178,,,,,10,98,70
"De 30 a 34 años (105)",160,,,,,33,79,48
"De 35 a 39 años (106)",156,,,,3,55,64,34
"De 40 a 44 años (107)",118,,,,10,41,39,28
"De 45 a 49 años (108)",102,,,1,24,47,12,18
"De 50 y más años (109)",672,21,62,135,183,79,5,187
,,,,,,,,
"RURAL (120)",3747,38,134,265,534,735,1012,1029
"De 12 a 14 años (121)",4,,,,,,,4
"De 15 a 19 años (122)",81,,,,,,44,37
"De 20 a 24 años (123)",311,,,,,,159,152
"De 25 a 29 años (124)",422,,,,,21,259,142
"De 30 a 34 años (125)",394,,,,,64,225,105
"De 35 a 39 años (126)",363,,,,7,114,160,82
"De 40 a 44 años (127)",382,,,,34,175,108,65
"De 45 a 49 años (128)",330,,,,91,146,41,52
"De 50 y más años (129)",1460,38,134,265,402,215,16,390
"PEA (130)",1238,3,21,62,158,267,350,377
"De 15 a 19 años (132)",25,,,,,,16,9
"De 20 a 24 años (133)",107,,,,,,52,55
"De 25 a 29 años (134)",167,,,,,8,86,73
"De 30 a 34 años (135)",150,,,,,25,81,44
"De 35 a 39 años (136)",137,,,,2,41,63,31
"De 40 a 44 años (137)",133,,,,9,66,33,25
"De 45 a 49 años (138)",120,,,,32,54,12,22
"De 50 y más años (139)",399,3,21,62,115,73,7,118
"Ocupada (140)",1165,3,21,62,154,254,329,342
"De 15 a 19 años (142)",23,,,,,,15,8
"De 20 a 24 años (143)",91,,,,,,49,42
"De 25 a 29 años (144)",150,,,,,7,81,62
"De 30 a 34 años (145)",134,,,,,21,74,39
"De 35 a 39 años (146)",129,,,,2,38,60,29
"De 40 a 44 años (147)",130,,,,8,65,32,25
"De 45 a 49 años (148)",116,,,,31,52,11,22
"De 50 y más años (149)",392,3,21,62,113,71,7,115
"Desocupada (150)",73,,,,4,13,21,35
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",16,,,,,,3,13
"De 25 a 29 años (154)",17,,,,,1,5,11
"De 30 a 34 años (155)",16,,,,,4,7,5
"De 35 a 39 años (156)",8,,,,,3,3,2
"De 40 a 44 años (157)",3,,,,1,1,1,
"De 45 a 49 años (158)",4,,,,1,2,1,
"De 50 y más años (159)",7,,,,2,2,,3
"No PEA (160)",2509,35,113,203,376,468,662,652
"De 12 a 14 años (161)",4,,,,,,,4
"De 15 a 19 años (162)",56,,,,,,28,28
"De 20 a 24 años (163)",204,,,,,,107,97
"De 25 a 29 años (164)",255,,,,,13,173,69
"De 30 a 34 años (165)",244,,,,,39,144,61
"De 35 a 39 años (166)",226,,,,5,73,97,51
"De 40 a 44 años (167)",249,,,,25,109,75,40
"De 45 a 49 años (168)",210,,,,59,92,29,30
"De 50 y más años (169)",1061,35,113,203,287,142,9,272
