"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",6,34,28,,82.4,,
"No PEA (040)",8531,28658,25425,570,88.7,2,
"De 12 a 14 años (041)",1142,5,5,1,100,20,
"De 15 a 19 años (042)",1210,228,222,84,97.4,36.8,
"De 20 a 24 años (043)",755,933,898,147,96.2,15.8,
"De 25 a 29 años (044)",634,1489,1432,122,96.2,8.2,
"De 30 a 34 años (045)",606,2070,1960,87,94.7,4.2,
"De 35 a 39 años (046)",602,2603,2420,81,93,3.1,
"De 40 a 44 años (047)",560,2917,2737,34,93.8,1.2,
"De 45 a 49 años (048)",486,2787,2540,14,91.1,0.5,
"De 50 y más años (049)",2536,15626,13211,,84.5,,
,,,,,,,
"URBANA (060)",5601,17247,15550,282,90.2,1.6,
"De 12 a 14 años (061)",632,3,3,,100,,
"De 15 a 19 años (062)",722,104,100,38,96.2,36.5,
"De 20 a 24 años (063)",482,463,446,65,96.3,14,
"De 25 a 29 años (064)",436,766,736,73,96.1,9.5,
"De 30 a 34 años (065)",446,1155,1123,49,97.2,4.2,
"De 35 a 39 años (066)",454,1570,1495,40,95.2,2.5,
"De 40 a 44 años (067)",413,1819,1710,13,94,0.7,
"De 45 a 49 años (068)",338,1701,1613,4,94.8,0.2,
"De 50 y más años (069)",1678,9666,8324,,86.1,,
"PEA (070)",1171,3038,2833,52,93.3,1.7,
"De 12 a 14 años (071)",15,,,,,,
"De 15 a 19 años (072)",92,21,20,5,95.2,23.8,
"De 20 a 24 años (073)",137,85,79,8,92.9,9.4,
"De 25 a 29 años (074)",144,155,148,16,95.5,10.3,
"De 30 a 34 años (075)",157,266,263,12,98.9,4.5,
"De 35 a 39 años (076)",156,420,403,8,96,1.9,
"De 40 a 44 años (077)",143,524,489,2,93.3,0.4,
"De 45 a 49 años (078)",86,368,355,1,96.5,0.3,
"De 50 y más años (079)",241,1199,1076,,89.7,,
"Ocupada (080)",1110,2941,2739,47,93.1,1.6,
"De 12 a 14 años (081)",13,,,,,,
"De 15 a 19 años (082)",73,18,17,4,94.4,22.2,
"De 20 a 24 años (083)",126,78,72,6,92.3,7.7,
"De 25 a 29 años (084)",134,140,133,14,95,10,
"De 30 a 34 años (085)",149,251,248,12,98.8,4.8,
"De 35 a 39 años (086)",152,403,386,8,95.8,2,
"De 40 a 44 años (087)",140,509,474,2,93.1,0.4,
"De 45 a 49 años (088)",85,365,352,1,96.4,0.3,
"De 50 y más años (089)",238,1177,1057,,89.8,,
"Desocupada (090)",61,97,94,5,96.9,5.2,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",19,3,3,1,100,33.3,
"De 20 a 24 años (093)",11,7,7,2,100,28.6,
"De 25 a 29 años (094)",10,15,15,2,100,13.3,
"De 30 a 34 años (095)",8,15,15,,100,,
"De 35 a 39 años (096)",4,17,17,,100,,
"De 40 a 44 años (097)",3,15,15,,100,,
"De 45 a 49 años (098)",1,3,3,,100,,
"De 50 y más años (099)",3,22,19,,86.4,,
"No PEA (100)",4430,14209,12717,230,89.5,1.6,
"De 12 a 14 años (101)",617,3,3,,100,,
"De 15 a 19 años (102)",630,83,80,33,96.4,39.8,
"De 20 a 24 años (103)",345,378,367,57,97.1,15.1,
"De 25 a 29 años (104)",292,611,588,57,96.2,9.3,
"De 30 a 34 años (105)",289,889,860,37,96.7,4.2,
"De 35 a 39 años (106)",298,1150,1092,32,95,2.8,
"De 40 a 44 años (107)",270,1295,1221,11,94.3,0.8,
"De 45 a 49 años (108)",252,1333,1258,3,94.4,0.2,
"De 50 y más años (109)",1437,8467,7248,,85.6,,
,,,,,,,
"RURAL (120)",4669,15949,14078,378,88.3,2.4,
"De 12 a 14 años (121)",543,2,2,1,100,50,
"De 15 a 19 años (122)",660,155,152,53,98.1,34.2,
"De 20 a 24 años (123)",475,615,591,94,96.1,15.3,
"De 25 a 29 años (124)",414,970,933,81,96.2,8.4,
"De 30 a 34 años (125)",396,1315,1227,56,93.3,4.3,
"De 35 a 39 años (126)",366,1659,1518,58,91.5,3.5,
"De 40 a 44 años (127)",324,1779,1662,23,93.4,1.3,
"De 45 a 49 años (128)",274,1646,1459,12,88.6,0.7,
"De 50 y más años (129)",1217,7808,6534,,83.7,,
"PEA (130)",568,1500,1370,38,91.3,2.5,
"De 12 a 14 años (131)",18,,,,,,
"De 15 a 19 años (132)",80,10,10,2,100,20,
"De 20 a 24 años (133)",65,60,60,4,100,6.7,
"De 25 a 29 años (134)",72,92,89,16,96.7,17.4,
"De 30 a 34 años (135)",79,134,127,6,94.8,4.5,
"De 35 a 39 años (136)",62,206,190,9,92.2,4.4,
"De 40 a 44 años (137)",34,157,146,,93,,
"De 45 a 49 años (138)",40,192,177,1,92.2,0.5,
"De 50 y más años (139)",118,649,571,,88,,
"Ocupada (140)",519,1464,1338,36,91.4,2.5,
"De 12 a 14 años (141)",11,,,,,,
"De 15 a 19 años (142)",58,7,7,1,100,14.3,
"De 20 a 24 años (143)",56,51,51,3,100,5.9,
"De 25 a 29 años (144)",68,92,89,16,96.7,17.4,
"De 30 a 34 años (145)",77,132,126,6,95.5,4.5,
"De 35 a 39 años (146)",61,200,184,9,92,4.5,
"De 40 a 44 años (147)",34,157,146,,93,,
"De 45 a 49 años (148)",39,188,173,1,92,0.5,
"De 50 y más años (149)",115,637,562,,88.2,,
"Desocupada (150)",49,36,32,2,88.9,5.6,
"De 12 a 14 años (151)",7,,,,,,
"De 15 a 19 años (152)",22,3,3,1,100,33.3,
"De 20 a 24 años (153)",9,9,9,1,100,11.1,
"De 25 a 29 años (154)",4,,,,,,
"De 30 a 34 años (155)",2,2,1,,50,,
"De 35 a 39 años (156)",1,6,6,,100,,
"De 45 a 49 años (158)",1,4,4,,100,,
"De 50 y más años (159)",3,12,9,,75,,
"No PEA (160)",4101,14449,12708,340,88,2.4,
"De 12 a 14 años (161)",525,2,2,1,100,50,
"De 15 a 19 años (162)",580,145,142,51,97.9,35.2,
"De 20 a 24 años (163)",410,555,531,90,95.7,16.2,
"De 25 a 29 años (164)",342,878,844,65,96.1,7.4,
"De 30 a 34 años (165)",317,1181,1100,50,93.1,4.2,
"De 35 a 39 años (166)",304,1453,1328,49,91.4,3.4,
"De 40 a 44 años (167)",290,1622,1516,23,93.5,1.4,
"De 45 a 49 años (168)",234,1454,1282,11,88.2,0.8,
"De 50 y más años (169)",1099,7159,5963,,83.3,,
