"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",359,352,288,57,7,,,,,,7,71
"De 20 a 24 años (023)",782,653,285,259,89,16,3,1,,,129,503
"De 25 a 29 años (024)",838,739,135,278,199,93,31,3,,,99,1105
"De 30 a 34 años (025)",848,803,84,226,223,154,101,12,3,,45,1673
"De 35 a 39 años (026)",926,901,50,162,249,181,206,40,11,2,25,2475
"De 40 a 44 años (027)",859,848,43,90,179,196,227,76,26,11,11,2851
"De 45 a 49 años (028)",754,743,34,83,128,120,216,111,43,8,11,2810
"De 50 y más años (029)",2208,2181,121,188,228,266,549,444,248,137,27,10364
"Desocupada (030)",216,189,81,39,28,15,16,5,2,3,27,292
"De 12 a 14 años (031)",4,4,4,,,,,,,,,
"De 15 a 19 años (032)",19,19,16,3,,,,,,,,3
"De 20 a 24 años (033)",58,46,32,11,3,,,,,,12,17
"De 25 a 29 años (034)",45,38,17,13,4,3,1,,,,7,34
"De 30 a 34 años (035)",33,26,9,7,4,4,2,,,,7,35
"De 35 a 39 años (036)",22,21,1,2,9,5,3,1,,,1,54
"De 40 a 44 años (037)",8,8,1,,3,1,2,1,,,,24
"De 45 a 49 años (038)",7,7,,,1,1,5,,,,,27
"De 50 y más años (039)",20,20,1,3,4,1,3,3,2,3,,98
"No PEA (040)",12797,12280,4711,1445,1450,1128,1600,1043,590,313,517,29955
"De 12 a 14 años (041)",1791,1784,1781,3,,,,,,,7,3
"De 15 a 19 años (042)",2149,2120,1953,139,23,5,,,,,29,200
"De 20 a 24 años (043)",1414,1203,582,435,139,34,11,2,,,211,874
"De 25 a 29 años (044)",960,862,94,318,257,134,56,2,1,,98,1489
"De 30 a 34 años (045)",875,833,46,160,294,176,136,18,3,,42,1992
"De 35 a 39 años (046)",828,797,29,76,220,170,205,74,20,3,31,2583
"De 40 a 44 años (047)",739,725,24,53,114,164,231,102,29,8,14,2773
"De 45 a 49 años (048)",591,584,14,29,85,85,176,119,59,17,7,2695
"De 50 y más años (049)",3450,3372,188,232,318,360,785,726,478,285,78,17346
,,,,,,,,,,,,
"URBANA (060)",12557,11985,3679,1787,1818,1322,1731,975,471,202,572,29501
"De 12 a 14 años (061)",1061,1055,1050,5,,,,,,,6,5
"De 15 a 19 años (062)",1554,1532,1403,110,15,4,,,,,22,152
"De 20 a 24 años (063)",1430,1203,605,423,140,26,7,2,,,227,823
"De 25 a 29 años (064)",1129,1008,181,395,281,110,37,3,1,,121,1469
"De 30 a 34 años (065)",1111,1051,108,263,354,188,126,11,1,,60,2157
"De 35 a 39 años (066)",1105,1064,58,172,321,233,219,47,12,2,41,2874
"De 40 a 44 años (067)",1014,1000,51,98,209,244,275,93,26,4,14,3300
"De 45 a 49 años (068)",821,805,29,74,154,137,240,117,46,8,16,3067
"De 50 y más años (069)",3332,3267,194,247,344,380,827,702,385,188,65,15654
"PEA (070)",5046,4787,786,939,924,672,832,387,180,67,259,13219
"De 12 a 14 años (071)",42,42,40,2,,,,,,,,2
"De 15 a 19 años (072)",249,243,201,37,5,,,,,,6,47
"De 20 a 24 años (073)",550,453,199,190,53,8,2,1,,,97,334
"De 25 a 29 años (074)",561,499,108,200,126,48,15,2,,,62,671
"De 30 a 34 años (075)",594,557,69,162,163,97,61,5,,,37,1077
"De 35 a 39 años (076)",630,608,37,121,183,127,117,17,5,1,22,1535
"De 40 a 44 años (077)",591,583,37,62,134,137,152,41,16,4,8,1841
"De 45 a 49 años (078)",495,484,20,56,101,81,144,56,21,5,11,1718
"De 50 y más años (079)",1334,1318,75,109,159,174,341,265,138,57,16,5994
"Ocupada (080)",4885,4650,731,913,902,658,820,383,179,64,235,12987
"De 12 a 14 años (081)",40,40,38,2,,,,,,,,2
"De 15 a 19 años (082)",240,234,194,35,5,,,,,,6,45
"De 20 a 24 años (083)",504,418,176,181,50,8,2,1,,,86,319
"De 25 a 29 años (084)",525,470,95,190,123,45,15,2,,,55,646
"De 30 a 34 años (085)",572,541,62,160,160,93,61,5,,,31,1057
"De 35 a 39 años (086)",612,590,36,120,175,123,114,16,5,1,22,1487
"De 40 a 44 años (087)",585,577,36,62,133,136,150,40,16,4,8,1821
"De 45 a 49 años (088)",488,477,20,56,100,80,139,56,21,5,11,1691
"De 50 y más años (089)",1319,1303,74,107,156,173,339,263,137,54,16,5919
"Desocupada (090)",161,137,55,26,22,14,12,4,1,3,24,232
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",9,9,7,2,,,,,,,,2
"De 20 a 24 años (093)",46,35,23,9,3,,,,,,11,15
"De 25 a 29 años (094)",36,29,13,10,3,3,,,,,7,25
"De 30 a 34 años (095)",22,16,7,2,3,4,,,,,6,20
"De 35 a 39 años (096)",18,18,1,1,8,4,3,1,,,,48
"De 40 a 44 años (097)",6,6,1,,1,1,2,1,,,,20
"De 45 a 49 años (098)",7,7,,,1,1,5,,,,,27
"De 50 y más años (099)",15,15,1,2,3,1,2,2,1,3,,75
"No PEA (100)",7511,7198,2893,848,894,650,899,588,291,135,313,16282
"De 12 a 14 años (101)",1019,1013,1010,3,,,,,,,6,3
"De 15 a 19 años (102)",1305,1289,1202,73,10,4,,,,,16,105
"De 20 a 24 años (103)",880,750,406,233,87,18,5,1,,,130,489
"De 25 a 29 años (104)",568,509,73,195,155,62,22,1,1,,59,798
"De 30 a 34 años (105)",517,494,39,101,191,91,65,6,1,,23,1080
"De 35 a 39 años (106)",475,456,21,51,138,106,102,30,7,1,19,1339
"De 40 a 44 años (107)",423,417,14,36,75,107,123,52,10,,6,1459
"De 45 a 49 años (108)",326,321,9,18,53,56,96,61,25,3,5,1349
"De 50 y más años (109)",1998,1949,119,138,185,206,486,437,247,131,49,9660
,,,,,,,,,,,,
"RURAL (120)",8095,7769,2216,1042,962,847,1218,760,452,272,326,22600
"De 12 a 14 años (121)",799,798,798,,,,,,,,1,
"De 15 a 19 años (122)",973,959,854,89,15,1,,,,,14,122
"De 20 a 24 años (123)",824,699,294,282,91,24,7,1,,,125,571
"De 25 a 29 años (124)",714,631,65,214,179,120,51,2,,,83,1159
"De 30 a 34 años (125)",645,611,31,130,167,146,113,19,5,,34,1543
"De 35 a 39 años (126)",671,655,22,68,157,123,195,68,19,3,16,2238
"De 40 a 44 años (127)",592,581,17,45,87,117,185,86,29,15,11,2348
"De 45 a 49 años (128)",531,529,19,38,60,69,157,113,56,17,2,2465
"De 50 y más años (129)",2346,2306,116,176,206,247,510,471,343,237,40,12154
"PEA (130)",2809,2687,398,445,406,369,517,305,153,94,122,8927
"De 12 a 14 años (131)",27,27,27,,,,,,,,,
"De 15 a 19 años (132)",129,128,103,23,2,,,,,,1,27
"De 20 a 24 años (133)",290,246,118,80,39,8,1,,,,44,186
"De 25 a 29 años (134)",322,278,44,91,77,48,17,1,,,44,468
"De 30 a 34 años (135)",287,272,24,71,64,61,42,7,3,,15,631
"De 35 a 39 años (136)",318,314,14,43,75,59,92,24,6,1,4,994
"De 40 a 44 años (137)",276,273,7,28,48,60,77,36,10,7,3,1034
"De 45 a 49 años (138)",266,266,14,27,28,40,77,55,22,3,,1119
"De 50 y más años (139)",894,883,47,82,73,93,211,182,112,83,11,4468
"Ocupada (140)",2754,2635,372,432,400,368,513,304,152,94,119,8867
"De 12 a 14 años (141)",25,25,25,,,,,,,,,
"De 15 a 19 años (142)",119,118,94,22,2,,,,,,1,26
"De 20 a 24 años (143)",278,235,109,78,39,8,1,,,,43,184
"De 25 a 29 años (144)",313,269,40,88,76,48,16,1,,,44,459
"De 30 a 34 años (145)",276,262,22,66,63,61,40,7,3,,14,616
"De 35 a 39 años (146)",314,311,14,42,74,58,92,24,6,1,3,988
"De 40 a 44 años (147)",274,271,7,28,46,60,77,36,10,7,3,1030
"De 45 a 49 años (148)",266,266,14,27,28,40,77,55,22,3,,1119
"De 50 y más años (149)",889,878,47,81,72,93,210,181,111,83,11,4445
"Desocupada (150)",55,52,26,13,6,1,4,1,1,,3,60
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (153)",12,11,9,2,,,,,,,1,2
"De 25 a 29 años (154)",9,9,4,3,1,,1,,,,,9
"De 30 a 34 años (155)",11,10,2,5,1,,2,,,,1,15
"De 35 a 39 años (156)",4,3,,1,1,1,,,,,1,6
"De 40 a 44 años (157)",2,2,,,2,,,,,,,4
"De 50 y más años (159)",5,5,,1,1,,1,1,1,,,23
"No PEA (160)",5286,5082,1818,597,556,478,701,455,299,178,204,13673
"De 12 a 14 años (161)",772,771,771,,,,,,,,1,
"De 15 a 19 años (162)",844,831,751,66,13,1,,,,,13,95
"De 20 a 24 años (163)",534,453,176,202,52,16,6,1,,,81,385
"De 25 a 29 años (164)",392,353,21,123,102,72,34,1,,,39,691
"De 30 a 34 años (165)",358,339,7,59,103,85,71,12,2,,19,912
"De 35 a 39 años (166)",353,341,8,25,82,64,103,44,13,2,12,1244
"De 40 a 44 años (167)",316,308,10,17,39,57,108,50,19,8,8,1314
"De 45 a 49 años (168)",265,263,5,11,32,29,80,58,34,14,2,1346
"De 50 y más años (169)",1452,1423,69,94,133,154,299,289,231,154,29,7686
