"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (038)",2177,,349,1054,724,50
"Servicios sociales y de salud (039)",589,,114,221,227,27
"Otras activ. serv.comun.soc y personales (040)",1055,31,375,337,248,64
"Hogares privados con servicio doméstico (041)",168,11,81,46,25,5
"Organiz. y organos extraterritoriales (042)",2,,2,,,
"Actividad economica no especificada (043)",1294,9,515,458,265,47
"Mujeres (045)",26457,247,8896,10516,5954,844
"Agric., ganadería, caza y silvicultura (046)",3050,28,913,1165,760,184
"Pesca (047)",17,,6,10,1,
"Explotación de minas y canteras (048)",24,,18,5,1,
"Industrias manufactureras (049)",6208,33,2961,2514,644,56
"Suministro de electricidad, gas y agua (050)",16,1,5,5,5,
"Construcción (051)",98,2,37,39,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",6564,106,1753,2443,1913,349
"Venta, mant.y rep. veh.autom.y motoc. (053)",102,,52,35,14,1
"Comercio al por mayor (054)",481,4,166,201,97,13
"Comercio al por menor (055)",5981,102,1535,2207,1802,335
"Hoteles y restaurantes (056)",1719,37,494,583,515,90
"Trans., almac. y comunicaciones (057)",257,2,146,78,29,2
"Intermediación financiera (058)",177,,87,75,14,1
"Activid.inmobil., empres. y alquileres (059)",783,,387,283,107,6
"Admin.pub. y defensa; p. segur.soc.afil (060)",525,,210,192,118,5
"Enseñanza (061)",2955,,578,1623,733,21
"Servicios sociales y de salud (062)",970,1,246,412,306,5
"Otras activ. serv.comun.soc y personales (063)",721,6,233,266,192,24
"Hogares privados con servicio doméstico (064)",1445,26,519,466,384,50
"Organiz. y organos extraterritoriales (065)",1,,,1,,
"Actividad economica no especificada (066)",927,5,303,356,214,49
,,,,,,
"URBANA (067)",67495,720,23456,25226,15613,2480
"Agric., ganadería, caza y silvicultura (068)",7440,73,2361,2485,1938,583
"Pesca (069)",415,,86,182,129,18
"Explotación de minas y canteras (070)",444,,190,203,49,2
"Industrias manufactureras (071)",14394,86,7028,5271,1752,257
"Suministro de electricidad, gas y agua (072)",161,4,39,60,49,9
"Construcción (073)",5329,102,1907,1812,1341,167
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",13150,260,3883,4672,3612,723
"Venta, mant.y rep. veh.autom.y motoc. (075)",1464,9,537,490,365,63
"Comercio al por mayor (076)",1247,13,481,483,227,43
"Comercio al por menor (077)",10439,238,2865,3699,3020,617
"Hoteles y restaurantes (078)",2513,52,807,820,709,125
"Trans., almac. y comunicaciones (079)",6393,56,2217,2426,1534,160
"Intermediación financiera (080)",368,,160,162,45,1
"Activid.inmobil., empres. y alquileres (081)",3268,3,1173,1322,699,71
"Admin.pub. y defensa; p. segur.soc.afil (082)",1826,,480,767,548,31
"Enseñanza (083)",4972,,880,2601,1420,71
"Servicios sociales y de salud (084)",1519,1,344,618,524,32
"Otras activ. serv.comun.soc y personales (085)",1703,34,578,576,428,87
"Hogares privados con servicio doméstico (086)",1519,35,551,487,393,53
"Organiz. y organos extraterritoriales (087)",3,,2,1,,
"Actividad economica no especificada (088)",2078,14,770,761,443,90
"Hombres (089)",43318,486,15362,15529,10180,1761
"Agric., ganadería, caza y silvicultura (090)",5809,54,1862,1828,1558,507
"Pesca (091)",398,,80,172,128,18
"Explotación de minas y canteras (092)",424,,175,199,48,2
"Industrias manufactureras (093)",8468,54,4242,2850,1120,202
"Suministro de electricidad, gas y agua (094)",145,3,34,55,44,9
"Construcción (095)",5232,100,1871,1773,1323,165
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",6767,156,2187,2298,1743,383
"Venta, mant.y rep. veh.autom.y motoc. (097)",1364,9,486,455,352,62
"Comercio al por mayor (098)",782,9,322,288,133,30
"Comercio al por menor (099)",4621,138,1379,1555,1258,291
"Hoteles y restaurantes (100)",864,15,329,262,221,37
"Trans., almac. y comunicaciones (101)",6141,54,2073,2350,1505,159
"Intermediación financiera (102)",191,,73,87,31,
"Activid.inmobil., empres. y alquileres (103)",2509,3,802,1045,594,65
"Admin.pub. y defensa; p. segur.soc.afil (104)",1323,,280,580,437,26
"Enseñanza (105)",2104,,330,1024,700,50
"Servicios sociales y de salud (106)",575,,110,216,222,27
"Otras activ. serv.comun.soc y personales (107)",1006,28,357,320,238,63
"Hogares privados con servicio doméstico (108)",152,10,74,40,24,4
"Organiz. y organos extraterritoriales (109)",2,,2,,,
"Actividad economica no especificada (110)",1208,9,481,430,244,44
"Mujeres (112)",24177,234,8094,9697,5433,719
"Agric., ganadería, caza y silvicultura (113)",1631,19,499,657,380,76
"Pesca (114)",17,,6,10,1,
"Explotación de minas y canteras (115)",20,,15,4,1,
"Industrias manufactureras (116)",5926,32,2786,2421,632,55
"Suministro de electricidad, gas y agua (117)",16,1,5,5,5,
"Construcción (118)",97,2,36,39,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",6383,104,1696,2374,1869,340
"Venta, mant.y rep. veh.autom.y motoc. (120)",100,,51,35,13,1
"Comercio al por mayor (121)",465,4,159,195,94,13
"Comercio al por menor (122)",5818,100,1486,2144,1762,326
"Hoteles y restaurantes (123)",1649,37,478,558,488,88
"Trans., almac. y comunicaciones (124)",252,2,144,76,29,1
"Intermediación financiera (125)",177,,87,75,14,1
"Activid.inmobil., empres. y alquileres (126)",759,,371,277,105,6
"Admin.pub. y defensa; p. segur.soc.afil (127)",503,,200,187,111,5
"Enseñanza (128)",2868,,550,1577,720,21
"Servicios sociales y de salud (129)",944,1,234,402,302,5
"Otras activ. serv.comun.soc y personales (130)",697,6,221,256,190,24
"Hogares privados con servicio doméstico (131)",1367,25,477,447,369,49
"Organiz. y organos extraterritoriales (132)",1,,,1,,
"Actividad economica no especificada (133)",870,5,289,331,199,46
,,,,,,
"RURAL (134)",7823,58,2656,2752,1936,421
"Agric., ganadería, caza y silvicultura (135)",5196,38,1580,1749,1460,369
"Pesca (136)",24,,2,8,12,2
"Explotación de minas y canteras (137)",27,,11,11,5,
"Industrias manufactureras (138)",793,3,448,277,57,8
"Suministro de electricidad, gas y agua (139)",2,,1,,1,
"Construcción (140)",174,1,68,70,34,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",406,7,136,160,85,18
"Venta, mant.y rep. veh.autom.y motoc. (142)",58,,34,13,10,1
"Comercio al por mayor (143)",72,,26,41,5,
"Comercio al por menor (144)",276,7,76,106,70,17
"Hoteles y restaurantes (145)",107,,31,34,38,4
"Trans., almac. y comunicaciones (146)",280,3,85,112,73,7
"Intermediación financiera (147)",1,,,,1,
"Activid.inmobil., empres. y alquileres (148)",243,1,85,115,40,2
"Admin.pub. y defensa; p. segur.soc.afil (149)",60,,19,20,20,1
"Enseñanza (150)",160,,47,76,37,
"Servicios sociales y de salud (151)",40,,16,15,9,
"Otras activ. serv.comun.soc y personales (152)",73,3,30,27,12,1
"Hogares privados con servicio doméstico (153)",94,2,49,25,16,2
"Actividad economica no especificada (155)",143,,48,53,36,6
"Hombres (156)",5543,45,1854,1933,1415,296
"Agric., ganadería, caza y silvicultura (157)",3777,29,1166,1241,1080,261
"Pesca (158)",24,,2,8,12,2
"Explotación de minas y canteras (159)",23,,8,10,5,
"Industrias manufactureras (160)",511,2,273,184,45,7
"Suministro de electricidad, gas y agua (161)",2,,1,,1,
"Construcción (162)",173,1,67,70,34,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",225,5,79,91,41,9
"Venta, mant.y rep. veh.autom.y motoc. (164)",56,,33,13,9,1
"Comercio al por mayor (165)",56,,19,35,2,
"Comercio al por menor (166)",113,5,27,43,30,8
"Hoteles y restaurantes (167)",37,,15,9,11,2
"Trans., almac. y comunicaciones (168)",275,3,83,110,73,6
"Intermediación financiera (169)",1,,,,1,
"Activid.inmobil., empres. y alquileres (170)",219,1,69,109,38,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",38,,9,15,13,1
"Enseñanza (172)",73,,19,30,24,
"Servicios sociales y de salud (173)",14,,4,5,5,
"Otras activ. serv.comun.soc y personales (174)",49,3,18,17,10,1
"Hogares privados con servicio doméstico (175)",16,1,7,6,1,1
"Actividad economica no especificada (177)",86,,34,28,21,3
"Mujeres (179)",2280,13,802,819,521,125
"Agric., ganadería, caza y silvicultura (180)",1419,9,414,508,380,108
"Explotación de minas y canteras (182)",4,,3,1,,
"Industrias manufactureras (183)",282,1,175,93,12,1
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",181,2,57,69,44,9
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,1,,1,
"Comercio al por mayor (188)",16,,7,6,3,
"Comercio al por menor (189)",163,2,49,63,40,9
"Hoteles y restaurantes (190)",70,,16,25,27,2
"Trans., almac. y comunicaciones (191)",5,,2,2,,1
"Activid.inmobil., empres. y alquileres (193)",24,,16,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (194)",22,,10,5,7,
"Enseñanza (195)",87,,28,46,13,
"Servicios sociales y de salud (196)",26,,12,10,4,
"Otras activ. serv.comun.soc y personales (197)",24,,12,10,2,
"Hogares privados con servicio doméstico (198)",78,1,42,19,15,1
"Actividad economica no especificada (200)",57,,14,25,15,3
