"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",18,37,32,1,86.5,2.7,
"De 45 a 49 años (038)",8,41,36,,87.8,,
"De 50 y más años (039)",21,100,84,,84,,
"No PEA (040)",10132,23897,21089,350,88.2,1.5,
"De 12 a 14 años (041)",1592,4,4,,100,,
"De 15 a 19 años (042)",1776,117,116,38,99.1,32.5,
"De 20 a 24 años (043)",845,534,522,93,97.8,17.4,
"De 25 a 29 años (044)",719,1107,1067,83,96.4,7.5,
"De 30 a 34 años (045)",671,1684,1626,62,96.6,3.7,
"De 35 a 39 años (046)",674,2073,1952,53,94.2,2.6,
"De 40 a 44 años (047)",530,2101,1968,20,93.7,1,
"De 45 a 49 años (048)",521,2362,2171,1,91.9,,
"De 50 y más años (049)",2804,13915,11663,,83.8,,
,,,,,,,
"URBANA (060)",6850,15695,14318,232,91.2,1.5,
"De 12 a 14 años (061)",651,2,2,,100,,
"De 15 a 19 años (062)",878,83,81,19,97.6,22.9,
"De 20 a 24 años (063)",695,423,414,49,97.9,11.6,
"De 25 a 29 años (064)",722,914,873,66,95.5,7.2,
"De 30 a 34 años (065)",668,1442,1399,50,97,3.5,
"De 35 a 39 años (066)",667,1809,1725,34,95.4,1.9,
"De 40 a 44 años (067)",542,1873,1743,13,93.1,0.7,
"De 45 a 49 años (068)",479,1832,1709,1,93.3,0.1,
"De 50 y más años (069)",1548,7317,6372,,87.1,,
"PEA (070)",3104,8302,7617,111,91.7,1.3,
"De 12 a 14 años (071)",47,,,,,,
"De 15 a 19 años (072)",153,32,31,7,96.9,21.9,
"De 20 a 24 años (073)",328,212,207,21,97.6,9.9,
"De 25 a 29 años (074)",411,494,468,32,94.7,6.5,
"De 30 a 34 años (075)",397,827,801,29,96.9,3.5,
"De 35 a 39 años (076)",400,1080,1039,11,96.2,1,
"De 40 a 44 años (077)",343,1137,1056,10,92.9,0.9,
"De 45 a 49 años (078)",267,1005,933,1,92.8,0.1,
"De 50 y más años (079)",758,3515,3082,,87.7,,
"Ocupada (080)",2946,8070,7404,107,91.7,1.3,
"De 12 a 14 años (081)",45,,,,,,
"De 15 a 19 años (082)",131,28,27,6,96.4,21.4,
"De 20 a 24 años (083)",295,202,197,21,97.5,10.4,
"De 25 a 29 años (084)",382,474,448,30,94.5,6.3,
"De 30 a 34 años (085)",378,803,778,29,96.9,3.6,
"De 35 a 39 años (086)",381,1038,998,11,96.1,1.1,
"De 40 a 44 años (087)",330,1104,1028,9,93.1,0.8,
"De 45 a 49 años (088)",261,975,908,1,93.1,0.1,
"De 50 y más años (089)",743,3446,3020,,87.6,,
"Desocupada (090)",158,232,213,4,91.8,1.7,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",22,4,4,1,100,25,
"De 20 a 24 años (093)",33,10,10,,100,,
"De 25 a 29 años (094)",29,20,20,2,100,10,
"De 30 a 34 años (095)",19,24,23,,95.8,,
"De 35 a 39 años (096)",19,42,41,,97.6,,
"De 40 a 44 años (097)",13,33,28,1,84.8,3,
"De 45 a 49 años (098)",6,30,25,,83.3,,
"De 50 y más años (099)",15,69,62,,89.9,,
"No PEA (100)",3746,7393,6701,121,90.6,1.6,
"De 12 a 14 años (101)",604,2,2,,100,,
"De 15 a 19 años (102)",725,51,50,12,98,23.5,
"De 20 a 24 años (103)",367,211,207,28,98.1,13.3,
"De 25 a 29 años (104)",311,420,405,34,96.4,8.1,
"De 30 a 34 años (105)",271,615,598,21,97.2,3.4,
"De 35 a 39 años (106)",267,729,686,23,94.1,3.2,
"De 40 a 44 años (107)",199,736,687,3,93.3,0.4,
"De 45 a 49 años (108)",212,827,776,,93.8,,
"De 50 y más años (109)",790,3802,3290,,86.5,,
,,,,,,,
"RURAL (120)",11767,35410,30933,424,87.4,1.2,
"De 12 a 14 años (121)",1022,2,2,,100,,
"De 15 a 19 años (122)",1386,118,117,44,99.2,37.3,
"De 20 a 24 años (123)",1025,692,673,117,97.3,16.9,
"De 25 a 29 años (124)",965,1437,1382,97,96.2,6.8,
"De 30 a 34 años (125)",920,2371,2252,82,95,3.5,
"De 35 a 39 años (126)",914,3021,2852,54,94.4,1.8,
"De 40 a 44 años (127)",737,3022,2826,27,93.5,0.9,
"De 45 a 49 años (128)",714,3481,3138,3,90.1,0.1,
"De 50 y más años (129)",4084,21266,17691,,83.2,,
"PEA (130)",5381,18906,16545,196,87.5,1,
"De 12 a 14 años (131)",34,,,,,,
"De 15 a 19 años (132)",335,52,51,18,98.1,34.6,
"De 20 a 24 años (133)",547,369,358,52,97,14.1,
"De 25 a 29 años (134)",557,750,720,49,96,6.5,
"De 30 a 34 años (135)",520,1302,1224,41,94,3.1,
"De 35 a 39 años (136)",507,1677,1586,24,94.6,1.4,
"De 40 a 44 años (137)",406,1657,1545,10,93.2,0.6,
"De 45 a 49 años (138)",405,1946,1743,2,89.6,0.1,
"De 50 y más años (139)",2070,11153,9318,,83.5,,
"Ocupada (140)",5189,18780,16439,193,87.5,1,
"De 12 a 14 años (141)",29,,,,,,
"De 15 a 19 años (142)",281,51,50,18,98,35.3,
"De 20 a 24 años (143)",495,359,348,52,96.9,14.5,
"De 25 a 29 años (144)",521,735,706,48,96.1,6.5,
"De 30 a 34 años (145)",499,1285,1209,40,94.1,3.1,
"De 35 a 39 años (146)",496,1640,1557,23,94.9,1.4,
"De 40 a 44 años (147)",401,1653,1541,10,93.2,0.6,
"De 45 a 49 años (148)",403,1935,1732,2,89.5,0.1,
"De 50 y más años (149)",2064,11122,9296,,83.6,,
"Desocupada (150)",192,126,106,3,84.1,2.4,
"De 12 a 14 años (151)",5,,,,,,
"De 15 a 19 años (152)",54,1,1,,100,,
"De 20 a 24 años (153)",52,10,10,,100,,
"De 25 a 29 años (154)",36,15,14,1,93.3,6.7,
"De 30 a 34 años (155)",21,17,15,1,88.2,5.9,
"De 35 a 39 años (156)",11,37,29,1,78.4,2.7,
"De 40 a 44 años (157)",5,4,4,,100,,
"De 45 a 49 años (158)",2,11,11,,100,,
"De 50 y más años (159)",6,31,22,,71,,
"No PEA (160)",6386,16504,14388,228,87.2,1.4,
"De 12 a 14 años (161)",988,2,2,,100,,
"De 15 a 19 años (162)",1051,66,66,26,100,39.4,
"De 20 a 24 años (163)",478,323,315,65,97.5,20.1,
"De 25 a 29 años (164)",408,687,662,48,96.4,7,
"De 30 a 34 años (165)",400,1069,1028,41,96.2,3.8,
"De 35 a 39 años (166)",407,1344,1266,30,94.2,2.2,
"De 40 a 44 años (167)",331,1365,1281,17,93.8,1.2,
"De 45 a 49 años (168)",309,1535,1395,1,90.9,0.1,
"De 50 y más años (169)",2014,10113,8373,,82.8,,
