"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",735,,,9,154,365,104,103
"De 50 y más años (049)",3740,165,468,913,938,414,19,823
,,,,,,,,
"URBANA (060)",13485,138,450,1076,1580,2763,4210,3268
"De 12 a 14 años (061)",9,,,,,,2,7
"De 15 a 19 años (062)",259,,,,,,150,109
"De 20 a 24 años (063)",1368,,,,,3,808,557
"De 25 a 29 años (064)",1605,,,,,89,1000,516
"De 30 a 34 años (065)",1688,,,,,308,979,401
"De 35 a 39 años (066)",1610,,,,28,556,717,309
"De 40 a 44 años (067)",1325,,,,108,614,386,217
"De 45 a 49 años (068)",1133,,,9,229,549,150,196
"De 50 y más años (069)",4488,138,450,1067,1215,644,18,956
"PEA (070)",6256,14,105,405,794,1548,1829,1561
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",65,,,,,,42,23
"De 20 a 24 años (073)",517,,,,,3,277,237
"De 25 a 29 años (074)",706,,,,,33,416,257
"De 30 a 34 años (075)",840,,,,,164,454,222
"De 35 a 39 años (076)",892,,,,18,339,344,191
"De 40 a 44 años (077)",759,,,,66,351,212,130
"De 45 a 49 años (078)",632,,,4,128,300,75,125
"De 50 y más años (079)",1844,14,105,401,582,358,9,375
"Ocupada (080)",6120,14,104,399,790,1528,1786,1499
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",60,,,,,,39,21
"De 20 a 24 años (083)",494,,,,,2,268,224
"De 25 a 29 años (084)",683,,,,,32,406,245
"De 30 a 34 años (085)",816,,,,,161,443,212
"De 35 a 39 años (086)",871,,,,17,335,338,181
"De 40 a 44 años (087)",748,,,,66,347,209,126
"De 45 a 49 años (088)",622,,,4,126,296,74,122
"De 50 y más años (089)",1825,14,104,395,581,355,9,367
"Desocupada (090)",136,,1,6,4,20,43,62
"De 15 a 19 años (092)",5,,,,,,3,2
"De 20 a 24 años (093)",23,,,,,1,9,13
"De 25 a 29 años (094)",23,,,,,1,10,12
"De 30 a 34 años (095)",24,,,,,3,11,10
"De 35 a 39 años (096)",21,,,,1,4,6,10
"De 40 a 44 años (097)",11,,,,,4,3,4
"De 45 a 49 años (098)",10,,,,2,4,1,3
"De 50 y más años (099)",19,,1,6,1,3,,8
"No PEA (100)",7229,124,345,671,786,1215,2381,1707
"De 12 a 14 años (101)",8,,,,,,2,6
"De 15 a 19 años (102)",194,,,,,,108,86
"De 20 a 24 años (103)",851,,,,,,531,320
"De 25 a 29 años (104)",899,,,,,56,584,259
"De 30 a 34 años (105)",848,,,,,144,525,179
"De 35 a 39 años (106)",718,,,,10,217,373,118
"De 40 a 44 años (107)",566,,,,42,263,174,87
"De 45 a 49 años (108)",501,,,5,101,249,75,71
"De 50 y más años (109)",2644,124,345,666,633,286,9,581
,,,,,,,,
"RURAL (120)",5722,43,164,398,681,1040,2067,1329
"De 12 a 14 años (121)",7,,,,,,1,6
"De 15 a 19 años (122)",173,,,,,,109,64
"De 20 a 24 años (123)",675,,,,,3,444,228
"De 25 a 29 años (124)",743,,,,,36,508,199
"De 30 a 34 años (125)",697,,,,,117,409,171
"De 35 a 39 años (126)",650,,,,12,186,327,125
"De 40 a 44 años (127)",521,,,1,36,212,188,84
"De 45 a 49 años (128)",428,,,5,92,208,66,57
"De 50 y más años (129)",1828,43,164,392,541,278,15,395
"PEA (130)",2347,2,41,147,301,499,771,586
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",60,,,,,,37,23
"De 20 a 24 años (133)",237,,,,,3,133,101
"De 25 a 29 años (134)",300,,,,,15,179,106
"De 30 a 34 años (135)",272,,,,,47,157,68
"De 35 a 39 años (136)",311,,,,8,92,141,70
"De 40 a 44 años (137)",240,,,1,18,100,82,39
"De 45 a 49 años (138)",194,,,1,39,92,37,25
"De 50 y más años (139)",732,2,41,145,236,150,5,153
"Ocupada (140)",2313,2,41,146,299,495,761,569
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",56,,,,,,35,21
"De 20 a 24 años (143)",232,,,,,3,131,98
"De 25 a 29 años (144)",295,,,,,14,177,104
"De 30 a 34 años (145)",268,,,,,47,155,66
"De 35 a 39 años (146)",305,,,,7,91,140,67
"De 40 a 44 años (147)",237,,,1,18,100,82,36
"De 45 a 49 años (148)",191,,,1,39,91,36,24
"De 50 y más años (149)",728,2,41,144,235,149,5,152
"Desocupada (150)",34,,,1,2,4,10,17
"De 15 a 19 años (152)",4,,,,,,2,2
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",5,,,,,1,2,2
"De 30 a 34 años (155)",4,,,,,,2,2
"De 35 a 39 años (156)",6,,,,1,1,1,3
"De 40 a 44 años (157)",3,,,,,,,3
"De 45 a 49 años (158)",3,,,,,1,1,1
"De 50 y más años (159)",4,,,1,1,1,,1
"No PEA (160)",3375,41,123,251,380,541,1296,743
"De 12 a 14 años (161)",6,,,,,,1,5
"De 15 a 19 años (162)",113,,,,,,72,41
"De 20 a 24 años (163)",438,,,,,,311,127
"De 25 a 29 años (164)",443,,,,,21,329,93
"De 30 a 34 años (165)",425,,,,,70,252,103
"De 35 a 39 años (166)",339,,,,4,94,186,55
"De 40 a 44 años (167)",281,,,,18,112,106,45
"De 45 a 49 años (168)",234,,,4,53,116,29,32
"De 50 y más años (169)",1096,41,123,247,305,128,10,242
