"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",22,,10,7,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2423,136,844,865,514,64
"Otra (036)",47,,45,2,,
"Ocupación no especificada (037)",384,4,131,144,82,23
"Desocupado (038)",145,12,92,29,10,2
,,,,,,
"URBANA (039)",15501,322,5321,5782,3563,513
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",45,,7,17,19,2
"Profes., científicos e intelectuales (041)",1371,,278,804,282,7
"Técnicos de nivel medio y trab.asimilados (042)",673,1,256,264,131,21
"Jefes y empleados de oficina (043)",703,,263,326,113,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2087,39,622,842,507,77
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3111,14,733,1122,1014,228
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1022,14,336,369,277,26
"Obreros construc., conf., papel, fab., instr. (047)",1275,,439,472,345,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3622,231,1465,1173,653,100
"Otra (049)",715,,543,128,44,
"Ocupación no especificada (050)",446,11,161,157,100,17
"Desocupado (051)",431,12,218,108,78,15
"Hombres (052)",10990,217,3861,3915,2594,403
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,,2,12,18,2
"Profes., científicos e intelectuales (054)",766,,138,439,183,6
"Técnicos de nivel medio y trab.asimilados (055)",479,1,181,185,93,19
"Jefes y empleados de oficina (056)",461,,135,236,89,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",843,22,244,298,237,42
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2790,12,667,1011,893,207
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",896,12,305,308,248,23
"Obreros construc., conf., papel, fab., instr. (060)",1258,,431,467,341,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2260,155,1018,688,334,65
"Otra (062)",668,,498,126,44,
"Ocupación no especificada (063)",204,7,85,60,46,6
"Desocupado (064)",331,8,157,85,68,13
"Mujeres (065)",4511,105,1460,1867,969,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,5,5,1,
"Profes., científicos e intelectuales (067)",605,,140,365,99,1
"Técnicos de nivel medio y trab.asimilados (068)",194,,75,79,38,2
"Jefes y empleados de oficina (069)",242,,128,90,24,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1244,17,378,544,270,35
"Agricult.trabaj. calif. agrop. y pesqueros (071)",321,2,66,111,121,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",126,2,31,61,29,3
"Obreros construc., conf., papel, fab., instr. (073)",17,,8,5,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1362,76,447,485,319,35
"Otra (075)",47,,45,2,,
"Ocupación no especificada (076)",242,4,76,97,54,11
"Desocupado (077)",100,4,61,23,10,2
,,,,,,
"RURAL (078)",14723,361,5545,4992,3184,641
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,1,4,,
"Profes., científicos e intelectuales (080)",237,,71,128,36,2
"Técnicos de nivel medio y trab.asimilados (081)",124,,48,50,22,4
"Jefes y empleados de oficina (082)",61,,25,23,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",366,5,136,149,67,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7471,42,1952,2775,2194,508
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",270,1,105,113,48,3
"Obreros construc., conf., papel, fab., instr. (086)",363,1,130,156,72,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5317,284,2845,1439,656,93
"Otra (088)",15,,11,4,,
"Ocupación no especificada (089)",187,1,72,66,35,13
"Desocupado (090)",307,27,149,85,41,5
"Hombres (091)",12635,287,4790,4249,2750,559
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,4,,
"Profes., científicos e intelectuales (093)",138,,34,78,25,1
"Técnicos de nivel medio y trab.asimilados (094)",101,,37,39,21,4
"Jefes y empleados de oficina (095)",43,,16,15,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",156,1,51,69,28,7
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6997,40,1829,2621,2037,470
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",259,1,100,108,47,3
"Obreros construc., conf., papel, fab., instr. (099)",358,1,128,154,71,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4256,224,2448,1059,461,64
"Otra (101)",15,,11,4,,
"Ocupación no especificada (102)",45,1,17,19,7,1
"Desocupado (103)",262,19,118,79,41,5
"Mujeres (104)",2088,74,755,743,434,82
"Profes., científicos e intelectuales (106)",99,,37,50,11,1
"Técnicos de nivel medio y trab.asimilados (107)",23,,11,11,1,
"Jefes y empleados de oficina (108)",18,,9,8,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",210,4,85,80,39,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",474,2,123,154,157,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",11,,5,5,1,
"Obreros construc., conf., papel, fab., instr. (112)",5,,2,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1061,60,397,380,195,29
"Ocupación no especificada (115)",142,,55,47,28,12
"Desocupado (116)",45,8,31,6,,
