"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleado (057)",7,5,2,,
"Obrero (058)",9,8,1,,
"Trabajador independiente (059)",22,20,2,,
"Trabajador familiar no remunerado (061)",54,53,1,,
"Trabajador del hogar (062)",7,7,,,
"De 15 a 29 años (064)",2642,1888,242,246,266
"Empleado (065)",456,136,67,91,162
"Obrero (066)",658,301,104,150,103
"Trabajador independiente (067)",1006,955,51,,
"Empleador o patrono (068)",25,18,4,3,
"Trabajador familiar no remunerado (069)",453,434,16,2,1
"Trabajador del hogar (070)",44,44,,,
"De 30 a 44 años (072)",3322,2376,306,306,334
"Empleado (073)",749,149,162,208,230
"Obrero (074)",558,287,72,96,103
"Trabajador independiente (075)",1586,1523,63,,
"Empleador o patrono (076)",28,24,2,2,
"Trabajador familiar no remunerado (077)",385,377,7,,1
"Trabajador del hogar (078)",16,16,,,
"De 45 a 64 años (080)",1731,1354,96,138,143
"Empleado (081)",280,50,43,87,100
"Obrero (082)",251,138,23,47,43
"Trabajador independiente (083)",945,923,22,,
"Empleador o patrono (084)",25,19,2,4,
"Trabajador familiar no remunerado (085)",221,215,6,,
"Trabajador del hogar (086)",9,9,,,
"De 65 y más años (088)",360,335,15,4,6
"Empleado (089)",11,4,1,2,4
"Obrero (090)",23,12,7,2,2
"Trabajador independiente (091)",255,251,4,,
"Empleador o patrono (092)",7,6,1,,
"Trabajador familiar no remunerado (093)",61,59,2,,
"Trabajador del hogar (094)",3,3,,,
,,,,,
"RURAL (096)",16422,15151,792,249,230
"Empleado (097)",439,170,120,43,106
"Obrero (098)",2040,1296,423,200,121
"Trabajador independiente (099)",8296,8183,113,,
"Empleador o patrono (100)",216,183,28,3,2
"Trabajador familiar no remunerado (101)",5361,5249,108,3,1
"Trabajador del hogar (102)",70,70,,,
"De 06 a 14 años (104)",538,533,4,1,
"Obrero (106)",17,15,2,,
"Trabajador independiente (107)",21,21,,,
"Trabajador familiar no remunerado (109)",497,494,2,1,
"Trabajador del hogar (110)",3,3,,,
"De 15 a 29 años (112)",5936,5345,366,118,107
"Empleado (113)",164,81,38,3,42
"Obrero (114)",1064,650,236,114,64
"Trabajador independiente (115)",2347,2318,29,,
"Empleador o patrono (116)",56,47,8,1,
"Trabajador familiar no remunerado (117)",2268,2212,55,,1
"Trabajador del hogar (118)",37,37,,,
"De 30 a 44 años (120)",5281,4786,309,97,89
"Empleado (121)",225,73,75,28,49
"Obrero (122)",614,367,141,67,39
"Trabajador independiente (123)",2908,2861,47,,
"Empleador o patrono (124)",77,61,14,1,1
"Trabajador familiar no remunerado (125)",1440,1407,32,1,
"Trabajador del hogar (126)",17,17,,,
"De 45 a 64 años (128)",3515,3349,102,32,32
"Empleado (129)",46,15,7,11,13
"Obrero (130)",299,221,41,19,18
"Trabajador independiente (131)",2198,2164,34,,
"Empleador o patrono (132)",61,55,4,1,1
"Trabajador familiar no remunerado (133)",900,883,16,1,
"Trabajador del hogar (134)",11,11,,,
"De 65 y más años (136)",1152,1138,11,1,2
"Empleado (137)",4,1,,1,2
"Obrero (138)",46,43,3,,
"Trabajador independiente (139)",822,819,3,,
"Empleador o patrono (140)",22,20,2,,
"Trabajador familiar no remunerado (141)",256,253,3,,
"Trabajador del hogar (142)",2,2,,,
