"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (045)",2606,41,772,947,621,225
"Agric., ganadería, caza y silvicultura (046)",1452,27,408,468,378,171
"Industrias manufactureras (049)",23,1,9,6,6,1
"Construcción (051)",17,,4,6,5,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",202,4,54,75,53,16
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,2,,,
"Comercio al por mayor (054)",4,,,3,1,
"Comercio al por menor (055)",196,4,52,72,52,16
"Hoteles y restaurantes (056)",75,3,15,31,24,2
"Trans., almac. y comunicaciones (057)",11,,6,2,3,
"Intermediación financiera (058)",1,,,1,,
"Activid.inmobil., empres. y alquileres (059)",37,,21,12,3,1
"Admin.pub. y defensa; p. segur.soc.afil (060)",42,,23,17,2,
"Enseñanza (061)",337,,69,196,71,1
"Servicios sociales y de salud (062)",51,,17,29,5,
"Otras activ. serv.comun.soc y personales (063)",106,2,50,33,17,4
"Hogares privados con servicio doméstico (064)",130,4,63,36,20,7
"Actividad economica no especificada (066)",122,,33,35,34,20
,,,,,,
"URBANA (067)",2688,42,734,1056,683,173
"Agric., ganadería, caza y silvicultura (068)",792,29,207,237,210,109
"Explotación de minas y canteras (070)",14,,8,2,4,
"Industrias manufactureras (071)",91,1,26,34,24,6
"Suministro de electricidad, gas y agua (072)",4,,2,,2,
"Construcción (073)",210,,61,81,62,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",290,5,72,106,87,20
"Venta, mant.y rep. veh.autom.y motoc. (075)",19,,7,6,5,1
"Comercio al por mayor (076)",7,,1,3,3,
"Comercio al por menor (077)",264,5,64,97,79,19
"Hoteles y restaurantes (078)",71,3,15,28,22,3
"Trans., almac. y comunicaciones (079)",77,,34,33,9,1
"Intermediación financiera (080)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (081)",88,,42,25,17,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",134,,48,58,22,6
"Enseñanza (083)",601,,93,333,174,1
"Servicios sociales y de salud (084)",74,,19,43,10,2
"Otras activ. serv.comun.soc y personales (085)",72,1,32,27,9,3
"Hogares privados con servicio doméstico (086)",97,3,49,28,15,2
"Actividad economica no especificada (088)",71,,25,20,16,10
"Hombres (089)",1634,30,442,598,447,117
"Agric., ganadería, caza y silvicultura (090)",541,25,158,137,140,81
"Explotación de minas y canteras (092)",14,,8,2,4,
"Industrias manufactureras (093)",75,,18,30,21,6
"Suministro de electricidad, gas y agua (094)",4,,2,,2,
"Construcción (095)",203,,59,79,60,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",133,2,32,46,45,8
"Venta, mant.y rep. veh.autom.y motoc. (097)",17,,5,6,5,1
"Comercio al por mayor (098)",3,,1,,2,
"Comercio al por menor (099)",113,2,26,40,38,7
"Hoteles y restaurantes (100)",18,2,5,5,4,2
"Trans., almac. y comunicaciones (101)",70,,32,31,6,1
"Intermediación financiera (102)",1,,1,,,
"Activid.inmobil., empres. y alquileres (103)",51,,21,13,14,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",101,,28,46,21,6
"Enseñanza (105)",323,,40,170,113,
"Servicios sociales y de salud (106)",31,,6,17,6,2
"Otras activ. serv.comun.soc y personales (107)",34,1,18,11,4,
"Hogares privados con servicio doméstico (108)",2,,1,1,,
"Actividad economica no especificada (110)",33,,13,10,7,3
"Mujeres (112)",1054,12,292,458,236,56
"Agric., ganadería, caza y silvicultura (113)",251,4,49,100,70,28
"Industrias manufactureras (116)",16,1,8,4,3,
"Construcción (118)",7,,2,2,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",157,3,40,60,42,12
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,2,,,
"Comercio al por mayor (121)",4,,,3,1,
"Comercio al por menor (122)",151,3,38,57,41,12
"Hoteles y restaurantes (123)",53,1,10,23,18,1
"Trans., almac. y comunicaciones (124)",7,,2,2,3,
"Intermediación financiera (125)",1,,,1,,
"Activid.inmobil., empres. y alquileres (126)",37,,21,12,3,1
"Admin.pub. y defensa; p. segur.soc.afil (127)",33,,20,12,1,
"Enseñanza (128)",278,,53,163,61,1
"Servicios sociales y de salud (129)",43,,13,26,4,
"Otras activ. serv.comun.soc y personales (130)",38,,14,16,5,3
"Hogares privados con servicio doméstico (131)",95,3,48,27,15,2
"Actividad economica no especificada (133)",38,,12,10,9,7
,,,,,,
"RURAL (134)",5600,85,1599,1757,1509,650
"Agric., ganadería, caza y silvicultura (135)",4612,78,1295,1374,1269,596
"Explotación de minas y canteras (137)",12,,3,4,5,
"Industrias manufactureras (138)",57,,11,18,23,5
"Suministro de electricidad, gas y agua (139)",9,,4,2,2,1
"Construcción (140)",270,1,93,101,62,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",95,1,24,36,25,9
"Venta, mant.y rep. veh.autom.y motoc. (142)",1,,,,,1
"Comercio al por mayor (143)",2,,,2,,
"Comercio al por menor (144)",92,1,24,34,25,8
"Hoteles y restaurantes (145)",22,2,5,8,6,1
"Trans., almac. y comunicaciones (146)",34,,17,11,5,1
"Activid.inmobil., empres. y alquileres (148)",8,,,5,2,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",69,,21,36,12,
"Enseñanza (150)",164,,34,86,44,
"Servicios sociales y de salud (151)",11,,5,5,1,
"Otras activ. serv.comun.soc y personales (152)",88,2,41,27,16,2
"Hogares privados con servicio doméstico (153)",38,1,17,10,5,5
"Actividad economica no especificada (155)",111,,29,34,32,16
"Hombres (156)",4048,56,1119,1268,1124,481
"Agric., ganadería, caza y silvicultura (157)",3411,55,936,1006,961,453
"Explotación de minas y canteras (159)",12,,3,4,5,
"Industrias manufactureras (160)",50,,10,16,20,4
"Suministro de electricidad, gas y agua (161)",9,,4,2,2,1
"Construcción (162)",260,1,91,97,59,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",50,,10,21,14,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",1,,,,,1
"Comercio al por mayor (165)",2,,,2,,
"Comercio al por menor (166)",47,,10,19,14,4
"Trans., almac. y comunicaciones (168)",30,,13,11,5,1
"Activid.inmobil., empres. y alquileres (170)",8,,,5,2,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",60,,18,31,11,
"Enseñanza (172)",105,,18,53,34,
"Servicios sociales y de salud (173)",3,,1,2,,
"Otras activ. serv.comun.soc y personales (174)",20,,5,10,4,1
"Hogares privados con servicio doméstico (175)",3,,2,1,,
"Actividad economica no especificada (177)",27,,8,9,7,3
"Mujeres (179)",1552,29,480,489,385,169
"Agric., ganadería, caza y silvicultura (180)",1201,23,359,368,308,143
"Industrias manufactureras (183)",7,,1,2,3,1
"Construcción (185)",10,,2,4,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",45,1,14,15,11,4
"Comercio al por menor (189)",45,1,14,15,11,4
"Hoteles y restaurantes (190)",22,2,5,8,6,1
"Trans., almac. y comunicaciones (191)",4,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",9,,3,5,1,
"Enseñanza (195)",59,,16,33,10,
"Servicios sociales y de salud (196)",8,,4,3,1,
"Otras activ. serv.comun.soc y personales (197)",68,2,36,17,12,1
"Hogares privados con servicio doméstico (198)",35,1,15,9,5,5
"Actividad economica no especificada (200)",84,,21,25,25,13
