"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Admin.pub. y defensa; p. segur.soc.afil (037)",110,16,16,8,34,,,,3,28,5,
"Enseñanza (038)",159,2,146,1,1,,,,3,6,,
"Servicios sociales y de salud (039)",31,,14,9,5,,,,,3,,
"Otras activ. serv.comun.soc y personales (040)",13,,1,5,1,3,,,,3,,
"Hogares privados con servicio doméstico (041)",1,,,,,,,,,1,,
"Actividad economica no especificada (043)",41,,1,1,4,,,,1,,,34
"Mujeres (044)",1362,3,138,21,29,168,406,17,8,526,,46
"Agric., ganadería, caza y silvicultura (045)",826,,1,,,,406,,,419,,
"Industrias manufactureras (048)",19,,,2,,,,15,2,,,
"Suministro de electricidad, gas y agua (049)",1,,,,,,,,,1,,
"Construcción (050)",22,,,,,,,,6,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",161,,,2,,138,,1,,20,,
"Comercio al por mayor (053)",4,,,,,4,,,,,,
"Comercio al por menor (054)",157,,,2,,134,,1,,20,,
"Hoteles y restaurantes (055)",52,,,2,,30,,,,20,,
"Trans., almac. y comunicaciones (056)",11,,,1,4,,,1,,5,,
"Intermediación financiera (057)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",5,,1,1,2,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",21,2,,,17,,,,,2,,
"Enseñanza (060)",124,1,121,1,1,,,,,,,
"Servicios sociales y de salud (061)",33,,14,12,2,,,,,5,,
"Otras activ. serv.comun.soc y personales (062)",9,,,,1,,,,,8,,
"Hogares privados con servicio doméstico (063)",28,,,,,,,,,28,,
"Actividad economica no especificada (065)",49,,1,,2,,,,,,,46
,,,,,,,,,,,,
"URBANA (066)",2300,18,318,62,84,209,631,84,138,681,5,70
"Agric., ganadería, caza y silvicultura (067)",1086,,3,3,,,631,1,1,447,,
"Explotación de minas y canteras (069)",18,,1,2,,,,12,,3,,
"Industrias manufactureras (070)",70,,,5,,,,61,4,,,
"Suministro de electricidad, gas y agua (071)",9,,,,,,,,1,8,,
"Construcción (072)",190,,7,2,,,,4,91,86,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",217,,,3,,174,,5,2,33,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",2,,,,,,,1,,1,,
"Comercio al por mayor (075)",6,,,,,4,,,2,,,
"Comercio al por menor (076)",209,,,3,,170,,4,,32,,
"Hoteles y restaurantes (077)",55,,,3,,29,,,,23,,
"Trans., almac. y comunicaciones (078)",59,1,,2,12,,,1,30,13,,
"Intermediación financiera (079)",3,,,,2,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",28,,12,6,3,3,,,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",114,14,16,8,50,,,,3,18,5,
"Enseñanza (082)",263,3,249,2,2,,,,3,4,,
"Servicios sociales y de salud (083)",61,,27,20,7,,,,,7,,
"Otras activ. serv.comun.soc y personales (084)",21,,1,5,2,3,,,,10,,
"Hogares privados con servicio doméstico (085)",26,,,,,,,,,26,,
"Actividad economica no especificada (087)",80,,2,1,6,,,,1,,,70
"Hombres (088)",1419,15,187,41,55,57,418,68,132,412,5,29
"Agric., ganadería, caza y silvicultura (089)",701,,2,3,,,418,1,1,276,,
"Explotación de minas y canteras (091)",18,,1,2,,,,12,,3,,
"Industrias manufactureras (092)",52,,,3,,,,47,2,,,
"Suministro de electricidad, gas y agua (093)",8,,,,,,,,1,7,,
"Construcción (094)",176,,7,2,,,,4,87,76,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",68,,,1,,47,,4,2,14,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",2,,,,,,,1,,1,,
"Comercio al por mayor (097)",3,,,,,1,,,2,,,
"Comercio al por menor (098)",63,,,1,,46,,3,,13,,
"Hoteles y restaurantes (099)",8,,,1,,4,,,,3,,
"Trans., almac. y comunicaciones (100)",48,1,,1,8,,,,30,8,,
"Intermediación financiera (101)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",23,,11,5,1,3,,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",93,12,16,8,33,,,,3,16,5,
"Enseñanza (104)",146,2,135,1,1,,,,3,4,,
"Servicios sociales y de salud (105)",28,,13,8,5,,,,,2,,
"Otras activ. serv.comun.soc y personales (106)",12,,1,5,1,3,,,,2,,
"Actividad economica no especificada (109)",36,,1,1,4,,,,1,,,29
"Mujeres (110)",881,3,131,21,29,152,213,16,6,269,,41
"Agric., ganadería, caza y silvicultura (111)",385,,1,,,,213,,,171,,
"Industrias manufactureras (114)",18,,,2,,,,14,2,,,
"Suministro de electricidad, gas y agua (115)",1,,,,,,,,,1,,
"Construcción (116)",14,,,,,,,,4,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",149,,,2,,127,,1,,19,,
"Comercio al por mayor (119)",3,,,,,3,,,,,,
"Comercio al por menor (120)",146,,,2,,124,,1,,19,,
"Hoteles y restaurantes (121)",47,,,2,,25,,,,20,,
"Trans., almac. y comunicaciones (122)",11,,,1,4,,,1,,5,,
"Intermediación financiera (123)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",5,,1,1,2,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",21,2,,,17,,,,,2,,
"Enseñanza (126)",117,1,114,1,1,,,,,,,
"Servicios sociales y de salud (127)",33,,14,12,2,,,,,5,,
"Otras activ. serv.comun.soc y personales (128)",9,,,,1,,,,,8,,
"Hogares privados con servicio doméstico (129)",26,,,,,,,,,26,,
"Actividad economica no especificada (131)",44,,1,,2,,,,,,,41
,,,,,,,,,,,,
"RURAL (132)",1217,4,22,5,2,21,580,20,27,526,,10
"Agric., ganadería, caza y silvicultura (133)",1041,,,1,,,580,,,460,,
"Explotación de minas y canteras (135)",18,,1,,,,,11,,6,,
"Industrias manufactureras (136)",9,,,,,,,8,1,,,
"Construcción (138)",66,,2,2,,,,,24,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",19,,,,,16,,1,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",1,,,,,1,,,,,,
"Comercio al por menor (142)",17,,,,,15,,,,2,,
"Hoteles y restaurantes (143)",5,,,,,5,,,,,,
"Trans., almac. y comunicaciones (144)",3,,,,1,,,,2,,,
"Activid.inmobil., empres. y alquileres (146)",2,,,1,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",17,4,,,1,,,,,12,,
"Enseñanza (148)",20,,18,,,,,,,2,,
"Servicios sociales y de salud (149)",3,,1,1,,,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (151)",3,,,,,,,,,3,,
"Actividad economica no especificada (153)",10,,,,,,,,,,,10
"Hombres (154)",736,4,15,5,2,5,387,19,25,269,,5
"Agric., ganadería, caza y silvicultura (155)",600,,,1,,,387,,,212,,
"Explotación de minas y canteras (157)",18,,1,,,,,11,,6,,
"Industrias manufactureras (158)",8,,,,,,,7,1,,,
"Construcción (160)",58,,2,2,,,,,22,32,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",7,,,,,5,,1,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por menor (164)",6,,,,,5,,,,1,,
"Trans., almac. y comunicaciones (166)",3,,,,1,,,,2,,,
"Activid.inmobil., empres. y alquileres (168)",2,,,1,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",17,4,,,1,,,,,12,,
"Enseñanza (170)",13,,11,,,,,,,2,,
"Servicios sociales y de salud (171)",3,,1,1,,,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",5,,,,,,,,,,,5
"Mujeres (176)",481,,7,,,16,193,1,2,257,,5
"Agric., ganadería, caza y silvicultura (177)",441,,,,,,193,,,248,,
"Industrias manufactureras (180)",1,,,,,,,1,,,,
"Construcción (182)",8,,,,,,,,2,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",12,,,,,11,,,,1,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",11,,,,,10,,,,1,,
"Hoteles y restaurantes (187)",5,,,,,5,,,,,,
"Enseñanza (192)",7,,7,,,,,,,,,
"Hogares privados con servicio doméstico (195)",2,,,,,,,,,2,,
"Actividad economica no especificada (197)",5,,,,,,,,,,,5
