"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",810,,,,99,320,185,206
"De 45 a 49 años (048)",678,,,7,208,224,57,182
"De 50 y más años (049)",3607,123,385,797,853,251,8,1190
,,,,,,,,
"URBANA (060)",17883,115,391,1059,2171,3307,4822,6018
"De 12 a 14 años (061)",24,,,,,,1,23
"De 15 a 19 años (062)",314,,,,,,178,136
"De 20 a 24 años (063)",1646,,,,,4,805,837
"De 25 a 29 años (064)",2332,,,,,146,1239,947
"De 30 a 34 años (065)",2355,,,,1,450,1143,761
"De 35 a 39 años (066)",2482,,,,52,785,913,732
"De 40 a 44 años (067)",2050,,,,228,861,411,550
"De 45 a 49 años (068)",1641,,,18,496,598,112,417
"De 50 y más años (069)",5039,115,391,1041,1394,463,20,1615
"PEA (070)",9445,10,68,378,1177,2142,2546,3124
"De 12 a 14 años (071)",4,,,,,,,4
"De 15 a 19 años (072)",109,,,,,,59,50
"De 20 a 24 años (073)",712,,,,,4,329,379
"De 25 a 29 años (074)",1293,,,,,86,648,559
"De 30 a 34 años (075)",1375,,,,,292,619,464
"De 35 a 39 años (076)",1579,,,,41,512,559,467
"De 40 a 44 años (077)",1348,,,,148,582,250,368
"De 45 a 49 años (078)",1051,,,11,311,408,68,253
"De 50 y más años (079)",1974,10,68,367,677,258,14,580
"Ocupada (080)",8519,10,68,364,1114,1929,2227,2807
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",94,,,,,,53,41
"De 20 a 24 años (083)",590,,,,,4,264,322
"De 25 a 29 años (084)",1089,,,,,69,535,485
"De 30 a 34 años (085)",1205,,,,,247,556,402
"De 35 a 39 años (086)",1433,,,,38,458,513,424
"De 40 a 44 años (087)",1239,,,,140,528,228,343
"De 45 a 49 años (088)",978,,,11,289,381,64,233
"De 50 y más años (089)",1888,10,68,353,647,242,14,554
"Desocupada (090)",926,,,14,63,213,319,317
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",15,,,,,,6,9
"De 20 a 24 años (093)",122,,,,,,65,57
"De 25 a 29 años (094)",204,,,,,17,113,74
"De 30 a 34 años (095)",170,,,,,45,63,62
"De 35 a 39 años (096)",146,,,,3,54,46,43
"De 40 a 44 años (097)",109,,,,8,54,22,25
"De 45 a 49 años (098)",73,,,,22,27,4,20
"De 50 y más años (099)",86,,,14,30,16,,26
"No PEA (100)",8438,105,323,681,994,1165,2276,2894
"De 12 a 14 años (101)",20,,,,,,1,19
"De 15 a 19 años (102)",205,,,,,,119,86
"De 20 a 24 años (103)",934,,,,,,476,458
"De 25 a 29 años (104)",1039,,,,,60,591,388
"De 30 a 34 años (105)",980,,,,1,158,524,297
"De 35 a 39 años (106)",903,,,,11,273,354,265
"De 40 a 44 años (107)",702,,,,80,279,161,182
"De 45 a 49 años (108)",590,,,7,185,190,44,164
"De 50 y más años (109)",3065,105,323,674,717,205,6,1035
,,,,,,,,
"RURAL (120)",2673,25,94,240,385,519,651,759
"De 15 a 19 años (122)",33,,,,,,25,8
"De 20 a 24 años (123)",213,,,,,1,134,78
"De 25 a 29 años (124)",301,,,,,28,167,106
"De 30 a 34 años (125)",305,,,,,62,143,100
"De 35 a 39 años (126)",303,,,,8,119,103,73
"De 40 a 44 años (127)",261,,,,50,105,56,50
"De 45 a 49 años (128)",231,,,,63,93,21,54
"De 50 y más años (129)",1026,25,94,240,264,111,2,290
"PEA (130)",1439,7,32,117,204,325,334,420
"De 15 a 19 años (132)",11,,,,,,8,3
"De 20 a 24 años (133)",112,,,,,1,71,40
"De 25 a 29 años (134)",171,,,,,20,81,70
"De 30 a 34 años (135)",193,,,,,42,82,69
"De 35 a 39 años (136)",172,,,,5,74,52,41
"De 40 a 44 años (137)",153,,,,31,64,32,26
"De 45 a 49 años (138)",143,,,,40,59,8,36
"De 50 y más años (139)",484,7,32,117,128,65,,135
"Ocupada (140)",1388,7,32,117,201,312,314,405
"De 15 a 19 años (142)",11,,,,,,8,3
"De 20 a 24 años (143)",103,,,,,1,63,39
"De 25 a 29 años (144)",160,,,,,19,75,66
"De 30 a 34 años (145)",183,,,,,40,79,64
"De 35 a 39 años (146)",169,,,,5,73,51,40
"De 40 a 44 años (147)",146,,,,30,60,30,26
"De 45 a 49 años (148)",137,,,,39,55,8,35
"De 50 y más años (149)",479,7,32,117,127,64,,132
"Desocupada (150)",51,,,,3,13,20,15
"De 20 a 24 años (153)",9,,,,,,8,1
"De 25 a 29 años (154)",11,,,,,1,6,4
"De 30 a 34 años (155)",10,,,,,2,3,5
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",7,,,,1,4,2,
"De 45 a 49 años (158)",6,,,,1,4,,1
"De 50 y más años (159)",5,,,,1,1,,3
"No PEA (160)",1234,18,62,123,181,194,317,339
"De 15 a 19 años (162)",22,,,,,,17,5
"De 20 a 24 años (163)",101,,,,,,63,38
"De 25 a 29 años (164)",130,,,,,8,86,36
"De 30 a 34 años (165)",112,,,,,20,61,31
"De 35 a 39 años (166)",131,,,,3,45,51,32
"De 40 a 44 años (167)",108,,,,19,41,24,24
"De 45 a 49 años (168)",88,,,,23,34,13,18
"De 50 y más años (169)",542,18,62,123,136,46,2,155
