"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Otras activ. serv.comun.soc y personales (040)",252,149,56,30,17
"Hogares privados con servicio doméstico (041)",44,44,,,
"Organiz. y organos extraterritoriales (042)",1,,,,1
"Actividad economica no especificada (043)",538,389,72,47,30
"Mujeres (044)",14119,11098,1049,903,1069
"Agric., ganadería, caza y silvicultura (045)",5995,5476,392,112,15
"Pesca (046)",2,2,,,
"Explotación de minas y canteras (047)",4,1,,3,
"Industrias manufactureras (048)",322,278,29,10,5
"Suministro de electricidad, gas y agua (049)",6,1,,4,1
"Construcción (050)",56,21,9,26,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2718,2606,90,19,3
"Venta, mant.y rep. veh.autom y motoc. (052)",29,24,4,1,
"Comercio al por mayor (053)",61,49,5,4,3
"Comercio al por menor (054)",2628,2533,81,14,
"Hoteles y restaurantes (055)",875,789,57,20,9
"Trans., almac. y comunicaciones (056)",124,96,11,12,5
"Intermediación financiera (057)",37,7,8,19,3
"Activid.inmobil., empres. y alquileres (058)",156,89,18,24,25
"Admin.pub. y defensa; p. segur soc.afil (059)",336,,,,336
"Enseñanza (060)",1406,312,337,552,205
"Servicios sociales y de salud (061)",646,155,33,34,424
"Otras activ. serv.comun.soc y personales (062)",246,183,20,34,9
"Hogares privados con servicio doméstico (063)",592,592,,,
"Actividad economica no especificada (065)",598,490,45,34,29
,,,,,
"URBANA (066)",21984,15053,2456,1954,2521
"Agric., ganadería, caza y silvicultura (067)",6405,5409,745,217,34
"Pesca (068)",5,5,,,
"Explotación de minas y canteras (069)",39,13,11,5,10
"Industrias manufactureras (070)",1036,849,94,26,67
"Suministro de electricidad, gas y agua (071)",23,6,1,14,2
"Construcción (072)",810,492,172,125,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4027,3764,201,55,7
"Venta, mant.y rep. veh.autom y motoc. (074)",316,274,34,6,2
"Comercio al por mayor (075)",131,94,17,15,5
"Comercio al por menor (076)",3580,3396,150,34,
"Hoteles y restaurantes (077)",1019,900,79,28,12
"Trans., almac. y comunicaciones (078)",1360,1161,78,71,50
"Intermediación financiera (079)",89,11,21,41,16
"Activid.inmobil., empres. y alquileres (080)",547,314,80,90,63
"Admin.pub. y defensa; p. segur soc.afil (081)",1099,,,,1099
"Enseñanza (082)",2806,519,760,1091,436
"Servicios sociales y de salud (083)",864,150,37,53,624
"Otras activ. serv.comun.soc y personales (084)",465,305,75,62,23
"Hogares privados con servicio doméstico (085)",517,517,,,
"Organiz. y organos extraterritoriales (086)",1,,,,1
"Actividad economica no especificada (087)",872,638,102,76,56
"Hombres (088)",13350,8991,1690,1127,1542
"Agric., ganadería, caza y silvicultura (089)",4849,4075,586,160,28
"Pesca (090)",4,4,,,
"Explotación de minas y canteras (091)",36,12,11,3,10
"Industrias manufactureras (092)",801,654,67,17,63
"Suministro de electricidad, gas y agua (093)",18,5,1,10,2
"Construcción (094)",760,476,164,99,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1645,1492,113,36,4
"Venta, mant.y rep. veh.autom y motoc. (096)",291,254,30,5,2
"Comercio al por mayor (097)",74,49,12,11,2
"Comercio al por menor (098)",1280,1189,71,20,
"Hoteles y restaurantes (099)",261,216,32,9,4
"Trans., almac. y comunicaciones (100)",1240,1069,67,59,45
"Intermediación financiera (101)",52,4,13,22,13
"Activid.inmobil., empres. y alquileres (102)",393,227,62,66,38
"Admin.pub. y defensa; p. segur soc.afil (103)",801,,,,801
"Enseñanza (104)",1470,235,442,546,247
"Servicios sociales y de salud (105)",321,58,16,24,223
"Otras activ. serv.comun.soc y personales (106)",234,134,55,30,15
"Hogares privados con servicio doméstico (107)",37,37,,,
"Organiz. y organos extraterritoriales (108)",1,,,,1
"Actividad economica no especificada (109)",427,293,61,46,27
"Mujeres (110)",8634,6062,766,827,979
"Agric., ganadería, caza y silvicultura (111)",1556,1334,159,57,6
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",3,1,,2,
"Industrias manufactureras (114)",235,195,27,9,4
"Suministro de electricidad, gas y agua (115)",5,1,,4,
"Construcción (116)",50,16,8,26,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2382,2272,88,19,3
"Venta, mant.y rep. veh.autom y motoc. (118)",25,20,4,1,
"Comercio al por mayor (119)",57,45,5,4,3
"Comercio al por menor (120)",2300,2207,79,14,
"Hoteles y restaurantes (121)",758,684,47,19,8
"Trans., almac. y comunicaciones (122)",120,92,11,12,5
"Intermediación financiera (123)",37,7,8,19,3
"Activid.inmobil., empres. y alquileres (124)",154,87,18,24,25
"Admin.pub. y defensa; p. segur soc.afil (125)",298,,,,298
"Enseñanza (126)",1336,284,318,545,189
"Servicios sociales y de salud (127)",543,92,21,29,401
"Otras activ. serv.comun.soc y personales (128)",231,171,20,32,8
"Hogares privados con servicio doméstico (129)",480,480,,,
"Actividad economica no especificada (131)",445,345,41,30,29
,,,,,
"RURAL (132)",20308,17924,1690,329,365
"Agric., ganadería, caza y silvicultura (133)",17537,15873,1385,242,37
"Pesca (134)",5,5,,,
"Explotación de minas y canteras (135)",26,10,10,2,4
"Industrias manufactureras (136)",401,374,18,5,4
"Suministro de electricidad, gas y agua (137)",10,3,,1,6
"Construcción (138)",412,231,138,29,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",537,519,18,,
"Venta, mant.y rep. veh.autom y motoc. (140)",34,26,8,,
"Comercio al por mayor (141)",9,9,,,
"Comercio al por menor (142)",494,484,10,,
"Hoteles y restaurantes (143)",136,119,13,3,1
"Trans., almac. y comunicaciones (144)",286,259,18,3,6
"Intermediación financiera (145)",2,1,,1,
"Activid.inmobil., empres. y alquileres (146)",25,15,4,4,2
"Admin.pub. y defensa; p. segur soc.afil (147)",184,,,,184
"Enseñanza (148)",204,58,58,27,61
"Servicios sociales y de salud (149)",127,70,12,5,40
"Otras activ. serv.comun.soc y personales (150)",33,27,1,2,3
"Hogares privados con servicio doméstico (151)",119,119,,,
"Actividad economica no especificada (153)",264,241,15,5,3
"Hombres (154)",14823,12888,1407,253,275
"Agric., ganadería, caza y silvicultura (155)",13098,11731,1152,187,28
"Pesca (156)",4,4,,,
"Explotación de minas y canteras (157)",25,10,10,1,4
"Industrias manufactureras (158)",314,291,16,4,3
"Suministro de electricidad, gas y agua (159)",9,3,,1,5
"Construcción (160)",406,226,137,29,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",201,185,16,,
"Venta, mant.y rep. veh.autom y motoc. (162)",30,22,8,,
"Comercio al por mayor (163)",5,5,,,
"Comercio al por menor (164)",166,158,8,,
"Hoteles y restaurantes (165)",19,14,3,2,
"Trans., almac. y comunicaciones (166)",282,255,18,3,6
"Intermediación financiera (167)",2,1,,1,
"Activid.inmobil., empres. y alquileres (168)",23,13,4,4,2
"Admin.pub. y defensa; p. segur soc.afil (169)",146,,,,146
"Enseñanza (170)",134,30,39,20,45
"Servicios sociales y de salud (171)",24,7,,,17
"Otras activ. serv.comun.soc y personales (172)",18,15,1,,2
"Hogares privados con servicio doméstico (173)",7,7,,,
"Actividad economica no especificada (175)",111,96,11,1,3
"Mujeres (176)",5485,5036,283,76,90
"Agric., ganadería, caza y silvicultura (177)",4439,4142,233,55,9
"Pesca (178)",1,1,,,
"Explotación de minas y canteras (179)",1,,,1,
"Industrias manufactureras (180)",87,83,2,1,1
"Suministro de electricidad, gas y agua (181)",1,,,,1
"Construcción (182)",6,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",336,334,2,,
"Venta, mant.y rep. veh.autom y motoc. (184)",4,4,,,
"Comercio al por mayor (185)",4,4,,,
"Comercio al por menor (186)",328,326,2,,
"Hoteles y restaurantes (187)",117,105,10,1,1
"Trans., almac. y comunicaciones (188)",4,4,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",38,,,,38
"Enseñanza (192)",70,28,19,7,16
"Servicios sociales y de salud (193)",103,63,12,5,23
"Otras activ. serv.comun.soc y personales (194)",15,12,,2,1
"Hogares privados con servicio doméstico (195)",112,112,,,
"Actividad economica no especificada (197)",153,145,4,4,
