"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",911,,,1,136,433,183,158
"De 50 y más años (049)",3865,87,266,714,1143,677,35,943
,,,,,,,,
"URBANA (060)",3328,27,86,184,369,583,900,1179
"De 12 a 14 años (061)",6,,,,,,,6
"De 15 a 19 años (062)",69,,,,,,31,38
"De 20 a 24 años (063)",292,,,,,1,132,159
"De 25 a 29 años (064)",390,,,,,16,195,179
"De 30 a 34 años (065)",424,,,,,69,225,130
"De 35 a 39 años (066)",436,,,,6,113,183,134
"De 40 a 44 años (067)",357,,,,24,135,96,102
"De 45 a 49 años (068)",289,,,1,56,111,36,85
"De 50 y más años (069)",1065,27,86,183,283,138,2,346
"PEA (070)",1183,2,12,42,111,236,342,438
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",8,,,,,,4,4
"De 20 a 24 años (073)",78,,,,,,31,47
"De 25 a 29 años (074)",147,,,,,4,55,88
"De 30 a 34 años (075)",185,,,,,26,99,60
"De 35 a 39 años (076)",209,,,,,53,88,68
"De 40 a 44 años (077)",169,,,,10,64,41,54
"De 45 a 49 años (078)",125,,,1,23,43,23,35
"De 50 y más años (079)",260,2,12,41,78,46,1,80
"Ocupada (080)",1149,2,12,42,108,231,332,422
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",8,,,,,,4,4
"De 20 a 24 años (083)",70,,,,,,27,43
"De 25 a 29 años (084)",142,,,,,4,53,85
"De 30 a 34 años (085)",178,,,,,26,96,56
"De 35 a 39 años (086)",207,,,,,53,88,66
"De 40 a 44 años (087)",165,,,,10,63,40,52
"De 45 a 49 años (088)",122,,,1,23,41,23,34
"De 50 y más años (089)",255,2,12,41,75,44,1,80
"Desocupada (090)",34,,,,3,5,10,16
"De 20 a 24 años (093)",8,,,,,,4,4
"De 25 a 29 años (094)",5,,,,,,2,3
"De 30 a 34 años (095)",7,,,,,,3,4
"De 35 a 39 años (096)",2,,,,,,,2
"De 40 a 44 años (097)",4,,,,,1,1,2
"De 45 a 49 años (098)",3,,,,,2,,1
"De 50 y más años (099)",5,,,,3,2,,
"No PEA (100)",2145,25,74,142,258,347,558,741
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",61,,,,,,27,34
"De 20 a 24 años (103)",214,,,,,1,101,112
"De 25 a 29 años (104)",243,,,,,12,140,91
"De 30 a 34 años (105)",239,,,,,43,126,70
"De 35 a 39 años (106)",227,,,,6,60,95,66
"De 40 a 44 años (107)",188,,,,14,71,55,48
"De 45 a 49 años (108)",164,,,,33,68,13,50
"De 50 y más años (109)",805,25,74,142,205,92,1,266
,,,,,,,,
"RURAL (120)",10493,63,200,612,1177,2166,3701,2574
"De 12 a 14 años (121)",33,,,,,,3,30
"De 15 a 19 años (122)",437,,,,,,227,210
"De 20 a 24 años (123)",1209,,,,,7,721,481
"De 25 a 29 años (124)",1304,,,,,104,817,383
"De 30 a 34 años (125)",1227,,,,,228,750,249
"De 35 a 39 años (126)",1164,,,,7,369,589,199
"De 40 a 44 años (127)",960,,,,50,400,366,144
"De 45 a 49 años (128)",849,,,1,112,413,192,131
"De 50 y más años (129)",3310,63,200,611,1008,645,36,747
"PEA (130)",1189,1,8,39,88,232,409,412
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",63,,,,,,26,37
"De 20 a 24 años (133)",183,,,,,1,92,90
"De 25 a 29 años (134)",157,,,,,13,73,71
"De 30 a 34 años (135)",157,,,,,23,91,43
"De 35 a 39 años (136)",154,,,,,48,66,40
"De 40 a 44 años (137)",118,,,,9,39,37,33
"De 45 a 49 años (138)",102,,,,9,48,22,23
"De 50 y más años (139)",250,1,8,39,70,60,2,70
"Ocupada (140)",1154,1,8,39,86,226,405,389
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",59,,,,,,25,34
"De 20 a 24 años (143)",174,,,,,1,91,82
"De 25 a 29 años (144)",153,,,,,12,72,69
"De 30 a 34 años (145)",152,,,,,20,91,41
"De 35 a 39 años (146)",151,,,,,47,66,38
"De 40 a 44 años (147)",114,,,,9,39,36,30
"De 45 a 49 años (148)",101,,,,8,48,22,23
"De 50 y más años (149)",247,1,8,39,69,59,2,69
"Desocupada (150)",35,,,,2,6,4,23
"De 12 a 14 años (151)",2,,,,,,,2
"De 15 a 19 años (152)",4,,,,,,1,3
"De 20 a 24 años (153)",9,,,,,,1,8
"De 25 a 29 años (154)",4,,,,,1,1,2
"De 30 a 34 años (155)",5,,,,,3,,2
"De 35 a 39 años (156)",3,,,,,1,,2
"De 40 a 44 años (157)",4,,,,,,1,3
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",3,,,,1,1,,1
"No PEA (160)",9304,62,192,573,1089,1934,3292,2162
"De 12 a 14 años (161)",28,,,,,,3,25
"De 15 a 19 años (162)",374,,,,,,201,173
"De 20 a 24 años (163)",1026,,,,,6,629,391
"De 25 a 29 años (164)",1147,,,,,91,744,312
"De 30 a 34 años (165)",1070,,,,,205,659,206
"De 35 a 39 años (166)",1010,,,,7,321,523,159
"De 40 a 44 años (167)",842,,,,41,361,329,111
"De 45 a 49 años (168)",747,,,1,103,365,170,108
"De 50 y más años (169)",3060,62,192,572,938,585,34,677
