"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",375,315,131,115,51,15,1,2,,,60,278
"De 25 a 29 años (024)",353,287,58,107,75,30,15,1,1,,66,423
"De 30 a 34 años (025)",361,327,31,73,99,60,44,16,4,,34,777
"De 35 a 39 años (026)",371,346,13,70,94,65,84,13,7,,25,963
"De 40 a 44 años (027)",299,282,20,29,77,57,59,28,8,4,17,904
"De 45 a 49 años (028)",237,233,14,25,46,37,56,30,20,5,4,889
"De 50 y más años (029)",546,536,44,44,57,73,114,97,60,47,10,2542
"Desocupada (030)",192,164,123,17,11,2,3,3,3,2,28,127
"De 12 a 14 años (031)",20,18,18,,,,,,,,2,
"De 15 a 19 años (032)",66,65,62,3,,,,,,,1,3
"De 20 a 24 años (033)",43,33,26,6,1,,,,,,10,8
"De 25 a 29 años (034)",19,15,10,3,2,,,,,,4,7
"De 30 a 34 años (035)",15,12,3,3,5,,,1,,,3,19
"De 35 a 39 años (036)",7,3,2,1,,,,,,,4,1
"De 40 a 44 años (037)",8,5,,1,,2,,1,,1,3,25
"De 45 a 49 años (038)",6,5,2,,2,,,1,,,1,11
"De 50 y más años (039)",8,8,,,1,,3,,3,1,,53
"No PEA (040)",15756,15176,4307,1960,2007,1543,2228,1556,946,629,580,45523
"De 12 a 14 años (041)",1791,1772,1759,9,4,,,,,,19,17
"De 15 a 19 años (042)",2103,2012,1668,297,39,4,4,,,,91,403
"De 20 a 24 años (043)",1621,1444,381,618,325,81,34,5,,,177,1688
"De 25 a 29 años (044)",1479,1376,89,416,457,271,125,13,5,,103,2792
"De 30 a 34 años (045)",1368,1318,59,218,409,317,248,55,10,2,50,3514
"De 35 a 39 años (046)",1283,1241,46,104,286,276,331,141,47,10,42,4367
"De 40 a 44 años (047)",1063,1035,33,64,124,183,322,205,78,26,28,4532
"De 45 a 49 años (048)",950,936,39,46,93,112,276,210,112,48,14,4620
"De 50 y más años (049)",4098,4042,233,188,270,299,888,927,694,543,56,23590
,,,,,,,,,,,,
"URBANA (060)",4606,4337,1278,687,739,503,553,300,163,114,269,10682
"De 12 a 14 años (061)",362,358,356,,2,,,,,,4,4
"De 15 a 19 años (062)",586,575,517,47,8,2,1,,,,11,73
"De 20 a 24 años (063)",470,400,178,144,62,10,4,2,,,70,329
"De 25 a 29 años (064)",466,400,76,162,113,39,10,,,,66,546
"De 30 a 34 años (065)",457,427,33,112,146,88,38,7,3,,30,899
"De 35 a 39 años (066)",451,415,15,74,147,97,72,9,1,,36,1033
"De 40 a 44 años (067)",374,351,17,38,94,87,80,25,8,2,23,1081
"De 45 a 49 años (068)",303,294,14,30,66,46,84,35,15,4,9,1064
"De 50 y más años (069)",1137,1117,72,80,101,134,264,222,136,108,20,5653
"PEA (070)",1487,1360,304,271,309,189,169,67,35,16,127,3084
"De 12 a 14 años (071)",26,26,24,,2,,,,,,,4
"De 15 a 19 años (072)",113,112,105,3,4,,,,,,1,11
"De 20 a 24 años (073)",146,120,68,35,13,2,,2,,,26,79
"De 25 a 29 años (074)",195,154,48,63,34,8,1,,,,41,159
"De 30 a 34 años (075)",207,188,22,59,56,33,15,3,,,19,349
"De 35 a 39 años (076)",218,198,9,48,71,34,32,3,1,,20,460
"De 40 a 44 años (077)",179,168,10,19,56,43,29,8,1,2,11,465
"De 45 a 49 años (078)",128,125,3,17,35,26,25,12,6,1,3,409
"De 50 y más años (079)",275,269,15,27,38,43,67,39,27,13,6,1148
"Ocupada (080)",1436,1320,287,261,304,188,166,65,34,15,116,3014
"De 12 a 14 años (081)",22,22,20,,2,,,,,,,4
"De 15 a 19 años (082)",106,105,98,3,4,,,,,,1,11
"De 20 a 24 años (083)",135,112,65,30,13,2,,2,,,23,74
"De 25 a 29 años (084)",188,149,46,62,32,8,1,,,,39,154
"De 30 a 34 años (085)",199,181,21,56,54,33,15,2,,,18,336
"De 35 a 39 años (086)",216,198,9,48,71,34,32,3,1,,18,460
"De 40 a 44 años (087)",175,166,10,18,56,42,29,8,1,2,9,461
"De 45 a 49 años (088)",125,123,3,17,34,26,25,11,6,1,2,400
"De 50 y más años (089)",270,264,15,27,38,43,64,39,26,12,6,1114
"Desocupada (090)",51,40,17,10,5,1,3,2,1,1,11,70
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",7,7,7,,,,,,,,,
"De 20 a 24 años (093)",11,8,3,5,,,,,,,3,5
"De 25 a 29 años (094)",7,5,2,1,2,,,,,,2,5
"De 30 a 34 años (095)",8,7,1,3,2,,,1,,,1,13
"De 35 a 39 años (096)",2,,,,,,,,,,2,
"De 40 a 44 años (097)",4,2,,1,,1,,,,,2,4
"De 45 a 49 años (098)",3,2,,,1,,,1,,,1,9
"De 50 y más años (099)",5,5,,,,,3,,1,1,,34
"No PEA (100)",3119,2977,974,416,430,314,384,233,128,98,142,7598
"De 12 a 14 años (101)",336,332,332,,,,,,,,4,
"De 15 a 19 años (102)",473,463,412,44,4,2,1,,,,10,62
"De 20 a 24 años (103)",324,280,110,109,49,8,4,,,,44,250
"De 25 a 29 años (104)",271,246,28,99,79,31,9,,,,25,387
"De 30 a 34 años (105)",250,239,11,53,90,55,23,4,3,,11,550
"De 35 a 39 años (106)",233,217,6,26,76,63,40,6,,,16,573
"De 40 a 44 años (107)",195,183,7,19,38,44,51,17,7,,12,616
"De 45 a 49 años (108)",175,169,11,13,31,20,59,23,9,3,6,655
"De 50 y más años (109)",862,848,57,53,63,91,197,183,109,95,14,4505
,,,,,,,,,,,,
"RURAL (120)",14349,13774,3856,1793,1787,1382,2051,1446,886,573,575,41811
"De 12 a 14 años (121)",1560,1541,1527,10,4,,,,,,19,18
"De 15 a 19 años (122)",1937,1838,1500,292,38,5,3,,,,99,395
"De 20 a 24 años (123)",1569,1392,360,595,315,86,31,5,,,177,1645
"De 25 a 29 años (124)",1385,1278,81,364,421,262,130,14,6,,107,2676
"De 30 a 34 años (125)",1287,1230,60,182,367,289,254,65,11,2,57,3411
"De 35 a 39 años (126)",1210,1175,46,101,233,244,343,145,53,10,35,4298
"De 40 a 44 años (127)",996,971,36,56,107,155,301,209,78,29,25,4380
"De 45 a 49 años (128)",890,880,41,41,75,103,248,206,117,49,10,4456
"De 50 y más años (129)",3515,3469,205,152,227,238,741,802,621,483,46,20532
"PEA (130)",1712,1575,523,249,210,153,207,123,68,42,137,3886
"De 12 a 14 años (131)",105,101,100,1,,,,,,,4,1
"De 15 a 19 años (132)",307,289,244,39,3,3,,,,,18,54
"De 20 a 24 años (133)",272,228,89,86,39,13,1,,,,44,207
"De 25 a 29 años (134)",177,148,20,47,43,22,14,1,1,,29,271
"De 30 a 34 años (135)",169,151,12,17,48,27,29,14,4,,18,447
"De 35 a 39 años (136)",160,151,6,23,23,31,52,10,6,,9,504
"De 40 a 44 años (137)",128,119,10,11,21,16,30,21,7,3,9,464
"De 45 a 49 años (138)",115,113,13,8,13,11,31,19,14,4,2,491
"De 50 y más años (139)",279,275,29,17,20,30,50,58,36,35,4,1447
"Ocupada (140)",1571,1451,417,242,204,152,207,122,66,41,120,3829
"De 12 a 14 años (141)",89,87,86,1,,,,,,,2,1
"De 15 a 19 años (142)",248,231,189,36,3,3,,,,,17,51
"De 20 a 24 años (143)",240,203,66,85,38,13,1,,,,37,204
"De 25 a 29 años (144)",165,138,12,45,43,22,14,1,1,,27,269
"De 30 a 34 años (145)",162,146,10,17,45,27,29,14,4,,16,441
"De 35 a 39 años (146)",155,148,4,22,23,31,52,10,6,,7,503
"De 40 a 44 años (147)",124,116,10,11,21,15,30,20,7,2,8,443
"De 45 a 49 años (148)",112,110,11,8,12,11,31,19,14,4,2,489
"De 50 y más años (149)",276,272,29,17,19,30,50,58,34,35,4,1428
"Desocupada (150)",141,124,106,7,6,1,,1,2,1,17,57
"De 12 a 14 años (151)",16,14,14,,,,,,,,2,
"De 15 a 19 años (152)",59,58,55,3,,,,,,,1,3
"De 20 a 24 años (153)",32,25,23,1,1,,,,,,7,3
"De 25 a 29 años (154)",12,10,8,2,,,,,,,2,2
"De 30 a 34 años (155)",7,5,2,,3,,,,,,2,6
"De 35 a 39 años (156)",5,3,2,1,,,,,,,2,1
"De 40 a 44 años (157)",4,3,,,,1,,1,,1,1,21
"De 45 a 49 años (158)",3,3,2,,1,,,,,,,2
"De 50 y más años (159)",3,3,,,1,,,,2,,,19
"No PEA (160)",12637,12199,3333,1544,1577,1229,1844,1323,818,531,438,37925
"De 12 a 14 años (161)",1455,1440,1427,9,4,,,,,,15,17
"De 15 a 19 años (162)",1630,1549,1256,253,35,2,3,,,,81,341
"De 20 a 24 años (163)",1297,1164,271,509,276,73,30,5,,,133,1438
"De 25 a 29 años (164)",1208,1130,61,317,378,240,116,13,5,,78,2405
"De 30 a 34 años (165)",1118,1079,48,165,319,262,225,51,7,2,39,2964
"De 35 a 39 años (166)",1050,1024,40,78,210,213,291,135,47,10,26,3794
"De 40 a 44 años (167)",868,852,26,45,86,139,271,188,71,26,16,3916
"De 45 a 49 años (168)",775,767,28,33,62,92,217,187,103,45,8,3965
"De 50 y más años (169)",3236,3194,176,135,207,208,691,744,585,448,42,19085
