"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",166,155,7,3,1
"Explotación de minas y canteras (047)",63,3,2,3,55
"Industrias manufactureras (048)",52,50,1,,1
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",259,256,3,,
"Venta, mant.y rep. veh.autom y motoc. (052)",3,3,,,
"Comercio al por mayor (053)",9,9,,,
"Comercio al por menor (054)",247,244,3,,
"Hoteles y restaurantes (055)",140,131,7,,2
"Trans., almac. y comunicaciones (056)",6,6,,,
"Intermediación financiera (057)",1,1,,,
"Activid.inmobil., empres. y alquileres (058)",11,4,2,3,2
"Admin.pub. y defensa; p. segur soc.afil (059)",31,,,,31
"Enseñanza (060)",277,118,72,71,16
"Servicios sociales y de salud (061)",40,15,4,,21
"Otras activ. serv.comun.soc y personales (062)",36,33,3,,
"Hogares privados con servicio doméstico (063)",197,197,,,
"Actividad economica no especificada (065)",175,167,5,3,
,,,,,
"URBANA (066)",2343,1684,258,226,175
"Agric., ganadería, caza y silvicultura (067)",767,630,100,37,
"Explotación de minas y canteras (069)",113,23,13,49,28
"Industrias manufactureras (070)",99,87,7,2,3
"Suministro de electricidad, gas y agua (071)",5,1,,4,
"Construcción (072)",116,83,18,13,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",373,354,15,3,1
"Venta, mant.y rep. veh.autom y motoc. (074)",16,16,,,
"Comercio al por mayor (075)",27,21,5,,1
"Comercio al por menor (076)",330,317,10,3,
"Hoteles y restaurantes (077)",123,120,3,,
"Trans., almac. y comunicaciones (078)",101,87,6,7,1
"Intermediación financiera (079)",1,1,,,
"Activid.inmobil., empres. y alquileres (080)",29,14,2,10,3
"Admin.pub. y defensa; p. segur soc.afil (081)",95,,,,95
"Enseñanza (082)",259,84,71,92,12
"Servicios sociales y de salud (083)",53,16,8,,29
"Otras activ. serv.comun.soc y personales (084)",64,47,13,4,
"Hogares privados con servicio doméstico (085)",77,77,,,
"Actividad economica no especificada (087)",68,60,2,5,1
"Hombres (088)",1635,1142,205,169,119
"Agric., ganadería, caza y silvicultura (089)",742,609,98,35,
"Explotación de minas y canteras (091)",104,22,12,47,23
"Industrias manufactureras (092)",64,54,6,2,2
"Suministro de electricidad, gas y agua (093)",5,1,,4,
"Construcción (094)",114,82,17,13,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",192,174,14,3,1
"Venta, mant.y rep. veh.autom y motoc. (096)",14,14,,,
"Comercio al por mayor (097)",20,14,5,,1
"Comercio al por menor (098)",158,146,9,3,
"Hoteles y restaurantes (099)",24,23,1,,
"Trans., almac. y comunicaciones (100)",95,81,6,7,1
"Activid.inmobil., empres. y alquileres (102)",23,12,1,8,2
"Admin.pub. y defensa; p. segur soc.afil (103)",68,,,,68
"Enseñanza (104)",113,28,35,44,6
"Servicios sociales y de salud (105)",23,6,4,,13
"Otras activ. serv.comun.soc y personales (106)",41,27,10,4,
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",22,18,1,2,1
"Mujeres (110)",708,542,53,57,56
"Agric., ganadería, caza y silvicultura (111)",25,21,2,2,
"Explotación de minas y canteras (113)",9,1,1,2,5
"Industrias manufactureras (114)",35,33,1,,1
"Construcción (116)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",181,180,1,,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",7,7,,,
"Comercio al por menor (120)",172,171,1,,
"Hoteles y restaurantes (121)",99,97,2,,
"Trans., almac. y comunicaciones (122)",6,6,,,
"Intermediación financiera (123)",1,1,,,
"Activid.inmobil., empres. y alquileres (124)",6,2,1,2,1
"Admin.pub. y defensa; p. segur soc.afil (125)",27,,,,27
"Enseñanza (126)",146,56,36,48,6
"Servicios sociales y de salud (127)",30,10,4,,16
"Otras activ. serv.comun.soc y personales (128)",23,20,3,,
"Hogares privados con servicio doméstico (129)",72,72,,,
"Actividad economica no especificada (131)",46,42,1,3,
,,,,,
"RURAL (132)",7871,6389,268,222,992
"Agric., ganadería, caza y silvicultura (133)",5631,5462,105,49,15
"Explotación de minas y canteras (135)",1092,94,37,99,862
"Industrias manufactureras (136)",71,56,4,1,10
"Suministro de electricidad, gas y agua (137)",8,2,,6,
"Construcción (138)",120,79,25,9,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",178,171,7,,
"Venta, mant.y rep. veh.autom y motoc. (140)",12,12,,,
"Comercio al por mayor (141)",8,8,,,
"Comercio al por menor (142)",158,151,7,,
"Hoteles y restaurantes (143)",66,46,8,3,9
"Trans., almac. y comunicaciones (144)",74,50,4,6,14
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",27,7,2,3,15
"Admin.pub. y defensa; p. segur soc.afil (147)",27,,,,27
"Enseñanza (148)",228,98,71,40,19
"Servicios sociales y de salud (149)",17,10,,,7
"Otras activ. serv.comun.soc y personales (150)",22,18,,,4
"Hogares privados con servicio doméstico (151)",132,132,,,
"Actividad economica no especificada (153)",177,163,5,6,3
"Hombres (154)",7122,5794,214,195,919
"Agric., ganadería, caza y silvicultura (155)",5490,5328,100,48,14
"Explotación de minas y canteras (157)",1038,92,36,98,812
"Industrias manufactureras (158)",54,39,4,1,10
"Suministro de electricidad, gas y agua (159)",7,2,,5,
"Construcción (160)",120,79,25,9,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",100,95,5,,
"Venta, mant.y rep. veh.autom y motoc. (162)",11,11,,,
"Comercio al por mayor (163)",6,6,,,
"Comercio al por menor (164)",83,78,5,,
"Hoteles y restaurantes (165)",25,12,3,3,7
"Trans., almac. y comunicaciones (166)",74,50,4,6,14
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",22,5,1,2,14
"Admin.pub. y defensa; p. segur soc.afil (169)",23,,,,23
"Enseñanza (170)",97,36,35,17,9
"Servicios sociales y de salud (171)",7,5,,,2
"Otras activ. serv.comun.soc y personales (172)",9,5,,,4
"Hogares privados con servicio doméstico (173)",7,7,,,
"Actividad economica no especificada (175)",48,38,1,6,3
"Mujeres (176)",749,595,54,27,73
"Agric., ganadería, caza y silvicultura (177)",141,134,5,1,1
"Explotación de minas y canteras (179)",54,2,1,1,50
"Industrias manufactureras (180)",17,17,,,
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",78,76,2,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",75,73,2,,
"Hoteles y restaurantes (187)",41,34,5,,2
"Activid.inmobil., empres. y alquileres (190)",5,2,1,1,1
"Admin.pub. y defensa; p. segur soc.afil (191)",4,,,,4
"Enseñanza (192)",131,62,36,23,10
"Servicios sociales y de salud (193)",10,5,,,5
"Otras activ. serv.comun.soc y personales (194)",13,13,,,
"Hogares privados con servicio doméstico (195)",125,125,,,
"Actividad economica no especificada (197)",129,125,4,,
