"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2499,,,1,64,699,1459,276
"De 45 a 49 años (048)",2042,,,5,137,889,786,225
"De 50 y más años (049)",7938,111,428,1263,2066,1836,187,2047
,,,,,,,,
"URBANA (060)",9461,34,129,401,820,1863,3703,2511
"De 12 a 14 años (061)",22,,,,,,3,19
"De 15 a 19 años (062)",271,,,,,,155,116
"De 20 a 24 años (063)",1113,,,,,6,629,478
"De 25 a 29 años (064)",1214,,,,,53,781,380
"De 30 a 34 años (065)",1231,,,,,172,803,256
"De 35 a 39 años (066)",1255,,,,12,328,682,233
"De 40 a 44 años (067)",1056,,,1,40,420,421,174
"De 45 a 49 años (068)",792,,,2,79,400,187,124
"De 50 y más años (069)",2507,34,129,398,689,484,42,731
"PEA (070)",3241,4,17,78,260,799,1190,893
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",49,,,,,,29,20
"De 20 a 24 años (073)",309,,,,,4,140,165
"De 25 a 29 años (074)",430,,,,,20,224,186
"De 30 a 34 años (075)",492,,,,,73,306,113
"De 35 a 39 años (076)",553,,,,7,163,261,122
"De 40 a 44 años (077)",465,,,1,17,197,159,91
"De 45 a 49 años (078)",324,,,1,34,187,54,48
"De 50 y más años (079)",616,4,17,76,202,155,16,146
"Ocupada (080)",3131,4,15,76,259,789,1134,854
"De 12 a 14 años (081)",3,,,,,,1,2
"De 15 a 19 años (082)",45,,,,,,25,20
"De 20 a 24 años (083)",281,,,,,4,129,148
"De 25 a 29 años (084)",409,,,,,20,213,176
"De 30 a 34 años (085)",470,,,,,70,291,109
"De 35 a 39 años (086)",535,,,,7,159,253,116
"De 40 a 44 años (087)",458,,,1,17,196,153,91
"De 45 a 49 años (088)",320,,,1,33,185,53,48
"De 50 y más años (089)",610,4,15,74,202,155,16,144
"Desocupada (090)",110,,2,2,1,10,56,39
"De 15 a 19 años (092)",4,,,,,,4,
"De 20 a 24 años (093)",28,,,,,,11,17
"De 25 a 29 años (094)",21,,,,,,11,10
"De 30 a 34 años (095)",22,,,,,3,15,4
"De 35 a 39 años (096)",18,,,,,4,8,6
"De 40 a 44 años (097)",7,,,,,1,6,
"De 45 a 49 años (098)",4,,,,1,2,1,
"De 50 y más años (099)",6,,2,2,,,,2
"No PEA (100)",6220,30,112,323,560,1064,2513,1618
"De 12 a 14 años (101)",19,,,,,,2,17
"De 15 a 19 años (102)",222,,,,,,126,96
"De 20 a 24 años (103)",804,,,,,2,489,313
"De 25 a 29 años (104)",784,,,,,33,557,194
"De 30 a 34 años (105)",739,,,,,99,497,143
"De 35 a 39 años (106)",702,,,,5,165,421,111
"De 40 a 44 años (107)",591,,,,23,223,262,83
"De 45 a 49 años (108)",468,,,1,45,213,133,76
"De 50 y más años (109)",1891,30,112,322,487,329,26,585
,,,,,,,,
"RURAL (120)",22622,82,344,1038,1923,3660,11382,4193
"De 12 a 14 años (121)",30,,,,,,3,27
"De 15 a 19 años (122)",854,,,,,,618,236
"De 20 a 24 años (123)",2787,,,,,9,2021,757
"De 25 a 29 años (124)",2934,,,,,79,2318,537
"De 30 a 34 años (125)",2821,,,,1,205,2259,356
"De 35 a 39 años (126)",2653,,,,12,422,1952,267
"De 40 a 44 años (127)",2144,,,1,52,543,1315,233
"De 45 a 49 años (128)",1762,,,4,113,751,720,174
"De 50 y más años (129)",6637,82,344,1033,1745,1651,176,1606
"PEA (130)",2256,1,28,92,200,385,1008,542
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",70,,,,,,50,20
"De 20 a 24 años (133)",278,,,,,4,156,118
"De 25 a 29 años (134)",335,,,,,14,229,92
"De 30 a 34 años (135)",276,,,,1,25,199,51
"De 35 a 39 años (136)",281,,,,1,56,174,50
"De 40 a 44 años (137)",236,,,,11,67,118,40
"De 45 a 49 años (138)",188,,,,21,75,67,25
"De 50 y más años (139)",590,1,28,92,166,144,15,144
"Ocupada (140)",2213,1,28,91,196,380,999,518
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",69,,,,,,50,19
"De 20 a 24 años (143)",269,,,,,4,154,111
"De 25 a 29 años (144)",322,,,,,14,225,83
"De 30 a 34 años (145)",272,,,,1,25,198,48
"De 35 a 39 años (146)",274,,,,1,52,173,48
"De 40 a 44 años (147)",234,,,,11,66,118,39
"De 45 a 49 años (148)",185,,,,20,75,66,24
"De 50 y más años (149)",586,1,28,91,163,144,15,144
"Desocupada (150)",43,,,1,4,5,9,24
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",9,,,,,,2,7
"De 25 a 29 años (154)",13,,,,,,4,9
"De 30 a 34 años (155)",4,,,,,,1,3
"De 35 a 39 años (156)",7,,,,,4,1,2
"De 40 a 44 años (157)",2,,,,,1,,1
"De 45 a 49 años (158)",3,,,,1,,1,1
"De 50 y más años (159)",4,,,1,3,,,
"No PEA (160)",20366,81,316,946,1723,3275,10374,3651
"De 12 a 14 años (161)",28,,,,,,3,25
"De 15 a 19 años (162)",784,,,,,,568,216
"De 20 a 24 años (163)",2509,,,,,5,1865,639
"De 25 a 29 años (164)",2599,,,,,65,2089,445
"De 30 a 34 años (165)",2545,,,,,180,2060,305
"De 35 a 39 años (166)",2372,,,,11,366,1778,217
"De 40 a 44 años (167)",1908,,,1,41,476,1197,193
"De 45 a 49 años (168)",1574,,,4,92,676,653,149
"De 50 y más años (169)",6047,81,316,941,1579,1507,161,1462
