"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",154,1,69,53,21,10
"Mujeres (046)",1781,31,468,523,501,258
"Agric., ganadería, caza y silvicultura (047)",1140,24,227,288,371,230
"Industrias manufactureras (050)",16,,6,6,2,2
"Suministro de electricidad, gas y agua (051)",14,,7,7,,
"Construcción (052)",22,,12,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",164,4,39,53,55,13
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,,2,
"Comercio al por mayor (055)",3,,1,,1,1
"Comercio al por menor (056)",159,4,38,53,52,12
"Hoteles y restaurantes (057)",86,1,28,24,31,2
"Trans., almac. y comunicaciones (058)",8,,4,2,2,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",13,,7,4,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",64,,40,19,5,
"Enseñanza (062)",95,,23,56,15,1
"Servicios sociales y de salud (063)",36,,18,16,2,
"Otras activ. serv.comun.soc y personales (064)",9,,3,6,,
"Hogares privados con servicio doméstico (065)",23,1,9,6,5,2
"Actividad economica no especificada (067)",25,,10,7,2,6
"Desocupado (068)",65,1,34,21,7,2
,,,,,,
"URBANA (069)",3217,72,840,986,888,431
"Agric., ganadería, caza y silvicultura (070)",1871,61,361,485,594,370
"Industrias manufactureras (073)",50,,16,15,14,5
"Suministro de electricidad, gas y agua (074)",22,,10,9,2,1
"Construcción (075)",211,,105,71,32,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",231,4,57,76,74,20
"Venta, mant.y rep. veh.autom.y motoc. (077)",23,,6,13,4,
"Comercio al por mayor (078)",3,,1,,1,1
"Comercio al por menor (079)",205,4,50,63,69,19
"Hoteles y restaurantes (080)",92,2,29,24,33,4
"Trans., almac. y comunicaciones (081)",79,1,26,31,19,2
"Intermediación financiera (082)",1,,1,,,
"Activid.inmobil., empres. y alquileres (083)",37,,19,12,3,3
"Admin.pub. y defensa; p. segur.soc afil (084)",183,,68,75,37,3
"Enseñanza (085)",137,,16,76,44,1
"Servicios sociales y de salud (086)",40,,17,18,5,
"Otras activ. serv.comun.soc y personales (087)",20,,7,12,1,
"Hogares privados con servicio doméstico (088)",24,2,10,6,4,2
"Actividad economica no especificada (090)",43,,17,16,4,6
"Desocupado (091)",176,2,81,60,22,11
"Hombres (092)",1851,47,484,576,505,239
"Agric., ganadería, caza y silvicultura (093)",1078,43,219,277,334,205
"Industrias manufactureras (096)",35,,10,10,12,3
"Suministro de electricidad, gas y agua (097)",8,,3,2,2,1
"Construcción (098)",189,,93,63,30,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",83,,22,31,22,8
"Venta, mant.y rep. veh.autom.y motoc. (100)",21,,6,13,2,
"Comercio al por menor (102)",62,,16,18,20,8
"Hoteles y restaurantes (103)",11,1,3,1,4,2
"Trans., almac. y comunicaciones (104)",71,1,22,29,17,2
"Activid.inmobil., empres. y alquileres (106)",26,,13,9,1,3
"Admin.pub. y defensa; p. segur.soc afil (107)",123,,31,57,32,3
"Enseñanza (108)",64,,1,34,29,
"Servicios sociales y de salud (109)",13,,4,6,3,
"Otras activ. serv.comun.soc y personales (110)",12,,4,7,1,
"Hogares privados con servicio doméstico (111)",3,1,2,,,
"Actividad economica no especificada (113)",20,,7,10,3,
"Desocupado (114)",115,1,50,40,15,9
"Mujeres (115)",1366,25,356,410,383,192
"Agric., ganadería, caza y silvicultura (116)",793,18,142,208,260,165
"Industrias manufactureras (119)",15,,6,5,2,2
"Suministro de electricidad, gas y agua (120)",14,,7,7,,
"Construcción (121)",22,,12,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",148,4,35,45,52,12
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,,2,
"Comercio al por mayor (124)",3,,1,,1,1
"Comercio al por menor (125)",143,4,34,45,49,11
"Hoteles y restaurantes (126)",81,1,26,23,29,2
"Trans., almac. y comunicaciones (127)",8,,4,2,2,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",11,,6,3,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",60,,37,18,5,
"Enseñanza (131)",73,,15,42,15,1
"Servicios sociales y de salud (132)",27,,13,12,2,
"Otras activ. serv.comun.soc y personales (133)",8,,3,5,,
"Hogares privados con servicio doméstico (134)",21,1,8,6,4,2
"Actividad economica no especificada (136)",23,,10,6,1,6
"Desocupado (137)",61,1,31,20,7,2
,,,,,,
"RURAL (138)",1050,17,274,312,293,154
"Agric., ganadería, caza y silvicultura (139)",813,17,179,208,258,151
"Pesca (140)",3,,1,2,,
"Explotación de minas y canteras (141)",3,,1,1,1,
"Industrias manufactureras (142)",9,,3,5,1,
"Construcción (144)",31,,14,11,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",30,,11,11,7,1
"Comercio al por mayor (147)",1,,1,,,
"Comercio al por menor (148)",29,,10,11,7,1
"Hoteles y restaurantes (149)",7,,3,2,2,
"Trans., almac. y comunicaciones (150)",7,,2,3,2,
"Activid.inmobil., empres. y alquileres (152)",7,,1,6,,
"Admin.pub. y defensa; p. segur.soc afil (153)",43,,20,15,8,
"Enseñanza (154)",33,,8,24,1,
"Servicios sociales y de salud (155)",14,,6,8,,
"Otras activ. serv.comun.soc y personales (156)",2,,1,1,,
"Hogares privados con servicio doméstico (157)",2,,1,,1,
"Actividad economica no especificada (159)",3,,1,1,1,
"Desocupado (160)",43,,22,14,6,1
"Hombres (161)",635,11,162,199,175,88
"Agric., ganadería, caza y silvicultura (162)",466,11,94,128,147,86
"Pesca (163)",3,,1,2,,
"Explotación de minas y canteras (164)",3,,1,1,1,
"Industrias manufactureras (165)",8,,3,4,1,
"Construcción (167)",31,,14,11,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",14,,7,3,4,
"Comercio al por mayor (170)",1,,1,,,
"Comercio al por menor (171)",13,,6,3,4,
"Hoteles y restaurantes (172)",2,,1,1,,
"Trans., almac. y comunicaciones (173)",7,,2,3,2,
"Activid.inmobil., empres. y alquileres (175)",5,,,5,,
"Admin.pub. y defensa; p. segur.soc afil (176)",39,,17,14,8,
"Enseñanza (177)",11,,,10,1,
"Servicios sociales y de salud (178)",5,,1,4,,
"Otras activ. serv.comun.soc y personales (179)",1,,1,,,
"Actividad economica no especificada (182)",1,,1,,,
"Desocupado (183)",39,,19,13,6,1
"Mujeres (184)",415,6,112,113,118,66
"Agric., ganadería, caza y silvicultura (185)",347,6,85,80,111,65
"Industrias manufactureras (188)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",16,,4,8,3,1
"Comercio al por menor (194)",16,,4,8,3,1
"Hoteles y restaurantes (195)",5,,2,1,2,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",4,,3,1,,
"Enseñanza (200)",22,,8,14,,
"Servicios sociales y de salud (201)",9,,5,4,,
"Otras activ. serv.comun.soc y personales (202)",1,,,1,,
"Hogares privados con servicio doméstico (203)",2,,1,,1,
"Actividad economica no especificada (205)",2,,,1,1,
"Desocupado (206)",4,,3,1,,
