"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",41,7,19,3,9,3
"Actividad economica no especificada (043)",334,2,125,118,62,27
"Mujeres (045)",10024,170,2788,3469,2711,886
"Agric., ganadería, caza y silvicultura (046)",6001,120,1642,1822,1719,698
"Pesca (047)",2,,1,1,,
"Explotación de minas y canteras (048)",20,,8,11,1,
"Industrias manufactureras (049)",278,5,80,100,75,18
"Suministro de electricidad, gas y agua (050)",4,,1,3,,
"Construcción (051)",32,,12,18,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1620,16,376,702,442,84
"Venta, mant.y rep. veh.autom.y motoc. (053)",23,,11,7,5,
"Comercio al por mayor (054)",56,,15,31,9,1
"Comercio al por menor (055)",1541,16,350,664,428,83
"Hoteles y restaurantes (056)",423,7,118,169,107,22
"Trans., almac. y comunicaciones (057)",63,2,33,19,8,1
"Intermediación financiera (058)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (059)",69,,25,28,16,
"Admin.pub. y defensa; p. segur.soc.afil (060)",225,,107,77,41,
"Enseñanza (061)",467,,96,252,116,3
"Servicios sociales y de salud (062)",179,,39,88,49,3
"Otras activ. serv.comun.soc y personales (063)",147,3,50,51,38,5
"Hogares privados con servicio doméstico (064)",171,15,90,38,21,7
"Actividad economica no especificada (066)",318,2,107,89,75,45
,,,,,,
"URBANA (067)",10262,136,2854,4025,2694,553
"Agric., ganadería, caza y silvicultura (068)",1993,57,520,588,589,239
"Pesca (069)",3,,,,2,1
"Explotación de minas y canteras (070)",123,,38,73,11,1
"Industrias manufactureras (071)",586,11,181,215,138,41
"Suministro de electricidad, gas y agua (072)",17,,3,8,6,
"Construcción (073)",804,2,279,350,150,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",2286,24,558,963,609,132
"Venta, mant.y rep. veh.autom.y motoc. (075)",155,,67,48,35,5
"Comercio al por mayor (076)",94,1,28,43,20,2
"Comercio al por menor (077)",2037,23,463,872,554,125
"Hoteles y restaurantes (078)",480,9,147,185,113,26
"Trans., almac. y comunicaciones (079)",825,11,285,321,194,14
"Intermediación financiera (080)",15,,7,5,3,
"Activid.inmobil., empres. y alquileres (081)",241,,89,93,55,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",665,,217,277,164,7
"Enseñanza (083)",1110,,154,576,375,5
"Servicios sociales y de salud (084)",311,,48,133,125,5
"Otras activ. serv.comun.soc y personales (085)",269,4,115,80,53,17
"Hogares privados con servicio doméstico (086)",146,17,73,30,24,2
"Actividad economica no especificada (088)",388,1,140,128,83,36
"Hombres (089)",6039,67,1719,2349,1587,317
"Agric., ganadería, caza y silvicultura (090)",1270,33,310,391,379,157
"Pesca (091)",3,,,,2,1
"Explotación de minas y canteras (092)",115,,33,70,11,1
"Industrias manufactureras (093)",370,6,128,135,76,25
"Suministro de electricidad, gas y agua (094)",13,,2,5,6,
"Construcción (095)",777,2,270,334,148,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",775,9,224,304,188,50
"Venta, mant.y rep. veh.autom.y motoc. (097)",133,,57,41,30,5
"Comercio al por mayor (098)",43,1,14,16,11,1
"Comercio al por menor (099)",599,8,153,247,147,44
"Hoteles y restaurantes (100)",91,2,47,24,14,4
"Trans., almac. y comunicaciones (101)",767,9,255,302,188,13
"Intermediación financiera (102)",10,,4,4,2,
"Activid.inmobil., empres. y alquileres (103)",181,,71,67,39,4
"Admin.pub. y defensa; p. segur.soc.afil (104)",450,,114,205,124,7
"Enseñanza (105)",688,,75,343,267,3
"Servicios sociales y de salud (106)",159,,23,57,77,2
"Otras activ. serv.comun.soc y personales (107)",129,1,68,30,18,12
"Hogares privados con servicio doméstico (108)",26,5,13,,8,
"Actividad economica no especificada (110)",215,,82,78,40,15
"Mujeres (112)",4223,69,1135,1676,1107,236
"Agric., ganadería, caza y silvicultura (113)",723,24,210,197,210,82
"Explotación de minas y canteras (115)",8,,5,3,,
"Industrias manufactureras (116)",216,5,53,80,62,16
"Suministro de electricidad, gas y agua (117)",4,,1,3,,
"Construcción (118)",27,,9,16,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1511,15,334,659,421,82
"Venta, mant.y rep. veh.autom.y motoc. (120)",22,,10,7,5,
"Comercio al por mayor (121)",51,,14,27,9,1
"Comercio al por menor (122)",1438,15,310,625,407,81
"Hoteles y restaurantes (123)",389,7,100,161,99,22
"Trans., almac. y comunicaciones (124)",58,2,30,19,6,1
"Intermediación financiera (125)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (126)",60,,18,26,16,
"Admin.pub. y defensa; p. segur.soc.afil (127)",215,,103,72,40,
"Enseñanza (128)",422,,79,233,108,2
"Servicios sociales y de salud (129)",152,,25,76,48,3
"Otras activ. serv.comun.soc y personales (130)",140,3,47,50,35,5
"Hogares privados con servicio doméstico (131)",120,12,60,30,16,2
"Actividad economica no especificada (133)",173,1,58,50,43,21
,,,,,,
"RURAL (134)",14043,223,3735,4431,3996,1658
"Agric., ganadería, caza y silvicultura (135)",11836,210,2916,3571,3567,1572
"Pesca (136)",7,,2,1,3,1
"Explotación de minas y canteras (137)",427,,104,230,89,4
"Industrias manufactureras (138)",301,1,146,95,50,9
"Suministro de electricidad, gas y agua (139)",13,,6,3,2,2
"Construcción (140)",288,1,112,118,50,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",245,1,88,98,50,8
"Venta, mant.y rep. veh.autom.y motoc. (142)",30,,12,12,5,1
"Comercio al por mayor (143)",11,,1,7,3,
"Comercio al por menor (144)",204,1,75,79,42,7
"Hoteles y restaurantes (145)",59,2,36,10,11,
"Trans., almac. y comunicaciones (146)",130,,52,48,30,
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",78,,41,28,8,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",85,,27,38,16,4
"Enseñanza (150)",164,,37,70,52,5
"Servicios sociales y de salud (151)",51,,21,26,4,
"Otras activ. serv.comun.soc y personales (152)",28,,18,5,4,1
"Hogares privados con servicio doméstico (153)",66,5,36,11,6,8
"Actividad economica no especificada (155)",264,3,92,79,54,36
"Hombres (156)",8242,122,2082,2638,2392,1008
"Agric., ganadería, caza y silvicultura (157)",6558,114,1484,1946,2058,956
"Pesca (158)",5,,1,,3,1
"Explotación de minas y canteras (159)",415,,101,222,88,4
"Industrias manufactureras (160)",239,1,119,75,37,7
"Suministro de electricidad, gas y agua (161)",13,,6,3,2,2
"Construcción (162)",283,1,109,116,50,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",136,,46,55,29,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",29,,11,12,5,1
"Comercio al por mayor (165)",6,,,3,3,
"Comercio al por menor (166)",101,,35,40,21,5
"Hoteles y restaurantes (167)",25,2,18,2,3,
"Trans., almac. y comunicaciones (168)",125,,49,48,28,
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",69,,34,26,8,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",75,,23,33,15,4
"Enseñanza (172)",119,,20,51,44,4
"Servicios sociales y de salud (173)",24,,7,14,3,
"Otras activ. serv.comun.soc y personales (174)",21,,15,4,1,1
"Hogares privados con servicio doméstico (175)",15,2,6,3,1,3
"Actividad economica no especificada (177)",119,2,43,40,22,12
"Mujeres (179)",5801,101,1653,1793,1604,650
"Agric., ganadería, caza y silvicultura (180)",5278,96,1432,1625,1509,616
"Pesca (181)",2,,1,1,,
"Explotación de minas y canteras (182)",12,,3,8,1,
"Industrias manufactureras (183)",62,,27,20,13,2
"Construcción (185)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",109,1,42,43,21,2
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",5,,1,4,,
"Comercio al por menor (189)",103,1,40,39,21,2
"Hoteles y restaurantes (190)",34,,18,8,8,
"Trans., almac. y comunicaciones (191)",5,,3,,2,
"Activid.inmobil., empres. y alquileres (193)",9,,7,2,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",10,,4,5,1,
"Enseñanza (195)",45,,17,19,8,1
"Servicios sociales y de salud (196)",27,,14,12,1,
"Otras activ. serv.comun.soc y personales (197)",7,,3,1,3,
"Hogares privados con servicio doméstico (198)",51,3,30,8,5,5
"Actividad economica no especificada (200)",145,1,49,39,32,24
