"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",13,,7,4,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5140,256,1819,1610,1185,270
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",383,6,119,128,88,42
"Desocupado (038)",275,11,168,60,26,10
,,,,,,
"URBANA (039)",9002,274,2683,3247,2188,610
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,,3,12,7,2
"Profes., científicos e intelectuales (041)",734,,147,397,188,2
"Técnicos de nivel medio y trab.asimilados (042)",249,,80,112,52,5
"Jefes y empleados de oficina (043)",275,,116,100,58,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1002,19,308,376,243,56
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2205,18,418,819,662,288
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",355,4,146,114,72,19
"Obreros construc., conf., papel, fab., instr. (047)",446,2,158,171,106,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2997,212,1003,923,668,191
"Otra (049)",65,,26,28,11,
"Ocupación no especificada (050)",241,10,90,71,48,22
"Desocupado (051)",409,9,188,124,73,15
"Hombres (052)",5586,150,1621,1999,1422,394
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,1,11,3,2
"Profes., científicos e intelectuales (054)",388,,65,200,121,2
"Técnicos de nivel medio y trab.asimilados (055)",177,,56,73,44,4
"Jefes y empleados de oficina (056)",168,,52,65,50,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",387,11,116,148,92,20
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1759,9,327,667,530,226
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",304,4,126,93,66,15
"Obreros construc., conf., papel, fab., instr. (060)",436,2,153,168,104,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1486,113,530,431,317,95
"Otra (062)",65,,26,28,11,
"Ocupación no especificada (063)",112,5,46,28,23,10
"Desocupado (064)",287,6,123,87,61,10
"Mujeres (065)",3416,124,1062,1248,766,216
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,2,1,4,
"Profes., científicos e intelectuales (067)",346,,82,197,67,
"Técnicos de nivel medio y trab.asimilados (068)",72,,24,39,8,1
"Jefes y empleados de oficina (069)",107,,64,35,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",615,8,192,228,151,36
"Agricult.trabaj. calif. agrop. y pesqueros (071)",446,9,91,152,132,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",51,,20,21,6,4
"Obreros construc., conf., papel, fab., instr. (073)",10,,5,3,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1511,99,473,492,351,96
"Ocupación no especificada (076)",129,5,44,43,25,12
"Desocupado (077)",122,3,65,37,12,5
,,,,,,
"RURAL (078)",23011,462,7715,7287,5717,1830
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,,4,9,2,
"Profes., científicos e intelectuales (080)",421,,116,228,74,3
"Técnicos de nivel medio y trab.asimilados (081)",76,,40,20,14,2
"Jefes y empleados de oficina (082)",73,,38,25,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",605,6,217,218,132,32
"Agricult.trabaj. calif. agrop. y pesqueros (084)",9566,41,2441,3233,2849,1002
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",212,2,92,57,46,15
"Obreros construc., conf., papel, fab., instr. (086)",285,,139,94,50,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",10577,391,4060,3058,2361,707
"Otra (088)",13,,12,1,,
"Ocupación no especificada (089)",395,2,134,133,88,38
"Desocupado (090)",773,20,422,211,91,29
"Hombres (091)",17008,282,5550,5438,4295,1443
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",14,,3,9,2,
"Profes., científicos e intelectuales (093)",234,,57,120,54,3
"Técnicos de nivel medio y trab.asimilados (094)",51,,23,13,14,1
"Jefes y empleados de oficina (095)",48,,22,16,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",235,4,76,86,51,18
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8288,30,2080,2887,2449,842
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",135,1,49,37,36,12
"Obreros construc., conf., papel, fab., instr. (099)",282,,137,93,50,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",6948,234,2714,1940,1527,533
"Otra (101)",12,,11,1,,
"Ocupación no especificada (102)",141,1,59,48,25,8
"Desocupado (103)",620,12,319,188,77,24
"Mujeres (104)",6003,180,2165,1849,1422,387
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",187,,59,108,20,
"Técnicos de nivel medio y trab.asimilados (107)",25,,17,7,,1
"Jefes y empleados de oficina (108)",25,,16,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",370,2,141,132,81,14
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1278,11,361,346,400,160
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",77,1,43,20,10,3
"Obreros construc., conf., papel, fab., instr. (112)",3,,2,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3629,157,1346,1118,834,174
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",254,1,75,85,63,30
"Desocupado (116)",153,8,103,23,14,5
