"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",11,36,33,,91.7,,
"De 45 a 49 años (038)",11,44,44,,100,,
"De 50 y más años (039)",15,66,59,,89.4,,
"No PEA (040)",11240,28732,26061,558,90.7,1.9,
"De 12 a 14 años (041)",1404,4,4,3,100,75,
"De 15 a 19 años (042)",1761,279,274,77,98.2,27.6,
"De 20 a 24 años (043)",1168,1056,1045,142,99,13.4,
"De 25 a 29 años (044)",1040,1651,1616,156,97.9,9.4,
"De 30 a 34 años (045)",896,2053,1982,92,96.5,4.5,
"De 35 a 39 años (046)",860,2578,2482,59,96.3,2.3,
"De 40 a 44 años (047)",735,2665,2522,25,94.6,0.9,
"De 45 a 49 años (048)",683,2943,2714,4,92.2,0.1,
"De 50 y más años (049)",2693,15503,13422,,86.6,,
,,,,,,,
"URBANA (060)",11398,25897,24128,467,93.2,1.8,
"De 12 a 14 años (061)",950,3,3,,100,,
"De 15 a 19 años (062)",1435,229,225,61,98.3,26.6,
"De 20 a 24 años (063)",1269,920,912,122,99.1,13.3,
"De 25 a 29 años (064)",1255,1599,1568,124,98.1,7.8,
"De 30 a 34 años (065)",1137,2143,2104,79,98.2,3.7,
"De 35 a 39 años (066)",1100,2755,2692,55,97.7,2,
"De 40 a 44 años (067)",985,2980,2876,24,96.5,0.8,
"De 45 a 49 años (068)",780,2727,2585,2,94.8,0.1,
"De 50 y más años (069)",2487,12541,11163,,89,,
"PEA (070)",4110,9178,8690,127,94.7,1.4,
"De 12 a 14 años (071)",30,2,2,,100,,
"De 15 a 19 años (072)",266,50,50,8,100,16,
"De 20 a 24 años (073)",500,283,281,27,99.3,9.5,
"De 25 a 29 años (074)",562,569,555,24,97.5,4.2,
"De 30 a 34 años (075)",591,986,979,35,99.3,3.5,
"De 35 a 39 años (076)",553,1288,1256,19,97.5,1.5,
"De 40 a 44 años (077)",510,1439,1393,12,96.8,0.8,
"De 45 a 49 años (078)",373,1234,1174,2,95.1,0.2,
"De 50 y más años (079)",725,3327,3000,,90.2,,
"Ocupada (080)",3911,8922,8441,116,94.6,1.3,
"De 12 a 14 años (081)",26,2,2,,100,,
"De 15 a 19 años (082)",228,43,43,6,100,14,
"De 20 a 24 años (083)",450,263,261,25,99.2,9.5,
"De 25 a 29 años (084)",528,536,526,22,98.1,4.1,
"De 30 a 34 años (085)",563,945,938,31,99.3,3.3,
"De 35 a 39 años (086)",539,1255,1223,18,97.5,1.4,
"De 40 a 44 años (087)",502,1413,1370,12,97,0.8,
"De 45 a 49 años (088)",363,1194,1134,2,95,0.2,
"De 50 y más años (089)",712,3271,2944,,90,,
"Desocupada (090)",199,256,249,11,97.3,4.3,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",38,7,7,2,100,28.6,
"De 20 a 24 años (093)",50,20,20,2,100,10,
"De 25 a 29 años (094)",34,33,29,2,87.9,6.1,
"De 30 a 34 años (095)",28,41,41,4,100,9.8,
"De 35 a 39 años (096)",14,33,33,1,100,3,
"De 40 a 44 años (097)",8,26,23,,88.5,,
"De 45 a 49 años (098)",10,40,40,,100,,
"De 50 y más años (099)",13,56,56,,100,,
"No PEA (100)",7288,16719,15438,340,92.3,2,
"De 12 a 14 años (101)",920,1,1,,100,,
"De 15 a 19 años (102)",1169,179,175,53,97.8,29.6,
"De 20 a 24 años (103)",769,637,631,95,99.1,14.9,
"De 25 a 29 años (104)",693,1030,1013,100,98.3,9.7,
"De 30 a 34 años (105)",546,1157,1125,44,97.2,3.8,
"De 35 a 39 años (106)",547,1467,1436,36,97.9,2.5,
"De 40 a 44 años (107)",475,1541,1483,12,96.2,0.8,
"De 45 a 49 años (108)",407,1493,1411,,94.5,,
"De 50 y más años (109)",1762,9214,8163,,88.6,,
,,,,,,,
"RURAL (120)",4593,13733,12200,226,88.8,1.6,
"De 12 a 14 años (121)",496,3,3,3,100,100,
"De 15 a 19 años (122)",647,110,109,26,99.1,23.6,
"De 20 a 24 años (123)",480,473,465,48,98.3,10.1,
"De 25 a 29 años (124)",429,737,715,58,97,7.9,
"De 30 a 34 años (125)",440,1075,1030,49,95.8,4.6,
"De 35 a 39 años (126)",400,1351,1279,23,94.7,1.7,
"De 40 a 44 años (127)",325,1354,1251,15,92.4,1.1,
"De 45 a 49 años (128)",328,1679,1513,4,90.1,0.2,
"De 50 y más años (129)",1048,6951,5835,,83.9,,
"PEA (130)",641,1720,1577,10,91.7,0.6,
"De 12 a 14 años (131)",12,,,,,,
"De 15 a 19 años (132)",55,10,10,2,100,20,
"De 20 a 24 años (133)",81,54,51,1,94.4,1.9,
"De 25 a 29 años (134)",82,116,112,2,96.6,1.7,
"De 30 a 34 años (135)",90,179,173,2,96.6,1.1,
"De 35 a 39 años (136)",87,240,233,,97.1,,
"De 40 a 44 años (137)",65,230,212,3,92.2,1.3,
"De 45 a 49 años (138)",52,229,210,,91.7,,
"De 50 y más años (139)",117,662,576,,87,,
"Ocupada (140)",615,1687,1551,10,91.9,0.6,
"De 12 a 14 años (141)",11,,,,,,
"De 15 a 19 años (142)",45,8,8,2,100,25,
"De 20 a 24 años (143)",77,54,51,1,94.4,1.9,
"De 25 a 29 años (144)",78,113,109,2,96.5,1.8,
"De 30 a 34 años (145)",89,175,169,2,96.6,1.1,
"De 35 a 39 años (146)",87,240,233,,97.1,,
"De 40 a 44 años (147)",62,220,202,3,91.8,1.4,
"De 45 a 49 años (148)",51,225,206,,91.6,,
"De 50 y más años (149)",115,652,573,,87.9,,
"Desocupada (150)",26,33,26,,78.8,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",10,2,2,,100,,
"De 20 a 24 años (153)",4,,,,,,
"De 25 a 29 años (154)",4,3,3,,100,,
"De 30 a 34 años (155)",1,4,4,,100,,
"De 40 a 44 años (157)",3,10,10,,100,,
"De 45 a 49 años (158)",1,4,4,,100,,
"De 50 y más años (159)",2,10,3,,30,,
"No PEA (160)",3952,12013,10623,216,88.4,1.8,
"De 12 a 14 años (161)",484,3,3,3,100,100,
"De 15 a 19 años (162)",592,100,99,24,99,24,
"De 20 a 24 años (163)",399,419,414,47,98.8,11.2,
"De 25 a 29 años (164)",347,621,603,56,97.1,9,
"De 30 a 34 años (165)",350,896,857,47,95.6,5.2,
"De 35 a 39 años (166)",313,1111,1046,23,94.1,2.1,
"De 40 a 44 años (167)",260,1124,1039,12,92.4,1.1,
"De 45 a 49 años (168)",276,1450,1303,4,89.9,0.3,
"De 50 y más años (169)",931,6289,5259,,83.6,,
