"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",988,962,792,144,19,6,1,,,,26,204
"De 20 a 24 años (023)",1866,1618,721,615,223,45,11,3,,,248,1261
"De 25 a 29 años (024)",1543,1383,251,486,394,169,79,4,,,160,2141
"De 30 a 34 años (025)",1117,1044,83,220,303,236,169,28,3,2,73,2491
"De 35 a 39 años (026)",930,891,51,98,162,221,266,73,19,1,39,2860
"De 40 a 44 años (027)",738,712,34,75,103,130,208,120,35,7,26,2736
"De 45 a 49 años (028)",509,498,15,42,57,60,172,101,37,14,11,2217
"De 50 y más años (029)",914,896,46,57,66,92,206,190,150,89,18,4887
"Desocupada (030)",251,237,120,41,25,14,23,7,5,2,14,347
"De 12 a 14 años (031)",13,13,13,,,,,,,,,
"De 15 a 19 años (032)",68,67,58,8,,,1,,,,1,12
"De 20 a 24 años (033)",70,66,34,18,12,1,1,,,,4,49
"De 25 a 29 años (034)",34,27,9,10,6,2,,,,,7,28
"De 30 a 34 años (035)",20,19,4,2,3,3,5,2,,,1,52
"De 35 a 39 años (036)",11,11,2,,3,3,2,,1,,,34
"De 40 a 44 años (037)",11,11,,2,1,3,4,1,,,,38
"De 45 a 49 años (038)",10,9,,1,,2,4,2,,,1,40
"De 50 y más años (039)",14,14,,,,,6,2,4,2,,94
"No PEA (040)",17987,17271,5538,2740,2402,1684,2143,1383,838,543,716,44126
"De 12 a 14 años (041)",2411,2391,2372,18,1,,,,,,20,20
"De 15 a 19 años (042)",3029,2920,2296,537,73,11,3,,,,109,728
"De 20 a 24 años (043)",2458,2219,511,1071,490,128,15,4,,,239,2527
"De 25 a 29 años (044)",1946,1830,124,534,678,330,155,9,,,116,3584
"De 30 a 34 años (045)",1552,1483,51,234,458,364,327,40,7,2,69,3991
"De 35 a 39 años (046)",1347,1304,40,120,284,330,368,132,24,6,43,4392
"De 40 a 44 años (047)",1086,1063,45,59,149,191,352,178,70,19,23,4398
"De 45 a 49 años (048)",879,858,20,56,84,107,242,198,110,41,21,4272
"De 50 y más años (049)",3279,3203,79,111,185,223,681,822,627,475,76,20214
,,,,,,,,,,,,
"URBANA (060)",20988,19936,6189,3697,3051,2104,2469,1334,699,393,1052,45823
"De 12 a 14 años (061)",1997,1983,1965,15,3,,,,,,14,21
"De 15 a 19 años (062)",3221,3109,2475,544,69,16,5,,,,112,750
"De 20 a 24 años (063)",3602,3198,1067,1406,563,135,22,5,,,404,3065
"De 25 a 29 años (064)",2900,2679,319,878,907,388,178,9,,,221,4665
"De 30 a 34 años (065)",2149,2044,108,386,630,485,373,54,5,3,105,5129
"De 35 a 39 años (066)",1776,1711,71,166,366,443,492,143,28,2,65,5516
"De 40 a 44 años (067)",1408,1375,62,102,206,269,438,213,68,17,33,5360
"De 45 a 49 años (068)",1053,1029,27,75,113,130,326,228,94,36,24,4791
"De 50 y más años (069)",2882,2808,95,125,194,238,635,682,504,335,74,16526
"PEA (070)",7704,7208,1906,1571,1211,857,977,419,187,80,496,16012
"De 12 a 14 años (071)",141,141,137,2,2,,,,,,,6
"De 15 a 19 años (072)",866,844,690,131,16,5,2,,,,22,186
"De 20 a 24 años (073)",1695,1484,663,569,199,39,11,3,,,211,1149
"De 25 a 29 años (074)",1390,1253,224,446,369,146,65,3,,,137,1915
"De 30 a 34 años (075)",978,928,71,198,272,213,146,26,1,1,50,2193
"De 35 a 39 años (076)",820,787,42,83,151,203,241,54,13,,33,2483
"De 40 a 44 años (077)",639,621,29,62,94,122,187,99,23,5,18,2334
"De 45 a 49 años (078)",430,420,11,34,53,52,152,83,26,9,10,1826
"De 50 y más años (079)",745,730,39,46,55,77,173,151,124,65,15,3920
"Ocupada (080)",7530,7042,1825,1545,1192,846,957,415,183,79,488,15752
"De 12 a 14 años (081)",132,132,128,2,2,,,,,,,6
"De 15 a 19 años (082)",824,803,656,125,16,5,1,,,,21,176
"De 20 a 24 años (083)",1645,1435,636,558,190,38,10,3,,,210,1113
"De 25 a 29 años (084)",1368,1235,219,440,364,144,65,3,,,133,1893
"De 30 a 34 años (085)",963,914,67,197,270,212,141,25,1,1,49,2156
"De 35 a 39 años (086)",810,777,40,83,149,200,239,54,12,,33,2451
"De 40 a 44 años (087)",630,612,29,61,93,119,184,98,23,5,18,2302
"De 45 a 49 años (088)",424,415,11,33,53,51,150,82,26,9,9,1805
"De 50 y más años (089)",734,719,39,46,55,77,167,150,121,64,15,3850
"Desocupada (090)",174,166,81,26,19,11,20,4,4,1,8,260
"De 12 a 14 años (091)",9,9,9,,,,,,,,,
"De 15 a 19 años (092)",42,41,34,6,,,1,,,,1,10
"De 20 a 24 años (093)",50,49,27,11,9,1,1,,,,1,36
"De 25 a 29 años (094)",22,18,5,6,5,2,,,,,4,22
"De 30 a 34 años (095)",15,14,4,1,2,1,5,1,,,1,37
"De 35 a 39 años (096)",10,10,2,,2,3,2,,1,,,32
"De 40 a 44 años (097)",9,9,,1,1,3,3,1,,,,32
"De 45 a 49 años (098)",6,5,,1,,1,2,1,,,1,21
"De 50 y más años (099)",11,11,,,,,6,1,3,1,,70
"No PEA (100)",13284,12728,4283,2126,1840,1247,1492,915,512,313,556,29811
"De 12 a 14 años (101)",1856,1842,1828,13,1,,,,,,14,15
"De 15 a 19 años (102)",2355,2265,1785,413,53,11,3,,,,90,564
"De 20 a 24 años (103)",1907,1714,404,837,364,96,11,2,,,193,1916
"De 25 a 29 años (104)",1510,1426,95,432,538,242,113,6,,,84,2750
"De 30 a 34 años (105)",1171,1116,37,188,358,272,227,28,4,2,55,2936
"De 35 a 39 años (106)",956,924,29,83,215,240,251,89,15,2,32,3033
"De 40 a 44 años (107)",769,754,33,40,112,147,251,114,45,12,15,3026
"De 45 a 49 años (108)",623,609,16,41,60,78,174,145,68,27,14,2965
"De 50 y más años (109)",2137,2078,56,79,139,161,462,531,380,270,59,12606
,,,,,,,,,,,,
"RURAL (120)",6022,5743,1624,824,705,553,809,575,388,265,279,17454
"De 12 a 14 años (121)",594,588,582,6,,,,,,,6,6
"De 15 a 19 años (122)",864,840,671,145,23,1,,,,,24,194
"De 20 a 24 años (123)",792,705,199,298,162,39,5,2,,,87,772
"De 25 a 29 años (124)",623,561,65,152,171,113,56,4,,,62,1088
"De 30 a 34 años (125)",540,502,30,70,134,118,128,16,5,1,38,1405
"De 35 a 39 años (126)",512,495,22,52,83,111,144,62,16,5,17,1770
"De 40 a 44 años (127)",427,411,17,34,47,55,126,86,37,9,16,1812
"De 45 a 49 años (128)",345,336,8,24,28,39,92,73,53,19,9,1738
"De 50 y más años (129)",1325,1305,30,43,57,77,258,332,277,231,20,8669
"PEA (130)",1319,1200,369,210,143,116,158,107,62,35,119,3139
"De 12 a 14 años (131)",39,39,38,1,,,,,,,,1
"De 15 a 19 años (132)",190,185,160,21,3,1,,,,,5,30
"De 20 a 24 años (133)",241,200,92,64,36,7,1,,,,41,161
"De 25 a 29 años (134)",187,157,36,50,31,25,14,1,,,30,254
"De 30 a 34 años (135)",159,135,16,24,34,26,28,4,2,1,24,350
"De 35 a 39 años (136)",121,115,11,15,14,21,27,19,7,1,6,411
"De 40 a 44 años (137)",110,102,5,15,10,11,25,22,12,2,8,440
"De 45 a 49 años (138)",89,87,4,9,4,10,24,20,11,5,2,431
"De 50 y más años (139)",183,180,7,11,11,15,39,41,30,26,3,1061
"Ocupada (140)",1242,1129,330,195,137,113,155,104,61,34,113,3052
"De 12 a 14 años (141)",35,35,34,1,,,,,,,,1
"De 15 a 19 años (142)",164,159,136,19,3,1,,,,,5,28
"De 20 a 24 años (143)",221,183,85,57,33,7,1,,,,38,148
"De 25 a 29 años (144)",175,148,32,46,30,25,14,1,,,27,248
"De 30 a 34 años (145)",154,130,16,23,33,24,28,3,2,1,24,335
"De 35 a 39 años (146)",120,114,11,15,13,21,27,19,7,1,6,409
"De 40 a 44 años (147)",108,100,5,14,10,11,24,22,12,2,8,434
"De 45 a 49 años (148)",85,83,4,9,4,9,22,19,11,5,2,412
"De 50 y más años (149)",180,177,7,11,11,15,39,40,29,25,3,1037
"Desocupada (150)",77,71,39,15,6,3,3,3,1,1,6,87
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",26,26,24,2,,,,,,,,2
"De 20 a 24 años (153)",20,17,7,7,3,,,,,,3,13
"De 25 a 29 años (154)",12,9,4,4,1,,,,,,3,6
"De 30 a 34 años (155)",5,5,,1,1,2,,1,,,,15
"De 35 a 39 años (156)",1,1,,,1,,,,,,,2
"De 40 a 44 años (157)",2,2,,1,,,1,,,,,6
"De 45 a 49 años (158)",4,4,,,,1,2,1,,,,19
"De 50 y más años (159)",3,3,,,,,,1,1,1,,24
"No PEA (160)",4703,4543,1255,614,562,437,651,468,326,230,160,14315
"De 12 a 14 años (161)",555,549,544,5,,,,,,,6,5
"De 15 a 19 años (162)",674,655,511,124,20,,,,,,19,164
"De 20 a 24 años (163)",551,505,107,234,126,32,4,2,,,46,611
"De 25 a 29 años (164)",436,404,29,102,140,88,42,3,,,32,834
"De 30 a 34 años (165)",381,367,14,46,100,92,100,12,3,,14,1055
"De 35 a 39 años (166)",391,380,11,37,69,90,117,43,9,4,11,1359
"De 40 a 44 años (167)",317,309,12,19,37,44,101,64,25,7,8,1372
"De 45 a 49 años (168)",256,249,4,15,24,29,68,53,42,14,7,1307
"De 50 y más años (169)",1142,1125,23,32,46,62,219,291,247,205,17,7608
