"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",2352,,,,37,765,1101,449
"De 40 a 44 años (047)",2057,,,,173,883,598,403
"De 45 a 49 años (048)",1773,,,16,443,813,196,305
"De 50 y más años (049)",9223,328,1132,2268,2509,932,19,2035
,,,,,,,,
"URBANA (060)",33856,301,1130,2561,4186,6342,9516,9820
"De 12 a 14 años (061)",43,,,,,,1,42
"De 15 a 19 años (062)",824,,,,,,437,387
"De 20 a 24 años (063)",3444,,,,,7,1686,1751
"De 25 a 29 años (064)",4315,,,,,258,2286,1771
"De 30 a 34 años (065)",4081,,,,,691,2187,1203
"De 35 a 39 años (066)",3968,,,,59,1313,1663,933
"De 40 a 44 años (067)",3539,,,,326,1519,945,749
"De 45 a 49 años (068)",2872,,,28,699,1265,290,590
"De 50 y más años (069)",10770,301,1130,2533,3102,1289,21,2394
"PEA (070)",13089,13,120,579,1530,3066,3566,4215
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",156,,,,,,72,84
"De 20 a 24 años (073)",1214,,,,,3,494,717
"De 25 a 29 años (074)",1828,,,,,119,788,921
"De 30 a 34 años (075)",1868,,,,,343,884,641
"De 35 a 39 años (076)",1989,,,,30,681,747,531
"De 40 a 44 años (077)",1788,,,,179,769,436,404
"De 45 a 49 años (078)",1417,,,14,336,613,137,317
"De 50 y más años (079)",2826,13,120,565,985,538,8,597
"Ocupada (080)",12701,13,120,573,1516,3003,3450,4026
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",144,,,,,,67,77
"De 20 a 24 años (083)",1144,,,,,3,474,667
"De 25 a 29 años (084)",1738,,,,,114,749,875
"De 30 a 34 años (085)",1803,,,,,334,863,606
"De 35 a 39 años (086)",1942,,,,30,671,727,514
"De 40 a 44 años (087)",1747,,,,178,750,426,393
"De 45 a 49 años (088)",1387,,,14,329,599,136,309
"De 50 y más años (089)",2794,13,120,559,979,532,8,583
"Desocupada (090)",388,,,6,14,63,116,189
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",12,,,,,,5,7
"De 20 a 24 años (093)",70,,,,,,20,50
"De 25 a 29 años (094)",90,,,,,5,39,46
"De 30 a 34 años (095)",65,,,,,9,21,35
"De 35 a 39 años (096)",47,,,,,10,20,17
"De 40 a 44 años (097)",41,,,,1,19,10,11
"De 45 a 49 años (098)",30,,,,7,14,1,8
"De 50 y más años (099)",32,,,6,6,6,,14
"No PEA (100)",20767,288,1010,1982,2656,3276,5950,5605
"De 12 a 14 años (101)",40,,,,,,1,39
"De 15 a 19 años (102)",668,,,,,,365,303
"De 20 a 24 años (103)",2230,,,,,4,1192,1034
"De 25 a 29 años (104)",2487,,,,,139,1498,850
"De 30 a 34 años (105)",2213,,,,,348,1303,562
"De 35 a 39 años (106)",1979,,,,29,632,916,402
"De 40 a 44 años (107)",1751,,,,147,750,509,345
"De 45 a 49 años (108)",1455,,,14,363,652,153,273
"De 50 y más años (109)",7944,288,1010,1968,2117,751,13,1797
,,,,,,,,
"RURAL (120)",5217,43,128,343,673,1099,1796,1135
"De 12 a 14 años (121)",9,,,,,,1,8
"De 15 a 19 años (122)",147,,,,,,103,44
"De 20 a 24 años (123)",603,,,,,3,386,214
"De 25 a 29 años (124)",713,,,,,50,468,195
"De 30 a 34 años (125)",641,,,,,112,375,154
"De 35 a 39 años (126)",583,,,,13,218,263,89
"De 40 a 44 años (127)",495,,,,45,229,131,90
"De 45 a 49 años (128)",457,,,2,109,231,62,53
"De 50 y más años (129)",1569,43,128,341,506,256,7,288
"PEA (130)",1373,3,6,41,167,387,434,335
"De 15 a 19 años (132)",23,,,,,,15,8
"De 20 a 24 años (133)",137,,,,,,77,60
"De 25 a 29 años (134)",195,,,,,19,111,65
"De 30 a 34 años (135)",190,,,,,42,91,57
"De 35 a 39 años (136)",210,,,,5,85,78,42
"De 40 a 44 años (137)",189,,,,19,96,42,32
"De 45 a 49 años (138)",139,,,,29,70,19,21
"De 50 y más años (139)",290,3,6,41,114,75,1,50
"Ocupada (140)",1357,3,6,40,165,384,430,329
"De 15 a 19 años (142)",22,,,,,,15,7
"De 20 a 24 años (143)",135,,,,,,76,59
"De 25 a 29 años (144)",192,,,,,19,109,64
"De 30 a 34 años (145)",189,,,,,42,91,56
"De 35 a 39 años (146)",208,,,,5,85,77,41
"De 40 a 44 años (147)",188,,,,19,95,42,32
"De 45 a 49 años (148)",139,,,,29,70,19,21
"De 50 y más años (149)",284,3,6,40,112,73,1,49
"Desocupada (150)",16,,,1,2,3,4,6
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",2,,,,,,1,1
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,,1,1
"De 40 a 44 años (157)",1,,,,,1,,
"De 50 y más años (159)",6,,,1,2,2,,1
"No PEA (160)",3844,40,122,302,506,712,1362,800
"De 12 a 14 años (161)",9,,,,,,1,8
"De 15 a 19 años (162)",124,,,,,,88,36
"De 20 a 24 años (163)",466,,,,,3,309,154
"De 25 a 29 años (164)",518,,,,,31,357,130
"De 30 a 34 años (165)",451,,,,,70,284,97
"De 35 a 39 años (166)",373,,,,8,133,185,47
"De 40 a 44 años (167)",306,,,,26,133,89,58
"De 45 a 49 años (168)",318,,,2,80,161,43,32
"De 50 y más años (169)",1279,40,122,300,392,181,6,238
