"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",267,,225,40,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",387,30,270,81,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1248,22,686,5,,533,2,
"Otra (101)",13,13,,,,,,
"Ocupaciñn no especificada (102)",176,10,102,48,2,14,,
"Desocupado (103)",511,,,,,,,511
"Mujeres (104)",1623,212,303,406,5,529,11,157
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",137,126,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",24,19,,5,,,,
"Jefes y empleados de oficina (108)",35,35,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",76,9,2,58,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",277,,,272,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",25,,4,21,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,,5,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",807,12,267,15,,502,11,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",75,7,25,23,,20,,
"Desocupado (116)",157,,,,,,,157
