"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",31327,,6293,15101,9271,662
"Desocupada (030)",5895,62,2900,1855,943,135
"Sin nivel (031)",107,1,20,31,35,20
"Educación inicial (032)",4,,1,3,,
"Primaria (033)",607,27,168,195,168,49
"Secundaria (034)",2355,34,1299,675,312,35
"Superior no univ. incompleta (035)",491,,321,118,48,4
"Superior no univ. completa (036)",713,,379,270,55,9
"Superior univ. incompleta (037)",551,,318,129,99,5
"Superior univ. completa (038)",1067,,394,434,226,13
"No PEA (040)",168924,61793,57570,17922,17056,14583
"Sin nivel (041)",6695,676,426,718,1734,3141
"Educación inicial (042)",3353,3220,95,38,,
"Primaria (043)",58183,43480,2907,3348,3977,4471
"Secundaria (044)",58161,14417,28994,6275,4943,3532
"Superior no univ. incompleta (045)",9701,,7652,1274,563,212
"Superior no univ. completa (046)",6640,,2500,1927,1390,823
"Superior univ. incompleta (047)",15565,,12570,1384,1225,386
"Superior univ. completa (048)",10626,,2426,2958,3224,2018
,,,,,,
"URBANA (060)",315555,60309,109923,74636,51545,19142
"Sin nivel (061)",8431,662,595,1017,2565,3592
"Educación inicial (062)",3295,3080,146,69,,
"Primaria (063)",70982,41735,5559,7665,9728,6295
"Secundaria (064)",112728,14832,52286,25354,15579,4677
"Superior no univ. incompleta (065)",22829,,14843,5575,2080,331
"Superior no univ. completa (066)",24294,,9121,10023,4156,994
"Superior univ. incompleta (067)",30130,,18291,6505,4769,565
"Superior univ. completa (068)",42866,,9082,18428,12668,2688
"PEA (070)",154848,2320,54362,57865,35270,5031
"Sin nivel (071)",2745,26,232,507,1169,811
"Educación inicial (072)",115,21,59,35,,
"Primaria (073)",17301,1238,3083,4972,6097,1911
"Secundaria (074)",56713,1035,24503,19304,10705,1166
"Superior no univ. incompleta (075)",13314,,7355,4318,1522,119
"Superior no univ. completa (076)",17701,,6651,8110,2769,171
"Superior univ. incompleta (077)",14681,,5815,5134,3550,182
"Superior univ. completa (078)",32278,,6664,15485,9458,671
"Ocupada (080)",149075,2260,51528,56042,34345,4900
"Sin nivel (081)",2647,25,213,477,1137,795
"Educación inicial (082)",111,21,58,32,,
"Primaria (083)",16725,1211,2928,4786,5938,1862
"Secundaria (084)",54424,1003,23245,18647,10398,1131
"Superior no univ. incompleta (085)",12827,,7037,4201,1474,115
"Superior no univ. completa (086)",16994,,6277,7840,2715,162
"Superior univ. incompleta (087)",14133,,5498,5007,3451,177
"Superior univ. completa (088)",31214,,6272,15052,9232,658
"Desocupada (090)",5773,60,2834,1823,925,131
"Sin nivel (091)",98,1,19,30,32,16
"Educación inicial (092)",4,,1,3,,
"Primaria (093)",576,27,155,186,159,49
"Secundaria (094)",2289,32,1258,657,307,35
"Superior no univ. incompleta (095)",487,,318,117,48,4
"Superior no univ. completa (096)",707,,374,270,54,9
"Superior univ. incompleta (097)",548,,317,127,99,5
"Superior univ. completa (098)",1064,,392,433,226,13
"No PEA (100)",160707,57989,55561,16771,16275,14111
"Sin nivel (101)",5686,636,363,510,1396,2781
"Educación inicial (102)",3180,3059,87,34,,
"Primaria (103)",53681,40497,2476,2693,3631,4384
"Secundaria (104)",56015,13797,27783,6050,4874,3511
"Superior no univ. incompleta (105)",9515,,7488,1257,558,212
"Superior no univ. completa (106)",6593,,2470,1913,1387,823
"Superior univ. incompleta (107)",15449,,12476,1371,1219,383
"Superior univ. completa (108)",10588,,2418,2943,3210,2017
,,,,,,
"RURAL (120)",13778,3958,3772,3247,1988,813
"Sin nivel (121)",1628,48,99,357,582,542
"Educación inicial (122)",179,161,9,9,,
"Primaria (123)",6668,3084,869,1571,928,216
"Secundaria (124)",4359,665,2228,1058,363,45
"Superior no univ. incompleta (125)",376,,290,65,21,
"Superior no univ. completa (126)",222,,122,81,18,1
"Superior univ. incompleta (127)",192,,124,41,23,4
"Superior univ. completa (128)",154,,31,65,53,5
"PEA (130)",5561,154,1763,2096,1207,341
"Sin nivel (131)",619,8,36,149,244,182
"Educación inicial (132)",6,,1,5,,
"Primaria (133)",2166,101,438,916,582,129
"Secundaria (134)",2213,45,1017,833,294,24
"Superior no univ. incompleta (135)",190,,126,48,16,
"Superior no univ. completa (136)",175,,92,67,15,1
"Superior univ. incompleta (137)",76,,30,28,17,1
"Superior univ. completa (138)",116,,23,50,39,4
"Ocupada (140)",5439,152,1697,2064,1189,337
"Sin nivel (141)",610,8,35,148,241,178
"Educación inicial (142)",6,,1,5,,
"Primaria (143)",2135,101,425,907,573,129
"Secundaria (144)",2147,43,976,815,289,24
"Superior no univ. incompleta (145)",186,,123,47,16,
"Superior no univ. completa (146)",169,,87,67,14,1
"Superior univ. incompleta (147)",73,,29,26,17,1
"Superior univ. completa (148)",113,,21,49,39,4
"Desocupada (150)",122,2,66,32,18,4
"Sin nivel (151)",9,,1,1,3,4
"Primaria (153)",31,,13,9,9,
"Secundaria (154)",66,2,41,18,5,
"Superior no univ. incompleta (155)",4,,3,1,,
"Superior no univ. completa (156)",6,,5,,1,
"Superior univ. incompleta (157)",3,,1,2,,
"Superior univ. completa (158)",3,,2,1,,
"No PEA (160)",8217,3804,2009,1151,781,472
"Sin nivel (161)",1009,40,63,208,338,360
"Educación inicial (162)",173,161,8,4,,
"Primaria (163)",4502,2983,431,655,346,87
"Secundaria (164)",2146,620,1211,225,69,21
"Superior no univ. incompleta (165)",186,,164,17,5,
"Superior no univ. completa (166)",47,,30,14,3,
"Superior univ. incompleta (167)",116,,94,13,6,3
"Superior univ. completa (168)",38,,8,15,14,1
