"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",546,27,177,162,136,44
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",72,,13,17,29,13
"Desocupado (038)",93,1,52,23,16,1
,,,,,,
"URBANA (039)",3558,31,1051,1160,991,325
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",32,,8,16,7,1
"Profes., científicos e intelectuales (041)",389,,79,206,98,6
"Técnicos de nivel medio y trab.asimilados (042)",134,1,49,53,27,4
"Jefes y empleados de oficina (043)",168,,54,63,45,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",449,1,146,142,116,44
"Agricult.trabaj. calif. agrop. y pesqueros (045)",555,1,79,141,206,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",212,1,84,52,62,13
"Obreros construc., conf., papel, fab., instr. (047)",351,1,100,123,112,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",838,23,297,236,204,78
"Otra (049)",35,,3,25,7,
"Ocupación no especificada (050)",76,,17,10,35,14
"Desocupado (051)",319,3,135,93,72,16
"Hombres (052)",2417,15,705,771,691,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,5,8,6,1
"Profes., científicos e intelectuales (054)",215,,38,107,65,5
"Técnicos de nivel medio y trab.asimilados (055)",95,1,35,37,19,3
"Jefes y empleados de oficina (056)",94,,18,42,29,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",158,,52,48,42,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",472,1,69,125,166,111
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",189,1,75,46,54,13
"Obreros construc., conf., papel, fab., instr. (060)",348,1,99,121,112,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",509,9,197,136,122,45
"Otra (062)",34,,3,24,7,
"Ocupación no especificada (063)",30,,10,2,12,6
"Desocupado (064)",253,2,104,75,57,15
"Mujeres (065)",1141,16,346,389,300,90
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",12,,3,8,1,
"Profes., científicos e intelectuales (067)",174,,41,99,33,1
"Técnicos de nivel medio y trab.asimilados (068)",39,,14,16,8,1
"Jefes y empleados de oficina (069)",74,,36,21,16,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",291,1,94,94,74,28
"Agricult.trabaj. calif. agrop. y pesqueros (071)",83,,10,16,40,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",23,,9,6,8,
"Obreros construc., conf., papel, fab., instr. (073)",3,,1,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",329,14,100,100,82,33
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",46,,7,8,23,8
"Desocupado (077)",66,1,31,18,15,1
,,,,,,
"RURAL (078)",2444,50,750,751,660,233
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,2,2,2,
"Profes., científicos e intelectuales (080)",101,,31,54,16,
"Técnicos de nivel medio y trab.asimilados (081)",31,,11,13,6,1
"Jefes y empleados de oficina (082)",27,,10,12,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",120,,38,44,32,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",954,4,178,265,340,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",134,2,56,43,29,4
"Obreros construc., conf., papel, fab., instr. (086)",137,,44,59,30,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",710,44,277,195,157,37
"Otra (088)",2,,,2,,
"Ocupación no especificada (089)",42,,12,10,10,10
"Desocupado (090)",180,,91,52,33,4
"Hombres (091)",1923,37,563,590,539,194
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,2,2,
"Profes., científicos e intelectuales (093)",65,,13,38,14,
"Técnicos de nivel medio y trab.asimilados (094)",26,,8,11,6,1
"Jefes y empleados de oficina (095)",17,,4,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",46,,15,15,12,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",838,4,148,237,303,146
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",128,2,54,40,28,4
"Obreros construc., conf., papel, fab., instr. (099)",134,,44,56,30,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",493,31,200,133,103,26
"Otra (101)",2,,,2,,
"Ocupación no especificada (102)",16,,6,1,4,5
"Desocupado (103)",153,,70,47,32,4
"Mujeres (104)",521,13,187,161,121,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",36,,18,16,2,
"Técnicos de nivel medio y trab.asimilados (107)",5,,3,2,,
"Jefes y empleados de oficina (108)",10,,6,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",74,,23,29,20,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",116,,30,28,37,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",6,,2,3,1,
"Obreros construc., conf., papel, fab., instr. (112)",3,,,3,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",217,13,77,62,54,11
"Ocupación no especificada (115)",26,,6,9,6,5
"Desocupado (116)",27,,21,5,1,
