"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",436,434,428,4,2,,,,,,2,8
"De 15 a 19 años (022)",2229,2161,1815,319,24,,3,,,,68,379
"De 20 a 24 años (023)",2888,2655,1125,1066,396,52,12,4,,,233,2091
"De 25 a 29 años (024)",2542,2378,448,853,636,323,113,5,,,164,3608
"De 30 a 34 años (025)",2229,2140,233,445,602,446,337,62,12,3,89,4951
"De 35 a 39 años (026)",1964,1923,145,242,389,383,510,197,48,9,41,6170
"De 40 a 44 años (027)",1613,1594,81,117,194,259,472,276,144,51,19,6938
"De 45 a 49 años (028)",1334,1320,70,85,117,151,368,266,163,100,14,6619
"De 50 y más años (029)",4063,4051,182,190,191,248,669,881,821,869,12,26916
"Desocupada (030)",208,187,102,27,21,16,11,5,4,1,21,245
"De 12 a 14 años (031)",10,10,10,,,,,,,,,
"De 15 a 19 años (032)",49,49,45,4,,,,,,,,4
"De 20 a 24 años (033)",46,40,29,8,2,,,1,,,6,18
"De 25 a 29 años (034)",35,22,8,7,7,,,,,,13,21
"De 30 a 34 años (035)",27,25,6,4,7,5,2,1,,,2,48
"De 35 a 39 años (036)",18,18,2,2,3,4,7,,,,,50
"De 40 a 44 años (037)",9,9,1,,1,4,2,1,,,,29
"De 45 a 49 años (038)",6,6,,2,1,2,,1,,,,17
"De 50 y más años (039)",8,8,1,,,1,,1,4,1,,58
"No PEA (040)",15136,14608,6253,1721,1435,1077,1465,1114,779,764,528,36749
"De 12 a 14 años (041)",2986,2963,2958,5,,,,,,,23,5
"De 15 a 19 años (042)",2544,2473,2228,218,17,6,4,,,,71,286
"De 20 a 24 años (043)",1538,1369,591,537,190,40,8,3,,,169,1093
"De 25 a 29 años (044)",1156,1066,132,412,332,134,49,6,1,,90,1732
"De 30 a 34 años (045)",1004,954,75,196,322,200,132,22,4,3,50,2208
"De 35 a 39 años (046)",996,967,47,105,216,220,269,87,20,3,29,3107
"De 40 a 44 años (047)",842,816,48,64,106,148,248,126,60,16,26,3296
"De 45 a 49 años (048)",694,682,21,40,70,94,175,153,88,41,12,3415
"De 50 y más años (049)",3376,3318,153,144,182,235,580,717,606,701,58,21607
,,,,,,,,,,,,
"URBANA (060)",7707,7343,2360,1244,1087,760,837,471,309,275,364,18075
"De 12 a 14 años (061)",651,644,643,1,,,,,,,7,1
"De 15 a 19 años (062)",1012,991,871,109,6,2,3,,,,21,139
"De 20 a 24 años (063)",1032,894,432,345,93,15,6,3,,,138,623
"De 25 a 29 años (064)",907,810,176,326,215,79,11,3,,,97,1060
"De 30 a 34 años (065)",807,762,80,193,282,126,68,8,3,2,45,1519
"De 35 a 39 años (066)",748,725,39,99,219,178,152,32,4,2,23,1983
"De 40 a 44 años (067)",553,542,21,54,104,135,154,47,21,6,11,1887
"De 45 a 49 años (068)",501,496,19,34,71,102,141,82,31,16,5,2062
"De 50 y más años (069)",1496,1479,79,83,97,123,302,296,250,249,17,8801
"PEA (070)",2632,2447,628,517,453,315,286,128,81,39,185,5560
"De 12 a 14 años (071)",41,41,41,,,,,,,,,
"De 15 a 19 años (072)",209,206,184,22,,,,,,,3,22
"De 20 a 24 años (073)",365,300,165,103,27,2,1,2,,,65,180
"De 25 a 29 años (074)",421,356,113,139,69,32,2,1,,,65,389
"De 30 a 34 años (075)",399,364,49,107,122,52,27,6,1,,35,665
"De 35 a 39 años (076)",352,343,25,64,114,76,53,9,,2,9,830
"De 40 a 44 años (077)",245,242,11,32,57,63,56,11,10,2,3,758
"De 45 a 49 años (078)",218,214,12,23,31,51,63,27,3,4,4,750
"De 50 y más años (079)",382,381,28,27,33,39,84,72,67,31,1,1966
"Ocupada (080)",2473,2308,563,496,435,299,276,124,77,38,165,5339
"De 12 a 14 años (081)",37,37,37,,,,,,,,,
"De 15 a 19 años (082)",179,176,157,19,,,,,,,3,19
"De 20 a 24 años (083)",331,272,144,99,25,2,1,1,,,59,166
"De 25 a 29 años (084)",391,338,106,132,65,32,2,1,,,53,374
"De 30 a 34 años (085)",374,341,44,103,115,47,25,6,1,,33,624
"De 35 a 39 años (086)",335,326,24,62,111,72,46,9,,2,9,780
"De 40 a 44 años (087)",238,235,11,32,56,59,55,10,10,2,3,734
"De 45 a 49 años (088)",213,209,12,22,30,49,63,26,3,4,4,734
"De 50 y más años (089)",375,374,28,27,33,38,84,71,63,30,1,1908
"Desocupada (090)",159,139,65,21,18,16,10,4,4,1,20,221
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",30,30,27,3,,,,,,,,3
"De 20 a 24 años (093)",34,28,21,4,2,,,1,,,6,14
"De 25 a 29 años (094)",30,18,7,7,4,,,,,,12,15
"De 30 a 34 años (095)",25,23,5,4,7,5,2,,,,2,41
"De 35 a 39 años (096)",17,17,1,2,3,4,7,,,,,50
"De 40 a 44 años (097)",7,7,,,1,4,1,1,,,,24
"De 45 a 49 años (098)",5,5,,1,1,2,,1,,,,16
"De 50 y más años (099)",7,7,,,,1,,1,4,1,,58
"No PEA (100)",5075,4896,1732,727,634,445,551,343,228,236,179,12515
"De 12 a 14 años (101)",610,603,602,1,,,,,,,7,1
"De 15 a 19 años (102)",803,785,687,87,6,2,3,,,,18,117
"De 20 a 24 años (103)",667,594,267,242,66,13,5,1,,,73,443
"De 25 a 29 años (104)",486,454,63,187,146,47,9,2,,,32,671
"De 30 a 34 años (105)",408,398,31,86,160,74,41,2,2,2,10,854
"De 35 a 39 años (106)",396,382,14,35,105,102,99,23,4,,14,1153
"De 40 a 44 años (107)",308,300,10,22,47,72,98,36,11,4,8,1129
"De 45 a 49 años (108)",283,282,7,11,40,51,78,55,28,12,1,1312
"De 50 y más años (109)",1114,1098,51,56,64,84,218,224,183,218,16,6835
,,,,,,,,,,,,
"RURAL (120)",26935,26108,8522,3825,2920,2195,3123,2339,1662,1522,827,76599
"De 12 a 14 años (121)",2781,2763,2753,8,2,,,,,,18,12
"De 15 a 19 años (122)",3810,3692,3217,432,35,4,4,,,,118,530
"De 20 a 24 años (123)",3440,3170,1313,1266,495,77,14,5,,,270,2579
"De 25 a 29 años (124)",2826,2656,412,946,760,378,151,8,1,,170,4301
"De 30 a 34 años (125)",2453,2357,234,452,649,525,403,77,13,4,96,5688
"De 35 a 39 años (126)",2230,2183,155,250,389,429,634,252,64,10,47,7344
"De 40 a 44 años (127)",1911,1877,109,127,197,276,568,356,183,61,34,8376
"De 45 a 49 años (128)",1533,1512,72,93,117,145,402,338,220,125,21,7989
"De 50 y más años (129)",5951,5898,257,251,276,361,947,1303,1181,1322,53,39780
"PEA (130)",16874,16396,4001,2831,2119,1563,2209,1568,1111,994,478,52365
"De 12 a 14 años (131)",405,403,397,4,2,,,,,,2,8
"De 15 a 19 años (132)",2069,2004,1676,301,24,,3,,,,65,361
"De 20 a 24 años (133)",2569,2395,989,971,371,50,11,3,,,174,1929
"De 25 a 29 años (134)",2156,2044,343,721,574,291,111,4,,,112,3240
"De 30 a 34 años (135)",1857,1801,190,342,487,399,312,57,11,3,56,4334
"De 35 a 39 años (136)",1630,1598,122,180,278,311,464,188,48,7,32,5390
"De 40 a 44 años (137)",1377,1361,71,85,138,200,418,266,134,49,16,6209
"De 45 a 49 años (138)",1122,1112,58,64,87,102,305,240,160,96,10,5886
"De 50 y más años (139)",3689,3678,155,163,158,210,585,810,758,839,11,25008
"Ocupada (140)",16825,16348,3964,2825,2116,1563,2208,1567,1111,994,477,52341
"De 12 a 14 años (141)",399,397,391,4,2,,,,,,2,8
"De 15 a 19 años (142)",2050,1985,1658,300,24,,3,,,,65,360
"De 20 a 24 años (143)",2557,2383,981,967,371,50,11,3,,,174,1925
"De 25 a 29 años (144)",2151,2040,342,721,571,291,111,4,,,111,3234
"De 30 a 34 años (145)",1855,1799,189,342,487,399,312,56,11,3,56,4327
"De 35 a 39 años (146)",1629,1597,121,180,278,311,464,188,48,7,32,5390
"De 40 a 44 años (147)",1375,1359,70,85,138,200,417,266,134,49,16,6204
"De 45 a 49 años (148)",1121,1111,58,63,87,102,305,240,160,96,10,5885
"De 50 y más años (149)",3688,3677,154,163,158,210,585,810,758,839,11,25008
"Desocupada (150)",49,48,37,6,3,,1,1,,,1,24
"De 12 a 14 años (151)",6,6,6,,,,,,,,,
"De 15 a 19 años (152)",19,19,18,1,,,,,,,,1
"De 20 a 24 años (153)",12,12,8,4,,,,,,,,4
"De 25 a 29 años (154)",5,4,1,,3,,,,,,1,6
"De 30 a 34 años (155)",2,2,1,,,,,1,,,,7
"De 35 a 39 años (156)",1,1,1,,,,,,,,,
"De 40 a 44 años (157)",2,2,1,,,,1,,,,,5
"De 45 a 49 años (158)",1,1,,1,,,,,,,,1
"De 50 y más años (159)",1,1,1,,,,,,,,,
"No PEA (160)",10061,9712,4521,994,801,632,914,771,551,528,349,24234
"De 12 a 14 años (161)",2376,2360,2356,4,,,,,,,16,4
"De 15 a 19 años (162)",1741,1688,1541,131,11,4,1,,,,53,169
"De 20 a 24 años (163)",871,775,324,295,124,27,3,2,,,96,650
"De 25 a 29 años (164)",670,612,69,225,186,87,40,4,1,,58,1061
"De 30 a 34 años (165)",596,556,44,110,162,126,91,20,2,1,40,1354
"De 35 a 39 años (166)",600,585,33,70,111,118,170,64,16,3,15,1954
"De 40 a 44 años (167)",534,516,38,42,59,76,150,90,49,12,18,2167
"De 45 a 49 años (168)",411,400,14,29,30,43,97,98,60,29,11,2103
"De 50 y más años (169)",2262,2220,102,88,118,151,362,493,423,483,42,14772
