"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1658,,,,59,657,714,228
"De 45 a 49 años (048)",1418,,,2,154,683,409,170
"De 50 y más años (049)",5883,143,421,936,1532,1204,96,1551
,,,,,,,,
"URBANA (060)",6153,79,207,384,660,1241,1917,1665
"De 12 a 14 años (061)",14,,,,,,1,13
"De 15 a 19 años (062)",139,,,,,,83,56
"De 20 a 24 años (063)",637,,,,,3,345,289
"De 25 a 29 años (064)",713,,,,,48,434,231
"De 30 a 34 años (065)",682,,,,,143,369,170
"De 35 a 39 años (066)",728,,,,8,212,366,142
"De 40 a 44 años (067)",648,,,,35,265,218,130
"De 45 a 49 años (068)",513,,,1,86,243,82,101
"De 50 y más años (069)",2079,79,207,383,531,327,19,533
"PEA (070)",2426,7,28,99,261,590,770,671
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",32,,,,,,17,15
"De 20 a 24 años (073)",188,,,,,,90,98
"De 25 a 29 años (074)",304,,,,,21,166,117
"De 30 a 34 años (075)",330,,,,,75,166,89
"De 35 a 39 años (076)",373,,,,5,116,177,75
"De 40 a 44 años (077)",344,,,,20,135,116,73
"De 45 a 49 años (078)",244,,,1,42,122,29,50
"De 50 y más años (079)",609,7,28,98,194,121,9,152
"Ocupada (080)",2343,7,27,99,256,579,741,634
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",27,,,,,,15,12
"De 20 a 24 años (083)",164,,,,,,80,84
"De 25 a 29 años (084)",291,,,,,20,159,112
"De 30 a 34 años (085)",318,,,,,73,161,84
"De 35 a 39 años (086)",363,,,,5,113,173,72
"De 40 a 44 años (087)",338,,,,20,133,116,69
"De 45 a 49 años (088)",238,,,1,41,120,28,48
"De 50 y más años (089)",602,7,27,98,190,120,9,151
"Desocupada (090)",83,,1,,5,11,29,37
"De 15 a 19 años (092)",5,,,,,,2,3
"De 20 a 24 años (093)",24,,,,,,10,14
"De 25 a 29 años (094)",13,,,,,1,7,5
"De 30 a 34 años (095)",12,,,,,2,5,5
"De 35 a 39 años (096)",10,,,,,3,4,3
"De 40 a 44 años (097)",6,,,,,2,,4
"De 45 a 49 años (098)",6,,,,1,2,1,2
"De 50 y más años (099)",7,,1,,4,1,,1
"No PEA (100)",3727,72,179,285,399,651,1147,994
"De 12 a 14 años (101)",12,,,,,,1,11
"De 15 a 19 años (102)",107,,,,,,66,41
"De 20 a 24 años (103)",449,,,,,3,255,191
"De 25 a 29 años (104)",409,,,,,27,268,114
"De 30 a 34 años (105)",352,,,,,68,203,81
"De 35 a 39 años (106)",355,,,,3,96,189,67
"De 40 a 44 años (107)",304,,,,15,130,102,57
"De 45 a 49 años (108)",269,,,,44,121,53,51
"De 50 y más años (109)",1470,72,179,285,337,206,10,381
,,,,,,,,
"RURAL (120)",16681,75,265,733,1571,3450,6710,3877
"De 12 a 14 años (121)",39,,,,,,7,32
"De 15 a 19 años (122)",651,,,,,,361,290
"De 20 a 24 años (123)",1984,,,,,5,1285,694
"De 25 a 29 años (124)",2153,,,,,122,1517,514
"De 30 a 34 años (125)",1962,,,,,317,1289,356
"De 35 a 39 años (126)",1925,,,,14,571,1048,292
"De 40 a 44 años (127)",1593,,,,55,614,703,221
"De 45 a 49 años (128)",1375,,,2,137,677,405,154
"De 50 y más años (129)",4999,75,265,731,1365,1144,95,1324
"PEA (130)",2431,4,23,80,214,532,957,621
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",80,,,,,,41,39
"De 20 a 24 años (133)",284,,,,,1,177,106
"De 25 a 29 años (134)",328,,,,,13,212,103
"De 30 a 34 años (135)",350,,,,,61,226,63
"De 35 a 39 años (136)",333,,,,6,109,152,66
"De 40 a 44 años (137)",239,,,,11,87,91,50
"De 45 a 49 años (138)",226,,,,27,115,49,35
"De 50 y más años (139)",586,4,23,80,170,146,9,154
"Ocupada (140)",2290,4,21,79,208,506,904,568
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",71,,,,,,39,32
"De 20 a 24 años (143)",254,,,,,1,162,91
"De 25 a 29 años (144)",307,,,,,11,201,95
"De 30 a 34 años (145)",330,,,,,58,214,58
"De 35 a 39 años (146)",320,,,,6,107,146,61
"De 40 a 44 años (147)",226,,,,9,83,87,47
"De 45 a 49 años (148)",215,,,,27,109,46,33
"De 50 y más años (149)",563,4,21,79,166,137,9,147
"Desocupada (150)",141,,2,1,6,26,53,53
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",9,,,,,,2,7
"De 20 a 24 años (153)",30,,,,,,15,15
"De 25 a 29 años (154)",21,,,,,2,11,8
"De 30 a 34 años (155)",20,,,,,3,12,5
"De 35 a 39 años (156)",13,,,,,2,6,5
"De 40 a 44 años (157)",13,,,,2,4,4,3
"De 45 a 49 años (158)",11,,,,,6,3,2
"De 50 y más años (159)",23,,2,1,4,9,,7
"No PEA (160)",14250,71,242,653,1357,2918,5753,3256
"De 12 a 14 años (161)",34,,,,,,7,27
"De 15 a 19 años (162)",571,,,,,,320,251
"De 20 a 24 años (163)",1700,,,,,4,1108,588
"De 25 a 29 años (164)",1825,,,,,109,1305,411
"De 30 a 34 años (165)",1612,,,,,256,1063,293
"De 35 a 39 años (166)",1592,,,,8,462,896,226
"De 40 a 44 años (167)",1354,,,,44,527,612,171
"De 45 a 49 años (168)",1149,,,2,110,562,356,119
"De 50 y más años (169)",4413,71,242,651,1195,998,86,1170
