"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Activid.inmobil., empres. y alquileres (152)",45,,8,6,7,12,,,3,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",100,16,7,5,26,2,,,4,35,5,,
"Enseñanza (154)",249,4,232,2,5,,,,,6,,,
"Servicios sociales y de salud (155)",36,,7,26,,1,,,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",45,,2,18,6,2,,1,,16,,,
"Hogares privados con servicio doméstico (157)",93,,,,,,,,,93,,,
"Actividad economica no especificada (159)",114,,,,,,,,,,,114,
"Desocupado (160)",588,,,,,,,,,,,,588
"Hombres (161)",10050,15,165,44,28,152,5923,211,302,2716,5,25,464
"Agric., ganadería, caza y silvicultura (162)",8242,,,1,,,5921,,1,2319,,,
"Pesca (163)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (164)",163,,2,1,1,,,69,1,89,,,
"Industrias manufactureras (165)",109,,,,,,,95,10,4,,,
"Suministro de electricidad, gas y agua (166)",6,,,,,,,1,2,3,,,
"Construcción (167)",324,,,4,4,,,12,136,168,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",197,,,4,,119,,31,1,42,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,,1,,1,,23,1,3,,,
"Comercio al por mayor (170)",16,,,1,,15,,,,,,,
"Comercio al por menor (171)",152,,,2,,103,,8,,39,,,
"Hoteles y restaurantes (172)",23,,,,,15,,2,,6,,,
"Trans., almac. y comunicaciones (173)",179,,,,2,3,,,143,31,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",37,,7,3,3,12,,,3,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",67,12,4,3,9,2,,,4,28,5,,
"Enseñanza (177)",159,3,146,1,4,,,,,5,,,
"Servicios sociales y de salud (178)",17,,4,11,,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",32,,2,16,4,1,,1,,8,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",25,,,,,,,,,,,25,
"Desocupado (183)",464,,,,,,,,,,,,464
"Mujeres (184)",1953,5,94,26,28,244,437,40,4,862,,89,124
"Agric., ganadería, caza y silvicultura (185)",1055,,,,,,437,,,618,,,
"Industrias manufactureras (188)",42,,1,,,,,40,1,,,,
"Construcción (190)",11,,,,,,,,1,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",310,,,1,1,212,,,,96,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,2,,,,1,,,
"Comercio al por mayor (193)",7,,,,,7,,,,,,,
"Comercio al por menor (194)",300,,,1,1,203,,,,95,,,
"Hoteles y restaurantes (195)",60,,,1,1,28,,,,30,,,
"Trans., almac. y comunicaciones (196)",9,,,1,2,2,,,2,2,,,
"Activid.inmobil., empres. y alquileres (198)",8,,1,3,4,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",33,4,3,2,17,,,,,7,,,
"Enseñanza (200)",90,1,86,1,1,,,,,1,,,
"Servicios sociales y de salud (201)",19,,3,15,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",13,,,2,2,1,,,,8,,,
"Hogares privados con servicio doméstico (203)",90,,,,,,,,,90,,,
"Actividad economica no especificada (205)",89,,,,,,,,,,,89,
"Desocupado (206)",124,,,,,,,,,,,,124
