"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",57,,21,24,11,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2937,44,972,1159,704,58
"Otra (036)",29,,22,6,1,
"Ocupación no especificada (037)",229,1,80,91,43,14
"Desocupado (038)",354,4,180,126,42,2
,,,,,,
"URBANA (039)",18855,153,5528,7161,5092,921
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",51,,2,16,32,1
"Profes., científicos e intelectuales (041)",1335,,250,709,357,19
"Técnicos de nivel medio y trab.asimilados (042)",841,1,279,322,217,22
"Jefes y empleados de oficina (043)",648,,240,259,145,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2821,17,834,1014,788,168
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1679,2,202,513,664,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1156,10,388,438,274,46
"Obreros construc., conf., papel, fab., instr. (047)",1861,4,461,739,585,72
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6934,111,2284,2580,1722,237
"Otra (049)",256,,65,130,61,
"Ocupación no especificada (050)",306,1,96,121,67,21
"Desocupado (051)",967,7,427,320,180,33
"Hombres (052)",12040,96,3365,4474,3398,707
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",25,,1,9,14,1
"Profes., científicos e intelectuales (054)",569,,78,285,188,18
"Técnicos de nivel medio y trab.asimilados (055)",510,1,153,211,127,18
"Jefes y empleados de oficina (056)",281,,80,123,74,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1053,8,314,387,278,66
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1502,1,176,452,602,271
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",975,10,343,364,224,34
"Obreros construc., conf., papel, fab., instr. (060)",1809,4,444,716,574,71
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",4322,69,1426,1553,1088,186
"Otra (062)",228,,44,124,60,
"Ocupación no especificada (063)",141,,52,53,29,7
"Desocupado (064)",625,3,254,197,140,31
"Mujeres (065)",6815,57,2163,2687,1694,214
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",26,,1,7,18,
"Profes., científicos e intelectuales (067)",766,,172,424,169,1
"Técnicos de nivel medio y trab.asimilados (068)",331,,126,111,90,4
"Jefes y empleados de oficina (069)",367,,160,136,71,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1768,9,520,627,510,102
"Agricult.trabaj. calif. agrop. y pesqueros (071)",177,1,26,61,62,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",181,,45,74,50,12
"Obreros construc., conf., papel, fab., instr. (073)",52,,17,23,11,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2612,42,858,1027,634,51
"Otra (075)",28,,21,6,1,
"Ocupación no especificada (076)",165,1,44,68,38,14
"Desocupado (077)",342,4,173,123,40,2
,,,,,,
"RURAL (078)",4351,27,1877,1437,801,209
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,,,,1,
"Profes., científicos e intelectuales (080)",37,,10,21,6,
"Técnicos de nivel medio y trab.asimilados (081)",36,,23,10,3,
"Jefes y empleados de oficina (082)",26,,11,12,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",268,2,112,90,52,12
"Agricult.trabaj. calif. agrop. y pesqueros (084)",519,,93,137,187,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1932,4,1097,610,209,12
"Obreros construc., conf., papel, fab., instr. (086)",121,,35,51,34,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1263,19,431,456,280,77
"Otra (088)",7,,2,4,1,
"Ocupación no especificada (089)",84,,42,30,10,2
"Desocupado (090)",57,2,21,16,15,3
"Hombres (091)",3525,23,1526,1138,653,185
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,,1,
"Profes., científicos e intelectuales (093)",10,,2,6,2,
"Técnicos de nivel medio y trab.asimilados (094)",16,,9,4,3,
"Jefes y empleados de oficina (095)",11,,3,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",84,1,32,30,17,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",480,,91,124,172,93
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1798,3,1020,569,194,12
"Obreros construc., conf., papel, fab., instr. (099)",116,,31,50,34,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",938,17,317,324,210,70
"Otra (101)",6,,1,4,1,
"Ocupación no especificada (102)",20,,6,7,5,2
"Desocupado (103)",45,2,14,13,13,3
"Mujeres (104)",826,4,351,299,148,24
"Profes., científicos e intelectuales (106)",27,,8,15,4,
"Técnicos de nivel medio y trab.asimilados (107)",20,,14,6,,
"Jefes y empleados de oficina (108)",15,,8,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",184,1,80,60,35,8
"Agricult.trabaj. calif. agrop. y pesqueros (110)",39,,2,13,15,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",134,1,77,41,15,
"Obreros construc., conf., papel, fab., instr. (112)",5,,4,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",325,2,114,132,70,7
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",64,,36,23,5,
"Desocupado (116)",12,,7,3,2,
