"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1851,,,,69,683,820,279
"De 45 a 49 años (048)",1768,,,3,226,853,421,265
"De 50 y más años (049)",8432,160,621,1649,2306,1442,82,2172
,,,,,,,,
"URBANA (060)",9184,41,140,407,840,1900,3258,2598
"De 12 a 14 años (061)",9,,,,,,1,8
"De 15 a 19 años (062)",197,,,,,,95,102
"De 20 a 24 años (063)",969,,,,,,543,426
"De 25 a 29 años (064)",1263,,,,,58,751,454
"De 30 a 34 años (065)",1277,,,,1,202,755,319
"De 35 a 39 años (066)",1245,,,,8,397,595,245
"De 40 a 44 años (067)",1010,,,,63,424,347,176
"De 45 a 49 años (068)",791,,,1,122,366,137,165
"De 50 y más años (069)",2423,41,140,406,646,453,34,703
"PEA (070)",3392,4,20,99,318,835,1188,928
"De 15 a 19 años (072)",41,,,,,,22,19
"De 20 a 24 años (073)",284,,,,,,149,135
"De 25 a 29 años (074)",471,,,,,26,253,192
"De 30 a 34 años (075)",514,,,,,71,287,156
"De 35 a 39 años (076)",550,,,,2,194,252,102
"De 40 a 44 años (077)",481,,,,39,214,151,77
"De 45 a 49 años (078)",332,,,1,52,153,57,69
"De 50 y más años (079)",719,4,20,98,225,177,17,178
"Ocupada (080)",3146,4,19,96,308,798,1093,828
"De 15 a 19 años (082)",33,,,,,,17,16
"De 20 a 24 años (083)",229,,,,,,125,104
"De 25 a 29 años (084)",406,,,,,24,223,159
"De 30 a 34 años (085)",476,,,,,65,271,140
"De 35 a 39 años (086)",520,,,,2,183,239,96
"De 40 a 44 años (087)",462,,,,36,206,146,74
"De 45 a 49 años (088)",321,,,1,52,145,56,67
"De 50 y más años (089)",699,4,19,95,218,175,16,172
"Desocupada (090)",246,,1,3,10,37,95,100
"De 15 a 19 años (092)",8,,,,,,5,3
"De 20 a 24 años (093)",55,,,,,,24,31
"De 25 a 29 años (094)",65,,,,,2,30,33
"De 30 a 34 años (095)",38,,,,,6,16,16
"De 35 a 39 años (096)",30,,,,,11,13,6
"De 40 a 44 años (097)",19,,,,3,8,5,3
"De 45 a 49 años (098)",11,,,,,8,1,2
"De 50 y más años (099)",20,,1,3,7,2,1,6
"No PEA (100)",5792,37,120,308,522,1065,2070,1670
"De 12 a 14 años (101)",9,,,,,,1,8
"De 15 a 19 años (102)",156,,,,,,73,83
"De 20 a 24 años (103)",685,,,,,,394,291
"De 25 a 29 años (104)",792,,,,,32,498,262
"De 30 a 34 años (105)",763,,,,1,131,468,163
"De 35 a 39 años (106)",695,,,,6,203,343,143
"De 40 a 44 años (107)",529,,,,24,210,196,99
"De 45 a 49 años (108)",459,,,,70,213,80,96
"De 50 y más años (109)",1704,37,120,308,421,276,17,525
,,,,,,,,
"RURAL (120)",25679,144,660,1908,3362,5046,8626,5933
"De 12 a 14 años (121)",30,,,,,,1,29
"De 15 a 19 años (122)",500,,,,,,317,183
"De 20 a 24 años (123)",2248,,,,,2,1355,891
"De 25 a 29 años (124)",2743,,,,,74,1869,800
"De 30 a 34 años (125)",2572,,,,1,347,1677,547
"De 35 a 39 años (126)",2690,,,,13,629,1607,441
"De 40 a 44 años (127)",2380,,,,87,857,1084,352
"De 45 a 49 años (128)",2315,,,5,262,1147,605,296
"De 50 y más años (129)",10201,144,660,1903,2999,1990,111,2394
"PEA (130)",10011,21,159,564,1272,2161,3531,2303
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",159,,,,,,92,67
"De 20 a 24 años (133)",889,,,,,1,514,374
"De 25 a 29 años (134)",1132,,,,,32,738,362
"De 30 a 34 años (135)",1109,,,,,155,715,239
"De 35 a 39 años (136)",1178,,,,10,258,702,208
"De 40 a 44 años (137)",1058,,,,42,384,460,172
"De 45 a 49 años (138)",1006,,,2,106,507,264,127
"De 50 y más años (139)",3473,21,159,562,1114,824,46,747
"Ocupada (140)",9741,21,155,557,1264,2129,3432,2183
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",152,,,,,,91,61
"De 20 a 24 años (143)",825,,,,,1,487,337
"De 25 a 29 años (144)",1059,,,,,30,705,324
"De 30 a 34 años (145)",1075,,,,,151,701,223
"De 35 a 39 años (146)",1149,,,,10,251,689,199
"De 40 a 44 años (147)",1040,,,,41,377,453,169
"De 45 a 49 años (148)",994,,,2,105,501,261,125
"De 50 y más años (149)",3440,21,155,555,1108,818,45,738
"Desocupada (150)",270,,4,7,8,32,99,120
"De 15 a 19 años (152)",7,,,,,,1,6
"De 20 a 24 años (153)",64,,,,,,27,37
"De 25 a 29 años (154)",73,,,,,2,33,38
"De 30 a 34 años (155)",34,,,,,4,14,16
"De 35 a 39 años (156)",29,,,,,7,13,9
"De 40 a 44 años (157)",18,,,,1,7,7,3
"De 45 a 49 años (158)",12,,,,1,6,3,2
"De 50 y más años (159)",33,,4,7,6,6,1,9
"No PEA (160)",15668,123,501,1344,2090,2885,5095,3630
"De 12 a 14 años (161)",23,,,,,,1,22
"De 15 a 19 años (162)",341,,,,,,225,116
"De 20 a 24 años (163)",1359,,,,,1,841,517
"De 25 a 29 años (164)",1611,,,,,42,1131,438
"De 30 a 34 años (165)",1463,,,,1,192,962,308
"De 35 a 39 años (166)",1512,,,,3,371,905,233
"De 40 a 44 años (167)",1322,,,,45,473,624,180
"De 45 a 49 años (168)",1309,,,3,156,640,341,169
"De 50 y más años (169)",6728,123,501,1341,1885,1166,65,1647
