"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",550,514,21,10,5
"Explotación de minas y canteras (047)",1,,,,1
"Industrias manufactureras (048)",78,69,7,2,
"Construcción (050)",5,2,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",542,533,7,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",7,7,,,
"Comercio al por mayor (053)",11,9,,2,
"Comercio al por menor (054)",524,517,7,,
"Hoteles y restaurantes (055)",206,195,9,1,1
"Trans., almac. y comunicaciones (056)",14,9,3,1,1
"Intermediación financiera (057)",6,1,,1,4
"Activid.inmobil., empres. y alquileres (058)",13,7,1,3,2
"Admin.pub. y defensa; p. segur soc.afil (059)",58,,,,58
"Enseñanza (060)",484,170,106,121,87
"Servicios sociales y de salud (061)",108,17,6,4,81
"Otras activ. serv.comun.soc y personales (062)",67,63,,4,
"Hogares privados con servicio doméstico (063)",136,136,,,
"Actividad economica no especificada (065)",212,194,9,7,2
,,,,,
"URBANA (066)",4796,3392,393,403,608
"Agric., ganadería, caza y silvicultura (067)",1855,1740,89,23,3
"Explotación de minas y canteras (069)",6,4,1,,1
"Industrias manufactureras (070)",183,158,14,9,2
"Suministro de electricidad, gas y agua (071)",6,,,4,2
"Construcción (072)",177,109,24,34,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",621,598,19,4,
"Venta, mant.y rep. veh.autom y motoc. (074)",30,27,3,,
"Comercio al por mayor (075)",19,14,2,3,
"Comercio al por menor (076)",572,557,14,1,
"Hoteles y restaurantes (077)",181,167,12,1,1
"Trans., almac. y comunicaciones (078)",166,126,12,20,8
"Intermediación financiera (079)",20,4,4,2,10
"Activid.inmobil., empres. y alquileres (080)",70,30,12,15,13
"Admin.pub. y defensa; p. segur soc.afil (081)",274,,,,274
"Enseñanza (082)",773,154,182,262,175
"Servicios sociales y de salud (083)",146,26,8,8,104
"Otras activ. serv.comun.soc y personales (084)",68,56,5,6,1
"Hogares privados con servicio doméstico (085)",85,85,,,
"Actividad economica no especificada (087)",165,135,11,15,4
"Hombres (088)",3258,2312,268,273,405
"Agric., ganadería, caza y silvicultura (089)",1666,1561,81,21,3
"Explotación de minas y canteras (091)",5,4,1,,
"Industrias manufactureras (092)",150,130,11,7,2
"Suministro de electricidad, gas y agua (093)",6,,,4,2
"Construcción (094)",175,108,24,33,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",230,216,12,2,
"Venta, mant.y rep. veh.autom y motoc. (096)",24,21,3,,
"Comercio al por mayor (097)",9,6,2,1,
"Comercio al por menor (098)",197,189,7,1,
"Hoteles y restaurantes (099)",28,24,4,,
"Trans., almac. y comunicaciones (100)",154,118,9,20,7
"Intermediación financiera (101)",14,3,4,1,6
"Activid.inmobil., empres. y alquileres (102)",62,26,12,12,12
"Admin.pub. y defensa; p. segur soc.afil (103)",220,,,,220
"Enseñanza (104)",394,41,99,156,98
"Servicios sociales y de salud (105)",62,15,2,4,41
"Otras activ. serv.comun.soc y personales (106)",22,13,5,3,1
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",65,48,4,10,3
"Mujeres (110)",1538,1080,125,130,203
"Agric., ganadería, caza y silvicultura (111)",189,179,8,2,
"Explotación de minas y canteras (113)",1,,,,1
"Industrias manufactureras (114)",33,28,3,2,
"Construcción (116)",2,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",391,382,7,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",6,6,,,
"Comercio al por mayor (119)",10,8,,2,
"Comercio al por menor (120)",375,368,7,,
"Hoteles y restaurantes (121)",153,143,8,1,1
"Trans., almac. y comunicaciones (122)",12,8,3,,1
"Intermediación financiera (123)",6,1,,1,4
"Activid.inmobil., empres. y alquileres (124)",8,4,,3,1
"Admin.pub. y defensa; p. segur soc.afil (125)",54,,,,54
"Enseñanza (126)",379,113,83,106,77
"Servicios sociales y de salud (127)",84,11,6,4,63
"Otras activ. serv.comun.soc y personales (128)",46,43,,3,
"Hogares privados con servicio doméstico (129)",80,80,,,
"Actividad economica no especificada (131)",100,87,7,5,1
,,,,,
"RURAL (132)",7061,6279,431,213,138
"Agric., ganadería, caza y silvicultura (133)",5574,5211,241,98,24
"Explotación de minas y canteras (135)",7,7,,,
"Industrias manufactureras (136)",179,161,13,3,2
"Suministro de electricidad, gas y agua (137)",1,,,1,
"Construcción (138)",279,166,78,35,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",267,259,7,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",16,15,1,,
"Comercio al por mayor (141)",7,5,2,,
"Comercio al por menor (142)",244,239,4,1,
"Hoteles y restaurantes (143)",62,60,2,,
"Trans., almac. y comunicaciones (144)",61,50,4,7,
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",21,10,3,6,2
"Admin.pub. y defensa; p. segur soc.afil (147)",56,,,,56
"Enseñanza (148)",240,98,74,52,16
"Servicios sociales y de salud (149)",47,9,1,,37
"Otras activ. serv.comun.soc y personales (150)",27,24,2,1,
"Hogares privados con servicio doméstico (151)",59,59,,,
"Actividad economica no especificada (153)",180,164,6,9,1
"Hombres (154)",6119,5449,387,184,99
"Agric., ganadería, caza y silvicultura (155)",5213,4876,228,90,19
"Explotación de minas y canteras (157)",7,7,,,
"Industrias manufactureras (158)",134,120,9,3,2
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",276,165,78,33,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",116,108,7,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",15,14,1,,
"Comercio al por mayor (163)",6,4,2,,
"Comercio al por menor (164)",95,90,4,1,
"Hoteles y restaurantes (165)",9,8,1,,
"Trans., almac. y comunicaciones (166)",59,49,4,6,
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",16,7,2,6,1
"Admin.pub. y defensa; p. segur soc.afil (169)",52,,,,52
"Enseñanza (170)",135,41,51,37,6
"Servicios sociales y de salud (171)",23,3,1,,19
"Otras activ. serv.comun.soc y personales (172)",6,4,2,,
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",68,57,4,7,
"Mujeres (176)",942,830,44,29,39
"Agric., ganadería, caza y silvicultura (177)",361,335,13,8,5
"Industrias manufactureras (180)",45,41,4,,
"Construcción (182)",3,1,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",151,151,,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",149,149,,,
"Hoteles y restaurantes (187)",53,52,1,,
"Trans., almac. y comunicaciones (188)",2,1,,1,
"Activid.inmobil., empres. y alquileres (190)",5,3,1,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",4,,,,4
"Enseñanza (192)",105,57,23,15,10
"Servicios sociales y de salud (193)",24,6,,,18
"Otras activ. serv.comun.soc y personales (194)",21,20,,1,
"Hogares privados con servicio doméstico (195)",56,56,,,
"Actividad economica no especificada (197)",112,107,2,2,1
