"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",124,,19,61,34,10
"Otras activ. serv.comun.soc y personales (041)",803,13,339,284,142,25
"Hogares privados con servicio doméstico (042)",32,1,15,8,8,
"Actividad economica no especificada (044)",415,,148,137,89,41
"Desocupado (045)",629,4,326,162,107,30
"Mujeres (046)",10738,162,3345,3647,2739,845
"Agric., ganadería, caza y silvicultura (047)",3585,93,799,969,1146,578
"Pesca (048)",4,,2,2,,
"Explotación de minas y canteras (049)",57,,27,21,9,
"Industrias manufactureras (050)",433,1,191,152,75,14
"Suministro de electricidad, gas y agua (051)",3,,1,2,,
"Construcción (052)",32,1,15,9,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2039,21,601,758,545,114
"Venta, mant.y rep. veh.autom.y motoc. (054)",38,,17,13,7,1
"Comercio al por mayor (055)",70,,19,33,16,2
"Comercio al por menor (056)",1931,21,565,712,522,111
"Hoteles y restaurantes (057)",988,14,356,329,253,36
"Trans., almac. y comunicaciones (058)",110,2,56,41,11,
"Intermediación financiera (059)",9,,4,2,3,
"Activid.inmobil., empres. y alquileres (060)",239,1,104,97,35,2
"Admin.pub. y defensa; p. segur.soc afil (061)",306,,101,134,68,3
"Enseñanza (062)",798,,207,421,165,5
"Servicios sociales y de salud (063)",276,,89,112,72,3
"Otras activ. serv.comun.soc y personales (064)",383,4,147,142,79,11
"Hogares privados con servicio doméstico (065)",780,15,340,260,141,24
"Actividad economica no especificada (067)",389,2,125,116,100,46
"Desocupado (068)",307,8,180,80,30,9
,,,,,,
"URBANA (069)",21997,210,6889,7717,5515,1666
"Agric., ganadería, caza y silvicultura (070)",6390,109,1399,1804,1992,1086
"Pesca (071)",9,,4,,4,1
"Explotación de minas y canteras (072)",1655,,665,759,225,6
"Industrias manufactureras (073)",1128,3,466,372,236,51
"Suministro de electricidad, gas y agua (074)",70,1,15,34,19,1
"Construcción (075)",1335,3,466,488,335,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",3049,41,906,1093,801,208
"Venta, mant.y rep. veh.autom.y motoc. (077)",392,7,143,140,93,9
"Comercio al por mayor (078)",114,1,35,45,27,6
"Comercio al por menor (079)",2543,33,728,908,681,193
"Hoteles y restaurantes (080)",1085,13,398,341,292,41
"Trans., almac. y comunicaciones (081)",1732,8,674,693,328,29
"Intermediación financiera (082)",33,,12,13,7,1
"Activid.inmobil., empres. y alquileres (083)",685,1,258,266,138,22
"Admin.pub. y defensa; p. segur.soc afil (084)",738,,195,317,214,12
"Enseñanza (085)",1181,,253,584,323,21
"Servicios sociales y de salud (086)",337,,84,151,92,10
"Otras activ. serv.comun.soc y personales (087)",757,10,292,266,160,29
"Hogares privados con servicio doméstico (088)",579,11,248,191,113,16
"Actividad economica no especificada (090)",516,2,172,161,126,55
"Desocupado (091)",718,8,382,184,110,34
"Hombres (092)",14165,117,4518,4961,3483,1086
"Agric., ganadería, caza y silvicultura (093)",4263,66,974,1210,1288,725
"Pesca (094)",7,,2,,4,1
"Explotación de minas y canteras (095)",1622,,648,747,221,6
"Industrias manufactureras (096)",783,2,326,245,170,40
"Suministro de electricidad, gas y agua (097)",67,1,14,32,19,1
"Construcción (098)",1308,2,454,481,328,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1400,25,434,488,347,106
"Venta, mant.y rep. veh.autom.y motoc. (100)",368,7,132,133,88,8
"Comercio al por mayor (101)",57,1,19,18,15,4
"Comercio al por menor (102)",975,17,283,337,244,94
"Hoteles y restaurantes (103)",304,6,126,79,82,11
"Trans., almac. y comunicaciones (104)",1636,6,628,656,317,29
"Intermediación financiera (105)",24,,8,11,4,1
"Activid.inmobil., empres. y alquileres (106)",477,,167,181,109,20
"Admin.pub. y defensa; p. segur.soc afil (107)",473,,108,205,151,9
"Enseñanza (108)",477,,79,208,174,16
"Servicios sociales y de salud (109)",101,,14,54,26,7
"Otras activ. serv.comun.soc y personales (110)",464,6,188,158,93,19
"Hogares privados con servicio doméstico (111)",22,1,12,3,6,
"Actividad economica no especificada (113)",261,,96,82,58,25
"Desocupado (114)",476,2,240,121,86,27
"Mujeres (115)",7832,93,2371,2756,2032,580
"Agric., ganadería, caza y silvicultura (116)",2127,43,425,594,704,361
"Pesca (117)",2,,2,,,
"Explotación de minas y canteras (118)",33,,17,12,4,
"Industrias manufactureras (119)",345,1,140,127,66,11
"Suministro de electricidad, gas y agua (120)",3,,1,2,,
"Construcción (121)",27,1,12,7,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1649,16,472,605,454,102
"Venta, mant.y rep. veh.autom.y motoc. (123)",24,,11,7,5,1
"Comercio al por mayor (124)",57,,16,27,12,2
"Comercio al por menor (125)",1568,16,445,571,437,99
"Hoteles y restaurantes (126)",781,7,272,262,210,30
"Trans., almac. y comunicaciones (127)",96,2,46,37,11,
"Intermediación financiera (128)",9,,4,2,3,
"Activid.inmobil., empres. y alquileres (129)",208,1,91,85,29,2
"Admin.pub. y defensa; p. segur.soc afil (130)",265,,87,112,63,3
"Enseñanza (131)",704,,174,376,149,5
"Servicios sociales y de salud (132)",236,,70,97,66,3
"Otras activ. serv.comun.soc y personales (133)",293,4,104,108,67,10
"Hogares privados con servicio doméstico (134)",557,10,236,188,107,16
"Actividad economica no especificada (136)",255,2,76,79,68,30
"Desocupado (137)",242,6,142,63,24,7
,,,,,,
"RURAL (138)",11551,148,4024,3862,2627,890
"Agric., ganadería, caza y silvicultura (139)",5420,114,1499,1512,1536,759
"Pesca (140)",7,,2,3,1,1
"Explotación de minas y canteras (141)",2276,,937,965,364,10
"Industrias manufactureras (142)",313,1,148,103,48,13
"Suministro de electricidad, gas y agua (143)",22,,8,8,5,1
"Construcción (144)",377,,171,119,75,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",709,8,259,262,157,23
"Venta, mant.y rep. veh.autom.y motoc. (146)",112,,51,35,25,1
"Comercio al por mayor (147)",32,1,8,15,7,1
"Comercio al por menor (148)",565,7,200,212,125,21
"Hoteles y restaurantes (149)",318,8,119,104,80,7
"Trans., almac. y comunicaciones (150)",403,1,160,173,65,4
"Intermediación financiera (151)",2,,,2,,
"Activid.inmobil., empres. y alquileres (152)",186,,83,75,27,1
"Admin.pub. y defensa; p. segur.soc afil (153)",138,,48,53,33,4
"Enseñanza (154)",149,,40,74,35,
"Servicios sociales y de salud (155)",63,,24,22,14,3
"Otras activ. serv.comun.soc y personales (156)",429,7,194,160,61,7
"Hogares privados con servicio doméstico (157)",233,5,107,77,36,8
"Actividad economica no especificada (159)",288,,101,92,63,32
"Desocupado (160)",218,4,124,58,27,5
"Hombres (161)",8645,79,3050,2971,1920,625
"Agric., ganadería, caza y silvicultura (162)",3962,64,1125,1137,1094,542
"Pesca (163)",5,,2,1,1,1
"Explotación de minas y canteras (164)",2252,,927,956,359,10
"Industrias manufactureras (165)",225,1,97,78,39,10
"Suministro de electricidad, gas y agua (166)",22,,8,8,5,1
"Construcción (167)",372,,168,117,75,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",319,3,130,109,66,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",98,,45,29,23,1
"Comercio al por mayor (170)",19,1,5,9,3,1
"Comercio al por menor (171)",202,2,80,71,40,9
"Hoteles y restaurantes (172)",111,1,35,37,37,1
"Trans., almac. y comunicaciones (173)",389,1,150,169,65,4
"Intermediación financiera (174)",2,,,2,,
"Activid.inmobil., empres. y alquileres (175)",155,,70,63,21,1
"Admin.pub. y defensa; p. segur.soc afil (176)",97,,34,31,28,4
"Enseñanza (177)",55,,7,29,19,
"Servicios sociales y de salud (178)",23,,5,7,8,3
"Otras activ. serv.comun.soc y personales (179)",339,7,151,126,49,6
"Hogares privados con servicio doméstico (180)",10,,3,5,2,
"Actividad economica no especificada (182)",154,,52,55,31,16
"Desocupado (183)",153,2,86,41,21,3
"Mujeres (184)",2906,69,974,891,707,265
"Agric., ganadería, caza y silvicultura (185)",1458,50,374,375,442,217
"Pesca (186)",2,,,2,,
"Explotación de minas y canteras (187)",24,,10,9,5,
"Industrias manufactureras (188)",88,,51,25,9,3
"Construcción (190)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",390,5,129,153,91,12
"Venta, mant.y rep. veh.autom.y motoc. (192)",14,,6,6,2,
"Comercio al por mayor (193)",13,,3,6,4,
"Comercio al por menor (194)",363,5,120,141,85,12
"Hoteles y restaurantes (195)",207,7,84,67,43,6
"Trans., almac. y comunicaciones (196)",14,,10,4,,
"Activid.inmobil., empres. y alquileres (198)",31,,13,12,6,
"Admin.pub. y defensa; p. segur.soc afil (199)",41,,14,22,5,
"Enseñanza (200)",94,,33,45,16,
"Servicios sociales y de salud (201)",40,,19,15,6,
"Otras activ. serv.comun.soc y personales (202)",90,,43,34,12,1
"Hogares privados con servicio doméstico (203)",223,5,104,72,34,8
"Actividad economica no especificada (205)",134,,49,37,32,16
"Desocupado (206)",65,2,38,17,6,2
