"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Soltero(a) (060)",203,,5,6,13,22,54,103
"De 15 a 19 años (062)",16,,,,,,13,3
"De 20 a 24 años (063)",48,,,,,1,17,30
"De 25 a 29 años (064)",38,,,,,3,8,27
"De 30 a 34 años (065)",23,,,,,6,6,11
"De 35 a 39 años (066)",22,,,,,5,8,9
"De 40 a 44 años (067)",13,,,,2,4,2,5
"De 45 a 49 años (068)",9,,,,2,3,,4
"De 50 y más años (069)",34,,5,6,9,,,14
,,,,,,,,
"URBANA (080)",1657,15,54,138,245,351,428,426
"De 15 a 19 años (082)",33,,,,,,22,11
"De 20 a 24 años (083)",142,,,,,2,79,61
"De 25 a 29 años (084)",171,,,,,10,106,55
"De 30 a 34 años (085)",203,,,,,51,95,57
"De 35 a 39 años (086)",182,,,,4,81,70,27
"De 40 a 44 años (087)",172,,,,25,81,38,28
"De 45 a 49 años (088)",140,,,1,46,59,14,20
"De 50 y más años (089)",614,15,54,137,170,67,4,167
"Conviviente (090)",543,1,2,8,28,121,254,129
"De 15 a 19 años (092)",21,,,,,,13,8
"De 20 a 24 años (093)",83,,,,,,53,30
"De 25 a 29 años (094)",102,,,,,5,71,26
"De 30 a 34 años (095)",110,,,,,24,59,27
"De 35 a 39 años (096)",88,,,,1,40,36,11
"De 40 a 44 años (097)",54,,,,9,22,17,6
"De 45 a 49 años (098)",34,,,,7,16,5,6
"De 50 y más años (099)",51,1,2,8,11,14,,15
"Separado(a) (100)",71,,,4,4,22,20,21
"De 15 a 19 años (102)",1,,,,,,1,
"De 20 a 24 años (103)",9,,,,,,6,3
"De 25 a 29 años (104)",10,,,,,1,3,6
"De 30 a 34 años (105)",9,,,,,3,4,2
"De 35 a 39 años (106)",7,,,,1,3,3,
"De 40 a 44 años (107)",11,,,,2,4,3,2
"De 45 a 49 años (108)",4,,,,,3,,1
"De 50 y más años (109)",20,,,4,1,8,,7
"Casado(a) (110)",738,3,23,85,184,183,118,142
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",15,,,,,1,9,5
"De 25 a 29 años (114)",33,,,,,2,26,5
"De 30 a 34 años (115)",63,,,,,18,28,17
"De 35 a 39 años (116)",70,,,,2,35,24,9
"De 40 a 44 años (117)",91,,,,12,48,17,14
"De 45 a 49 años (118)",92,,,1,35,37,9,10
"De 50 y más años (119)",372,3,23,84,135,42,4,81
"Viudo(a) (120)",156,11,26,39,16,7,2,55
"De 30 a 34 años (125)",1,,,,,,1,
"De 35 a 39 años (126)",2,,,,,1,1,
"De 40 a 44 años (127)",4,,,,1,2,,1
"De 45 a 49 años (128)",2,,,,1,1,,
"De 50 y más años (129)",147,11,26,39,14,3,,54
"Divorciado(a) (130)",7,,,,4,2,,1
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",1,,,,1,,,
"De 50 y más años (139)",3,,,,3,,,
"Soltero(a) (140)",142,,3,2,9,16,34,78
"De 15 a 19 años (142)",9,,,,,,7,2
"De 20 a 24 años (143)",35,,,,,1,11,23
"De 25 a 29 años (144)",26,,,,,2,6,18
"De 30 a 34 años (145)",20,,,,,6,3,11
"De 35 a 39 años (146)",13,,,,,1,6,6
"De 40 a 44 años (147)",11,,,,1,4,1,5
"De 45 a 49 años (148)",7,,,,2,2,,3
"De 50 y más años (149)",21,,3,2,6,,,10
,,,,,,,,
"RURAL (160)",786,6,18,57,102,188,238,177
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",20,,,,,,15,5
"De 20 a 24 años (163)",63,,,,,1,36,26
"De 25 a 29 años (164)",92,,,,,8,55,29
"De 30 a 34 años (165)",105,,,,,21,61,23
"De 35 a 39 años (166)",93,,,,1,40,36,16
"De 40 a 44 años (167)",79,,,,5,44,22,8
"De 45 a 49 años (168)",79,,,,23,36,11,9
"De 50 y más años (169)",253,6,18,57,73,38,2,59
"Conviviente (170)",324,,2,11,23,73,148,67
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",12,,,,,,8,4
"De 20 a 24 años (173)",39,,,,,1,23,15
"De 25 a 29 años (174)",61,,,,,5,42,14
"De 30 a 34 años (175)",66,,,,,12,38,16
"De 35 a 39 años (176)",42,,,,,18,20,4
"De 40 a 44 años (177)",34,,,,3,15,12,4
"De 45 a 49 años (178)",27,,,,10,12,4,1
"De 50 y más años (179)",41,,2,11,10,10,1,7
"Separado(a) (180)",31,,1,1,5,9,7,8
"De 20 a 24 años (183)",1,,,,,,1,
"De 25 a 29 años (184)",4,,,,,,3,1
"De 30 a 34 años (185)",6,,,,,2,3,1
"De 35 a 39 años (186)",5,,,,,4,,1
"De 40 a 44 años (187)",2,,,,,2,,
"De 45 a 49 años (188)",2,,,,1,,,1
"De 50 y más años (189)",11,,1,1,4,1,,4
"Casado(a) (190)",295,3,5,33,58,89,60,47
"De 15 a 19 años (192)",1,,,,,,1,
"De 20 a 24 años (193)",10,,,,,,6,4
"De 25 a 29 años (194)",14,,,,,1,8,5
"De 30 a 34 años (195)",28,,,,,7,16,5
"De 35 a 39 años (196)",34,,,,1,13,14,6
"De 40 a 44 años (197)",34,,,,,24,7,3
"De 45 a 49 años (198)",43,,,,11,20,7,5
"De 50 y más años (199)",131,3,5,33,46,24,1,19
"Viudo(a) (200)",71,3,8,6,12,11,3,28
"De 25 a 29 años (204)",1,,,,,1,,
"De 30 a 34 años (205)",2,,,,,,1,1
"De 35 a 39 años (206)",2,,,,,1,,1
"De 40 a 44 años (207)",7,,,,1,3,2,1
"De 45 a 49 años (208)",5,,,,1,3,,1
"De 50 y más años (209)",54,3,8,6,10,3,,24
"Divorciado(a) (210)",4,,,2,,,,2
"De 35 a 39 años (216)",1,,,,,,,1
"De 50 y más años (219)",3,,,2,,,,1
"Soltero(a) (220)",61,,2,4,4,6,20,25
"De 15 a 19 años (222)",7,,,,,,6,1
"De 20 a 24 años (223)",13,,,,,,6,7
"De 25 a 29 años (224)",12,,,,,1,2,9
"De 30 a 34 años (225)",3,,,,,,3,
"De 35 a 39 años (226)",9,,,,,4,2,3
"De 40 a 44 años (227)",2,,,,1,,1,
"De 45 a 49 años (228)",2,,,,,1,,1
"De 50 y más años (229)",13,,2,4,3,,,4
