"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",15,85,83,,97.6,,
"No PEA (040)",19193,57458,52150,771,90.8,1.3,
"De 12 a 14 años (041)",1937,8,8,4,100,50,
"De 15 a 19 años (042)",2294,349,344,102,98.6,29.2,
"De 20 a 24 años (043)",1835,1605,1575,193,98.1,12,
"De 25 a 29 años (044)",1717,2722,2663,167,97.8,6.1,
"De 30 a 34 años (045)",1611,3641,3522,155,96.7,4.3,
"De 35 a 39 años (046)",1672,4932,4757,91,96.5,1.8,
"De 40 a 44 años (047)",1359,4890,4634,51,94.8,1,
"De 45 a 49 años (048)",1236,5308,4970,7,93.6,0.1,
"De 50 y más años (049)",5532,34003,29677,1,87.3,,
,,,,,,,
"URBANA (060)",3566,8913,8254,128,92.6,1.4,
"De 12 a 14 años (061)",279,3,3,1,100,33.3,
"De 15 a 19 años (062)",361,38,36,11,94.7,28.9,
"De 20 a 24 años (063)",318,225,218,32,96.9,14.2,
"De 25 a 29 años (064)",355,431,423,27,98.1,6.3,
"De 30 a 34 años (065)",362,679,650,24,95.7,3.5,
"De 35 a 39 años (066)",392,915,900,25,98.4,2.7,
"De 40 a 44 años (067)",321,918,893,7,97.3,0.8,
"De 45 a 49 años (068)",267,886,849,1,95.8,0.1,
"De 50 y más años (069)",911,4818,4282,,88.9,,
"PEA (070)",1034,2203,2110,30,95.8,1.4,
"De 12 a 14 años (071)",10,,,,,,
"De 15 a 19 años (072)",51,5,5,1,100,20,
"De 20 a 24 años (073)",85,43,41,6,95.3,14,
"De 25 a 29 años (074)",129,115,114,8,99.1,7,
"De 30 a 34 años (075)",145,225,220,4,97.8,1.8,
"De 35 a 39 años (076)",173,361,353,8,97.8,2.2,
"De 40 a 44 años (077)",124,316,311,2,98.4,0.6,
"De 45 a 49 años (078)",117,294,287,1,97.6,0.3,
"De 50 y más años (079)",200,844,779,,92.3,,
"Ocupada (080)",991,2140,2047,27,95.7,1.3,
"De 12 a 14 años (081)",8,,,,,,
"De 15 a 19 años (082)",43,5,5,1,100,20,
"De 20 a 24 años (083)",79,42,40,6,95.2,14.3,
"De 25 a 29 años (084)",124,112,111,7,99.1,6.3,
"De 30 a 34 años (085)",141,219,214,4,97.7,1.8,
"De 35 a 39 años (086)",164,341,333,6,97.7,1.8,
"De 40 a 44 años (087)",120,306,301,2,98.4,0.7,
"De 45 a 49 años (088)",114,285,278,1,97.5,0.4,
"De 50 y más años (089)",198,830,765,,92.2,,
"Desocupada (090)",43,63,63,3,100,4.8,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",8,,,,,,
"De 20 a 24 años (093)",6,1,1,,100,,
"De 25 a 29 años (094)",5,3,3,1,100,33.3,
"De 30 a 34 años (095)",4,6,6,,100,,
"De 35 a 39 años (096)",9,20,20,2,100,10,
"De 40 a 44 años (097)",4,10,10,,100,,
"De 45 a 49 años (098)",3,9,9,,100,,
"De 50 y más años (099)",2,14,14,,100,,
"No PEA (100)",2532,6710,6144,98,91.6,1.5,
"De 12 a 14 años (101)",269,3,3,1,100,33.3,
"De 15 a 19 años (102)",310,33,31,10,93.9,30.3,
"De 20 a 24 años (103)",233,182,177,26,97.3,14.3,
"De 25 a 29 años (104)",226,316,309,19,97.8,6,
"De 30 a 34 años (105)",217,454,430,20,94.7,4.4,
"De 35 a 39 años (106)",219,554,547,17,98.7,3.1,
"De 40 a 44 años (107)",197,602,582,5,96.7,0.8,
"De 45 a 49 años (108)",150,592,562,,94.9,,
"De 50 y más años (109)",711,3974,3503,,88.1,,
,,,,,,,
"RURAL (120)",18281,54396,49390,719,90.8,1.3,
"De 12 a 14 años (121)",1712,5,5,3,100,60,
"De 15 a 19 años (122)",2155,338,335,97,99.1,28.7,
"De 20 a 24 años (123)",1807,1533,1502,176,98,11.5,
"De 25 a 29 años (124)",1682,2615,2558,160,97.8,6.1,
"De 30 a 34 años (125)",1590,3547,3441,146,97,4.1,
"De 35 a 39 años (126)",1644,4808,4635,82,96.4,1.7,
"De 40 a 44 años (127)",1296,4685,4419,47,94.3,1,
"De 45 a 49 años (128)",1222,5151,4827,7,93.7,0.1,
"De 50 y más años (129)",5173,31714,27668,1,87.2,,
"PEA (130)",1620,3648,3384,45,92.8,1.2,
"De 12 a 14 años (131)",44,,,,,,
"De 15 a 19 años (132)",171,22,22,5,100,22.7,
"De 20 a 24 años (133)",205,110,104,9,94.5,8.2,
"De 25 a 29 años (134)",191,209,204,11,97.6,5.3,
"De 30 a 34 años (135)",196,360,349,11,96.9,3.1,
"De 35 a 39 años (136)",191,430,425,8,98.8,1.9,
"De 40 a 44 años (137)",134,397,367,1,92.4,0.3,
"De 45 a 49 años (138)",136,435,419,,96.3,,
"De 50 y más años (139)",352,1685,1494,,88.7,,
"Ocupada (140)",1435,3501,3245,44,92.7,1.3,
"De 12 a 14 años (141)",29,,,,,,
"De 15 a 19 años (142)",108,20,20,5,100,25,
"De 20 a 24 años (143)",163,102,97,9,95.1,8.8,
"De 25 a 29 años (144)",179,202,197,10,97.5,5,
"De 30 a 34 años (145)",177,343,334,11,97.4,3.2,
"De 35 a 39 años (146)",178,405,402,8,99.3,2,
"De 40 a 44 años (147)",130,391,361,1,92.3,0.3,
"De 45 a 49 años (148)",132,424,409,,96.5,,
"De 50 y más años (149)",339,1614,1425,,88.3,,
"Desocupada (150)",185,147,139,1,94.6,0.7,
"De 12 a 14 años (151)",15,,,,,,
"De 15 a 19 años (152)",63,2,2,,100,,
"De 20 a 24 años (153)",42,8,7,,87.5,,
"De 25 a 29 años (154)",12,7,7,1,100,14.3,
"De 30 a 34 años (155)",19,17,15,,88.2,,
"De 35 a 39 años (156)",13,25,23,,92,,
"De 40 a 44 años (157)",4,6,6,,100,,
"De 45 a 49 años (158)",4,11,10,,90.9,,
"De 50 y más años (159)",13,71,69,,97.2,,
"No PEA (160)",16661,50748,46006,674,90.7,1.3,
"De 12 a 14 años (161)",1668,5,5,3,100,60,
"De 15 a 19 años (162)",1984,316,313,92,99.1,29.1,
"De 20 a 24 años (163)",1602,1423,1398,167,98.2,11.7,
"De 25 a 29 años (164)",1491,2406,2354,149,97.8,6.2,
"De 30 a 34 años (165)",1394,3187,3092,135,97,4.2,
"De 35 a 39 años (166)",1453,4378,4210,74,96.2,1.7,
"De 40 a 44 años (167)",1162,4288,4052,46,94.5,1.1,
"De 45 a 49 años (168)",1086,4716,4408,7,93.5,0.1,
"De 50 y más años (169)",4821,30029,26174,1,87.2,,
