"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",2212,2158,42,10,2
"Explotación de minas y canteras (047)",5,3,,,2
"Industrias manufactureras (048)",26,23,2,1,
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",4,1,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",344,333,8,3,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",5,5,,,
"Comercio al por menor (054)",337,326,8,3,
"Hoteles y restaurantes (055)",108,96,9,3,
"Trans., almac. y comunicaciones (056)",6,5,1,,
"Intermediación financiera (057)",2,1,,1,
"Activid.inmobil., empres. y alquileres (058)",20,7,3,8,2
"Admin.pub. y defensa; p. segur soc.afil (059)",35,,,,35
"Enseñanza (060)",200,72,48,70,10
"Servicios sociales y de salud (061)",70,15,7,2,46
"Otras activ. serv.comun.soc y personales (062)",30,19,6,4,1
"Hogares privados con servicio doméstico (063)",42,42,,,
"Actividad economica no especificada (065)",277,253,16,8,
,,,,,
"URBANA (066)",3608,2748,300,267,293
"Agric., ganadería, caza y silvicultura (067)",1848,1770,68,9,1
"Pesca (068)",1,1,,,
"Industrias manufactureras (070)",83,70,5,8,
"Suministro de electricidad, gas y agua (071)",9,3,,6,
"Construcción (072)",145,76,32,35,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",352,335,13,3,1
"Venta, mant.y rep. veh.autom y motoc. (074)",12,11,,,1
"Comercio al por mayor (075)",7,7,,,
"Comercio al por menor (076)",333,317,13,3,
"Hoteles y restaurantes (077)",94,89,3,1,1
"Trans., almac. y comunicaciones (078)",51,37,7,6,1
"Intermediación financiera (079)",6,1,,2,3
"Activid.inmobil., empres. y alquileres (080)",55,26,9,16,4
"Admin.pub. y defensa; p. segur soc.afil (081)",172,,,,172
"Enseñanza (082)",401,95,119,151,36
"Servicios sociales y de salud (083)",96,18,8,4,66
"Otras activ. serv.comun.soc y personales (084)",38,23,9,4,2
"Hogares privados con servicio doméstico (085)",24,24,,,
"Actividad economica no especificada (087)",233,180,27,22,4
"Hombres (088)",2319,1734,203,171,211
"Agric., ganadería, caza y silvicultura (089)",1331,1275,49,6,1
"Pesca (090)",1,1,,,
"Industrias manufactureras (092)",68,58,3,7,
"Suministro de electricidad, gas y agua (093)",8,3,,5,
"Construcción (094)",142,75,32,34,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",119,111,6,1,1
"Venta, mant.y rep. veh.autom y motoc. (096)",10,9,,,1
"Comercio al por mayor (097)",4,4,,,
"Comercio al por menor (098)",105,98,6,1,
"Hoteles y restaurantes (099)",25,24,,,1
"Trans., almac. y comunicaciones (100)",45,32,6,6,1
"Intermediación financiera (101)",4,,,1,3
"Activid.inmobil., empres. y alquileres (102)",37,20,7,8,2
"Admin.pub. y defensa; p. segur soc.afil (103)",143,,,,143
"Enseñanza (104)",235,45,78,85,27
"Servicios sociales y de salud (105)",35,5,1,3,26
"Otras activ. serv.comun.soc y personales (106)",12,7,3,1,1
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",109,73,18,14,4
"Mujeres (110)",1289,1014,97,96,82
"Agric., ganadería, caza y silvicultura (111)",517,495,19,3,
"Industrias manufactureras (114)",15,12,2,1,
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",3,1,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",233,224,7,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",3,3,,,
"Comercio al por menor (120)",228,219,7,2,
"Hoteles y restaurantes (121)",69,65,3,1,
"Trans., almac. y comunicaciones (122)",6,5,1,,
"Intermediación financiera (123)",2,1,,1,
"Activid.inmobil., empres. y alquileres (124)",18,6,2,8,2
"Admin.pub. y defensa; p. segur soc.afil (125)",29,,,,29
"Enseñanza (126)",166,50,41,66,9
"Servicios sociales y de salud (127)",61,13,7,1,40
"Otras activ. serv.comun.soc y personales (128)",26,16,6,3,1
"Hogares privados con servicio doméstico (129)",19,19,,,
"Actividad economica no especificada (131)",124,107,9,8,
,,,,,
"RURAL (132)",5901,5412,287,127,75
"Agric., ganadería, caza y silvicultura (133)",4774,4621,114,34,5
"Pesca (134)",2,1,1,,
"Explotación de minas y canteras (135)",160,56,41,42,21
"Industrias manufactureras (136)",79,53,18,8,
"Suministro de electricidad, gas y agua (137)",2,,2,,
"Construcción (138)",129,83,25,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",185,176,8,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",2,2,,,
"Comercio al por mayor (141)",4,4,,,
"Comercio al por menor (142)",179,170,8,1,
"Hoteles y restaurantes (143)",47,39,6,2,
"Trans., almac. y comunicaciones (144)",28,23,3,,2
"Activid.inmobil., empres. y alquileres (146)",20,3,12,3,2
"Admin.pub. y defensa; p. segur soc.afil (147)",29,,,,29
"Enseñanza (148)",125,68,40,14,3
"Servicios sociales y de salud (149)",15,5,,1,9
"Otras activ. serv.comun.soc y personales (150)",16,12,1,3,
"Hogares privados con servicio doméstico (151)",24,24,,,
"Actividad economica no especificada (153)",266,248,16,1,1
"Hombres (154)",3808,3398,241,111,58
"Agric., ganadería, caza y silvicultura (155)",3079,2958,91,27,3
"Pesca (156)",2,1,1,,
"Explotación de minas y canteras (157)",155,53,41,42,19
"Industrias manufactureras (158)",68,42,18,8,
"Suministro de electricidad, gas y agua (159)",2,,2,,
"Construcción (160)",128,83,24,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",74,67,7,,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,2,,,
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",70,63,7,,
"Hoteles y restaurantes (165)",8,8,,,
"Trans., almac. y comunicaciones (166)",28,23,3,,2
"Activid.inmobil., empres. y alquileres (168)",18,2,11,3,2
"Admin.pub. y defensa; p. segur soc.afil (169)",23,,,,23
"Enseñanza (170)",91,46,33,10,2
"Servicios sociales y de salud (171)",6,3,,,3
"Otras activ. serv.comun.soc y personales (172)",12,9,1,2,
"Hogares privados con servicio doméstico (173)",1,1,,,
"Actividad economica no especificada (175)",113,102,9,1,1
"Mujeres (176)",2093,2014,46,16,17
"Agric., ganadería, caza y silvicultura (177)",1695,1663,23,7,2
"Explotación de minas y canteras (179)",5,3,,,2
"Industrias manufactureras (180)",11,11,,,
"Construcción (182)",1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",111,109,1,1,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",109,107,1,1,
"Hoteles y restaurantes (187)",39,31,6,2,
"Activid.inmobil., empres. y alquileres (190)",2,1,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",34,22,7,4,1
"Servicios sociales y de salud (193)",9,2,,1,6
"Otras activ. serv.comun.soc y personales (194)",4,3,,1,
"Hogares privados con servicio doméstico (195)",23,23,,,
"Actividad economica no especificada (197)",153,146,7,,
