"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",23,,7,7,6,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2154,84,793,682,484,111
"Otra (036)",8,,1,6,1,
"Ocupación no especificada (037)",210,,62,69,50,29
"Desocupado (038)",249,6,162,59,16,6
,,,,,,
"URBANA (039)",13585,201,4155,5241,3260,728
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",68,,8,29,29,2
"Profes., científicos e intelectuales (041)",2028,,359,1139,517,13
"Técnicos de nivel medio y trab.asimilados (042)",734,,224,336,160,14
"Jefes y empleados de oficina (043)",932,,343,384,199,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1897,35,565,690,474,133
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2139,7,449,707,678,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",839,8,306,270,189,66
"Obreros construc., conf., papel, fab., instr. (047)",1172,6,330,526,282,28
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2820,136,1177,835,551,121
"Otra (049)",176,,26,100,49,1
"Ocupación no especificada (050)",207,,59,68,53,27
"Desocupado (051)",573,9,309,157,79,19
"Hombres (052)",8152,122,2464,3063,2038,465
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",52,,6,23,21,2
"Profes., científicos e intelectuales (054)",1041,,172,556,303,10
"Técnicos de nivel medio y trab.asimilados (055)",395,,118,170,97,10
"Jefes y empleados de oficina (056)",385,,121,141,118,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",707,23,245,241,151,47
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1840,6,389,620,580,245
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",647,1,260,212,131,43
"Obreros construc., conf., papel, fab., instr. (060)",1151,6,324,519,276,26
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1360,81,625,365,232,57
"Otra (062)",168,,25,94,48,1
"Ocupación no especificada (063)",60,,16,23,17,4
"Desocupado (064)",346,5,163,99,64,15
"Mujeres (065)",5433,79,1691,2178,1222,263
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,,2,6,8,
"Profes., científicos e intelectuales (067)",987,,187,583,214,3
"Técnicos de nivel medio y trab.asimilados (068)",339,,106,166,63,4
"Jefes y empleados de oficina (069)",547,,222,243,81,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1190,12,320,449,323,86
"Agricult.trabaj. calif. agrop. y pesqueros (071)",299,1,60,87,98,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",192,7,46,58,58,23
"Obreros construc., conf., papel, fab., instr. (073)",21,,6,7,6,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1460,55,552,470,319,64
"Otra (075)",8,,1,6,1,
"Ocupación no especificada (076)",147,,43,45,36,23
"Desocupado (077)",227,4,146,58,15,4
,,,,,,
"RURAL (078)",5895,200,1953,1806,1410,526
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,2,2,1,1
"Profes., científicos e intelectuales (080)",144,,40,79,25,
"Técnicos de nivel medio y trab.asimilados (081)",40,,13,23,4,
"Jefes y empleados de oficina (082)",39,,10,18,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",192,16,41,68,54,13
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3058,27,738,1004,895,394
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",114,1,38,42,25,8
"Obreros construc., conf., papel, fab., instr. (086)",97,,34,45,16,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2033,151,971,471,348,92
"Otra (088)",2,,,1,1,
"Ocupación no especificada (089)",72,,22,27,15,8
"Desocupado (090)",98,5,44,26,15,8
"Hombres (091)",4483,158,1526,1355,1048,396
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,2,2,1,1
"Profes., científicos e intelectuales (093)",68,,16,37,15,
"Técnicos de nivel medio y trab.asimilados (094)",24,,8,13,3,
"Jefes y empleados de oficina (095)",24,,6,11,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,9,14,22,12,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2701,24,660,910,775,332
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",76,,26,27,20,3
"Obreros construc., conf., papel, fab., instr. (099)",95,,33,45,16,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1339,122,730,259,183,45
"Otra (101)",2,,,1,1,
"Ocupación no especificada (102)",9,,3,3,1,2
"Desocupado (103)",76,3,28,25,14,6
"Mujeres (104)",1412,42,427,451,362,130
"Profes., científicos e intelectuales (106)",76,,24,42,10,
"Técnicos de nivel medio y trab.asimilados (107)",16,,5,10,1,
"Jefes y empleados de oficina (108)",15,,4,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",129,7,27,46,42,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",357,3,78,94,120,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",38,1,12,15,5,5
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",694,29,241,212,165,47
"Ocupación no especificada (115)",63,,19,24,14,6
"Desocupado (116)",22,2,16,1,1,2
