"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",46,,16,3,16,11
"Desocupado (045)",406,2,174,122,89,19
"Mujeres (046)",1662,29,533,550,421,129
"Agric., ganadería, caza y silvicultura (047)",452,18,110,117,135,72
"Explotación de minas y canteras (049)",5,,4,,1,
"Industrias manufactureras (050)",34,,14,9,10,1
"Construcción (052)",8,,4,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",384,2,111,126,111,34
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,2,,
"Comercio al por mayor (055)",5,,3,2,,
"Comercio al por menor (056)",376,2,107,122,111,34
"Hoteles y restaurantes (057)",163,5,60,59,35,4
"Trans., almac. y comunicaciones (058)",25,1,15,9,,
"Intermediación financiera (059)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (060)",37,,22,12,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",77,,28,33,16,
"Enseñanza (062)",189,,41,108,38,2
"Servicios sociales y de salud (063)",35,,15,13,6,1
"Otras activ. serv.comun.soc y personales (064)",46,1,19,11,15,
"Hogares privados con servicio doméstico (065)",40,1,24,11,3,1
"Actividad economica no especificada (067)",72,,13,17,29,13
"Desocupado (068)",93,1,52,23,16,1
,,,,,,
"URBANA (069)",3558,31,1051,1160,991,325
"Agric., ganadería, caza y silvicultura (070)",870,11,169,225,288,177
"Pesca (071)",1,,1,,,
"Explotación de minas y canteras (072)",135,,61,46,25,3
"Industrias manufactureras (073)",118,1,40,23,43,11
"Suministro de electricidad, gas y agua (074)",8,,2,3,3,
"Construcción (075)",258,2,89,80,73,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",539,2,171,170,146,50
"Venta, mant.y rep. veh.autom.y motoc. (077)",54,,28,13,12,1
"Comercio al por mayor (078)",9,,5,2,2,
"Comercio al por menor (079)",476,2,138,155,132,49
"Hoteles y restaurantes (080)",140,6,45,44,37,8
"Trans., almac. y comunicaciones (081)",253,2,107,77,56,11
"Intermediación financiera (082)",1,,,,1,
"Activid.inmobil., empres. y alquileres (083)",82,,36,32,12,2
"Admin.pub. y defensa; p. segur.soc afil (084)",265,,60,123,74,8
"Enseñanza (085)",337,,50,191,91,5
"Servicios sociales y de salud (086)",40,,11,18,8,3
"Otras activ. serv.comun.soc y personales (087)",83,3,39,14,25,2
"Hogares privados con servicio doméstico (088)",33,1,18,11,2,1
"Actividad economica no especificada (090)",76,,17,10,35,14
"Desocupado (091)",319,3,135,93,72,16
"Hombres (092)",2417,15,705,771,691,235
"Agric., ganadería, caza y silvicultura (093)",670,4,130,178,223,135
"Pesca (094)",1,,1,,,
"Explotación de minas y canteras (095)",130,,57,46,24,3
"Industrias manufactureras (096)",91,1,29,17,34,10
"Suministro de electricidad, gas y agua (097)",8,,2,3,3,
"Construcción (098)",252,2,86,79,71,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",222,,83,65,55,19
"Venta, mant.y rep. veh.autom.y motoc. (100)",51,,27,11,12,1
"Comercio al por mayor (101)",5,,2,1,2,
"Comercio al por menor (102)",166,,54,53,41,18
"Hoteles y restaurantes (103)",36,2,6,8,15,5
"Trans., almac. y comunicaciones (104)",232,1,94,70,56,11
"Activid.inmobil., empres. y alquileres (106)",52,,19,22,9,2
"Admin.pub. y defensa; p. segur.soc afil (107)",195,,35,94,58,8
"Enseñanza (108)",177,,20,99,55,3
"Servicios sociales y de salud (109)",12,,2,6,2,2
"Otras activ. serv.comun.soc y personales (110)",55,2,27,7,17,2
"Hogares privados con servicio doméstico (111)",1,1,,,,
"Actividad economica no especificada (113)",30,,10,2,12,6
"Desocupado (114)",253,2,104,75,57,15
"Mujeres (115)",1141,16,346,389,300,90
"Agric., ganadería, caza y silvicultura (116)",200,7,39,47,65,42
"Explotación de minas y canteras (118)",5,,4,,1,
"Industrias manufactureras (119)",27,,11,6,9,1
"Construcción (121)",6,,3,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",317,2,88,105,91,31
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,1,2,,
"Comercio al por mayor (124)",4,,3,1,,
"Comercio al por menor (125)",310,2,84,102,91,31
"Hoteles y restaurantes (126)",104,4,39,36,22,3
"Trans., almac. y comunicaciones (127)",21,1,13,7,,
"Intermediación financiera (128)",1,,,,1,
"Activid.inmobil., empres. y alquileres (129)",30,,17,10,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",70,,25,29,16,
"Enseñanza (131)",160,,30,92,36,2
"Servicios sociales y de salud (132)",28,,9,12,6,1
"Otras activ. serv.comun.soc y personales (133)",28,1,12,7,8,
"Hogares privados con servicio doméstico (134)",32,,18,11,2,1
"Actividad economica no especificada (136)",46,,7,8,23,8
"Desocupado (137)",66,1,31,18,15,1
,,,,,,
"RURAL (138)",2444,50,750,751,660,233
"Agric., ganadería, caza y silvicultura (139)",1385,41,343,379,423,199
"Pesca (140)",11,,7,1,3,
"Explotación de minas y canteras (141)",126,,45,45,33,3
"Industrias manufactureras (142)",58,2,24,21,10,1
"Suministro de electricidad, gas y agua (143)",5,,2,1,2,
"Construcción (144)",108,,35,44,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",144,1,54,44,37,8
"Venta, mant.y rep. veh.autom.y motoc. (146)",18,1,9,6,1,1
"Comercio al por mayor (147)",3,,1,1,,1
"Comercio al por menor (148)",123,,44,37,36,6
"Hoteles y restaurantes (149)",75,5,25,27,17,1
"Trans., almac. y comunicaciones (150)",98,,42,36,18,2
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",35,,13,13,8,1
"Admin.pub. y defensa; p. segur.soc afil (153)",34,,6,19,8,1
"Enseñanza (154)",80,,19,46,15,
"Servicios sociales y de salud (155)",9,,7,1,1,
"Otras activ. serv.comun.soc y personales (156)",45,,18,12,14,1
"Hogares privados con servicio doméstico (157)",8,1,6,,1,
"Actividad economica no especificada (159)",42,,12,10,10,10
"Desocupado (160)",180,,91,52,33,4
"Hombres (161)",1923,37,563,590,539,194
"Agric., ganadería, caza y silvicultura (162)",1133,30,272,309,353,169
"Pesca (163)",11,,7,1,3,
"Explotación de minas y canteras (164)",126,,45,45,33,3
"Industrias manufactureras (165)",51,2,21,18,9,1
"Suministro de electricidad, gas y agua (166)",5,,2,1,2,
"Construcción (167)",106,,34,43,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",77,1,31,23,17,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",18,1,9,6,1,1
"Comercio al por mayor (170)",2,,1,,,1
"Comercio al por menor (171)",57,,21,17,16,3
"Hoteles y restaurantes (172)",16,4,4,4,4,
"Trans., almac. y comunicaciones (173)",94,,40,34,18,2
"Activid.inmobil., empres. y alquileres (175)",28,,8,11,8,1
"Admin.pub. y defensa; p. segur.soc afil (176)",27,,3,15,8,1
"Enseñanza (177)",51,,8,30,13,
"Servicios sociales y de salud (178)",2,,1,,1,
"Otras activ. serv.comun.soc y personales (179)",27,,11,8,7,1
"Actividad economica no especificada (182)",16,,6,1,4,5
"Desocupado (183)",153,,70,47,32,4
"Mujeres (184)",521,13,187,161,121,39
"Agric., ganadería, caza y silvicultura (185)",252,11,71,70,70,30
"Industrias manufactureras (188)",7,,3,3,1,
"Construcción (190)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",67,,23,21,20,3
"Comercio al por mayor (193)",1,,,1,,
"Comercio al por menor (194)",66,,23,20,20,3
"Hoteles y restaurantes (195)",59,1,21,23,13,1
"Trans., almac. y comunicaciones (196)",4,,2,2,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",7,,5,2,,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,3,4,,
"Enseñanza (200)",29,,11,16,2,
"Servicios sociales y de salud (201)",7,,6,1,,
"Otras activ. serv.comun.soc y personales (202)",18,,7,4,7,
"Hogares privados con servicio doméstico (203)",8,1,6,,1,
"Actividad economica no especificada (205)",26,,6,9,6,5
"Desocupado (206)",27,,21,5,1,
