"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3970,94,276,715,1036,766,49,1034
,,,,,,,,
"URBANA (060)",5228,47,97,293,505,1025,1957,1304
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",135,,,,,,77,58
"De 20 a 24 años (063)",540,,,,,2,338,200
"De 25 a 29 años (064)",631,,,,,22,432,177
"De 30 a 34 años (065)",671,,,,,97,418,156
"De 35 a 39 años (066)",686,,,,3,194,374,115
"De 40 a 44 años (067)",524,,,,21,214,200,89
"De 45 a 49 años (068)",470,,,1,61,221,98,89
"De 50 y más años (069)",1569,47,97,292,420,275,20,418
"PEA (070)",1329,4,7,48,114,319,483,354
"De 15 a 19 años (072)",11,,,,,,6,5
"De 20 a 24 años (073)",97,,,,,,47,50
"De 25 a 29 años (074)",165,,,,,8,94,63
"De 30 a 34 años (075)",214,,,,,32,124,58
"De 35 a 39 años (076)",241,,,,1,67,123,50
"De 40 a 44 años (077)",182,,,,7,77,65,33
"De 45 a 49 años (078)",153,,,1,22,79,20,31
"De 50 y más años (079)",266,4,7,47,84,56,4,64
"Ocupada (080)",1286,4,7,47,114,311,466,337
"De 15 a 19 años (082)",11,,,,,,6,5
"De 20 a 24 años (083)",88,,,,,,44,44
"De 25 a 29 años (084)",159,,,,,8,90,61
"De 30 a 34 años (085)",208,,,,,29,122,57
"De 35 a 39 años (086)",226,,,,1,66,117,42
"De 40 a 44 años (087)",179,,,,7,75,64,33
"De 45 a 49 años (088)",152,,,1,22,78,20,31
"De 50 y más años (089)",263,4,7,46,84,55,3,64
"Desocupada (090)",43,,,1,,8,17,17
"De 20 a 24 años (093)",9,,,,,,3,6
"De 25 a 29 años (094)",6,,,,,,4,2
"De 30 a 34 años (095)",6,,,,,3,2,1
"De 35 a 39 años (096)",15,,,,,1,6,8
"De 40 a 44 años (097)",3,,,,,2,1,
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",3,,,1,,1,1,
"No PEA (100)",3899,43,90,245,391,706,1474,950
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",124,,,,,,71,53
"De 20 a 24 años (103)",443,,,,,2,291,150
"De 25 a 29 años (104)",466,,,,,14,338,114
"De 30 a 34 años (105)",457,,,,,65,294,98
"De 35 a 39 años (106)",445,,,,2,127,251,65
"De 40 a 44 años (107)",342,,,,14,137,135,56
"De 45 a 49 años (108)",317,,,,39,142,78,58
"De 50 y más años (109)",1303,43,90,245,336,219,16,354
,,,,,,,,
"RURAL (120)",8734,51,197,506,834,1453,3784,1909
"De 12 a 14 años (121)",16,,,,,,3,13
"De 15 a 19 años (122)",325,,,,,,191,134
"De 20 a 24 años (123)",1014,,,,,,710,304
"De 25 a 29 años (124)",1041,,,,,21,798,222
"De 30 a 34 años (125)",999,,,,,95,730,174
"De 35 a 39 años (126)",985,,,,5,180,667,133
"De 40 a 44 años (127)",805,,,,22,261,411,111
"De 45 a 49 años (128)",664,,,3,51,295,237,78
"De 50 y más años (129)",2885,51,197,503,756,601,37,740
"PEA (130)",913,,11,34,62,159,364,283
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",28,,,,,,16,12
"De 20 a 24 años (133)",137,,,,,,72,65
"De 25 a 29 años (134)",140,,,,,1,85,54
"De 30 a 34 años (135)",116,,,,,15,60,41
"De 35 a 39 años (136)",106,,,,2,24,64,16
"De 40 a 44 años (137)",90,,,,1,29,42,18
"De 45 a 49 años (138)",77,,,1,3,36,21,16
"De 50 y más años (139)",218,,11,33,56,54,4,60
"Ocupada (140)",871,,11,34,62,155,352,257
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",24,,,,,,16,8
"De 20 a 24 años (143)",122,,,,,,67,55
"De 25 a 29 años (144)",134,,,,,1,84,49
"De 30 a 34 años (145)",110,,,,,15,58,37
"De 35 a 39 años (146)",102,,,,2,23,61,16
"De 40 a 44 años (147)",88,,,,1,29,41,17
"De 45 a 49 años (148)",76,,,1,3,36,21,15
"De 50 y más años (149)",214,,11,33,56,51,4,59
"Desocupada (150)",42,,,,,4,12,26
"De 15 a 19 años (152)",4,,,,,,,4
"De 20 a 24 años (153)",15,,,,,,5,10
"De 25 a 29 años (154)",6,,,,,,1,5
"De 30 a 34 años (155)",6,,,,,,2,4
"De 35 a 39 años (156)",4,,,,,1,3,
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",4,,,,,3,,1
"No PEA (160)",7821,51,186,472,772,1294,3420,1626
"De 12 a 14 años (161)",15,,,,,,3,12
"De 15 a 19 años (162)",297,,,,,,175,122
"De 20 a 24 años (163)",877,,,,,,638,239
"De 25 a 29 años (164)",901,,,,,20,713,168
"De 30 a 34 años (165)",883,,,,,80,670,133
"De 35 a 39 años (166)",879,,,,3,156,603,117
"De 40 a 44 años (167)",715,,,,21,232,369,93
"De 45 a 49 años (168)",587,,,2,48,259,216,62
"De 50 y más años (169)",2667,51,186,470,700,547,33,680
