"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"URBANA (060)",2667,25,88,191,328,541,743,751
"De 12 a 14 años (061)",6,,,,,,1,5
"De 15 a 19 años (062)",47,,,,,,26,21
"De 20 a 24 años (063)",203,,,,,5,103,95
"De 25 a 29 años (064)",290,,,,,25,161,104
"De 30 a 34 años (065)",334,,,,,53,176,105
"De 35 a 39 años (066)",372,,,,5,122,163,82
"De 40 a 44 años (067)",302,,,,22,136,76,68
"De 45 a 49 años (068)",255,,,4,59,101,31,60
"De 50 y más años (069)",858,25,88,187,242,99,6,211
"PEA (070)",845,1,8,35,99,188,253,261
"De 15 a 19 años (072)",6,,,,,,5,1
"De 20 a 24 años (073)",44,,,,,3,20,21
"De 25 a 29 años (074)",95,,,,,7,46,42
"De 30 a 34 años (075)",129,,,,,17,63,49
"De 35 a 39 años (076)",161,,,,3,45,70,43
"De 40 a 44 años (077)",115,,,,6,48,33,28
"De 45 a 49 años (078)",111,,,2,26,41,15,27
"De 50 y más años (079)",184,1,8,33,64,27,1,50
"Ocupada (080)",816,1,7,34,97,184,242,251
"De 15 a 19 años (082)",6,,,,,,5,1
"De 20 a 24 años (083)",41,,,,,3,19,19
"De 25 a 29 años (084)",91,,,,,7,45,39
"De 30 a 34 años (085)",125,,,,,16,61,48
"De 35 a 39 años (086)",152,,,,3,43,64,42
"De 40 a 44 años (087)",111,,,,5,47,33,26
"De 45 a 49 años (088)",108,,,1,26,41,14,26
"De 50 y más años (089)",182,1,7,33,63,27,1,50
"Desocupada (090)",29,,1,1,2,4,11,10
"De 20 a 24 años (093)",3,,,,,,1,2
"De 25 a 29 años (094)",4,,,,,,1,3
"De 30 a 34 años (095)",4,,,,,1,2,1
"De 35 a 39 años (096)",9,,,,,2,6,1
"De 40 a 44 años (097)",4,,,,1,1,,2
"De 45 a 49 años (098)",3,,,1,,,1,1
"De 50 y más años (099)",2,,1,,1,,,
"No PEA (100)",1822,24,80,156,229,353,490,490
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",41,,,,,,21,20
"De 20 a 24 años (103)",159,,,,,2,83,74
"De 25 a 29 años (104)",195,,,,,18,115,62
"De 30 a 34 años (105)",205,,,,,36,113,56
"De 35 a 39 años (106)",211,,,,2,77,93,39
"De 40 a 44 años (107)",187,,,,16,88,43,40
"De 45 a 49 años (108)",144,,,2,33,60,16,33
"De 50 y más años (109)",674,24,80,154,178,72,5,161
,,,,,,,,
"RURAL (120)",13424,113,414,1034,1863,2777,4074,3149
"De 12 a 14 años (121)",13,,,,,,3,10
"De 15 a 19 años (122)",350,,,,,,213,137
"De 20 a 24 años (123)",1233,,,,,7,737,489
"De 25 a 29 años (124)",1499,,,,,103,913,483
"De 30 a 34 años (125)",1464,,,,2,270,869,323
"De 35 a 39 años (126)",1550,,,,16,531,705,298
"De 40 a 44 años (127)",1213,,,2,81,503,421,206
"De 45 a 49 años (128)",1145,,,9,232,542,177,185
"De 50 y más años (129)",4957,113,414,1023,1532,821,36,1018
"PEA (130)",1197,2,11,63,137,252,348,384
"De 15 a 19 años (132)",22,,,,,,14,8
"De 20 a 24 años (133)",121,,,,,,44,77
"De 25 a 29 años (134)",154,,,,,6,75,73
"De 30 a 34 años (135)",167,,,,2,23,88,54
"De 35 a 39 años (136)",175,,,,5,58,71,41
"De 40 a 44 años (137)",124,,,,10,53,37,24
"De 45 a 49 años (138)",119,,,1,23,48,18,29
"De 50 y más años (139)",315,2,11,62,97,64,1,78
"Ocupada (140)",1118,2,11,61,134,245,332,333
"De 15 a 19 años (142)",20,,,,,,13,7
"De 20 a 24 años (143)",100,,,,,,40,60
"De 25 a 29 años (144)",143,,,,,6,71,66
"De 30 a 34 años (145)",154,,,,2,23,87,42
"De 35 a 39 años (146)",164,,,,5,58,66,35
"De 40 a 44 años (147)",120,,,,10,50,37,23
"De 45 a 49 años (148)",115,,,1,23,47,17,27
"De 50 y más años (149)",302,2,11,60,94,61,1,73
"Desocupada (150)",79,,,2,3,7,16,51
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",21,,,,,,4,17
"De 25 a 29 años (154)",11,,,,,,4,7
"De 30 a 34 años (155)",13,,,,,,1,12
"De 35 a 39 años (156)",11,,,,,,5,6
"De 40 a 44 años (157)",4,,,,,3,,1
"De 45 a 49 años (158)",4,,,,,1,1,2
"De 50 y más años (159)",13,,,2,3,3,,5
"No PEA (160)",12227,111,403,971,1726,2525,3726,2765
"De 12 a 14 años (161)",13,,,,,,3,10
"De 15 a 19 años (162)",328,,,,,,199,129
"De 20 a 24 años (163)",1112,,,,,7,693,412
"De 25 a 29 años (164)",1345,,,,,97,838,410
"De 30 a 34 años (165)",1297,,,,,247,781,269
"De 35 a 39 años (166)",1375,,,,11,473,634,257
"De 40 a 44 años (167)",1089,,,2,71,450,384,182
"De 45 a 49 años (168)",1026,,,8,209,494,159,156
"De 50 y más años (169)",4642,111,403,961,1435,757,35,940
