"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por menor (125)",121,4,,95,2,20,,
"Hoteles y restaurantes (126)",61,7,8,44,1,1,,
"Trans., almac. y comunicaciones (127)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (129)",9,8,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",39,34,5,,,,,
"Enseñanza (131)",151,137,,14,,,,
"Servicios sociales y de salud (132)",35,34,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",10,4,,3,,3,,
"Hogares privados con servicio doméstico (134)",42,,,,,,42,
"Actividad economica no especificada (136)",37,5,2,15,2,13,,
"Desocupado (137)",41,,,,,,,41
,,,,,,,,
"RURAL (138)",6080,442,1752,2442,33,1156,26,229
"Agric., ganadería, caza y silvicultura (139)",3517,,349,2028,21,1119,,
"Pesca (140)",1,,,1,,,,
"Explotación de minas y canteras (141)",1028,71,944,9,4,,,
"Industrias manufactureras (142)",62,2,19,39,1,1,,
"Suministro de electricidad, gas y agua (143)",6,1,5,,,,,
"Construcción (144)",282,12,237,28,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",205,4,21,164,1,15,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",26,1,20,5,,,,
"Comercio al por mayor (147)",7,,,6,,1,,
"Comercio al por menor (148)",172,3,1,153,1,14,,
"Hoteles y restaurantes (149)",83,14,27,38,1,3,,
"Trans., almac. y comunicaciones (150)",78,14,34,30,,,,
"Intermediación financiera (151)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",68,61,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",104,41,63,,,,,
"Enseñanza (154)",182,162,,20,,,,
"Servicios sociales y de salud (155)",31,29,,2,,,,
"Otras activ. serv.comun.soc y personales (156)",24,11,2,11,,,,
"Hogares privados con servicio doméstico (157)",26,,,,,,26,
"Actividad economica no especificada (159)",151,18,46,69,1,17,,
"Desocupado (160)",229,,,,,,,229
"Hombres (161)",4540,289,1628,1816,23,588,4,192
"Agric., ganadería, caza y silvicultura (162)",2405,,264,1554,14,573,,
"Pesca (163)",1,,,1,,,,
"Explotación de minas y canteras (164)",1012,63,936,9,4,,,
"Industrias manufactureras (165)",55,2,17,35,1,,,
"Suministro de electricidad, gas y agua (166)",6,1,5,,,,,
"Construcción (167)",278,12,233,28,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",121,2,21,93,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",26,1,20,5,,,,
"Comercio al por mayor (170)",5,,,5,,,,
"Comercio al por menor (171)",90,1,1,83,,5,,
"Hoteles y restaurantes (172)",27,6,10,10,,1,,
"Trans., almac. y comunicaciones (173)",75,12,33,30,,,,
"Intermediación financiera (174)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",59,52,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",91,31,60,,,,,
"Enseñanza (177)",83,75,,8,,,,
"Servicios sociales y de salud (178)",11,9,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",19,10,1,8,,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,4,
"Actividad economica no especificada (182)",99,13,43,35,,8,,
"Desocupado (183)",192,,,,,,,192
"Mujeres (184)",1540,153,124,626,10,568,22,37
"Agric., ganadería, caza y silvicultura (185)",1112,,85,474,7,546,,
"Explotación de minas y canteras (187)",16,8,8,,,,,
"Industrias manufactureras (188)",7,,2,4,,1,,
"Construcción (190)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",84,2,,71,1,10,,
"Comercio al por mayor (193)",2,,,1,,1,,
"Comercio al por menor (194)",82,2,,70,1,9,,
"Hoteles y restaurantes (195)",56,8,17,28,1,2,,
"Trans., almac. y comunicaciones (196)",3,2,1,,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,9,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,10,3,,,,,
"Enseñanza (200)",99,87,,12,,,,
"Servicios sociales y de salud (201)",20,20,,,,,,
"Otras activ. serv.comun.soc y personales (202)",5,1,1,3,,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,22,
"Actividad economica no especificada (205)",52,5,3,34,1,9,,
"Desocupado (206)",37,,,,,,,37
