"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Hogares privados con servicio doméstico (041)",27,27,,,
"Actividad economica no especificada (043)",492,352,33,67,40
"Mujeres (044)",17425,14353,778,601,1693
"Agric., ganadería, caza y silvicultura (045)",8696,8573,112,6,5
"Pesca (046)",3,2,1,,
"Explotación de minas y canteras (047)",15,6,,4,5
"Industrias manufactureras (048)",1355,1288,47,15,5
"Suministro de electricidad, gas y agua (049)",5,1,,2,2
"Construcción (050)",67,13,7,41,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2245,2198,41,3,3
"Venta, mant.y rep. veh.autom y motoc. (052)",22,22,,,
"Comercio al por mayor (053)",58,54,1,,3
"Comercio al por menor (054)",2165,2122,40,3,
"Hoteles y restaurantes (055)",625,583,27,10,5
"Trans., almac. y comunicaciones (056)",70,53,8,3,6
"Intermediación financiera (057)",29,2,7,9,11
"Activid.inmobil., empres. y alquileres (058)",196,102,33,26,35
"Admin.pub. y defensa; p. segur soc.afil (059)",642,,,,642
"Enseñanza (060)",1718,453,410,407,448
"Servicios sociales y de salud (061)",663,114,26,30,493
"Otras activ. serv.comun.soc y personales (062)",374,297,33,28,16
"Hogares privados con servicio doméstico (063)",412,412,,,
"Actividad economica no especificada (065)",310,256,26,17,11
,,,,,
"URBANA (066)",18471,10616,1860,1723,4272
"Agric., ganadería, caza y silvicultura (067)",2212,2084,101,18,9
"Pesca (068)",11,9,2,,
"Explotación de minas y canteras (069)",629,118,61,174,276
"Industrias manufactureras (070)",943,791,84,44,24
"Suministro de electricidad, gas y agua (071)",52,4,3,28,17
"Construcción (072)",1194,751,191,204,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3260,3133,103,16,8
"Venta, mant.y rep. veh.autom y motoc. (074)",188,165,17,3,3
"Comercio al por mayor (075)",104,94,3,2,5
"Comercio al por menor (076)",2968,2874,83,11,
"Hoteles y restaurantes (077)",889,764,91,26,8
"Trans., almac. y comunicaciones (078)",937,783,58,62,34
"Intermediación financiera (079)",76,10,20,27,19
"Activid.inmobil., empres. y alquileres (080)",768,402,136,103,127
"Admin.pub. y defensa; p. segur soc.afil (081)",1983,,,,1983
"Enseñanza (082)",3236,576,843,860,957
"Servicios sociales y de salud (083)",869,131,28,36,674
"Otras activ. serv.comun.soc y personales (084)",622,422,101,56,43
"Hogares privados con servicio doméstico (085)",341,341,,,
"Actividad economica no especificada (087)",449,297,38,69,45
"Hombres (088)",11058,6011,1232,1152,2663
"Agric., ganadería, caza y silvicultura (089)",1623,1528,76,13,6
"Pesca (090)",10,9,1,,
"Explotación de minas y canteras (091)",617,112,61,172,272
"Industrias manufactureras (092)",666,570,45,32,19
"Suministro de electricidad, gas y agua (093)",47,3,3,26,15
"Construcción (094)",1148,744,186,176,42
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1294,1209,67,13,5
"Venta, mant.y rep. veh.autom y motoc. (096)",168,145,17,3,3
"Comercio al por mayor (097)",52,45,3,2,2
"Comercio al por menor (098)",1074,1019,47,8,
"Hoteles y restaurantes (099)",329,244,66,16,3
"Trans., almac. y comunicaciones (100)",869,730,52,59,28
"Intermediación financiera (101)",47,8,13,18,8
"Activid.inmobil., empres. y alquileres (102)",584,306,106,79,93
"Admin.pub. y defensa; p. segur soc.afil (103)",1368,,,,1368
"Enseñanza (104)",1620,183,460,460,517
"Servicios sociales y de salud (105)",271,32,7,6,226
"Otras activ. serv.comun.soc y personales (106)",270,147,68,28,27
"Hogares privados con servicio doméstico (107)",18,18,,,
"Actividad economica no especificada (109)",277,168,21,54,34
"Mujeres (110)",7413,4605,628,571,1609
"Agric., ganadería, caza y silvicultura (111)",589,556,25,5,3
"Pesca (112)",1,,1,,
"Explotación de minas y canteras (113)",12,6,,2,4
"Industrias manufactureras (114)",277,221,39,12,5
"Suministro de electricidad, gas y agua (115)",5,1,,2,2
"Construcción (116)",46,7,5,28,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1966,1924,36,3,3
"Venta, mant.y rep. veh.autom y motoc. (118)",20,20,,,
"Comercio al por mayor (119)",52,49,,,3
"Comercio al por menor (120)",1894,1855,36,3,
"Hoteles y restaurantes (121)",560,520,25,10,5
"Trans., almac. y comunicaciones (122)",68,53,6,3,6
"Intermediación financiera (123)",29,2,7,9,11
"Activid.inmobil., empres. y alquileres (124)",184,96,30,24,34
"Admin.pub. y defensa; p. segur soc.afil (125)",615,,,,615
"Enseñanza (126)",1616,393,383,400,440
"Servicios sociales y de salud (127)",598,99,21,30,448
"Otras activ. serv.comun.soc y personales (128)",352,275,33,28,16
"Hogares privados con servicio doméstico (129)",323,323,,,
"Actividad economica no especificada (131)",172,129,17,15,11
,,,,,
"RURAL (132)",26543,24989,737,292,525
"Agric., ganadería, caza y silvicultura (133)",22206,21795,371,26,14
"Pesca (134)",7,7,,,
"Explotación de minas y canteras (135)",309,59,45,80,125
"Industrias manufactureras (136)",1251,1210,30,7,4
"Suministro de electricidad, gas y agua (137)",12,1,,10,1
"Construcción (138)",488,324,79,78,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",659,627,23,7,2
"Venta, mant.y rep. veh.autom y motoc. (140)",21,15,5,,1
"Comercio al por mayor (141)",34,32,1,,1
"Comercio al por menor (142)",604,580,17,7,
"Hoteles y restaurantes (143)",110,103,4,2,1
"Trans., almac. y comunicaciones (144)",245,206,10,12,17
"Intermediación financiera (145)",1,,1,,
"Activid.inmobil., empres. y alquileres (146)",43,16,10,9,8
"Admin.pub. y defensa; p. segur soc.afil (147)",222,,,,222
"Enseñanza (148)",341,145,110,45,41
"Servicios sociales y de salud (149)",110,25,8,,77
"Otras activ. serv.comun.soc y personales (150)",88,62,25,1,
"Hogares privados con servicio doméstico (151)",98,98,,,
"Actividad economica no especificada (153)",353,311,21,15,6
"Hombres (154)",16531,15241,587,262,441
"Agric., ganadería, caza y silvicultura (155)",14099,13778,284,25,12
"Pesca (156)",5,5,,,
"Explotación de minas y canteras (157)",306,59,45,78,124
"Industrias manufactureras (158)",173,143,22,4,4
"Suministro de electricidad, gas y agua (159)",12,1,,10,1
"Construcción (160)",467,318,77,65,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",380,353,18,7,2
"Venta, mant.y rep. veh.autom y motoc. (162)",19,13,5,,1
"Comercio al por mayor (163)",28,27,,,1
"Comercio al por menor (164)",333,313,13,7,
"Hoteles y restaurantes (165)",45,40,2,2,1
"Trans., almac. y comunicaciones (166)",243,206,8,12,17
"Intermediación financiera (167)",1,,1,,
"Activid.inmobil., empres. y alquileres (168)",31,10,7,7,7
"Admin.pub. y defensa; p. segur soc.afil (169)",195,,,,195
"Enseñanza (170)",239,85,83,38,33
"Servicios sociales y de salud (171)",45,10,3,,32
"Otras activ. serv.comun.soc y personales (172)",66,40,25,1,
"Hogares privados con servicio doméstico (173)",9,9,,,
"Actividad economica no especificada (175)",215,184,12,13,6
"Mujeres (176)",10012,9748,150,30,84
"Agric., ganadería, caza y silvicultura (177)",8107,8017,87,1,2
"Pesca (178)",2,2,,,
"Explotación de minas y canteras (179)",3,,,2,1
"Industrias manufactureras (180)",1078,1067,8,3,
"Construcción (182)",21,6,2,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",279,274,5,,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,2,,,
"Comercio al por mayor (185)",6,5,1,,
"Comercio al por menor (186)",271,267,4,,
"Hoteles y restaurantes (187)",65,63,2,,
"Trans., almac. y comunicaciones (188)",2,,2,,
"Activid.inmobil., empres. y alquileres (190)",12,6,3,2,1
"Admin.pub. y defensa; p. segur soc.afil (191)",27,,,,27
"Enseñanza (192)",102,60,27,7,8
"Servicios sociales y de salud (193)",65,15,5,,45
"Otras activ. serv.comun.soc y personales (194)",22,22,,,
"Hogares privados con servicio doméstico (195)",89,89,,,
"Actividad economica no especificada (197)",138,127,9,2,
