"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"De 06 a 14 años (056)",313,275,31,7,
"Empleado (057)",26,22,2,2,
"Obrero (058)",38,25,11,2,
"Trabajador independiente (059)",63,62,1,,
"Empleador o patrono (060)",2,2,,,
"Trabajador familiar no remunerado (061)",162,142,17,3,
"Trabajador del hogar (062)",22,22,,,
"De 15 a 29 años (064)",3799,2986,349,204,260
"Empleado (065)",1039,539,123,141,236
"Obrero (066)",704,513,114,55,22
"Trabajador independiente (067)",1319,1244,75,,
"Empleador o patrono (068)",59,43,12,3,1
"Trabajador familiar no remunerado (069)",463,432,25,5,1
"Trabajador del hogar (070)",215,215,,,
"De 30 a 44 años (072)",4558,3202,426,433,497
"Empleado (073)",1535,492,221,366,456
"Obrero (074)",684,500,84,61,39
"Trabajador independiente (075)",1903,1808,95,,
"Empleador o patrono (076)",120,98,18,3,1
"Trabajador familiar no remunerado (077)",222,210,8,3,1
"Trabajador del hogar (078)",94,94,,,
"De 45 a 64 años (080)",2876,2225,192,197,262
"Empleado (081)",652,201,60,159,232
"Obrero (082)",431,307,61,33,30
"Trabajador independiente (083)",1488,1434,54,,
"Empleador o patrono (084)",109,94,15,,
"Trabajador familiar no remunerado (085)",134,127,2,5,
"Trabajador del hogar (086)",62,62,,,
"De 65 y más años (088)",597,535,40,11,11
"Empleado (089)",47,27,5,7,8
"Obrero (090)",95,82,7,4,2
"Trabajador independiente (091)",381,361,20,,
"Empleador o patrono (092)",36,27,8,,1
"Trabajador familiar no remunerado (093)",31,31,,,
"Trabajador del hogar (094)",7,7,,,
,,,,,
"RURAL (096)",12096,11364,510,81,141
"Empleado (097)",457,219,79,25,134
"Obrero (098)",2870,2593,227,44,6
"Trabajador independiente (099)",5536,5426,110,,
"Empleador o patrono (100)",287,240,44,3,
"Trabajador familiar no remunerado (101)",2844,2784,50,9,1
"Trabajador del hogar (102)",102,102,,,
"De 06 a 14 años (104)",397,372,18,7,
"Empleado (105)",1,1,,,
"Obrero (106)",65,56,8,1,
"Trabajador independiente (107)",50,49,1,,
"Empleador o patrono (108)",5,5,,,
"Trabajador familiar no remunerado (109)",263,248,9,6,
"Trabajador del hogar (110)",13,13,,,
"De 15 a 29 años (112)",4794,4525,178,38,53
"Empleado (113)",125,57,14,6,48
"Obrero (114)",1305,1170,103,28,4
"Trabajador independiente (115)",1645,1621,24,,
"Empleador o patrono (116)",77,71,5,1,
"Trabajador familiar no remunerado (117)",1593,1557,32,3,1
"Trabajador del hogar (118)",49,49,,,
"De 30 a 44 años (120)",3912,3637,185,27,63
"Empleado (121)",246,117,51,16,62
"Obrero (122)",873,793,69,10,1
"Trabajador independiente (123)",2059,2016,43,,
"Empleador o patrono (124)",81,64,16,1,
"Trabajador familiar no remunerado (125)",629,623,6,,
"Trabajador del hogar (126)",24,24,,,
"De 45 a 64 años (128)",2352,2213,108,8,23
"Empleado (129)",80,41,14,3,22
"Obrero (130)",496,452,39,4,1
"Trabajador independiente (131)",1368,1336,32,,
"Empleador o patrono (132)",91,70,20,1,
"Trabajador familiar no remunerado (133)",305,302,3,,
"Trabajador del hogar (134)",12,12,,,
"De 65 y más años (136)",641,617,21,1,2
"Empleado (137)",5,3,,,2
"Obrero (138)",131,122,8,1,
"Trabajador independiente (139)",414,404,10,,
"Empleador o patrono (140)",33,30,3,,
"Trabajador familiar no remunerado (141)",54,54,,,
"Trabajador del hogar (142)",4,4,,,
