"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",48,109,104,2,95.4,1.8,
"De 40 a 44 años (037)",39,116,107,,92.2,,
"De 45 a 49 años (038)",13,34,33,,97.1,,
"De 50 y más años (039)",33,157,130,,82.8,,
"No PEA (040)",25056,68665,61671,997,89.8,1.5,
"De 12 a 14 años (041)",3343,10,10,1,100,10,
"De 15 a 19 años (042)",3888,334,321,106,96.1,31.7,
"De 20 a 24 años (043)",2431,1716,1663,269,96.9,15.7,
"De 25 a 29 años (044)",1826,3017,2937,234,97.3,7.8,
"De 30 a 34 años (045)",1632,4139,3991,188,96.4,4.5,
"De 35 a 39 años (046)",1639,5568,5323,137,95.6,2.5,
"De 40 a 44 años (047)",1482,6117,5784,50,94.6,0.8,
"De 45 a 49 años (048)",1293,5994,5623,12,93.8,0.2,
"De 50 y más años (049)",7522,41770,36019,,86.2,,
,,,,,,,
"URBANA (060)",26063,68325,62307,887,91.2,1.3,
"De 12 a 14 años (061)",2351,7,7,,100,,
"De 15 a 19 años (062)",3194,272,263,83,96.7,30.5,
"De 20 a 24 años (063)",2586,1521,1480,220,97.3,14.5,
"De 25 a 29 años (064)",2329,3005,2947,205,98.1,6.8,
"De 30 a 34 años (065)",2165,4515,4400,192,97.5,4.3,
"De 35 a 39 años (066)",2169,6190,5984,135,96.7,2.2,
"De 40 a 44 años (067)",2063,7320,6961,44,95.1,0.6,
"De 45 a 49 años (068)",1737,6907,6521,8,94.4,0.1,
"De 50 y más años (069)",7469,38588,33744,,87.4,,
"PEA (070)",8730,23690,22052,270,93.1,1.1,
"De 12 a 14 años (071)",65,2,2,,100,,
"De 15 a 19 años (072)",399,68,68,19,100,27.9,
"De 20 a 24 años (073)",888,492,479,46,97.4,9.3,
"De 25 a 29 años (074)",1077,1093,1073,60,98.2,5.5,
"De 30 a 34 años (075)",1073,1961,1914,76,97.6,3.9,
"De 35 a 39 años (076)",1107,2883,2791,52,96.8,1.8,
"De 40 a 44 años (077)",1054,3455,3285,13,95.1,0.4,
"De 45 a 49 años (078)",891,3376,3174,4,94,0.1,
"De 50 y más años (079)",2176,10360,9266,,89.4,,
"Ocupada (080)",8302,23156,21562,257,93.1,1.1,
"De 12 a 14 años (081)",60,2,2,,100,,
"De 15 a 19 años (082)",348,64,64,18,100,28.1,
"De 20 a 24 años (083)",779,459,446,43,97.2,9.4,
"De 25 a 29 años (084)",989,1033,1014,56,98.2,5.4,
"De 30 a 34 años (085)",1014,1884,1840,71,97.7,3.8,
"De 35 a 39 años (086)",1066,2792,2705,52,96.9,1.9,
"De 40 a 44 años (087)",1018,3345,3184,13,95.2,0.4,
"De 45 a 49 años (088)",881,3353,3152,4,94,0.1,
"De 50 y más años (089)",2147,10224,9155,,89.5,,
"Desocupada (090)",428,534,490,13,91.8,2.4,
"De 12 a 14 años (091)",5,,,,,,
"De 15 a 19 años (092)",51,4,4,1,100,25,
"De 20 a 24 años (093)",109,33,33,3,100,9.1,
"De 25 a 29 años (094)",88,60,59,4,98.3,6.7,
"De 30 a 34 años (095)",59,77,74,5,96.1,6.5,
"De 35 a 39 años (096)",41,91,86,,94.5,,
"De 40 a 44 años (097)",36,110,101,,91.8,,
"De 45 a 49 años (098)",10,23,22,,95.7,,
"De 50 y más años (099)",29,136,111,,81.6,,
"No PEA (100)",17333,44635,40255,617,90.2,1.4,
"De 12 a 14 años (101)",2286,5,5,,100,,
"De 15 a 19 años (102)",2795,204,195,64,95.6,31.4,
"De 20 a 24 años (103)",1698,1029,1001,174,97.3,16.9,
"De 25 a 29 años (104)",1252,1912,1874,145,98,7.6,
"De 30 a 34 años (105)",1092,2554,2486,116,97.3,4.5,
"De 35 a 39 años (106)",1062,3307,3193,83,96.6,2.5,
"De 40 a 44 años (107)",1009,3865,3676,31,95.1,0.8,
"De 45 a 49 años (108)",846,3531,3347,4,94.8,0.1,
"De 50 y más años (109)",5293,28228,24478,,86.7,,
,,,,,,,
"RURAL (120)",10473,33409,29833,510,89.3,1.5,
"De 12 a 14 años (121)",1102,7,7,1,100,14.3,
"De 15 a 19 años (122)",1299,173,167,53,96.5,30.6,
"De 20 a 24 años (123)",1069,917,885,115,96.5,12.5,
"De 25 a 29 años (124)",878,1625,1563,130,96.2,8,
"De 30 a 34 años (125)",783,2219,2112,94,95.2,4.2,
"De 35 a 39 años (126)",917,3552,3357,76,94.5,2.1,
"De 40 a 44 años (127)",745,3488,3252,32,93.2,0.9,
"De 45 a 49 años (128)",696,3693,3406,9,92.2,0.2,
"De 50 y más años (129)",2984,17735,15084,,85.1,,
"PEA (130)",2750,9379,8417,129,89.7,1.4,
"De 12 a 14 años (131)",45,2,2,,100,,
"De 15 a 19 años (132)",206,43,41,10,95.3,23.3,
"De 20 a 24 años (133)",336,230,223,19,97,8.3,
"De 25 a 29 años (134)",304,520,500,42,96.2,8.1,
"De 30 a 34 años (135)",243,634,607,22,95.7,3.5,
"De 35 a 39 años (136)",340,1291,1227,21,95,1.6,
"De 40 a 44 años (137)",272,1236,1144,14,92.6,1.1,
"De 45 a 49 años (138)",249,1230,1130,1,91.9,0.1,
"De 50 y más años (139)",755,4193,3543,,84.5,,
"Ocupada (140)",2668,9291,8333,122,89.7,1.3,
"De 12 a 14 años (141)",41,2,2,,100,,
"De 15 a 19 años (142)",194,42,40,10,95.2,23.8,
"De 20 a 24 años (143)",307,223,216,18,96.9,8.1,
"De 25 a 29 años (144)",289,508,488,38,96.1,7.5,
"De 30 a 34 años (145)",238,622,597,22,96,3.5,
"De 35 a 39 años (146)",333,1273,1209,19,95,1.5,
"De 40 a 44 años (147)",269,1230,1138,14,92.5,1.1,
"De 45 a 49 años (148)",246,1219,1119,1,91.8,0.1,
"De 50 y más años (149)",751,4172,3524,,84.5,,
"Desocupada (150)",82,88,84,7,95.5,8,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",12,1,1,,100,,
"De 20 a 24 años (153)",29,7,7,1,100,14.3,
"De 25 a 29 años (154)",15,12,12,4,100,33.3,
"De 30 a 34 años (155)",5,12,10,,83.3,,
"De 35 a 39 años (156)",7,18,18,2,100,11.1,
"De 40 a 44 años (157)",3,6,6,,100,,
"De 45 a 49 años (158)",3,11,11,,100,,
"De 50 y más años (159)",4,21,19,,90.5,,
"No PEA (160)",7723,24030,21416,381,89.1,1.6,
"De 12 a 14 años (161)",1057,5,5,1,100,20,
"De 15 a 19 años (162)",1093,130,126,43,96.9,33.1,
"De 20 a 24 años (163)",733,687,662,96,96.4,14,
"De 25 a 29 años (164)",574,1105,1063,88,96.2,8,
"De 30 a 34 años (165)",540,1585,1505,72,95,4.5,
"De 35 a 39 años (166)",577,2261,2130,55,94.2,2.4,
"De 40 a 44 años (167)",473,2252,2108,18,93.6,0.8,
"De 45 a 49 años (168)",447,2463,2276,8,92.4,0.3,
"De 50 y más años (169)",2229,13542,11541,,85.2,,
