"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Construcción (050)",4,,,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",170,20,1,46,64,9,20,3,7
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,1,,2,,
"Comercio al por mayor (053)",5,1,1,1,,,2,,
"Comercio al por menor (054)",162,19,,45,63,9,16,3,7
"Hoteles y restaurantes (055)",99,23,,28,25,4,5,7,7
"Trans., almac. y comunicaciones (056)",7,1,,,,,2,2,2
"Activid.inmobil., empres. y de alquiler (058)",21,1,,1,4,1,5,1,8
"Admin.pub. y defensa; p. segur.soc.afil (059)",39,1,,2,2,2,13,5,14
"Enseñanza (060)",209,,,,17,9,64,6,113
"Servicios sociales y de salud (061)",55,,,,4,1,17,2,31
"Otras activ. serv.comun.soc y personales (062)",19,2,,4,4,1,4,,4
"Hogares privados con servicio doméstico (063)",79,29,1,27,20,1,,1,
"Actividad economica no especificada (065)",64,22,1,18,8,5,6,,4
,,,,,,,,,
"URBANA (066)",2924,328,5,869,831,131,291,89,380
"Agric., ganadería, caza y silvicultura (067)",1632,266,3,670,502,58,50,30,53
"Pesca (068)",2,1,,1,,,,,
"Explotación de minas y canteras (069)",8,,,1,4,,2,1,
"Industrias manufactureras (070)",65,6,,16,23,6,7,4,3
"Suministro de electricidad, gas y agua (071)",8,,,2,4,,1,,1
"Construcción (072)",121,3,,34,66,10,1,5,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",235,17,,57,86,14,35,10,16
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,1,3,2,5,2,
"Comercio al por mayor (075)",10,1,,2,1,,2,3,1
"Comercio al por menor (076)",212,16,,54,82,12,28,5,15
"Hoteles y restaurantes (077)",89,19,,22,23,4,6,6,9
"Trans., almac. y comunicaciones (078)",81,,1,8,26,10,18,4,14
"Activid.inmobil., empres. y de alquiler (080)",52,1,,4,7,4,14,1,21
"Admin.pub. y defensa; p. segur.soc.afil (081)",109,4,,5,22,8,26,13,31
"Enseñanza (082)",298,,,2,15,8,92,8,173
"Servicios sociales y de salud (083)",79,,,,5,2,23,4,45
"Otras activ. serv.comun.soc y personales (084)",43,1,,9,13,3,8,2,7
"Hogares privados con servicio doméstico (085)",43,3,,17,21,,1,1,
"Actividad economica no especificada (087)",59,7,1,21,14,4,7,,5
"Hombres (088)",1673,87,2,532,542,97,154,58,201
"Agric., ganadería, caza y silvicultura (089)",991,69,1,427,345,48,35,25,41
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",8,,,1,4,,2,1,
"Industrias manufactureras (092)",42,5,,11,15,4,4,2,1
"Suministro de electricidad, gas y agua (093)",7,,,1,4,,1,,1
"Construcción (094)",119,3,,33,65,10,1,5,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",93,5,,19,28,8,17,7,9
"Venta, mant.y rep. veh.autom.y motoc. (096)",10,,,1,2,2,3,2,
"Comercio al por mayor (097)",7,1,,1,1,,,3,1
"Comercio al por menor (098)",76,4,,17,25,6,14,2,8
"Hoteles y restaurantes (099)",10,,,2,4,1,1,,2
"Trans., almac. y comunicaciones (100)",75,,1,8,26,10,16,2,12
"Activid.inmobil., empres. y de alquiler (102)",32,,,3,3,3,9,,14
"Admin.pub. y defensa; p. segur.soc.afil (103)",76,3,,3,20,7,15,9,19
"Enseñanza (104)",123,,,2,2,2,36,3,78
"Servicios sociales y de salud (105)",30,,,,1,1,10,2,16
"Otras activ. serv.comun.soc y personales (106)",26,,,5,10,2,4,2,3
"Hogares privados con servicio doméstico (107)",12,,,6,5,,1,,
"Actividad economica no especificada (109)",28,2,,10,10,1,2,,3
"Mujeres (110)",1251,241,3,337,289,34,137,31,179
"Agric., ganadería, caza y silvicultura (111)",641,197,2,243,157,10,15,5,12
"Pesca (112)",1,1,,,,,,,
"Industrias manufactureras (114)",23,1,,5,8,2,3,2,2
"Suministro de electricidad, gas y agua (115)",1,,,1,,,,,
"Construcción (116)",2,,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",142,12,,38,58,6,18,3,7
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,,1,,2,,
"Comercio al por mayor (119)",3,,,1,,,2,,
"Comercio al por menor (120)",136,12,,37,57,6,14,3,7
"Hoteles y restaurantes (121)",79,19,,20,19,3,5,6,7
"Trans., almac. y comunicaciones (122)",6,,,,,,2,2,2
"Activid.inmobil., empres. y de alquiler (124)",20,1,,1,4,1,5,1,7
"Admin.pub. y defensa; p. segur.soc.afil (125)",33,1,,2,2,1,11,4,12
"Enseñanza (126)",175,,,,13,6,56,5,95
"Servicios sociales y de salud (127)",49,,,,4,1,13,2,29
"Otras activ. serv.comun.soc y personales (128)",17,1,,4,3,1,4,,4
"Hogares privados con servicio doméstico (129)",31,3,,11,16,,,1,
"Actividad economica no especificada (131)",31,5,1,11,4,3,5,,2
,,,,,,,,,
"RURAL (132)",2919,691,4,1204,681,71,147,32,89
"Agric., ganadería, caza y silvicultura (133)",2427,608,2,1080,555,44,93,20,25
"Explotación de minas y canteras (135)",29,4,,6,8,,5,,6
"Industrias manufactureras (136)",23,3,,10,5,1,3,1,
"Suministro de electricidad, gas y agua (137)",7,,,1,3,1,,1,1
"Construcción (138)",102,10,,35,45,2,9,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",59,10,1,18,13,6,5,1,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,,1
"Comercio al por mayor (141)",3,1,1,,,,,,1
"Comercio al por menor (142)",55,9,,18,13,6,5,1,3
"Hoteles y restaurantes (143)",24,5,,8,8,2,,1,
"Trans., almac. y comunicaciones (144)",13,1,,3,8,1,,,
"Activid.inmobil., empres. y de alquiler (146)",13,1,,,5,1,4,,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",19,1,,2,4,3,4,2,3
"Enseñanza (148)",71,,,,7,4,17,4,39
"Servicios sociales y de salud (149)",12,,,,,2,4,,6
"Otras activ. serv.comun.soc y personales (150)",10,2,,,6,,1,1,
"Hogares privados con servicio doméstico (151)",52,29,1,16,5,1,,,
"Actividad economica no especificada (153)",58,17,,25,9,3,2,,2
"Hombres (154)",1868,268,2,812,542,47,109,24,64
"Agric., ganadería, caza y silvicultura (155)",1563,243,2,731,442,32,73,15,25
"Explotación de minas y canteras (157)",29,4,,6,8,,5,,6
"Industrias manufactureras (158)",17,2,,7,4,,3,1,
"Suministro de electricidad, gas y agua (159)",7,,,1,3,1,,1,1
"Construcción (160)",100,10,,34,45,2,8,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,2,,10,7,3,3,1,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,,1
"Comercio al por mayor (163)",1,,,,,,,,1
"Comercio al por menor (164)",29,2,,10,7,3,3,1,3
"Hoteles y restaurantes (165)",4,1,,,2,1,,,
"Trans., almac. y comunicaciones (166)",12,,,3,8,1,,,
"Activid.inmobil., empres. y de alquiler (168)",12,1,,,5,1,4,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,1,,2,4,2,2,1,1
"Enseñanza (170)",37,,,,3,1,9,3,21
"Servicios sociales y de salud (171)",6,,,,,2,,,4
"Otras activ. serv.comun.soc y personales (172)",8,1,,,5,,1,1,
"Hogares privados con servicio doméstico (173)",4,3,,,1,,,,
"Actividad economica no especificada (175)",25,,,18,5,1,1,,
"Mujeres (176)",1051,423,2,392,139,24,38,8,25
"Agric., ganadería, caza y silvicultura (177)",864,365,,349,113,12,20,5,
"Industrias manufactureras (180)",6,1,,3,1,1,,,
"Construcción (182)",2,,,1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",28,8,1,8,6,3,2,,
"Comercio al por mayor (185)",2,1,1,,,,,,
"Comercio al por menor (186)",26,7,,8,6,3,2,,
"Hoteles y restaurantes (187)",20,4,,8,6,1,,1,
"Trans., almac. y comunicaciones (188)",1,1,,,,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,,1,2,1,2
"Enseñanza (192)",34,,,,4,3,8,1,18
"Servicios sociales y de salud (193)",6,,,,,,4,,2
"Otras activ. serv.comun.soc y personales (194)",2,1,,,1,,,,
"Hogares privados con servicio doméstico (195)",48,26,1,16,4,1,,,
"Actividad economica no especificada (197)",33,17,,7,4,2,1,,2
