"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Hoteles y restaurantes (121)",606,197,21,330,30,28,
"Trans., almac. y comunicaciones (122)",62,44,,17,1,,
"Intermediación financiera (123)",14,14,,,,,
"Activid.inmobil., empres. y alquileres (124)",91,75,,14,1,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",238,160,78,,,,
"Enseñanza (126)",643,628,,14,,1,
"Servicios sociales y de salud (127)",153,143,3,7,,,
"Otras activ. serv.comun.soc y personales (128)",167,70,5,89,1,2,
"Hogares privados con servicio doméstico (129)",420,,,,,,420
"Actividad economica no especificada (131)",228,61,38,92,3,34,
,,,,,,,
"RURAL (132)",18733,573,6042,8709,574,2769,66
"Agric., ganadería, caza y silvicultura (133)",17134,3,5810,8083,550,2688,
"Pesca (134)",1,,,,,1,
"Explotación de minas y canteras (135)",1,1,,,,,
"Industrias manufactureras (136)",111,3,26,70,4,8,
"Suministro de electricidad, gas y agua (137)",1,,1,,,,
"Construcción (138)",132,5,98,23,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",307,25,7,247,10,18,
"Venta, mant.y rep. veh.autom y motoc. (140)",23,2,6,14,1,,
"Comercio al por mayor (141)",26,3,,15,6,2,
"Comercio al por menor (142)",258,20,1,218,3,16,
"Hoteles y restaurantes (143)",78,8,8,56,2,4,
"Trans., almac. y comunicaciones (144)",214,27,55,125,3,4,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",27,19,4,3,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",64,56,8,,,,
"Enseñanza (148)",357,355,,2,,,
"Servicios sociales y de salud (149)",49,44,1,4,,,
"Otras activ. serv.comun.soc y personales (150)",39,18,6,14,,1,
"Hogares privados con servicio doméstico (151)",66,,,,,,66
"Actividad economica no especificada (153)",150,7,18,82,4,39,
"Hombres (154)",16712,318,5541,8073,556,2219,5
"Agric., ganadería, caza y silvicultura (155)",15784,2,5339,7713,536,2194,
"Pesca (156)",1,,,,,1,
"Industrias manufactureras (158)",76,1,21,47,3,4,
"Suministro de electricidad, gas y agua (159)",1,,1,,,,
"Construcción (160)",130,5,96,23,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",170,17,7,131,10,5,
"Venta, mant.y rep. veh.autom y motoc. (162)",23,2,6,14,1,,
"Comercio al por mayor (163)",19,2,,11,6,,
"Comercio al por menor (164)",128,13,1,106,3,5,
"Hoteles y restaurantes (165)",11,,2,7,1,1,
"Trans., almac. y comunicaciones (166)",214,27,55,125,3,4,
"Activid.inmobil., empres. y alquileres (168)",22,17,3,2,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",41,34,7,,,,
"Enseñanza (170)",187,186,,1,,,
"Servicios sociales y de salud (171)",17,13,1,3,,,
"Otras activ. serv.comun.soc y personales (172)",20,13,2,4,,1,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",33,3,7,17,2,4,
"Mujeres (176)",2021,255,501,636,18,550,61
"Agric., ganadería, caza y silvicultura (177)",1350,1,471,370,14,494,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",35,2,5,23,1,4,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",137,8,,116,,13,
"Comercio al por mayor (185)",7,1,,4,,2,
"Comercio al por menor (186)",130,7,,112,,11,
"Hoteles y restaurantes (187)",67,8,6,49,1,3,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",5,2,1,1,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",23,22,1,,,,
"Enseñanza (192)",170,169,,1,,,
"Servicios sociales y de salud (193)",32,31,,1,,,
"Otras activ. serv.comun.soc y personales (194)",19,5,4,10,,,
"Hogares privados con servicio doméstico (195)",61,,,,,,61
"Actividad economica no especificada (197)",117,4,11,65,2,35,
