"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",12543,,2736,6182,3426,199
"Desocupada (030)",5473,239,2945,1457,662,170
"Sin nivel (031)",777,120,340,165,108,44
"Educación inicial (032)",18,1,10,7,,
"Primaria (033)",1224,84,500,320,227,93
"Secundaria (034)",1808,34,1191,381,180,22
"Superior no univ. incompleta (035)",179,,116,55,8,
"Superior no univ. completa (036)",422,,256,143,19,4
"Superior univ. incompleta (037)",291,,188,63,36,4
"Superior univ. completa (038)",754,,344,323,84,3
"No PEA (040)",140512,56603,43569,16458,14052,9830
"Sin nivel (041)",18559,2090,2473,3994,5413,4589
"Educación inicial (042)",2940,2820,80,40,,
"Primaria (043)",64241,42400,8162,5812,4446,3421
"Secundaria (044)",37178,9293,20909,3533,2319,1124
"Superior no univ. incompleta (045)",3658,,2998,438,176,46
"Superior no univ. completa (046)",2332,,1008,749,394,181
"Superior univ. incompleta (047)",7870,,6819,639,336,76
"Superior univ. completa (048)",3734,,1120,1253,968,393
,,,,,,
"URBANA (060)",144884,31546,49690,31473,23214,8961
"Sin nivel (061)",6868,421,557,1239,2361,2290
"Educación inicial (062)",1535,1444,57,34,,
"Primaria (063)",43297,22185,4014,6002,6922,4174
"Secundaria (064)",49752,7496,24861,9693,6195,1507
"Superior no univ. incompleta (065)",6600,,4430,1492,609,69
"Superior no univ. completa (066)",7657,,2877,3200,1361,219
"Superior univ. incompleta (067)",12644,,8827,2307,1385,125
"Superior univ. completa (068)",16531,,4067,7506,4381,577
"PEA (070)",61784,933,20823,22570,14979,2479
"Sin nivel (071)",2295,27,197,601,1010,460
"Educación inicial (072)",44,7,22,15,,
"Primaria (073)",11299,517,1964,3568,3984,1266
"Secundaria (074)",21456,382,9755,6799,4084,436
"Superior no univ. incompleta (075)",3260,,1711,1084,440,25
"Superior no univ. completa (076)",5471,,1945,2507,975,44
"Superior univ. incompleta (077)",5060,,2246,1703,1058,53
"Superior univ. completa (078)",12899,,2983,6293,3428,195
"Ocupada (080)",58112,864,18907,21511,14473,2357
"Sin nivel (081)",2171,21,177,567,965,441
"Educación inicial (082)",37,7,17,13,,
"Primaria (083)",10704,482,1818,3390,3819,1195
"Secundaria (084)",20075,354,8871,6505,3930,415
"Superior no univ. incompleta (085)",3097,,1601,1037,434,25
"Superior no univ. completa (086)",5076,,1708,2372,956,40
"Superior univ. incompleta (087)",4781,,2065,1644,1023,49
"Superior univ. completa (088)",12171,,2650,5983,3346,192
"Desocupada (090)",3672,69,1916,1059,506,122
"Sin nivel (091)",124,6,20,34,45,19
"Educación inicial (092)",7,,5,2,,
"Primaria (093)",595,35,146,178,165,71
"Secundaria (094)",1381,28,884,294,154,21
"Superior no univ. incompleta (095)",163,,110,47,6,
"Superior no univ. completa (096)",395,,237,135,19,4
"Superior univ. incompleta (097)",279,,181,59,35,4
"Superior univ. completa (098)",728,,333,310,82,3
"No PEA (100)",83100,30613,28867,8903,8235,6482
"Sin nivel (101)",4573,394,360,638,1351,1830
"Educación inicial (102)",1491,1437,35,19,,
"Primaria (103)",31998,21668,2050,2434,2938,2908
"Secundaria (104)",28296,7114,15106,2894,2111,1071
"Superior no univ. incompleta (105)",3340,,2719,408,169,44
"Superior no univ. completa (106)",2186,,932,693,386,175
"Superior univ. incompleta (107)",7584,,6581,604,327,72
"Superior univ. completa (108)",3632,,1084,1213,953,382
,,,,,,
"RURAL (120)",91586,27033,27423,17859,13379,5892
"Sin nivel (121)",22576,1979,3770,5568,7017,4242
"Educación inicial (122)",1533,1398,93,42,,
"Primaria (123)",50111,21380,12644,9322,5282,1483
"Secundaria (124)",15461,2276,9893,2294,872,126
"Superior no univ. incompleta (125)",561,,396,124,37,4
"Superior no univ. completa (126)",382,,188,144,38,12
"Superior univ. incompleta (127)",462,,306,113,36,7
"Superior univ. completa (128)",500,,133,252,97,18
"PEA (130)",34174,1043,12721,10304,7562,2544
"Sin nivel (131)",8590,283,1657,2212,2955,1483
"Educación inicial (132)",84,15,48,21,,
"Primaria (133)",17868,648,6532,5944,3774,970
"Secundaria (134)",6579,97,4090,1655,664,73
"Superior no univ. incompleta (135)",243,,117,94,30,2
"Superior no univ. completa (136)",236,,112,88,30,6
"Superior univ. incompleta (137)",176,,68,78,27,3
"Superior univ. completa (138)",398,,97,212,82,7
"Ocupada (140)",32373,873,11692,9906,7406,2496
"Sin nivel (141)",7937,169,1337,2081,2892,1458
"Educación inicial (142)",73,14,43,16,,
"Primaria (143)",17239,599,6178,5802,3712,948
"Secundaria (144)",6152,91,3783,1568,638,72
"Superior no univ. incompleta (145)",227,,111,86,28,2
"Superior no univ. completa (146)",209,,93,80,30,6
"Superior univ. incompleta (147)",164,,61,74,26,3
"Superior univ. completa (148)",372,,86,199,80,7
"Desocupada (150)",1801,170,1029,398,156,48
"Sin nivel (151)",653,114,320,131,63,25
"Educación inicial (152)",11,1,5,5,,
"Primaria (153)",629,49,354,142,62,22
"Secundaria (154)",427,6,307,87,26,1
"Superior no univ. incompleta (155)",16,,6,8,2,
"Superior no univ. completa (156)",27,,19,8,,
"Superior univ. incompleta (157)",12,,7,4,1,
"Superior univ. completa (158)",26,,11,13,2,
"No PEA (160)",57412,25990,14702,7555,5817,3348
"Sin nivel (161)",13986,1696,2113,3356,4062,2759
"Educación inicial (162)",1449,1383,45,21,,
"Primaria (163)",32243,20732,6112,3378,1508,513
"Secundaria (164)",8882,2179,5803,639,208,53
"Superior no univ. incompleta (165)",318,,279,30,7,2
"Superior no univ. completa (166)",146,,76,56,8,6
"Superior univ. incompleta (167)",286,,238,35,9,4
"Superior univ. completa (168)",102,,36,40,15,11
