"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",2,2,,2,,,,,,,,2
"De 15 a 19 años (022)",156,127,2,107,13,3,2,,,,29,150
"De 20 a 24 años (023)",934,750,6,467,224,46,5,2,,,184,1087
"De 25 a 29 años (024)",1282,1146,7,442,468,173,52,4,,,136,2138
"De 30 a 34 años (025)",1221,1153,8,269,402,279,174,19,2,,68,2790
"De 35 a 39 años (026)",1276,1236,3,166,378,294,312,69,13,1,40,3724
"De 40 a 44 años (027)",1113,1096,5,136,229,255,312,136,22,1,17,3778
"De 45 a 49 años (028)",1006,995,4,90,148,185,337,172,51,8,11,4032
"De 50 y más años (029)",3512,3485,17,312,376,478,1190,817,245,50,27,15658
"Desocupada (030)",269,221,6,79,61,35,25,14,1,,48,510
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",8,7,1,5,1,,,,,,1,7
"De 20 a 24 años (033)",56,34,2,25,7,,,,,,22,39
"De 25 a 29 años (034)",66,47,3,20,15,7,2,,,,19,79
"De 30 a 34 años (035)",42,39,,10,15,8,5,1,,,3,90
"De 35 a 39 años (036)",26,25,,5,9,8,2,1,,,1,62
"De 40 a 44 años (037)",18,17,,3,3,6,3,2,,,1,51
"De 45 a 49 años (038)",23,23,,3,7,4,6,3,,,,76
"De 50 y más años (039)",29,29,,8,4,2,7,7,1,,,106
"No PEA (040)",11183,10557,47,2060,2225,1823,2676,1292,382,52,626,35865
"De 12 a 14 años (041)",23,12,3,7,2,,,,,,11,11
"De 15 a 19 años (042)",273,216,3,176,27,6,4,,,,57,264
"De 20 a 24 años (043)",1040,822,7,517,223,59,14,2,,,218,1213
"De 25 a 29 años (044)",1360,1200,4,445,461,218,67,4,1,,160,2334
"De 30 a 34 años (045)",1178,1117,7,253,405,263,163,25,1,,61,2711
"De 35 a 39 años (046)",1149,1119,3,151,303,296,293,63,10,,30,3402
"De 40 a 44 años (047)",965,953,3,102,182,201,301,136,23,5,12,3512
"De 45 a 49 años (048)",897,891,1,63,138,167,325,136,55,6,6,3671
"De 50 y más años (049)",4298,4227,16,346,484,613,1509,926,292,41,71,18747
,,,,,,,,,,,,
"URBANA (060)",6448,5995,40,1482,1635,1091,1151,465,105,26,453,17178
"De 12 a 14 años (061)",13,7,2,4,1,,,,,,6,6
"De 15 a 19 años (062)",150,116,2,95,15,2,2,,,,34,139
"De 20 a 24 años (063)",658,496,10,341,117,23,3,2,,,162,669
"De 25 a 29 años (064)",959,831,7,355,317,115,33,4,,,128,1496
"De 30 a 34 años (065)",927,875,5,205,365,196,87,16,1,,52,2005
"De 35 a 39 años (066)",942,915,2,145,318,238,178,29,5,,27,2494
"De 40 a 44 años (067)",752,742,4,111,201,184,177,60,2,3,10,2251
"De 45 a 49 años (068)",576,574,1,56,112,117,192,75,18,3,2,2135
"De 50 y más años (069)",1471,1439,7,170,189,216,479,279,79,20,32,5983
"PEA (070)",3246,3054,20,726,902,569,557,214,53,13,192,8605
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",46,37,,28,8,,1,,,,9,48
"De 20 a 24 años (073)",303,234,5,162,58,7,1,1,,,69,310
"De 25 a 29 años (074)",460,399,5,173,163,48,9,1,,,61,686
"De 30 a 34 años (075)",469,443,3,100,195,103,35,7,,,26,991
"De 35 a 39 años (076)",533,522,1,78,200,134,88,17,4,,11,1405
"De 40 a 44 años (077)",441,435,2,68,123,112,102,25,2,1,6,1271
"De 45 a 49 años (078)",327,325,1,32,63,71,111,38,6,3,2,1182
"De 50 y más años (079)",666,659,3,85,92,94,210,125,41,9,7,2712
"Ocupada (080)",3070,2901,16,679,851,545,542,203,52,13,169,8243
"De 15 a 19 años (082)",41,32,,24,7,,1,,,,9,42
"De 20 a 24 años (083)",270,213,3,147,54,7,1,1,,,57,287
"De 25 a 29 años (084)",417,365,3,161,150,43,7,1,,,52,625
"De 30 a 34 años (085)",441,416,3,96,183,97,30,7,,,25,925
"De 35 a 39 años (086)",516,505,1,75,192,129,88,16,4,,11,1364
"De 40 a 44 años (087)",428,422,2,66,120,107,101,23,2,1,6,1232
"De 45 a 49 años (088)",312,310,1,31,57,69,107,36,6,3,2,1132
"De 50 y más años (089)",645,638,3,79,88,93,207,119,40,9,7,2636
"Desocupada (090)",176,153,4,47,51,24,15,11,1,,23,362
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (093)",33,21,2,15,4,,,,,,12,23
"De 25 a 29 años (094)",43,34,2,12,13,5,2,,,,9,61
"De 30 a 34 años (095)",28,27,,4,12,6,5,,,,1,66
"De 35 a 39 años (096)",17,17,,3,8,5,,1,,,,41
"De 40 a 44 años (097)",13,13,,2,3,5,1,2,,,,39
"De 45 a 49 años (098)",15,15,,1,6,2,4,2,,,,50
"De 50 y más años (099)",21,21,,6,4,1,3,6,1,,,76
"No PEA (100)",3202,2941,20,756,733,522,594,251,52,13,261,8573
"De 12 a 14 años (101)",12,7,2,4,1,,,,,,5,6
"De 15 a 19 años (102)",104,79,2,67,7,2,1,,,,25,91
"De 20 a 24 años (103)",355,262,5,179,59,16,2,1,,,93,359
"De 25 a 29 años (104)",499,432,2,182,154,67,24,3,,,67,810
"De 30 a 34 años (105)",458,432,2,105,170,93,52,9,1,,26,1014
"De 35 a 39 años (106)",409,393,1,67,118,104,90,12,1,,16,1089
"De 40 a 44 años (107)",311,307,2,43,78,72,75,35,,2,4,980
"De 45 a 49 años (108)",249,249,,24,49,46,81,37,12,,,953
"De 50 y más años (109)",805,780,4,85,97,122,269,154,38,11,25,3271
,,,,,,,,,,,,
"RURAL (120)",15506,14773,65,2648,2889,2480,3934,2060,611,86,733,52556
"De 12 a 14 años (121)",13,7,1,5,1,,,,,,6,7
"De 15 a 19 años (122)",287,234,4,193,26,7,4,,,,53,282
"De 20 a 24 años (123)",1372,1110,5,668,337,82,16,2,,,262,1670
"De 25 a 29 años (124)",1749,1562,7,552,627,283,88,4,1,,187,3055
"De 30 a 34 años (125)",1514,1434,10,327,457,354,255,29,2,,80,3586
"De 35 a 39 años (126)",1509,1465,4,177,372,360,429,104,18,1,44,4694
"De 40 a 44 años (127)",1344,1324,4,130,213,278,439,214,43,3,20,5090
"De 45 a 49 años (128)",1350,1335,4,100,181,239,476,236,88,11,15,5644
"De 50 y más años (129)",6368,6302,26,496,675,877,2227,1471,459,71,66,28528
"PEA (130)",7525,7157,38,1344,1397,1179,1852,1019,281,47,368,25264
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",118,97,3,84,6,3,1,,,,21,109
"De 20 a 24 años (133)",687,550,3,330,173,39,4,1,,,137,816
"De 25 a 29 años (134)",888,794,5,289,320,132,45,3,,,94,1531
"De 30 a 34 años (135)",794,749,5,179,222,184,144,13,2,,45,1889
"De 35 a 39 años (136)",769,739,2,93,187,168,226,53,9,1,30,2381
"De 40 a 44 años (137)",690,678,3,71,109,149,213,113,20,,12,2558
"De 45 a 49 años (138)",702,693,3,61,92,118,232,137,45,5,9,2926
"De 50 y más años (139)",2875,2855,14,235,288,386,987,699,205,41,20,13052
"Ocupada (140)",7432,7089,36,1312,1387,1168,1842,1016,281,47,343,25116
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",115,95,2,83,6,3,1,,,,20,108
"De 20 a 24 años (143)",664,537,3,320,170,39,4,1,,,127,800
"De 25 a 29 años (144)",865,781,4,281,318,130,45,3,,,84,1513
"De 30 a 34 años (145)",780,737,5,173,219,182,144,12,2,,43,1865
"De 35 a 39 años (146)",760,731,2,91,186,165,224,53,9,1,29,2360
"De 40 a 44 años (147)",685,674,3,70,109,148,211,113,20,,11,2546
"De 45 a 49 años (148)",694,685,3,59,91,116,230,136,45,5,9,2900
"De 50 y más años (149)",2867,2847,14,233,288,385,983,698,205,41,20,13022
"Desocupada (150)",93,68,2,32,10,11,10,3,,,25,148
"De 15 a 19 años (152)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (153)",23,13,,10,3,,,,,,10,16
"De 25 a 29 años (154)",23,13,1,8,2,2,,,,,10,18
"De 30 a 34 años (155)",14,12,,6,3,2,,1,,,2,24
"De 35 a 39 años (156)",9,8,,2,1,3,2,,,,1,21
"De 40 a 44 años (157)",5,4,,1,,1,2,,,,1,12
"De 45 a 49 años (158)",8,8,,2,1,2,2,1,,,,26
"De 50 y más años (159)",8,8,,2,,1,4,1,,,,30
"No PEA (160)",7981,7616,27,1304,1492,1301,2082,1041,330,39,365,27292
"De 12 a 14 años (161)",11,5,1,3,1,,,,,,6,5
"De 15 a 19 años (162)",169,137,1,109,20,4,3,,,,32,173
"De 20 a 24 años (163)",685,560,2,338,164,43,12,1,,,125,854
"De 25 a 29 años (164)",861,768,2,263,307,151,43,1,1,,93,1524
"De 30 a 34 años (165)",720,685,5,148,235,170,111,16,,,35,1697
"De 35 a 39 años (166)",740,726,2,84,185,192,203,51,9,,14,2313
"De 40 a 44 años (167)",654,646,1,59,104,129,226,101,23,3,8,2532
"De 45 a 49 años (168)",648,642,1,39,89,121,244,99,43,6,6,2718
"De 50 y más años (169)",3493,3447,12,261,387,491,1240,772,254,30,46,15476
