"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",98,,29,31,25,13
"Mujeres (045)",2937,95,1002,997,688,155
"Agric., ganadería, caza y silvicultura (046)",1170,81,438,320,254,77
"Industrias manufactureras (049)",73,,30,24,11,8
"Construcción (051)",5,,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",623,7,158,255,173,30
"Venta, mant.y rep. veh.autom.y motoc. (053)",8,,2,6,,
"Comercio al por mayor (054)",26,,11,9,6,
"Comercio al por menor (055)",589,7,145,240,167,30
"Hoteles y restaurantes (056)",264,4,72,102,73,13
"Trans., almac. y comunicaciones (057)",13,,8,1,4,
"Intermediación financiera (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (059)",20,,11,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",54,,19,29,6,
"Enseñanza (061)",183,,47,84,52,
"Servicios sociales y de salud (062)",92,,37,46,8,1
"Otras activ. serv.comun.soc y personales (063)",66,,21,30,13,2
"Hogares privados con servicio doméstico (064)",159,3,84,39,28,5
"Actividad economica no especificada (066)",213,,73,58,63,19
,,,,,,
"URBANA (067)",5083,53,1396,1868,1441,325
"Agric., ganadería, caza y silvicultura (068)",1817,20,433,617,557,190
"Explotación de minas y canteras (070)",44,,7,24,13,
"Industrias manufactureras (071)",248,2,94,73,59,20
"Suministro de electricidad, gas y agua (072)",2,,,,2,
"Construcción (073)",309,3,104,113,80,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",938,17,257,350,257,57
"Venta, mant.y rep. veh.autom.y motoc. (075)",73,,39,25,7,2
"Comercio al por mayor (076)",48,,15,23,10,
"Comercio al por menor (077)",817,17,203,302,240,55
"Hoteles y restaurantes (078)",255,5,61,96,76,17
"Trans., almac. y comunicaciones (079)",467,3,162,187,108,7
"Intermediación financiera (080)",5,,1,2,2,
"Activid.inmobil., empres. y alquileres (081)",60,,19,26,12,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",153,,39,67,46,1
"Enseñanza (083)",339,,62,151,121,5
"Servicios sociales y de salud (084)",111,,38,48,24,1
"Otras activ. serv.comun.soc y personales (085)",112,1,40,44,25,2
"Hogares privados con servicio doméstico (086)",94,2,40,28,21,3
"Actividad economica no especificada (088)",129,,39,42,38,10
"Hombres (089)",3683,36,989,1319,1074,265
"Agric., ganadería, caza y silvicultura (090)",1653,15,386,567,508,177
"Explotación de minas y canteras (092)",44,,7,24,13,
"Industrias manufactureras (093)",201,2,79,55,51,14
"Suministro de electricidad, gas y agua (094)",2,,,,2,
"Construcción (095)",304,3,101,112,79,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",457,10,132,159,121,35
"Venta, mant.y rep. veh.autom.y motoc. (097)",66,,37,20,7,2
"Comercio al por mayor (098)",29,,7,17,5,
"Comercio al por menor (099)",362,10,88,122,109,33
"Hoteles y restaurantes (100)",53,2,13,16,14,8
"Trans., almac. y comunicaciones (101)",457,3,155,186,106,7
"Intermediación financiera (102)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (103)",42,,10,19,10,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",112,,23,45,43,1
"Enseñanza (105)",187,,29,80,73,5
"Servicios sociales y de salud (106)",39,,9,13,17,
"Otras activ. serv.comun.soc y personales (107)",56,1,23,18,13,1
"Hogares privados con servicio doméstico (108)",12,,5,3,4,
"Actividad economica no especificada (110)",61,,17,21,18,5
"Mujeres (112)",1400,17,407,549,367,60
"Agric., ganadería, caza y silvicultura (113)",164,5,47,50,49,13
"Industrias manufactureras (116)",47,,15,18,8,6
"Construcción (118)",5,,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",481,7,125,191,136,22
"Venta, mant.y rep. veh.autom.y motoc. (120)",7,,2,5,,
"Comercio al por mayor (121)",19,,8,6,5,
"Comercio al por menor (122)",455,7,115,180,131,22
"Hoteles y restaurantes (123)",202,3,48,80,62,9
"Trans., almac. y comunicaciones (124)",10,,7,1,2,
"Intermediación financiera (125)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (126)",18,,9,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",41,,16,22,3,
"Enseñanza (128)",152,,33,71,48,
"Servicios sociales y de salud (129)",72,,29,35,7,1
"Otras activ. serv.comun.soc y personales (130)",56,,17,26,12,1
"Hogares privados con servicio doméstico (131)",82,2,35,25,17,3
"Actividad economica no especificada (133)",68,,22,21,20,5
,,,,,,
"RURAL (134)",10795,293,3626,3307,2554,1015
"Agric., ganadería, caza y silvicultura (135)",9472,285,3146,2845,2240,956
"Pesca (136)",2,,1,1,,
"Explotación de minas y canteras (137)",81,4,42,26,9,
"Industrias manufactureras (138)",94,,42,24,22,6
"Construcción (140)",156,1,45,62,44,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",295,,85,125,72,13
"Venta, mant.y rep. veh.autom.y motoc. (142)",25,,14,7,3,1
"Comercio al por mayor (143)",13,,5,7,1,
"Comercio al por menor (144)",257,,66,111,68,12
"Hoteles y restaurantes (145)",76,1,26,28,15,6
"Trans., almac. y comunicaciones (146)",132,,56,44,30,2
"Intermediación financiera (147)",4,,,1,3,
"Activid.inmobil., empres. y alquileres (148)",17,,9,5,3,
"Admin.pub. y defensa; p. segur.soc.afil (149)",40,,10,15,14,1
"Enseñanza (150)",96,,26,41,29,
"Servicios sociales y de salud (151)",29,,13,14,2,
"Otras activ. serv.comun.soc y personales (152)",30,1,10,9,8,2
"Hogares privados con servicio doméstico (153)",89,1,52,20,13,3
"Actividad economica no especificada (155)",182,,63,47,50,22
"Hombres (156)",9258,215,3031,2859,2233,920
"Agric., ganadería, caza y silvicultura (157)",8466,209,2755,2575,2035,892
"Pesca (158)",2,,1,1,,
"Explotación de minas y canteras (159)",81,4,42,26,9,
"Industrias manufactureras (160)",68,,27,18,19,4
"Construcción (162)",156,1,45,62,44,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",153,,52,61,35,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",24,,14,6,3,1
"Comercio al por mayor (165)",6,,2,4,,
"Comercio al por menor (166)",123,,36,51,32,4
"Hoteles y restaurantes (167)",14,,2,6,4,2
"Trans., almac. y comunicaciones (168)",129,,55,44,28,2
"Intermediación financiera (169)",4,,,1,3,
"Activid.inmobil., empres. y alquileres (170)",15,,7,5,3,
"Admin.pub. y defensa; p. segur.soc.afil (171)",27,,7,8,11,1
"Enseñanza (172)",65,,12,28,25,
"Servicios sociales y de salud (173)",9,,5,3,1,
"Otras activ. serv.comun.soc y personales (174)",20,1,6,5,7,1
"Hogares privados con servicio doméstico (175)",12,,3,6,2,1
"Actividad economica no especificada (177)",37,,12,10,7,8
"Mujeres (179)",1537,78,595,448,321,95
"Agric., ganadería, caza y silvicultura (180)",1006,76,391,270,205,64
"Industrias manufactureras (183)",26,,15,6,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",142,,33,64,37,8
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,1,,
"Comercio al por mayor (188)",7,,3,3,1,
"Comercio al por menor (189)",134,,30,60,36,8
"Hoteles y restaurantes (190)",62,1,24,22,11,4
"Trans., almac. y comunicaciones (191)",3,,1,,2,
"Activid.inmobil., empres. y alquileres (193)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",13,,3,7,3,
"Enseñanza (195)",31,,14,13,4,
"Servicios sociales y de salud (196)",20,,8,11,1,
"Otras activ. serv.comun.soc y personales (197)",10,,4,4,1,1
"Hogares privados con servicio doméstico (198)",77,1,49,14,11,2
"Actividad economica no especificada (200)",145,,51,37,43,14
