"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,2,1,2,1,2,,
"Comercio al por mayor (124)",18,2,,11,,5,,
"Comercio al por menor (125)",666,59,,506,13,88,,
"Hoteles y restaurantes (126)",227,32,3,165,10,17,,
"Trans., almac. y comunicaciones (127)",29,11,1,13,2,2,,
"Intermediación financiera (128)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (129)",35,24,,8,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",134,122,12,,,,,
"Enseñanza (131)",280,275,,5,,,,
"Servicios sociales y de salud (132)",88,84,,2,2,,,
"Otras activ. serv.comun.soc y personales (133)",159,18,6,133,,2,,
"Hogares privados con servicio doméstico (134)",78,,,,,,78,
"Actividad economica no especificada (136)",89,25,7,36,5,16,,
"Desocupado (137)",144,,,,,,,144
,,,,,,,,
"RURAL (138)",3393,142,491,2002,164,496,7,91
"Agric., ganadería, caza y silvicultura (139)",2909,3,379,1890,155,482,,
"Explotación de minas y canteras (141)",26,1,23,2,,,,
"Industrias manufactureras (142)",16,1,7,7,1,,,
"Suministro de electricidad, gas y agua (143)",32,3,29,,,,,
"Construcción (144)",41,2,28,9,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",51,4,2,39,3,3,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,3,2,2,,,,
"Comercio al por mayor (147)",5,1,,4,,,,
"Comercio al por menor (148)",39,,,33,3,3,,
"Hoteles y restaurantes (149)",17,7,,7,1,2,,
"Trans., almac. y comunicaciones (150)",45,13,6,23,2,1,,
"Activid.inmobil., empres. y alquileres (152)",17,13,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",14,9,5,,,,,
"Enseñanza (154)",65,63,,2,,,,
"Servicios sociales y de salud (155)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (156)",10,7,1,2,,,,
"Hogares privados con servicio doméstico (157)",7,,,,,,7,
"Actividad economica no especificada (159)",43,7,8,20,,8,,
"Desocupado (160)",91,,,,,,,91
"Hombres (161)",2594,88,404,1624,109,295,,74
"Agric., ganadería, caza y silvicultura (162)",2242,3,298,1550,102,289,,
"Explotación de minas y canteras (164)",26,1,23,2,,,,
"Industrias manufactureras (165)",13,1,7,5,,,,
"Suministro de electricidad, gas y agua (166)",32,3,29,,,,,
"Construcción (167)",41,2,28,9,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,3,2,23,2,1,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,2,2,2,,,,
"Comercio al por mayor (170)",4,1,,3,,,,
"Comercio al por menor (171)",21,,,18,2,1,,
"Hoteles y restaurantes (172)",6,4,,1,1,,,
"Trans., almac. y comunicaciones (173)",45,13,6,23,2,1,,
"Activid.inmobil., empres. y alquileres (175)",16,12,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",11,6,5,,,,,
"Enseñanza (177)",31,30,,1,,,,
"Servicios sociales y de salud (178)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (179)",4,2,1,1,,,,
"Actividad economica no especificada (182)",18,4,2,8,,4,,
"Desocupado (183)",74,,,,,,,74
"Mujeres (184)",799,54,87,378,55,201,7,17
"Agric., ganadería, caza y silvicultura (185)",667,,81,340,53,193,,
"Industrias manufactureras (188)",3,,,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",20,1,,16,1,2,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,1,,,,,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",18,,,15,1,2,,
"Hoteles y restaurantes (195)",11,3,,6,,2,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,3,,,,,,
"Enseñanza (200)",34,33,,1,,,,
"Servicios sociales y de salud (201)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (202)",6,5,,1,,,,
"Hogares privados con servicio doméstico (203)",7,,,,,,7,
"Actividad economica no especificada (205)",25,3,6,12,,4,,
"Desocupado (206)",17,,,,,,,17
