"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Sin nivel (061)",309,280,22,3,4
"Educación inicial (062)",51,38,8,5,
"Primaria (063)",1860,1592,163,51,54
"Secundaria (064)",2311,1636,304,168,203
"Superior no univ. incompleta (065)",440,302,50,40,48
"Superior no univ. completa (066)",679,334,83,128,134
"Superior univ. incompleta (067)",257,133,37,33,54
"Superior univ. completa (068)",738,325,99,152,162
"De 06 a 14 años (070)",81,72,7,1,1
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",7,7,,,
"Primaria (073)",48,43,4,1,
"Secundaria (074)",25,21,3,,1
"De 15 a 29 años (080)",1958,1272,294,200,192
"Sin nivel (081)",19,17,2,,
"Educación inicial (082)",21,14,6,1,
"Primaria (083)",291,224,39,18,10
"Secundaria (084)",1015,682,156,96,81
"Superior no univ. incompleta (085)",170,111,21,20,18
"Superior no univ. completa (086)",194,106,21,29,38
"Superior univ. incompleta (087)",88,47,18,10,13
"Superior univ. completa (088)",160,71,31,26,32
"De 30 a 44 años (090)",2426,1535,304,264,323
"Sin nivel (091)",76,65,9,1,1
"Educación inicial (092)",23,17,2,4,
"Primaria (093)",538,440,51,18,29
"Secundaria (094)",793,558,100,54,81
"Superior no univ. incompleta (095)",166,108,21,16,21
"Superior no univ. completa (096)",346,144,55,74,73
"Superior univ. incompleta (097)",113,58,15,12,28
"Superior univ. completa (098)",371,145,51,85,90
"De 45 a 64 años (100)",1627,1243,136,110,138
"Sin nivel (101)",124,113,6,2,3
"Primaria (103)",653,572,57,10,14
"Secundaria (104)",421,324,42,18,37
"Superior no univ. incompleta (105)",84,65,6,4,9
"Superior no univ. completa (106)",118,65,5,25,23
"Superior univ. incompleta (107)",53,25,4,11,13
"Superior univ. completa (108)",174,79,16,40,39
"De 65 y más años (110)",553,518,25,5,5
"Sin nivel (111)",89,84,5,,
"Primaria (113)",330,313,12,4,1
"Secundaria (114)",57,51,3,,3
"Superior no univ. incompleta (115)",20,18,2,,
"Superior no univ. completa (116)",21,19,2,,
"Superior univ. incompleta (117)",3,3,,,
"Superior univ. completa (118)",33,30,1,1,1
,,,,,
"RURAL (120)",4400,3322,463,280,335
"Sin nivel (121)",378,352,21,3,2
"Educación inicial (122)",26,15,3,8,
"Primaria (123)",1668,1490,95,49,34
"Secundaria (124)",1474,1093,164,82,135
"Superior no univ. incompleta (125)",171,78,42,18,33
"Superior no univ. completa (126)",292,124,70,44,54
"Superior univ. incompleta (127)",106,71,13,12,10
"Superior univ. completa (128)",285,99,55,64,67
"De 06 a 14 años (130)",65,60,3,2,
"Sin nivel (131)",9,9,,,
"Educación inicial (132)",6,5,,1,
"Primaria (133)",37,34,3,,
"Secundaria (134)",13,12,,1,
"De 15 a 29 años (140)",1410,997,180,92,141
"Sin nivel (141)",35,34,,1,
"Educación inicial (142)",12,7,3,2,
"Primaria (143)",337,284,29,13,11
"Secundaria (144)",680,521,71,27,61
"Superior no univ. incompleta (145)",85,40,18,6,21
"Superior no univ. completa (146)",133,55,32,19,27
"Superior univ. incompleta (147)",29,19,5,3,2
"Superior univ. completa (148)",99,37,22,21,19
"De 30 a 44 años (150)",1420,953,184,132,151
"Sin nivel (151)",87,77,7,1,2
"Educación inicial (152)",8,3,,5,
"Primaria (153)",434,372,27,18,17
"Secundaria (154)",537,365,70,43,59
"Superior no univ. incompleta (155)",68,30,19,10,9
"Superior no univ. completa (156)",119,44,30,21,24
"Superior univ. incompleta (157)",45,28,4,7,6
"Superior univ. completa (158)",122,34,27,27,34
"De 45 a 64 años (160)",1009,841,80,45,43
"Sin nivel (161)",126,114,12,,
"Primaria (163)",534,492,23,13,6
"Secundaria (164)",217,168,23,11,15
"Superior no univ. incompleta (165)",17,7,5,2,3
"Superior no univ. completa (166)",35,21,7,4,3
"Superior univ. incompleta (167)",27,19,4,2,2
"Superior univ. completa (168)",53,20,6,13,14
"De 65 y más años (170)",496,471,16,9,
"Sin nivel (171)",121,118,2,1,
"Primaria (173)",326,308,13,5,
"Secundaria (174)",27,27,,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",5,4,1,,
"Superior univ. incompleta (177)",5,5,,,
"Superior univ. completa (178)",11,8,,3,
