"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",389,350,189,100,39,19,3,,,,39,249
"De 25 a 29 años (024)",339,300,77,84,79,43,17,,,,39,441
"De 30 a 34 años (025)",360,328,46,76,78,58,56,13,1,,32,743
"De 35 a 39 años (026)",339,332,27,56,75,51,85,30,8,,7,994
"De 40 a 44 años (027)",298,292,13,27,38,53,81,48,20,12,6,1216
"De 45 a 49 años (028)",246,237,7,20,31,50,55,45,23,6,9,1020
"De 50 y más años (029)",597,589,28,24,46,49,132,121,94,95,8,3498
"Desocupada (030)",214,189,133,18,15,6,12,3,2,,25,156
"De 12 a 14 años (031)",17,17,17,,,,,,,,,
"De 15 a 19 años (032)",53,53,50,2,,1,,,,,,5
"De 20 a 24 años (033)",58,47,35,7,5,,,,,,11,17
"De 25 a 29 años (034)",32,22,13,6,3,,,,,,10,12
"De 30 a 34 años (035)",21,19,12,2,3,1,1,,,,2,15
"De 35 a 39 años (036)",14,13,3,,1,3,5,1,,,1,38
"De 40 a 44 años (037)",7,7,2,1,1,1,1,1,,,,18
"De 45 a 49 años (038)",7,7,1,,1,,4,,1,,,29
"De 50 y más años (039)",5,4,,,1,,1,1,1,,1,22
"No PEA (040)",16711,16395,5378,1670,1665,1439,2384,1694,1212,953,316,51828
"De 12 a 14 años (041)",2280,2272,2266,6,,,,,,,8,6
"De 15 a 19 años (042)",2456,2440,2145,245,41,4,5,,,,16,359
"De 20 a 24 años (043)",1606,1504,518,572,308,84,20,2,,,102,1537
"De 25 a 29 años (044)",1486,1406,131,381,461,267,153,11,2,,80,2837
"De 30 a 34 años (045)",1380,1346,63,160,314,328,376,89,14,2,34,4108
"De 35 a 39 años (046)",1329,1301,47,82,176,267,449,205,64,11,28,5209
"De 40 a 44 años (047)",1132,1124,35,31,107,143,352,274,134,48,8,5672
"De 45 a 49 años (048)",998,990,21,48,65,90,273,214,167,112,8,5675
"De 50 y más años (049)",4044,4012,152,145,193,256,756,899,831,780,32,26425
,,,,,,,,,,,,
"URBANA (060)",7101,6911,2341,821,812,678,972,603,401,283,190,19195
"De 12 a 14 años (061)",768,764,762,2,,,,,,,4,2
"De 15 a 19 años (062)",1051,1042,943,80,15,2,2,,,,9,124
"De 20 a 24 años (063)",729,666,344,228,70,20,4,,,,63,445
"De 25 a 29 años (064)",628,581,102,195,181,76,25,1,1,,47,906
"De 30 a 34 años (065)",624,601,60,115,174,132,97,19,4,,23,1421
"De 35 a 39 años (066)",619,605,38,64,136,134,164,53,16,,14,1929
"De 40 a 44 años (067)",528,522,24,27,72,94,170,78,45,12,6,2205
"De 45 a 49 años (068)",472,463,11,31,55,72,131,87,54,22,9,2183
"De 50 y más años (069)",1682,1667,57,79,109,148,379,365,281,249,15,9980
"PEA (070)",1511,1432,346,249,234,186,226,102,50,39,79,3760
"De 12 a 14 años (071)",17,17,17,,,,,,,,,
"De 15 a 19 años (072)",109,106,94,10,2,,,,,,3,14
"De 20 a 24 años (073)",191,169,103,50,9,6,1,,,,22,91
"De 25 a 29 años (074)",176,159,54,54,38,11,2,,,,17,171
"De 30 a 34 años (075)",200,182,34,52,49,28,17,2,,,18,320
"De 35 a 39 años (076)",207,201,19,37,53,39,43,9,1,,6,512
"De 40 a 44 años (077)",175,171,10,17,30,40,50,13,7,4,4,590
"De 45 a 49 años (078)",155,148,4,12,26,36,42,22,4,2,7,555
"De 50 y más años (079)",281,279,11,17,27,26,71,56,38,33,2,1507
"Ocupada (080)",1396,1325,281,236,223,182,216,100,48,39,71,3639
"De 12 a 14 años (081)",13,13,13,,,,,,,,,
"De 15 a 19 años (082)",84,81,70,9,2,,,,,,3,13
"De 20 a 24 años (083)",164,146,87,46,6,6,1,,,,18,81
"De 25 a 29 años (084)",159,144,46,49,36,11,2,,,,15,162
"De 30 a 34 años (085)",183,166,25,50,46,27,16,2,,,17,305
"De 35 a 39 años (086)",196,191,17,37,52,37,39,8,1,,5,481
"De 40 a 44 años (087)",170,166,8,16,30,39,49,13,7,4,4,581
"De 45 a 49 años (088)",150,143,4,12,25,36,39,22,3,2,7,531
"De 50 y más años (089)",277,275,11,17,26,26,70,55,37,33,2,1485
"Desocupada (090)",115,107,65,13,11,4,10,2,2,,8,121
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",25,25,24,1,,,,,,,,1
"De 20 a 24 años (093)",27,23,16,4,3,,,,,,4,10
"De 25 a 29 años (094)",17,15,8,5,2,,,,,,2,9
"De 30 a 34 años (095)",17,16,9,2,3,1,1,,,,1,15
"De 35 a 39 años (096)",11,10,2,,1,2,4,1,,,1,31
"De 40 a 44 años (097)",5,5,2,1,,1,1,,,,,9
"De 45 a 49 años (098)",5,5,,,1,,3,,1,,,24
"De 50 y más años (099)",4,4,,,1,,1,1,1,,,22
"No PEA (100)",5590,5479,1995,572,578,492,746,501,351,244,111,15435
"De 12 a 14 años (101)",751,747,745,2,,,,,,,4,2
"De 15 a 19 años (102)",942,936,849,70,13,2,2,,,,6,110
"De 20 a 24 años (103)",538,497,241,178,61,14,3,,,,41,354
"De 25 a 29 años (104)",452,422,48,141,143,65,23,1,1,,30,735
"De 30 a 34 años (105)",424,419,26,63,125,104,80,17,4,,5,1101
"De 35 a 39 años (106)",412,404,19,27,83,95,121,44,15,,8,1417
"De 40 a 44 años (107)",353,351,14,10,42,54,120,65,38,8,2,1615
"De 45 a 49 años (108)",317,315,7,19,29,36,89,65,50,20,2,1628
"De 50 y más años (109)",1401,1388,46,62,82,122,308,309,243,216,13,8473
,,,,,,,,,,,,
"RURAL (120)",12728,12430,3845,1291,1258,1090,1853,1351,959,783,298,40995
"De 12 a 14 años (121)",1591,1587,1582,5,,,,,,,4,5
"De 15 a 19 años (122)",1732,1718,1479,203,30,3,3,,,,14,284
"De 20 a 24 años (123)",1324,1235,398,451,282,83,19,2,,,89,1358
"De 25 a 29 años (124)",1229,1147,119,276,362,234,145,10,1,,82,2384
"De 30 a 34 años (125)",1137,1092,61,123,221,255,336,83,11,2,45,3445
"De 35 a 39 años (126)",1063,1041,39,74,116,187,375,183,56,11,22,4312
"De 40 a 44 años (127)",909,901,26,32,74,103,264,245,109,48,8,4701
"De 45 a 49 años (128)",779,771,18,37,42,68,201,172,137,96,8,4541
"De 50 y más años (129)",2964,2938,123,90,131,157,510,656,645,626,26,19965
"PEA (130)",1607,1514,462,193,171,143,215,158,98,74,93,4602
"De 12 a 14 años (131)",62,62,61,1,,,,,,,,1
"De 15 a 19 años (132)",218,214,183,28,2,1,,,,,4,35
"De 20 a 24 años (133)",256,228,121,57,35,13,2,,,,28,175
"De 25 a 29 años (134)",195,163,36,36,44,32,15,,,,32,282
"De 30 a 34 años (135)",181,165,24,26,32,31,40,11,1,,16,438
"De 35 a 39 años (136)",146,144,11,19,23,15,47,22,7,,2,520
"De 40 a 44 años (137)",130,128,5,11,9,14,32,36,13,8,2,644
"De 45 a 49 años (138)",98,96,4,8,6,14,17,23,20,4,2,494
"De 50 y más años (139)",321,314,17,7,20,23,62,66,57,62,7,2013
"Ocupada (140)",1508,1432,394,188,167,141,213,157,98,74,76,4567
"De 12 a 14 años (141)",49,49,48,1,,,,,,,,1
"De 15 a 19 años (142)",190,186,157,27,2,,,,,,4,31
"De 20 a 24 años (143)",225,204,102,54,33,13,2,,,,21,168
"De 25 a 29 años (144)",180,156,31,35,43,32,15,,,,24,279
"De 30 a 34 años (145)",177,162,21,26,32,31,40,11,1,,15,438
"De 35 a 39 años (146)",143,141,10,19,23,14,46,22,7,,2,513
"De 40 a 44 años (147)",128,126,5,11,8,14,32,35,13,8,2,635
"De 45 a 49 años (148)",96,94,3,8,6,14,16,23,20,4,2,489
"De 50 y más años (149)",320,314,17,7,20,23,62,66,57,62,6,2013
"Desocupada (150)",99,82,68,5,4,2,2,1,,,17,35
"De 12 a 14 años (151)",13,13,13,,,,,,,,,
"De 15 a 19 años (152)",28,28,26,1,,1,,,,,,4
"De 20 a 24 años (153)",31,24,19,3,2,,,,,,7,7
"De 25 a 29 años (154)",15,7,5,1,1,,,,,,8,3
"De 30 a 34 años (155)",4,3,3,,,,,,,,1,
"De 35 a 39 años (156)",3,3,1,,,1,1,,,,,7
"De 40 a 44 años (157)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (158)",2,2,1,,,,1,,,,,5
"De 50 y más años (159)",1,,,,,,,,,,1,
"No PEA (160)",11121,10916,3383,1098,1087,947,1638,1193,861,709,205,36393
"De 12 a 14 años (161)",1529,1525,1521,4,,,,,,,4,4
"De 15 a 19 años (162)",1514,1504,1296,175,28,2,3,,,,10,249
"De 20 a 24 años (163)",1068,1007,277,394,247,70,17,2,,,61,1183
"De 25 a 29 años (164)",1034,984,83,240,318,202,130,10,1,,50,2102
"De 30 a 34 años (165)",956,927,37,97,189,224,296,72,10,2,29,3007
"De 35 a 39 años (166)",917,897,28,55,93,172,328,161,49,11,20,3792
"De 40 a 44 años (167)",779,773,21,21,65,89,232,209,96,40,6,4057
"De 45 a 49 años (168)",681,675,14,29,36,54,184,149,117,92,6,4047
"De 50 y más años (169)",2643,2624,106,83,111,134,448,590,588,564,19,17952
