"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Actividad economica no especificada (131)",46,5,2,33,,6,
,,,,,,,
"RURAL (132)",2224,223,480,1237,12,264,8
"Agric., ganadería, caza y silvicultura (133)",1353,3,171,941,2,236,
"Pesca (134)",11,,6,4,,1,
"Explotación de minas y canteras (135)",126,18,107,,1,,
"Industrias manufactureras (136)",56,2,15,35,1,3,
"Suministro de electricidad, gas y agua (137)",5,,5,,,,
"Construcción (138)",108,,89,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",143,23,6,107,,7,
"Venta, mant.y rep. veh.autom y motoc. (140)",17,3,5,9,,,
"Comercio al por mayor (141)",3,,,2,,1,
"Comercio al por menor (142)",123,20,1,96,,6,
"Hoteles y restaurantes (143)",70,22,6,32,1,9,
"Trans., almac. y comunicaciones (144)",98,14,34,41,6,3,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",35,23,5,6,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",34,17,17,,,,
"Enseñanza (148)",80,79,,1,,,
"Servicios sociales y de salud (149)",9,9,,,,,
"Otras activ. serv.comun.soc y personales (150)",45,9,15,21,,,
"Hogares privados con servicio doméstico (151)",8,,,,,,8
"Actividad economica no especificada (153)",42,3,4,31,,4,
"Hombres (154)",1741,142,434,1003,9,153,
"Agric., ganadería, caza y silvicultura (155)",1111,1,143,826,1,140,
"Pesca (156)",11,,6,4,,1,
"Explotación de minas y canteras (157)",126,18,107,,1,,
"Industrias manufactureras (158)",49,1,13,31,1,3,
"Suministro de electricidad, gas y agua (159)",5,,5,,,,
"Construcción (160)",106,,87,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",76,12,6,56,,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",17,3,5,9,,,
"Comercio al por mayor (163)",2,,,1,,1,
"Comercio al por menor (164)",57,9,1,46,,1,
"Hoteles y restaurantes (165)",12,5,,5,,2,
"Trans., almac. y comunicaciones (166)",94,14,32,40,5,3,
"Activid.inmobil., empres. y alquileres (168)",28,17,4,6,,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",27,13,14,,,,
"Enseñanza (170)",51,50,,1,,,
"Servicios sociales y de salud (171)",2,2,,,,,
"Otras activ. serv.comun.soc y personales (172)",27,6,15,6,,,
"Actividad economica no especificada (175)",16,3,2,10,,1,
"Mujeres (176)",483,81,46,234,3,111,8
"Agric., ganadería, caza y silvicultura (177)",242,2,28,115,1,96,
"Industrias manufactureras (180)",7,1,2,4,,,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,11,,51,,5,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",66,11,,50,,5,
"Hoteles y restaurantes (187)",58,17,6,27,1,7,
"Trans., almac. y comunicaciones (188)",4,,2,1,1,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",7,6,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",7,4,3,,,,
"Enseñanza (192)",29,29,,,,,
"Servicios sociales y de salud (193)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (194)",18,3,,15,,,
"Hogares privados con servicio doméstico (195)",8,,,,,,8
"Actividad economica no especificada (197)",26,,2,21,,3,
