"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",136,107,,79,20,7,,1,,,29,146
"De 25 a 29 años (024)",191,155,4,77,40,23,10,1,,,36,273
"De 30 a 34 años (025)",231,212,,59,75,47,28,3,,,19,489
"De 35 a 39 años (026)",333,310,,53,101,72,70,9,5,,23,865
"De 40 a 44 años (027)",257,248,,39,60,61,70,12,5,1,9,772
"De 45 a 49 años (028)",203,197,2,19,33,58,55,21,7,2,6,719
"De 50 y más años (029)",479,470,3,46,34,54,110,109,70,44,9,2530
"Desocupada (030)",46,28,1,6,8,8,3,1,,1,18,78
"De 20 a 24 años (033)",15,7,1,4,2,,,,,,8,8
"De 25 a 29 años (034)",10,5,,1,2,1,1,,,,5,12
"De 30 a 34 años (035)",6,4,,1,1,2,,,,,2,9
"De 35 a 39 años (036)",4,2,,,1,1,,,,,2,5
"De 40 a 44 años (037)",3,2,,,1,1,,,,,1,5
"De 45 a 49 años (038)",4,4,,,,2,,1,,1,,25
"De 50 y más años (039)",4,4,,,1,1,2,,,,,14
"No PEA (040)",9700,9327,46,1586,1475,1279,2033,1488,908,512,373,40213
"De 12 a 14 años (041)",26,11,2,8,1,,,,,,15,10
"De 15 a 19 años (042)",232,203,2,169,28,4,,,,,29,237
"De 20 a 24 años (043)",845,732,6,440,209,58,17,2,,,113,1117
"De 25 a 29 años (044)",986,916,2,318,315,184,85,11,1,,70,1939
"De 30 a 34 años (045)",1069,1030,4,189,305,249,235,44,4,,39,2874
"De 35 a 39 años (046)",1056,1037,4,112,217,234,331,115,20,4,19,3623
"De 40 a 44 años (047)",876,853,4,76,101,148,281,176,52,15,23,3664
"De 45 a 49 años (048)",836,815,3,59,86,100,242,201,89,35,21,4035
"De 50 y más años (049)",3774,3730,19,215,213,302,842,939,742,458,44,22714
,,,,,,,,,,,,
"URBANA (060)",2520,2332,15,523,486,386,499,230,128,65,188,8106
"De 12 a 14 años (061)",6,4,,3,1,,,,,,2,5
"De 15 a 19 años (062)",45,34,2,28,2,2,,,,,11,38
"De 20 a 24 años (063)",214,169,,124,34,8,2,1,,,45,231
"De 25 a 29 años (064)",263,219,3,107,68,27,13,1,,,44,383
"De 30 a 34 años (065)",305,284,,81,104,65,31,3,,,21,633
"De 35 a 39 años (066)",381,361,1,54,106,93,93,10,4,,20,1040
"De 40 a 44 años (067)",275,264,2,36,65,53,81,24,3,,11,855
"De 45 a 49 años (068)",244,234,,21,42,52,74,29,13,3,10,910
"De 50 y más años (069)",787,763,7,69,64,86,205,162,108,62,24,4011
"PEA (070)",891,803,5,206,207,176,142,39,23,5,88,2253
"De 15 a 19 años (072)",9,6,1,5,,,,,,,3,5
"De 20 a 24 años (073)",53,39,,35,2,2,,,,,14,45
"De 25 a 29 años (074)",92,66,3,36,18,5,4,,,,26,103
"De 30 a 34 años (075)",128,114,,35,47,24,7,1,,,14,237
"De 35 a 39 años (076)",204,188,,40,63,52,31,1,1,,16,465
"De 40 a 44 años (077)",133,128,,22,39,32,33,1,1,,5,355
"De 45 a 49 años (078)",101,97,,10,21,33,24,7,1,1,4,319
"De 50 y más años (079)",171,165,1,23,17,28,43,29,20,4,6,724
"Ocupada (080)",869,792,5,204,202,174,140,39,23,5,77,2226
"De 15 a 19 años (082)",9,6,1,5,,,,,,,3,5
"De 20 a 24 años (083)",47,37,,34,1,2,,,,,10,42
"De 25 a 29 años (084)",88,65,3,36,17,5,4,,,,23,101
"De 30 a 34 años (085)",123,111,,34,46,23,7,1,,,12,231
"De 35 a 39 años (086)",201,186,,40,62,51,31,1,1,,15,460
"De 40 a 44 años (087)",131,127,,22,38,32,33,1,1,,4,353
"De 45 a 49 años (088)",101,97,,10,21,33,24,7,1,1,4,319
"De 50 y más años (089)",169,163,1,23,17,28,41,29,20,4,6,715
"Desocupada (090)",22,11,,2,5,2,2,,,,11,27
"De 20 a 24 años (093)",6,2,,1,1,,,,,,4,3
"De 25 a 29 años (094)",4,1,,,1,,,,,,3,2
"De 30 a 34 años (095)",5,3,,1,1,1,,,,,2,6
"De 35 a 39 años (096)",3,2,,,1,1,,,,,1,5
"De 40 a 44 años (097)",2,1,,,1,,,,,,1,2
"De 50 y más años (099)",2,2,,,,,2,,,,,9
"No PEA (100)",1629,1529,10,317,279,210,357,191,105,60,100,5853
"De 12 a 14 años (101)",6,4,,3,1,,,,,,2,5
"De 15 a 19 años (102)",36,28,1,23,2,2,,,,,8,33
"De 20 a 24 años (103)",161,130,,89,32,6,2,1,,,31,186
"De 25 a 29 años (104)",171,153,,71,50,22,9,1,,,18,280
"De 30 a 34 años (105)",177,170,,46,57,41,24,2,,,7,396
"De 35 a 39 años (106)",177,173,1,14,43,41,62,9,3,,4,575
"De 40 a 44 años (107)",142,136,2,14,26,21,48,23,2,,6,500
"De 45 a 49 años (108)",143,137,,11,21,19,50,22,12,2,6,591
"De 50 y más años (109)",616,598,6,46,47,58,162,133,88,58,18,3287
,,,,,,,,,,,,
"RURAL (120)",9087,8747,42,1464,1361,1223,1880,1415,867,495,340,38004
"De 12 a 14 años (121)",21,8,2,6,,,,,,,13,6
"De 15 a 19 años (122)",217,193,1,163,27,2,,,,,24,223
"De 20 a 24 años (123)",782,677,7,399,197,57,15,2,,,105,1040
"De 25 a 29 años (124)",924,857,3,289,289,181,83,11,1,,67,1841
"De 30 a 34 años (125)",1001,962,4,168,277,233,232,44,4,,39,2739
"De 35 a 39 años (126)",1012,988,3,111,213,214,308,114,21,4,24,3453
"De 40 a 44 años (127)",861,839,2,79,97,157,270,164,54,16,22,3586
"De 45 a 49 años (128)",799,782,5,57,77,108,223,194,83,35,17,3869
"De 50 y más años (129)",3470,3441,15,192,184,271,749,886,704,440,29,21247
"PEA (130)",1016,949,6,195,165,154,204,118,64,43,67,3644
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",21,18,,17,1,,,,,,3,19
"De 20 a 24 años (133)",98,75,1,48,20,5,,1,,,23,109
"De 25 a 29 años (134)",109,94,1,42,24,19,7,1,,,15,182
"De 30 a 34 años (135)",109,102,,25,29,25,21,2,,,7,261
"De 35 a 39 años (136)",133,124,,13,39,21,39,8,4,,9,405
"De 40 a 44 años (137)",127,122,,17,22,30,37,11,4,1,5,422
"De 45 a 49 años (138)",106,104,2,9,12,27,31,15,6,2,2,425
"De 50 y más años (139)",312,309,2,23,18,27,69,80,50,40,3,1820
"Ocupada (140)",992,932,5,191,162,148,203,117,64,42,60,3593
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",21,18,,17,1,,,,,,3,19
"De 20 a 24 años (143)",89,70,,45,19,5,,1,,,19,104
"De 25 a 29 años (144)",103,90,1,41,23,18,6,1,,,13,172
"De 30 a 34 años (145)",108,101,,25,29,24,21,2,,,7,258
"De 35 a 39 años (146)",132,124,,13,39,21,39,8,4,,8,405
"De 40 a 44 años (147)",126,121,,17,22,29,37,11,4,1,5,419
"De 45 a 49 años (148)",102,100,2,9,12,25,31,14,6,1,2,400
"De 50 y más años (149)",310,307,2,23,17,26,69,80,50,40,3,1815
"Desocupada (150)",24,17,1,4,3,6,1,1,,1,7,51
"De 20 a 24 años (153)",9,5,1,3,1,,,,,,4,5
"De 25 a 29 años (154)",6,4,,1,1,1,1,,,,2,10
"De 30 a 34 años (155)",1,1,,,,1,,,,,,3
"De 35 a 39 años (156)",1,,,,,,,,,,1,
"De 40 a 44 años (157)",1,1,,,,1,,,,,,3
"De 45 a 49 años (158)",4,4,,,,2,,1,,1,,25
"De 50 y más años (159)",2,2,,,1,1,,,,,,5
"No PEA (160)",8071,7798,36,1269,1196,1069,1676,1297,803,452,273,34360
"De 12 a 14 años (161)",20,7,2,5,,,,,,,13,5
"De 15 a 19 años (162)",196,175,1,146,26,2,,,,,21,204
"De 20 a 24 años (163)",684,602,6,351,177,52,15,1,,,82,931
"De 25 a 29 años (164)",815,763,2,247,265,162,76,10,1,,52,1659
"De 30 a 34 años (165)",892,860,4,143,248,208,211,42,4,,32,2478
"De 35 a 39 años (166)",879,864,3,98,174,193,269,106,17,4,15,3048
"De 40 a 44 años (167)",734,717,2,62,75,127,233,153,50,15,17,3164
"De 45 a 49 años (168)",693,678,3,48,65,81,192,179,77,33,15,3444
"De 50 y más años (169)",3158,3132,13,169,166,244,680,806,654,400,26,19427
