"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",80,69,,65,3,1,,,,,11,74
"De 20 a 24 años (023)",383,323,3,231,76,12,1,,,,60,423
"De 25 a 29 años (024)",644,581,2,317,172,70,19,1,,,63,957
"De 30 a 34 años (025)",780,739,3,265,271,121,75,3,1,,41,1515
"De 35 a 39 años (026)",838,818,2,178,282,182,135,33,4,2,20,2131
"De 40 a 44 años (027)",785,771,,105,220,186,183,61,15,1,14,2427
"De 45 a 49 años (028)",577,573,1,69,153,112,145,76,13,4,4,1982
"De 50 y más años (029)",1293,1276,11,120,177,180,384,246,125,33,17,5677
"Desocupada (030)",141,123,2,63,30,15,9,4,,,18,233
"De 15 a 19 años (032)",5,5,,3,1,1,,,,,,8
"De 20 a 24 años (033)",30,22,1,18,3,,,,,,8,24
"De 25 a 29 años (034)",33,28,,21,6,,1,,,,5,38
"De 30 a 34 años (035)",27,25,,8,10,6,1,,,,2,50
"De 35 a 39 años (036)",19,16,,5,7,3,1,,,,3,33
"De 40 a 44 años (037)",8,8,,4,,1,3,,,,,19
"De 45 a 49 años (038)",9,9,1,2,1,3,1,1,,,,23
"De 50 y más años (039)",10,10,,2,2,1,2,3,,,,38
"No PEA (040)",8067,7824,33,1666,1537,1254,1759,1036,414,125,243,27739
"De 12 a 14 años (041)",9,4,,4,,,,,,,5,4
"De 15 a 19 años (042)",261,239,5,209,24,1,,,,,22,260
"De 20 a 24 años (043)",919,850,6,566,220,44,11,3,,,69,1203
"De 25 a 29 años (044)",918,887,1,334,324,154,70,3,1,,31,1772
"De 30 a 34 años (045)",857,840,3,159,271,226,163,15,2,1,17,2205
"De 35 a 39 años (046)",817,796,,80,218,199,227,58,11,3,21,2596
"De 40 a 44 años (047)",715,700,1,53,114,136,244,110,35,7,15,2832
"De 45 a 49 años (048)",585,575,1,42,86,101,186,112,35,12,10,2483
"De 50 y más años (049)",2986,2933,16,219,280,393,858,735,330,102,53,14384
,,,,,,,,,,,,
"URBANA (060)",9558,9133,37,2360,2214,1538,1715,866,309,94,425,28063
"De 12 a 14 años (061)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (062)",200,180,5,162,12,1,,,,,20,189
"De 20 a 24 años (063)",891,772,6,576,160,24,5,1,,,119,995
"De 25 a 29 años (064)",1126,1035,3,530,352,114,33,2,1,,91,1736
"De 30 a 34 años (065)",1204,1152,4,363,419,236,121,8,1,,52,2483
"De 35 a 39 años (066)",1219,1180,2,228,417,289,199,37,6,2,39,3093
"De 40 a 44 años (067)",1108,1082,1,135,288,261,294,79,21,3,26,3492
"De 45 a 49 años (068)",830,820,3,93,204,171,229,98,19,3,10,2842
"De 50 y más años (069)",2971,2908,13,270,361,442,834,641,261,86,63,13228
"PEA (070)",4352,4130,16,1184,1161,715,659,272,98,25,222,11337
"De 12 a 14 años (071)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (072)",49,44,,41,2,1,,,,,5,48
"De 20 a 24 años (073)",306,246,3,187,48,7,1,,,,60,308
"De 25 a 29 años (074)",556,492,2,290,137,51,11,1,,,64,770
"De 30 a 34 años (075)",660,622,3,240,235,98,44,2,,,38,1202
"De 35 a 39 años (076)",709,688,2,168,258,150,89,17,3,1,21,1654
"De 40 a 44 años (077)",653,640,,97,197,162,142,34,8,,13,1880
"De 45 a 49 años (078)",463,459,2,60,136,102,106,44,8,1,4,1457
"De 50 y más años (079)",954,937,4,100,147,144,266,174,79,23,17,4015
"Ocupada (080)",4222,4018,14,1125,1135,700,652,269,98,25,204,11131
"De 12 a 14 años (081)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (082)",45,40,,38,2,,,,,,5,42
"De 20 a 24 años (083)",282,230,2,173,47,7,1,,,,52,292
"De 25 a 29 años (084)",523,464,2,269,131,51,10,1,,,59,732
"De 30 a 34 años (085)",633,597,3,232,225,92,43,2,,,36,1152
"De 35 a 39 años (086)",690,672,2,163,251,147,88,17,3,1,18,1621
"De 40 a 44 años (087)",646,633,,93,197,161,140,34,8,,13,1865
"De 45 a 49 años (088)",455,451,1,58,136,99,105,43,8,1,4,1436
"De 50 y más años (089)",946,929,4,98,145,143,265,172,79,23,17,3988
"Desocupada (090)",130,112,2,59,26,15,7,3,,,18,206
"De 15 a 19 años (092)",4,4,,3,,1,,,,,,6
"De 20 a 24 años (093)",24,16,1,14,1,,,,,,8,16
"De 25 a 29 años (094)",33,28,,21,6,,1,,,,5,38
"De 30 a 34 años (095)",27,25,,8,10,6,1,,,,2,50
"De 35 a 39 años (096)",19,16,,5,7,3,1,,,,3,33
"De 40 a 44 años (097)",7,7,,4,,1,2,,,,,15
"De 45 a 49 años (098)",8,8,1,2,,3,1,1,,,,21
"De 50 y más años (099)",8,8,,2,2,1,1,2,,,,27
"No PEA (100)",5206,5003,21,1176,1053,823,1056,594,211,69,203,16726
"De 12 a 14 años (101)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (102)",151,136,5,121,10,,,,,,15,141
"De 20 a 24 años (103)",585,526,3,389,112,17,4,1,,,59,687
"De 25 a 29 años (104)",570,543,1,240,215,63,22,1,1,,27,966
"De 30 a 34 años (105)",544,530,1,123,184,138,77,6,1,,14,1281
"De 35 a 39 años (106)",510,492,,60,159,139,110,20,3,1,18,1439
"De 40 a 44 años (107)",455,442,1,38,91,99,152,45,13,3,13,1612
"De 45 a 49 años (108)",367,361,1,33,68,69,123,54,11,2,6,1385
"De 50 y más años (109)",2017,1971,9,170,214,298,568,467,182,63,46,9213
,,,,,,,,,,,,
"RURAL (120)",4032,3966,20,720,708,595,995,594,263,71,66,15098
"De 12 a 14 años (121)",2,2,,2,,,,,,,,2
"De 15 a 19 años (122)",146,133,,115,16,2,,,,,13,153
"De 20 a 24 años (123)",441,423,4,239,139,32,7,2,,,18,655
"De 25 a 29 años (124)",469,461,,142,150,110,57,2,,,8,1031
"De 30 a 34 años (125)",460,452,2,69,133,117,118,10,2,1,8,1287
"De 35 a 39 años (126)",455,450,,35,90,95,164,54,9,3,5,1667
"De 40 a 44 años (127)",400,397,,27,46,62,136,92,29,5,3,1786
"De 45 a 49 años (128)",341,337,,20,36,45,103,91,29,13,4,1646
"De 50 y más años (129)",1318,1311,14,71,98,132,410,343,194,49,7,6871
"PEA (130)",1171,1145,8,230,224,164,292,152,60,15,26,4085
"De 15 a 19 años (132)",36,30,,27,2,1,,,,,6,34
"De 20 a 24 años (133)",107,99,1,62,31,5,,,,,8,139
"De 25 a 29 años (134)",121,117,,48,41,19,9,,,,4,225
"De 30 a 34 años (135)",147,142,,33,46,29,32,1,1,,5,363
"De 35 a 39 años (136)",148,146,,15,31,35,47,16,1,1,2,510
"De 40 a 44 años (137)",140,139,,12,23,25,44,27,7,1,1,566
"De 45 a 49 años (138)",123,123,,11,18,13,40,33,5,3,,548
"De 50 y más años (139)",349,349,7,22,32,37,120,75,46,10,,1700
"Ocupada (140)",1160,1134,8,226,220,164,290,151,60,15,26,4058
"De 15 a 19 años (142)",35,29,,27,1,1,,,,,6,32
"De 20 a 24 años (143)",101,93,1,58,29,5,,,,,8,131
"De 25 a 29 años (144)",121,117,,48,41,19,9,,,,4,225
"De 30 a 34 años (145)",147,142,,33,46,29,32,1,1,,5,363
"De 35 a 39 años (146)",148,146,,15,31,35,47,16,1,1,2,510
"De 40 a 44 años (147)",139,138,,12,23,25,43,27,7,1,1,562
"De 45 a 49 años (148)",122,122,,11,17,13,40,33,5,3,,546
"De 50 y más años (149)",347,347,7,22,32,37,119,74,46,10,,1689
"Desocupada (150)",11,11,,4,4,,2,1,,,,27
"De 15 a 19 años (152)",1,1,,,1,,,,,,,2
"De 20 a 24 años (153)",6,6,,4,2,,,,,,,8
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"De 50 y más años (159)",2,2,,,,,1,1,,,,11
"No PEA (160)",2861,2821,12,490,484,431,703,442,203,56,40,11013
"De 12 a 14 años (161)",2,2,,2,,,,,,,,2
"De 15 a 19 años (162)",110,103,,88,14,1,,,,,7,119
"De 20 a 24 años (163)",334,324,3,177,108,27,7,2,,,10,516
"De 25 a 29 años (164)",348,344,,94,109,91,48,2,,,4,806
"De 30 a 34 años (165)",313,310,2,36,87,88,86,9,1,1,3,924
"De 35 a 39 años (166)",307,304,,20,59,60,117,38,8,2,3,1157
"De 40 a 44 años (167)",260,258,,15,23,37,92,65,22,4,2,1220
"De 45 a 49 años (168)",218,214,,9,18,32,63,58,24,10,4,1098
"De 50 y más años (169)",969,962,7,49,66,95,290,268,148,39,7,5171
