"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (022)",173,151,3,129,16,1,2,,,,22,172
"De 20 a 24 años (023)",914,669,7,458,159,39,6,,,,245,919
"De 25 a 29 años (024)",1401,1174,4,486,404,189,87,3,1,,227,2255
"De 30 a 34 años (025)",1559,1466,1,363,481,327,243,46,3,2,93,3699
"De 35 a 39 años (026)",1593,1548,1,216,416,387,387,121,17,3,45,4862
"De 40 a 44 años (027)",1556,1525,4,133,268,333,488,213,76,10,31,5928
"De 45 a 49 años (028)",1328,1314,3,110,187,241,398,261,89,25,14,5644
"De 50 y más años (029)",3241,3206,10,287,346,433,989,746,328,67,35,14924
"Desocupada (030)",424,320,,107,67,54,62,23,5,2,104,883
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",10,6,,4,1,1,,,,,4,9
"De 20 a 24 años (033)",92,56,,45,9,1,1,,,,36,70
"De 25 a 29 años (034)",105,70,,33,19,11,6,,1,,35,137
"De 30 a 34 años (035)",71,58,,17,12,15,11,3,,,13,152
"De 35 a 39 años (036)",59,49,,4,14,11,16,3,,1,10,162
"De 40 a 44 años (037)",31,29,,2,6,5,9,5,2,,2,116
"De 45 a 49 años (038)",21,20,,1,3,5,7,2,1,1,1,87
"De 50 y más años (039)",34,32,,1,3,5,12,10,1,,2,150
"No PEA (040)",14155,13198,50,2315,2530,2172,3423,1859,695,154,957,48417
"De 12 a 14 años (041)",26,9,,5,4,,,,,,17,13
"De 15 a 19 años (042)",327,257,1,222,31,2,1,,,,70,294
"De 20 a 24 años (043)",1497,1090,6,685,313,60,21,5,,,407,1611
"De 25 a 29 años (044)",1661,1423,,468,513,281,148,10,3,,238,3052
"De 30 a 34 años (045)",1543,1477,4,220,464,387,338,58,4,2,66,4197
"De 35 a 39 años (046)",1523,1483,2,126,328,351,475,164,34,3,40,5304
"De 40 a 44 años (047)",1269,1252,3,75,173,219,445,250,76,11,17,5415
"De 45 a 49 años (048)",968,958,1,65,101,136,334,216,82,23,10,4462
"De 50 y más años (049)",5341,5249,33,449,603,736,1661,1156,496,115,92,24069
,,,,,,,,,,,,
"URBANA (060)",15579,14241,40,3045,3191,2540,3193,1548,551,133,1338,47069
"De 12 a 14 años (061)",17,4,,3,1,,,,,,13,5
"De 15 a 19 años (062)",308,242,3,204,29,4,2,,,,66,282
"De 20 a 24 años (063)",1632,1102,3,766,262,53,15,3,,,530,1530
"De 25 a 29 años (064)",2108,1724,2,699,613,275,125,6,4,,384,3349
"De 30 a 34 años (065)",2100,1961,3,460,677,454,311,51,2,3,139,4893
"De 35 a 39 años (066)",2056,1983,2,254,566,506,482,148,20,5,73,6195
"De 40 a 44 años (067)",1756,1724,6,155,349,370,557,210,68,9,32,6414
"De 45 a 49 años (068)",1397,1380,3,120,208,259,456,247,65,22,17,5680
"De 50 y más años (069)",4205,4121,18,384,486,619,1245,883,392,94,84,18721
"PEA (070)",7917,7279,15,1654,1713,1361,1545,685,248,58,638,23026
"De 12 a 14 años (071)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (072)",111,90,2,71,13,2,2,,,,21,111
"De 20 a 24 años (073)",679,457,,331,101,19,6,,,,222,616
"De 25 a 29 años (074)",1060,862,2,384,302,125,46,2,1,,198,1578
"De 30 a 34 años (075)",1195,1109,1,320,375,232,151,28,,2,86,2614
"De 35 a 39 años (076)",1179,1133,1,176,357,298,223,64,10,4,46,3290
"De 40 a 44 años (077)",1075,1052,4,109,230,246,323,98,37,5,23,3704
"De 45 a 49 años (078)",883,872,2,90,149,181,267,141,32,10,11,3380
"De 50 y más años (079)",1731,1703,3,172,186,258,527,352,168,37,28,7732
"Ocupada (080)",7553,7000,15,1560,1649,1312,1496,668,244,56,553,22284
"De 12 a 14 años (081)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (082)",103,84,2,67,12,1,2,,,,19,102
"De 20 a 24 años (083)",598,405,,290,92,18,5,,,,193,550
"De 25 a 29 años (084)",972,803,2,359,283,115,42,2,,,169,1460
"De 30 a 34 años (085)",1128,1053,1,304,363,218,140,25,,2,75,2466
"De 35 a 39 años (086)",1126,1089,1,172,346,288,208,61,10,3,37,3142
"De 40 a 44 años (087)",1052,1030,4,107,224,242,317,96,35,5,22,3623
"De 45 a 49 años (088)",866,856,2,89,146,176,262,140,32,9,10,3319
"De 50 y más años (089)",1705,1679,3,171,183,254,520,344,167,37,26,7621
"Desocupada (090)",364,279,,94,64,49,49,17,4,2,85,742
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",8,6,,4,1,1,,,,,2,9
"De 20 a 24 años (093)",81,52,,41,9,1,1,,,,29,66
"De 25 a 29 años (094)",88,59,,25,19,10,4,,1,,29,118
"De 30 a 34 años (095)",67,56,,16,12,14,11,3,,,11,148
"De 35 a 39 años (096)",53,44,,4,11,10,15,3,,1,9,148
"De 40 a 44 años (097)",23,22,,2,6,4,6,2,2,,1,81
"De 45 a 49 años (098)",17,16,,1,3,5,5,1,,1,1,61
"De 50 y más años (099)",26,24,,1,3,4,7,8,1,,2,111
"No PEA (100)",7662,6962,25,1391,1478,1179,1648,863,303,75,700,24043
"De 12 a 14 años (101)",13,3,,2,1,,,,,,10,4
"De 15 a 19 años (102)",197,152,1,133,16,2,,,,,45,171
"De 20 a 24 años (103)",953,645,3,435,161,34,9,3,,,308,914
"De 25 a 29 años (104)",1048,862,,315,311,150,79,4,3,,186,1771
"De 30 a 34 años (105)",905,852,2,140,302,222,160,23,2,1,53,2279
"De 35 a 39 años (106)",877,850,1,78,209,208,259,84,10,1,27,2905
"De 40 a 44 años (107)",681,672,2,46,119,124,234,112,31,4,9,2710
"De 45 a 49 años (108)",514,508,1,30,59,78,189,106,33,12,6,2300
"De 50 y más años (109)",2474,2418,15,212,300,361,718,531,224,57,56,10989
,,,,,,,,,,,,
"RURAL (120)",10770,10333,43,1561,1684,1636,2892,1724,663,130,437,40638
"De 12 a 14 años (121)",15,8,,4,4,,,,,,7,12
"De 15 a 19 años (122)",202,172,1,151,19,,1,,,,30,193
"De 20 a 24 años (123)",871,713,10,422,219,47,13,2,,,158,1070
"De 25 a 29 años (124)",1059,943,2,288,323,206,116,7,1,,116,2095
"De 30 a 34 años (125)",1073,1040,2,140,280,275,281,56,5,1,33,3155
"De 35 a 39 años (126)",1119,1097,1,92,192,243,396,140,31,2,22,4133
"De 40 a 44 años (127)",1100,1082,1,55,98,187,385,258,86,12,18,5045
"De 45 a 49 años (128)",920,912,1,56,83,123,283,232,107,27,8,4513
"De 50 y más años (129)",4411,4366,25,353,466,555,1417,1029,433,88,45,20422
"PEA (130)",4277,4097,18,637,632,643,1117,728,271,51,180,16264
"De 12 a 14 años (131)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (132)",72,67,1,62,4,,,,,,5,70
"De 20 a 24 años (133)",327,268,7,172,67,21,1,,,,59,373
"De 25 a 29 años (134)",446,382,2,135,121,75,47,1,1,,64,814
"De 30 a 34 años (135)",435,415,,60,118,110,103,21,3,,20,1237
"De 35 a 39 años (136)",473,464,,44,73,100,180,60,7,,9,1734
"De 40 a 44 años (137)",512,502,,26,44,92,174,120,41,5,10,2340
"De 45 a 49 años (138)",466,462,1,21,41,65,138,122,58,16,4,2351
"De 50 y más años (139)",1544,1535,7,116,163,180,474,404,161,30,9,7342
"Ocupada (140)",4217,4056,18,624,629,638,1104,722,270,51,161,16123
"De 12 a 14 años (141)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (142)",70,67,1,62,4,,,,,,3,70
"De 20 a 24 años (143)",316,264,7,168,67,21,1,,,,52,369
"De 25 a 29 años (144)",429,371,2,127,121,74,45,1,1,,58,795
"De 30 a 34 años (145)",431,413,,59,118,109,103,21,3,,18,1233
"De 35 a 39 años (146)",467,459,,44,70,99,179,60,7,,8,1720
"De 40 a 44 años (147)",504,495,,26,44,91,171,117,41,5,9,2305
"De 45 a 49 años (148)",462,458,1,21,41,65,136,121,57,16,4,2325
"De 50 y más años (149)",1536,1527,7,116,163,179,469,402,161,30,9,7303
"Desocupada (150)",60,41,,13,3,5,13,6,1,,19,141
"De 15 a 19 años (152)",2,,,,,,,,,,2,
"De 20 a 24 años (153)",11,4,,4,,,,,,,7,4
"De 25 a 29 años (154)",17,11,,8,,1,2,,,,6,19
"De 30 a 34 años (155)",4,2,,1,,1,,,,,2,4
"De 35 a 39 años (156)",6,5,,,3,1,1,,,,1,14
"De 40 a 44 años (157)",8,7,,,,1,3,3,,,1,35
"De 45 a 49 años (158)",4,4,,,,,2,1,1,,,26
"De 50 y más años (159)",8,8,,,,1,5,2,,,,39
"No PEA (160)",6493,6236,25,924,1052,993,1775,996,392,79,257,24374
"De 12 a 14 años (161)",13,6,,3,3,,,,,,7,9
"De 15 a 19 años (162)",130,105,,89,15,,1,,,,25,123
"De 20 a 24 años (163)",544,445,3,250,152,26,12,2,,,99,697
"De 25 a 29 años (164)",613,561,,153,202,131,69,6,,,52,1281
"De 30 a 34 años (165)",638,625,2,80,162,165,178,35,2,1,13,1918
"De 35 a 39 años (166)",646,633,1,48,119,143,216,80,24,2,13,2399
"De 40 a 44 años (167)",588,580,1,29,54,95,211,138,45,7,8,2705
"De 45 a 49 años (168)",454,450,,35,42,58,145,110,49,11,4,2162
"De 50 y más años (169)",2867,2831,18,237,303,375,943,625,272,58,36,13080
