"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (042)",25620,,,,,,13212,12408
"De 20 a 24 años (043)",113341,,,,,214,55554,57573
"De 25 a 29 años (044)",133185,,,,,4935,77493,50757
"De 30 a 34 años (045)",130074,,,,16,16242,77366,36450
"De 35 a 39 años (046)",116421,,,,1013,29642,59042,26724
"De 40 a 44 años (047)",102213,,,12,6933,40921,31579,22768
"De 45 a 49 años (048)",91292,,,755,20582,40819,9728,19408
"De 50 y más años (049)",492361,27015,65460,121241,116605,40039,1356,120645
,,,,,,,,
"URBANA (060)",2270289,27851,72098,157853,250571,391974,603129,766813
"De 12 a 14 años (061)",2807,,,,,,91,2716
"De 15 a 19 años (062)",35842,,,,,,18019,17823
"De 20 a 24 años (063)",223274,,,,,548,89632,133094
"De 25 a 29 años (064)",300514,,,,,12685,138387,149442
"De 30 a 34 años (065)",298428,,,,83,41442,148306,108597
"De 35 a 39 años (066)",274019,,,,3243,74026,120250,76500
"De 40 a 44 años (067)",241365,,,33,17460,97687,65889,60296
"De 45 a 49 años (068)",204989,,,1703,44737,90992,20008,47549
"De 50 y más años (069)",689051,27851,72098,156117,185048,74594,2547,170796
"PEA (070)",1064762,845,6665,35952,105568,219384,278257,418091
"De 12 a 14 años (071)",276,,,,,,10,266
"De 15 a 19 años (072)",10297,,,,,,4851,5446
"De 20 a 24 años (073)",110130,,,,,334,34192,75604
"De 25 a 29 años (074)",167554,,,,,7761,61020,98773
"De 30 a 34 años (075)",168552,,,,68,25221,71057,72206
"De 35 a 39 años (076)",157755,,,,2231,44423,61294,49807
"De 40 a 44 años (077)",139272,,,21,10534,56819,34345,37553
"De 45 a 49 años (078)",113793,,,948,24166,50224,10295,28160
"De 50 y más años (079)",197133,845,6665,34983,68569,34602,1193,50276
"Ocupada (080)",1031129,801,6514,35317,103377,213964,268410,402746
"De 12 a 14 años (081)",253,,,,,,8,245
"De 15 a 19 años (082)",9353,,,,,,4392,4961
"De 20 a 24 años (083)",103817,,,,,315,32049,71453
"De 25 a 29 años (084)",160633,,,,,7474,58458,94701
"De 30 a 34 años (085)",163440,,,,67,24541,69000,69832
"De 35 a 39 años (086)",153566,,,,2182,43261,59764,48359
"De 40 a 44 años (087)",135800,,,20,10247,55441,33552,36540
"De 45 a 49 años (088)",111095,,,925,23603,49044,10024,27499
"De 50 y más años (089)",193172,801,6514,34372,67278,33888,1163,49156
"Desocupada (090)",33633,44,151,635,2191,5420,9847,15345
"De 12 a 14 años (091)",23,,,,,,2,21
"De 15 a 19 años (092)",944,,,,,,459,485
"De 20 a 24 años (093)",6313,,,,,19,2143,4151
"De 25 a 29 años (094)",6921,,,,,287,2562,4072
"De 30 a 34 años (095)",5112,,,,1,680,2057,2374
"De 35 a 39 años (096)",4189,,,,49,1162,1530,1448
"De 40 a 44 años (097)",3472,,,1,287,1378,793,1013
"De 45 a 49 años (098)",2698,,,23,563,1180,271,661
"De 50 y más años (099)",3961,44,151,611,1291,714,30,1120
"No PEA (100)",1205527,27006,65433,121901,145003,172590,324872,348722
"De 12 a 14 años (101)",2531,,,,,,81,2450
"De 15 a 19 años (102)",25545,,,,,,13168,12377
"De 20 a 24 años (103)",113144,,,,,214,55440,57490
"De 25 a 29 años (104)",132960,,,,,4924,77367,50669
"De 30 a 34 años (105)",129876,,,,15,16221,77249,36391
"De 35 a 39 años (106)",116264,,,,1012,29603,58956,26693
"De 40 a 44 años (107)",102093,,,12,6926,40868,31544,22743
"De 45 a 49 años (108)",91196,,,755,20571,40768,9713,19389
"De 50 y más años (109)",491918,27006,65433,121134,116479,39992,1354,120520
,,,,,,,,
"RURAL (120)",2526,10,37,147,251,463,883,735
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",95,,,,,,56,39
"De 20 a 24 años (123)",321,,,,,1,176,144
"De 25 a 29 años (124)",392,,,,,24,208,160
"De 30 a 34 años (125)",342,,,,1,55,198,88
"De 35 a 39 años (126)",298,,,,5,98,138,57
"De 40 a 44 años (127)",233,,,,18,104,67,44
"De 45 a 49 años (128)",190,,,,23,92,36,39
"De 50 y más años (129)",652,10,37,147,204,89,4,161
"PEA (130)",1012,1,10,40,105,241,344,271
"De 15 a 19 años (132)",20,,,,,,12,8
"De 20 a 24 años (133)",124,,,,,1,62,61
"De 25 a 29 años (134)",167,,,,,13,82,72
"De 30 a 34 años (135)",144,,,,,34,81,29
"De 35 a 39 años (136)",141,,,,4,59,52,26
"De 40 a 44 años (137)",113,,,,11,51,32,19
"De 45 a 49 años (138)",94,,,,12,41,21,20
"De 50 y más años (139)",209,1,10,40,78,42,2,36
"Ocupada (140)",995,1,10,39,103,235,342,265
"De 15 a 19 años (142)",20,,,,,,12,8
"De 20 a 24 años (143)",121,,,,,1,62,58
"De 25 a 29 años (144)",163,,,,,13,80,70
"De 30 a 34 años (145)",143,,,,,34,81,28
"De 35 a 39 años (146)",139,,,,4,57,52,26
"De 40 a 44 años (147)",112,,,,10,51,32,19
"De 45 a 49 años (148)",91,,,,12,38,21,20
"De 50 y más años (149)",206,1,10,39,77,41,2,36
"Desocupada (150)",17,,,1,2,6,2,6
"De 20 a 24 años (153)",3,,,,,,,3
"De 25 a 29 años (154)",4,,,,,,2,2
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,2,,
"De 40 a 44 años (157)",1,,,,1,,,
"De 45 a 49 años (158)",3,,,,,3,,
"De 50 y más años (159)",3,,,1,1,1,,
"No PEA (160)",1514,9,27,107,146,222,539,464
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",75,,,,,,44,31
"De 20 a 24 años (163)",197,,,,,,114,83
"De 25 a 29 años (164)",225,,,,,11,126,88
"De 30 a 34 años (165)",198,,,,1,21,117,59
"De 35 a 39 años (166)",157,,,,1,39,86,31
"De 40 a 44 años (167)",120,,,,7,53,35,25
"De 45 a 49 años (168)",96,,,,11,51,15,19
"De 50 y más años (169)",443,9,27,107,126,47,2,125
