"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",152,2,65,47,27,11
"Mujeres (046)",590,25,176,197,152,40
"Agric., ganadería, caza y silvicultura (047)",231,24,58,64,61,24
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",7,,4,,1,2
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",78,,26,19,28,5
"Comercio al por mayor (055)",2,,,1,1,
"Comercio al por menor (056)",76,,26,18,27,5
"Hoteles y restaurantes (057)",45,,14,17,13,1
"Trans., almac. y comunicaciones (058)",1,,,1,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",8,,2,4,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",32,,13,14,4,1
"Enseñanza (062)",68,,11,42,14,1
"Servicios sociales y de salud (063)",20,,9,7,4,
"Otras activ. serv.comun.soc y personales (064)",9,,4,3,1,1
"Hogares privados con servicio doméstico (065)",31,1,11,9,8,2
"Actividad economica no especificada (067)",39,,9,12,15,3
"Desocupado (068)",15,,11,3,1,
,,,,,,
"URBANA (069)",835,6,223,284,232,90
"Agric., ganadería, caza y silvicultura (070)",261,4,61,66,71,59
"Explotación de minas y canteras (072)",26,,12,8,6,
"Industrias manufactureras (073)",18,,8,3,3,4
"Suministro de electricidad, gas y agua (074)",2,,,2,,
"Construcción (075)",40,,16,10,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",77,,21,27,22,7
"Comercio al por mayor (078)",3,,,2,1,
"Comercio al por menor (079)",74,,21,25,21,7
"Hoteles y restaurantes (080)",33,,9,11,12,1
"Trans., almac. y comunicaciones (081)",14,,7,5,2,
"Intermediación financiera (082)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (083)",15,,4,6,5,
"Admin.pub. y defensa; p. segur.soc afil (084)",72,,24,31,14,3
"Enseñanza (085)",121,,8,69,43,1
"Servicios sociales y de salud (086)",27,,8,10,9,
"Otras activ. serv.comun.soc y personales (087)",17,,6,5,5,1
"Hogares privados con servicio doméstico (088)",22,2,5,6,7,2
"Actividad economica no especificada (090)",41,,11,12,15,3
"Desocupado (091)",47,,22,13,6,6
"Hombres (092)",560,4,143,182,158,73
"Agric., ganadería, caza y silvicultura (093)",237,3,55,58,65,56
"Explotación de minas y canteras (095)",26,,12,8,6,
"Industrias manufactureras (096)",11,,4,3,2,2
"Suministro de electricidad, gas y agua (097)",1,,,1,,
"Construcción (098)",40,,16,10,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",23,,3,13,5,2
"Comercio al por mayor (101)",1,,,1,,
"Comercio al por menor (102)",22,,3,12,5,2
"Hoteles y restaurantes (103)",2,,,,2,
"Trans., almac. y comunicaciones (104)",13,,7,4,2,
"Intermediación financiera (105)",1,,,,1,
"Activid.inmobil., empres. y alquileres (106)",9,,2,3,4,
"Admin.pub. y defensa; p. segur.soc afil (107)",48,,12,22,12,2
"Enseñanza (108)",74,,4,40,30,
"Servicios sociales y de salud (109)",11,,3,3,5,
"Otras activ. serv.comun.soc y personales (110)",11,,4,3,4,
"Hogares privados con servicio doméstico (111)",2,1,,,,1
"Actividad economica no especificada (113)",13,,5,4,3,1
"Desocupado (114)",38,,16,10,6,6
"Mujeres (115)",275,2,80,102,74,17
"Agric., ganadería, caza y silvicultura (116)",24,1,6,8,6,3
"Industrias manufactureras (119)",7,,4,,1,2
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",54,,18,14,17,5
"Comercio al por mayor (124)",2,,,1,1,
"Comercio al por menor (125)",52,,18,13,16,5
"Hoteles y restaurantes (126)",31,,9,11,10,1
"Trans., almac. y comunicaciones (127)",1,,,1,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,3,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",24,,12,9,2,1
"Enseñanza (131)",47,,4,29,13,1
"Servicios sociales y de salud (132)",16,,5,7,4,
"Otras activ. serv.comun.soc y personales (133)",6,,2,2,1,1
"Hogares privados con servicio doméstico (134)",20,1,5,6,7,1
"Actividad economica no especificada (136)",28,,6,8,12,2
"Desocupado (137)",9,,6,3,,
,,,,,,
"RURAL (138)",1513,61,449,468,376,159
"Agric., ganadería, caza y silvicultura (139)",1014,58,257,292,268,139
"Pesca (140)",2,,1,1,,
"Explotación de minas y canteras (141)",92,,44,31,16,1
"Industrias manufactureras (142)",19,,3,2,7,7
"Construcción (144)",77,1,31,25,17,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",39,,14,11,14,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,1,,1,
"Comercio al por mayor (147)",3,,1,2,,
"Comercio al por menor (148)",34,,12,9,13,
"Hoteles y restaurantes (149)",16,,5,6,4,1
"Trans., almac. y comunicaciones (150)",9,,3,5,1,
"Activid.inmobil., empres. y alquileres (152)",9,,,4,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",18,,5,9,4,
"Enseñanza (154)",53,,10,32,11,
"Servicios sociales y de salud (155)",6,,4,2,,
"Otras activ. serv.comun.soc y personales (156)",6,,2,2,2,
"Hogares privados con servicio doméstico (157)",13,,8,3,1,1
"Actividad economica no especificada (159)",20,,8,6,4,2
"Desocupado (160)",120,2,54,37,22,5
"Hombres (161)",1198,38,353,373,298,136
"Agric., ganadería, caza y silvicultura (162)",807,35,205,236,213,118
"Pesca (163)",2,,1,1,,
"Explotación de minas y canteras (164)",91,,43,31,16,1
"Industrias manufactureras (165)",19,,3,2,7,7
"Construcción (167)",74,1,29,24,17,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",15,,6,6,3,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,1,,1,
"Comercio al por mayor (170)",3,,1,2,,
"Comercio al por menor (171)",10,,4,4,2,
"Hoteles y restaurantes (172)",2,,,,1,1
"Trans., almac. y comunicaciones (173)",9,,3,5,1,
"Activid.inmobil., empres. y alquileres (175)",7,,,3,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",10,,4,4,2,
"Enseñanza (177)",32,,3,19,10,
"Servicios sociales y de salud (178)",2,,,2,,
"Otras activ. serv.comun.soc y personales (179)",3,,,1,2,
"Hogares privados con servicio doméstico (180)",2,,2,,,
"Actividad economica no especificada (182)",9,,5,2,1,1
"Desocupado (183)",114,2,49,37,21,5
"Mujeres (184)",315,23,96,95,78,23
"Agric., ganadería, caza y silvicultura (185)",207,23,52,56,55,21
"Explotación de minas y canteras (187)",1,,1,,,
"Construcción (190)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",24,,8,5,11,
"Comercio al por menor (194)",24,,8,5,11,
"Hoteles y restaurantes (195)",14,,5,6,3,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",8,,1,5,2,
"Enseñanza (200)",21,,7,13,1,
"Servicios sociales y de salud (201)",4,,4,,,
"Otras activ. serv.comun.soc y personales (202)",3,,2,1,,
"Hogares privados con servicio doméstico (203)",11,,6,3,1,1
"Actividad economica no especificada (205)",11,,3,4,3,1
"Desocupado (206)",6,,5,,1,
