"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3588,91,282,731,906,546,31,1001
,,,,,,,,
"URBANA (060)",4221,33,120,293,501,798,1223,1253
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",72,,,,,,38,34
"De 20 a 24 años (063)",393,,,,,3,225,165
"De 25 a 29 años (064)",474,,,,,23,281,170
"De 30 a 34 años (065)",509,,,,,101,259,149
"De 35 a 39 años (066)",498,,,,6,143,236,113
"De 40 a 44 años (067)",419,,,,29,168,131,91
"De 45 a 49 años (068)",358,,,2,69,166,41,80
"De 50 y más años (069)",1491,33,120,291,397,194,12,444
"PEA (070)",1445,2,23,57,170,307,447,439
"De 15 a 19 años (072)",22,,,,,,10,12
"De 20 a 24 años (073)",112,,,,,,63,49
"De 25 a 29 años (074)",166,,,,,9,95,62
"De 30 a 34 años (075)",222,,,,,45,104,73
"De 35 a 39 años (076)",195,,,,2,61,97,35
"De 40 a 44 años (077)",183,,,,14,70,56,43
"De 45 a 49 años (078)",142,,,2,28,57,20,35
"De 50 y más años (079)",403,2,23,55,126,65,2,130
"Ocupada (080)",1405,2,23,56,169,301,432,422
"De 15 a 19 años (082)",22,,,,,,10,12
"De 20 a 24 años (083)",105,,,,,,59,46
"De 25 a 29 años (084)",154,,,,,9,88,57
"De 30 a 34 años (085)",212,,,,,42,102,68
"De 35 a 39 años (086)",191,,,,2,60,95,34
"De 40 a 44 años (087)",181,,,,14,69,56,42
"De 45 a 49 años (088)",142,,,2,28,57,20,35
"De 50 y más años (089)",398,2,23,54,125,64,2,128
"Desocupada (090)",40,,,1,1,6,15,17
"De 20 a 24 años (093)",7,,,,,,4,3
"De 25 a 29 años (094)",12,,,,,,7,5
"De 30 a 34 años (095)",10,,,,,3,2,5
"De 35 a 39 años (096)",4,,,,,1,2,1
"De 40 a 44 años (097)",2,,,,,1,,1
"De 50 y más años (099)",5,,,1,1,1,,2
"No PEA (100)",2776,31,97,236,331,491,776,814
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",50,,,,,,28,22
"De 20 a 24 años (103)",281,,,,,3,162,116
"De 25 a 29 años (104)",308,,,,,14,186,108
"De 30 a 34 años (105)",287,,,,,56,155,76
"De 35 a 39 años (106)",303,,,,4,82,139,78
"De 40 a 44 años (107)",236,,,,15,98,75,48
"De 45 a 49 años (108)",216,,,,41,109,21,45
"De 50 y más años (109)",1088,31,97,236,271,129,10,314
,,,,,,,,
"RURAL (120)",7961,61,197,557,884,1688,2591,1983
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",220,,,,,,120,100
"De 20 a 24 años (123)",779,,,,,3,484,292
"De 25 a 29 años (124)",898,,,,,60,579,259
"De 30 a 34 años (125)",897,,,,,180,545,172
"De 35 a 39 años (126)",878,,,,7,292,426,153
"De 40 a 44 años (127)",774,,,,45,322,283,124
"De 45 a 49 años (128)",678,,,2,96,355,131,94
"De 50 y más años (129)",2832,61,197,555,736,476,23,784
"PEA (130)",1160,1,12,62,136,260,341,348
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",26,,,,,,11,15
"De 20 a 24 años (133)",104,,,,,,53,51
"De 25 a 29 años (134)",134,,,,,12,71,51
"De 30 a 34 años (135)",146,,,,,35,84,27
"De 35 a 39 años (136)",153,,,,3,47,62,41
"De 40 a 44 años (137)",134,,,,12,54,35,33
"De 45 a 49 años (138)",129,,,2,20,53,23,31
"De 50 y más años (139)",332,1,12,60,101,59,2,97
"Ocupada (140)",1114,1,12,61,133,247,329,331
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",21,,,,,,11,10
"De 20 a 24 años (143)",99,,,,,,51,48
"De 25 a 29 años (144)",127,,,,,12,67,48
"De 30 a 34 años (145)",136,,,,,32,79,25
"De 35 a 39 años (146)",148,,,,3,43,62,40
"De 40 a 44 años (147)",130,,,,12,51,34,33
"De 45 a 49 años (148)",123,,,2,17,52,23,29
"De 50 y más años (149)",328,1,12,59,101,57,2,96
"Desocupada (150)",46,,,1,3,13,12,17
"De 15 a 19 años (152)",5,,,,,,,5
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",7,,,,,,4,3
"De 30 a 34 años (155)",10,,,,,3,5,2
"De 35 a 39 años (156)",5,,,,,4,,1
"De 40 a 44 años (157)",4,,,,,3,1,
"De 45 a 49 años (158)",6,,,,3,1,,2
"De 50 y más años (159)",4,,,1,,2,,1
"No PEA (160)",6801,60,185,495,748,1428,2250,1635
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",194,,,,,,109,85
"De 20 a 24 años (163)",675,,,,,3,431,241
"De 25 a 29 años (164)",764,,,,,48,508,208
"De 30 a 34 años (165)",751,,,,,145,461,145
"De 35 a 39 años (166)",725,,,,4,245,364,112
"De 40 a 44 años (167)",640,,,,33,268,248,91
"De 45 a 49 años (168)",549,,,,76,302,108,63
"De 50 y más años (169)",2500,60,185,495,635,417,21,687
